Speaker 1:          00:00:05       Okay,

Speaker 4:          00:04:14       That's interesting. So there's like some sort of analogy to be drawn between the cycles of nature and the cycles of your body month to month. Yeah. Huh. I would have never considered that. I never even thought about it, but I have thought about birth control before about how crazy it is that you give a woman a hormone that convinces her body that she's perpetually pregnant and that a giant percentage of women are on it for convenience or even from other medical issues like skin issues. Right,

Speaker 3:          00:04:40       exactly. Yeah. I mean when I, I've always been a feminist, right? So even when I was younger and very much asleep, I identified as a feminist and I was one of those people who thought that birth control was like a female entitlement. Like how dare you not make this free and widely available. But as I began to research more about it and more about how it's in many ways like the ultimate, you know, not to sound too inflammatory, but the ultimate tool for oppression of you know, the modern woman now I find it incredible that we, you know, there were still taking it because it seems like a good idea, right? Who wants to deal with your annoying menstrual cycle? Who wants to get pregnant, who wants to have endometriosis or polycystic ovary, you know, who wants to have acne or like hair growing in weird places. But it's the magic pill illusion. There's no free lunch, there's never going to be something that just fixes it for you and you just waltz off into the sunset. There's always a cost and the cost is so much more vast, like ranging from literally death all the way to just like subtle alterations in your personality. And like the fear Moans, you secrete, you know, and there there was just a million woman study, um, and Scandinavia that showed about the vast increase in antidepressant

Speaker 2:          00:05:58       prescribing for teenagers who are prescribed birth control. So it's the beginning of sort of, it's like a gateway drug sometimes for psych meds to her. I had a friend who, one of his good friends, his daughter died from some complications with taking birth control pills and smoking cigarettes. Yes, pulmonary embolism, probably smoking cigarettes. Apparently along with the birth control pills are extremely dangerous, but so many do it of course. And you don't even have to have that additional risk factor, you know, cause birth control, whether it's the pill or something called the Nuva ring by itself has that, you know, I'm contacted often by parents of girls who have died from pulmonary embolism who've now become like activists in this realm. It's because of birth control pills. Yeah, yeah. No, it's like a known mechanism and it's a known risk factor. Like I think that's not being suppressed or hidden.

Speaker 2:          00:06:50       It's just that we're sort of in trained to dismiss the risks as we attached to the promise, so we sort of like collude and ignoring that potential. You know? That's so interesting because most people when they think about the birth control pill, they think about it as something that liberated women. Exactly. They can control whether or not they got pregnant and they were allowed for the first time to have careers and do whatever they wanted to because they didn't have to worry about being trapped. That's right. That's a story, but that's the biological free lunch thing, right? There's isn't there also a lot of issues. Chris Ryan was on here at Dr Chris Ryan, the author of sex at dawn. He was on here and he was talking about how women can look. If you smell the clothes of other men, you can literally tell the men that you are attracted to, you would be biologically compatible with those men and that when they did these same studies on women who are on the birth control pill, they couldn't smell the difference.

Speaker 2:          00:07:47       That's right. It's called the t shirt study. Yeah. How does that work? Could you explain that? Well, essentially the, the premise of pharmaceutical medicine is that you can just pull like one little thread of the spider web and leave the rest of it intact. Like everything else is going to be fine. We're only working on this one area. So with birth control for example, the idea is we're just, you know, taking over the management of your sex hormones, but the rest of your body is going to be totally unaffected. And of course as we learn more about how all of these systems are totally an inextricably interconnected, we have a better understanding of how, you know, when you interfere with sex hormones, you also potentially have other effects including, um, raising things called binding Globulin is including inflammatory response. You're depleting a number of nutrients and we're having, you know, it's possible that we, we haven't even begun to look through the keyhole of the effects on brain and you know, sort of neuropeptides and these arenas where we don't have any idea what pheromonal secretion is about. Like we just have to defer the probability

Speaker 3:          00:08:56       that our bodies are more complex than we've. Right and like began to understand. So your biology is meant to guide you. It's meant to empower you and it's meant to create a sense of vitality. If you can inhabit your body and be in a truce with it. That's part of the problem with the mindset of birth control is I'm just going to, you know, take this over. I'm going to some manage this. And so who knows? Maybe even it's a top down like mindset thing that begins to sort of divorce you from your sensibilities. We don't really know is the point that's going, that's going to be a common answer I think I have to give you is that we, we don't really know, but it, it does make sense that you're, you know, the subtle nature of your biology that involves, you know, sort of guiding your human interactions and particularly sex related interactions is going to be derailed.

Speaker 3:          00:09:49       I mean, low libido is one of, ironically the most common, um, disclosed side effects of birth control. So you're, you're taking it so that you can have unprotected sex. We don't feel like having sex ultimately anyways. So it's not even really that well thought out, I think by most of us. That's very bizarre. But what other alternatives are there? I mean if you're a woman and you want to have control of whether or not you get pregnant, there's not a whole lot of options other than weird ones like Iud, which seemed real weird. Yeah. I mean there is some of my patients use what's called a copper iud. You know, it's funny cause I had one put in and two and a half, it costs like $700 and two and a half weeks later I had it taken out because I just felt weird about having like a pharmaceutical metal and mind.

Speaker 3:          00:10:33       And my body was about like a tracking device. It felt like feel it and there are no, no, no, it's not really a thing. It's just like psychologically it felt weird. But um, I use something called a daisy, which is like this highly calibrated thermometer. I need track your, you know, cause you have six fertile days a month. This isn't, you know, like some major sacrifice you have to make in order to learn how your cycle works and then you get the benefits of being in your hormonal millia you know, like it's not, um, it's not that complicated, but there's a learning curve, you know, requires like learning how to be a woman and also sharing the onus because you know, with all of these side effects had been talking about, you know, there was like a male birth control study that was just terminated because of how many side effects like the men didn't want to deal with.

Speaker 3:          00:11:22       You know, so there's such this socio cultural double standard around this, but if we're talking about six days a month, like have we collaborate and try and figure something out, you know, that doesn't involve a risk of death. Perhaps this daisy thing just monitors or temperature and tells you exactly what's going on. Yeah. I mean it's a little more sophisticated than that. It actually has the efficacy like above 99% efficacy if you listen to it. That's part of the, you know, room for human error, but it basically just tells you like have sex now if you want to conceive or if you don't then don't. So it's a little like a light's green,

Speaker 2:          00:11:54       red or yellow. Well, how many women are on birth control? If you had to guess nationwide? You know, I would, that's a good question. I don't know the stat off hand. Upwards of like 10 million I would say. But that's a growing number of people taking some sort of substance that alters the, the very nature of who they are. Exactly. Yeah. I mean, my interest in it really came from looking at the psychiatric side effects because I'm very interested in medications that have potential, you know, gateway effects around psychiatric meds that we aren't informing women have before they start the prescription. So, you know, whether it's like acid blocking medications, you know, or antibiotics, um, you know, birth control of vaccines, these things have known a psycho biological effects. If you don't know that, then you'll never connect the dots. And then you end up in the polypharmacy realm where you're taking multiple meds without ever knowing where the dominoes like started to fall.

Speaker 2:          00:12:57       I remember there was a commercial they used to have, I don't know if they're still there, but it was for a psychiatric medication that you take who's an antidepressant when you are depressed from antidepressants. Do you know what I'm talking about? I think you've probably talking about abilify. It was actually the number one prescription in America recently. Terrifying. It's an anti psychotic, you read the side effects. It's like Whoa, slow down. Like what is this? Like psychotic thoughts and death and yeah, bleeding and right and if what you were taking that had similar side effects isn't working, then you can just layer this on. It's very common practice. It's very rare. I would say actually for people to be on just one psychiatric med. It's almost an industry standard to be taking upwards of, I would say, you know, two, three, sometimes even five. Many of the patients I work with come to me on a cocktail of like five medics.

Speaker 2:          00:13:54       Jesus Christ. Yeah. Well, you're chasing something for like years, right? Because you're never really gonna feel yourself the way you want to. And that's what I've found is really what we want. You know, like we just want to feel comfortable in her own skin. We just want to feel ourselves like in fact, they don't want to, you know, be her or him or be rich are beautiful. We just want to feel cool being who we are. And you're never going to, I don't want to say never, but it's very unlikely you'd feel that way while on a medication that has consciousness altering effects and a slew of side effects. And so you're going to be chasing that with other, with the promise of other meds, you know, a stimulant because you're a paxil is making you tired and then you need a benzodiazepine because you can't sleep and you know, then you're sort of depressed again.

Speaker 2:          00:14:42       And so you have another antidepressant layered on. And then there's a fad, you know, sort of, you know, bipolar to medication that you could try out like lamictal or abilify. And so this is sort of the culturally sanctioned approach to mental health today. Yeah. So how does the doctor know? Like say if you think they put you on some zoloft or something like that, and I'm not to pick on Zoloft, but then they, they say, well, it's just not really totally doing it for Ya. Oh, we're thinking about stack and abilify in with the Zoloft and I think that just might be the ticket to your happiness. Right, right, right. Yeah. Well it's important to remember, right? Like particularly in psychiatry, there's no objective testing measure. You have a broken arm like, Hey, I see you have a broken arm. We're going to put your arm in a cast over the broken arm.

Speaker 2:          00:15:34       You can get an x ray. Right, right. Improve. They have a broken arm. Right. In psychiatry, there's no blood test. There's no eeg, there's no, you know, scan of any kind. It's a conversation. Sometimes as short as 10 minutes. If I came into your office and my office is a little different, but just say if you were a regular psychiatrist and I'm like, ah man, I dunno Kelly. I'm a fucking mess. I can't keep it together. What do I do? What do I take? Could you just start someone off on like a low dose of something and see if it helps and they come back and a couple of weeks like how does it work? It's like it, it's like an art form. I mean you have your personal favorite medications that you feel comfortable prescribing so you're more likely to prescribe them. But then also, and this is also, you know in the literature itself, if a patient comes in asking for a particular medication, then you 49% I think it was like of prescriptions that are written are written because of specific patient requests.

Speaker 2:          00:16:27       So like where are people getting exactly. They're getting these ideas from the fact that we are one of three countries in the world that allows for direct to consumer advertising. North Korea and Russia. No, it's surprising. It's surprising. Brazil and New Zealand. Oh Wow. That is surprising. It's weird, right? It confuses the hell out of me when I watch those commercials and those like beautiful piano music playing and there's cartoon flowers are smiling and everybody was brainwashed. What are they selling me? And they know it works. Ask Your doctor multibillionaires are put into those commercials. Yeah, for good reason. So there's no real like, there's not like a blood test or something they give you, they say, I think this is going to be the ticket for you. Nope. Yeah, no, it's very impressionistic. And that's sort of the issue. I mean, the diagnostic and statistical manual, the DSM is sort of the dictionary, so to speak, in psychiatry.

Speaker 2:          00:17:25       And like in the 50s, it was like 150 pages and now it's 886 pages and it's grown in volume largely because of the consensus decisions of a bunch of older white men sitting around a table. You say the bane, um, you know, almost all of them have industry ties. And this is out there. This isn't like a conspiracy theory on my mom was a nurse and she was always telling me that, um, they would, uh, get taken out on these really nice dinners by these pharmaceutical companies to take it to a real nice restaurant, buy steak and champagne potato and everybody could have a drink. And you know, they would be so willing to be like very complimentary of this medication. Why? I know a girl took this and it really helped her a lot. And you doctor Kinesin and I'm like, I was in that generation to where I got taken out to five star restaurants in Manhattan all the time.

Speaker 2:          00:18:24       It's by you stuff, it feels really good because you're making like 20 grand a year working your ass off. And so when someone takes you to a fancy restaurant with your friends, but you could convince yourself that it's not actually going to, you know, that you're an intellectual and you're gonna make your own decisions. But all of the data suggest otherwise that you are unduly influenced by that kind of courtship behavior. And it's, it's true. So we have this like, you know, sort of collusion on the part of the doctor and the patients to support industry interests over any, any sort of, I know, shred of a scientific or evidence based process for really diagnosing someone, especially when we're talking about something that is so subjective where it's not like a broken arm or a like a Joe, you've got a broken arm. Like I know what to do, we're going to set your arm in a cast.

Speaker 2:          00:19:13       It's like, so you're feeling down, hey man. Right. They even ask you like, does this, this does a normal cycle, like I guess like someone who's really good wood, but is your diet and your sleep patterns, is that a consideration before they prescribe medication medication? No. In fact, um, most sorta turncoat doctors like me will tell you that we have one hour of nutrition education in all of our medical school and residency training. One keeping you a turncoat or you like considered like a rat bad person in the industry. I'm not welcome in the highly calls anymore. Now I lost, saw my faculty positions and yeah.

Speaker 2:          00:19:59       Um, because I guess the kind of science that I bring to the table, which is not my own, I don't have any original ideas, but I, I am really good I think at curating information and collecting it and synthesizing it, presenting it, right. So what I have to shine a light on is very inconvenient, um, science for industry interest but also for conventional practice because, you know, I don't prescribe medication anymore under any circumstances ever. Um, but I do have an entire practice devoted to taking people off of medication. So I have sort of my thing, and it's a lot based on lifestyle changes you mentioned, right? If you don't have your methodology as an alternative to prescribing and you're going to what a

Speaker 3:          00:20:48       lot of the science says that condemns the pharmaceutical approach, what are you going to do instead? You just invested $200,000 of debt, blood, sweat, and tears, indentured servitude for like a decade of your training. You're just going to give that up, you know? So it's a lot to expect. The average psychiatrist who acknowledge, you know, anything beyond what's called like consensus medicine. It's called that because it doesn't even have a connection to the evidence. It's not evidence based. It's just they all agree on it and they're just going to keep doing it. You know?

Speaker 5:          00:21:19       So this consensus medicine, like in psychiatry, there's kind of like this understanding that you don't criticize the system that everybody's operating under. He just work within that system.

Speaker 3:          00:21:29       Yeah. Why would you bother? You know, cause just going to get you to be uncomfortable for you is going to get you in trouble and there's no incentive. You know? Like I read more science than probably all my conventional colleagues put together because I have a lot of incentive to do so because I'm practicing outside of the, you know, the gold standard so to speak. So when you're in the fold, why would you bother reading science? Who Cares? You just do what you are taught to do. Don't question it. You know? So it's, you know, the reason that lifestyle is not presented as a relevant factor in conventional medicine is because it flies in the face of the whole model, right? Like the model is still a gene based model. It's still are born with it. You know, it's like coddling the victim. There's nothing you can do about it.

Speaker 3:          00:22:19       So you know, you better just be a good boy and take your medication is the only thing you can do because diet doesn't matter, you know, whether you're, you know, huffing fumes through your window. It doesn't matter whether you're eating six cans of tuna day and mercury poisoning yourself, does it, none of that matters really. Maybe it's like of minor interest, but the real problem is your inborn genetic chemical imbalance, right? So if that is the premise, and it's not just in psychiatry, it's in all of medicine is gene based determinism, freeze Pharma to offer the only solution. And it actually validates people on some level as the victim, right? So like a lot of people want to feel weirdly, um, you know, like their own victimization. It feels comfortable.

Speaker 5:          00:23:07       And even though there's science that supports that having a healthy nutrient dense diet allows your body to produce the all the healthy hormones and chemicals and neurotransmitters and all of that. And then along with exercise, which also increases, it is having, there were studies also that show that exercise, regular aerobics exercise in particular, um, it does as much to treat depression as ssrs

Speaker 3:          00:23:33       more, more actually because the efficacy of most antidepressants is pretty embarrassing. Like, you know, to be frank because if you really dig into the literature, it's what you think it is. Um, in terms of really being a viable treatment option, so many of these natural alternatives like far out pace, I mean things even like herbs like Tumeric or acupuncture, Yoga, you know, exercise. And that's just a single intervention. So there's nothing miraculous about my approach. It's basically just putting all those things together at once for like a synergistic effect. So you can send your body and mind is like a signal of safety, right? And it works, right? So if you're just doing one of those things in isolation and even one of those things is more effective than you know, it's really, it really comes down to the mindset because if you wanted an a pill, it's going to be challenging for you to get results through effort or something behavioral. So the mindset piece has become a real focus for me as being maybe the most important determinant of what's going to be an effective intervention piece. Meaning meaning what you believe like about health and if you want to believe that you're broken and that you know, chemicals aren't necessary to manage your scary body.

Speaker 5:          00:24:55       I've changed a lot of smart people that believe that. I have a friend, she's a scientist, she's very smart, she's on antidepressants and if you talked to her, she will argue to the death and these are critical for her life and that she needs him. And she has some sort of a brain imbalance and it's no different than having you know, some other organ in your body. It doesn't function properly and you need medication for that. We've been told,

Speaker 3:          00:25:15       I was told that and I believe that for sure. You know, the analogy is often, well it's like insulin to a diabetic. It's the same thing. And the more you challenge that you're stigmatizing mental illness and how dare you, you know, I've been accused. Yeah, I've been accused of shaming women, which is of course the last, you know, all I care about is, is empowering women around their health. Literally I wake up every single day and devote my life to that purpose. Like the last thing I have any intention of doing is shaming anyone who's made this decision.

Speaker 5:          00:25:47       Well, it's just whenever something make someone uncomfortable with their choices, they immediately want to turn someone else into a, an aggressor or someone who is victimizing them. But this, uh, this woman that I'm friends with, it's unfortunate because I feel like, uh, if she exercised, at least she would know that she doesn't exercise. So if you don't exercise, do you don't really know if that would help. Right. You know, but I hate to be that guy because I already am, you know, like that proselytizing. You got to work out. God, that's fucking annoying. It's like the crossfit person or the proselytizing Vegan or whatever, a new cult member. You just want to talk forever about it. Still never going to convince someone why people to hate you. It's true. And it's like the, you know, you bring a horse to water thing, you know, you can't, can't make it happen of course. But there is more. Yeah.

Speaker 3:          00:26:37       Now, um, then I think ever before, like people are ready and once they have the information it's like, you know, usually like, and then they just transferred.

Speaker 4:          00:26:45       Well, these conversations are happening now more and more with people, um, where they're starting to look at like, what, what is it in my life that's causing me stress? What is it in my life that is a depleting my sleep patterns or my health? Have I ever gotten my blood test done and find out where my nutrient levels are? Yes. And you know, and everybody's nutrient needs are very different biologically. People like people are going to respond differently to drugs. People are gonna respond differently to food. It's just we, we come from different parts of the world and some people need different stuff.

Speaker 3:          00:27:19       And this is being called like an of one medicine and meaning like meaning the number of people in a study. So like the phrases and of one medicine, because we're beginning to understand exactly what you're saying, which is that it's you, this is your thing. This is your journey. This is very specific to you, right? So like, you know, your depression let's say, could be because you have a b, 12 deficiency. It could be because you have low thyroid function. It could be because you're taking birth control. It could be because you know your dog died. It could be because you have a shitty job that you hate. It could be because your marriage has to go. And it could be because you're ready for some psycho spiritual emergence, you know, and you are the only one who really knows and who really can figure it out. But we on the conventional side of things, seek to depersonalize it. So it's, it's not you, it has nothing to do with you. It's just a chemical process that's unfolding and you need this one size fits all intervention.

Speaker 4:          00:28:17       It's very disingenuous, but it's also a super common. Isn't that weird that that everyone, I mean there's the access to the data is there for everybody. It's there for psychiatrists as well. Like they would know the efficiency or the effectiveness rather of exercise. Right.

Speaker 3:          00:28:32       But that's what I'm saying. It's really coming down to like almost religious level belief systems. Like either you believe, right, which I used to ps. Either you believe that we're sort of machines, right? Like as Alan Watts would say, we're like flesh robots on a dead rock floating in the middle of nowhere. So everything is purposeless and random and it's just bad luck and bad genes. And you know, it's like the other shoe could fall at any moment and life is just the hustle and you're just trying to survive and you got to avail yourself of real medicine, which is pharmaceutical medicines. The only legit option and you just got to do it and you know what you want some credit for even having the courage to actually take the steps to take your meds. Right? So that's one mindset. And then the other, which is I believe growing, um, is that we have no idea what we're doing scientifically.

Speaker 3:          00:29:25       And we're just looking through the keyhole. And Science is a process. It's not like a destination where the science is settled. My favorite phrase, so you know, the body itself has this, you know, chiropractors call it vitalism like has this innate wisdom and it doesn't make mistakes. Like it doesn't mess up. Every single thing your body is doing is in wise response to a perceived, you know, stimulus, right? And Diseases of course, cancer, no, no. It would include without exception, without an, I could explain what I mean by that, but, but, right, so, so if I have an ache or a pain or I, my hair's falling out or I have a tumor growing out of the side of my body, my first response it's possible could be curiosity. Like it could be, what is this about, you know, where am I off? Right? Because in like indigenous cultures for example, illness is not like something that your body is doing.

Speaker 3:          00:30:28       It's the, you know, sort of manifestation of things out of balance with you and your soul, you know, with you and the relationships in your life with you and nature and maybe the collective itself. So it's this expression, it's this physical manifestation of something much deeper that has roots. And until you understand what those roots are for you, you won't resolve it. Right? Serious errors like birth defects and things along those lines. That's not like a wise response to anything, right? It's an error. It's a good question. You know, the, the sort of like congenital question, like if you're just like born without a leg, I mean you could take it to the extent where you say, okay, so what drove the birth defect? Whether it was some sort of, you know, okay, so let's back up a second because Epi genetics, right? Is the word de jure for beyond or above actually technically jeans, right?

Speaker 3:          00:31:22       So there's the genes are interesting, but perhaps as insignificant as like 1% of what makes us sick, right? Or well, we never studied what makes us well it's like a total black box. But epigenetics is like how does the environment impact our genes? Right? So you could argue that a lot of congenital, you know, sort of malformations and things like that because this was an area of study for me when I was prescribing to pregnant women, which believe it or not, was my specialty prescribing psychiatric meds to two pregnant women. Um, that it is a risk in response to that exposure. And it's the body's method of adapting to an exposure or is it just an error? Like if someone's born without a leg, what kind of adaptation is that? It seems like so just some sort of a genetic error. No, it depends how you want to look at it. I mean, to me there are no errors because the body is responding to a perceived stimulus. Now if you throw a lot of toxicity, you know, in the way of your body, there may be a limit to which a can or will accommodate. Right? Cause like something confusing for me was at one point I was reflecting on the fact that, you know, we've had all of these environmental exposures for like about a hundred hundred and 50 years. Like since the industrial revolution, right? So we like live totally different lives now is all

Speaker 2:          00:32:40       these toxic exposures that we sit all day and we don't sleep and we have Monsanto and all the rest pretty much for like the past 100 years or so. We can adapt like my body is adapting within the hours that were, you know, hanging out. So why would it not have adapted over the past 100 years? And like a Paleo argument is like we've evolves the same way for 95% of our evolution and in now we just haven't taken enough time to evolve to catch up with today's modern influences. Right. But I actually think we're not meant to accommodate this and we will self extinguish. Like if we don't course correct, which I have faith we will do, but we're not meant to adapt to this kind of lifestyle. Yeah, exactly. Chemicals, you know of people if we don't course correct, I think we will. And I think it's pretty much like, I think even though we could biologically adapt, I think we won't because there is like a cosmic intelligence that is holding us accountable to a certain level of respect for this human organism.

Speaker 2:          00:33:53       A certain level of respect for the privilege of being alive. You know? And the way we're living today, just like trashing ourselves and trashing this planet is in, is a violation. So I dunno, I just, it's like a subtle point, but I think the point is we're not going to adapt, so don't wait for it. You know, and we're just going to get sicker and sicker and sicker and die and, and perhaps that is the most intelligent response. Doom and gloom. No, I said it's going to get better. Remember the sacrifice for productivity, the daily sacrifice for productivity that comes at the expense of health and happiness is the norm. You know, that's what a lot of people deal with. They deal with having bills and like as you were pointing about, pointing out about exorbitant medical bills, right? I mean, so many people that are in the medical industry start their practice or start practicing being a doctor of professional doctor with a quarter million dollar debt.

Speaker 2:          00:34:49       Right? Which is crazy. It's so much money. It's so crazy. It's so what a terrible idea. Like what's almost mandatory for any civilization? Well, you need health care for sure. You need to be able to take care of people. I got an idea. Let's take those people that you need to make these critical decisions to save your life and let's fuck them over. Let's saddle those people up with crazy debt and leave them trapped in a world of stress. And I got an even better idea when they're going through the residency. Let's not let them sleep. Right? Right. Keeping caffeinated sugar and work and give them pills. Give them, giving them amphetamines. You know, give him adderall. You need a prescription, sally, are you tired Sally? I got a little pick me up. It's called adderall sweetie. It's not your fault. You've got Adhd, d s t u P

Speaker 5:          00:35:38       qrs. But that's how it's like a hazing. It's a hazing process, not unlike the military. Right. You know, so that you remain loyal. I mean, that's obviously one perspective on it, but this is what I'm saying, right? Like I was $200,000 in debt. It took a lot for me to just like jump ship and say, okay, whatever. I, you know, invested that and I'm just going to walk away from it. Most people, you know, are not in a position to do that. And perhaps that's part of the design. I Dunno. Well I don't, even if it's not designed, it's a very efficient, efficient survival mechanism for the industry. You know, it just seems like one of the worst ways for someone to start a career in taking care of people's, to be all fucked up themselves, but they need to be broken down in that way to stay in line.

Speaker 5:          00:36:20       And that's kind of, it's just basic, you know, sort of hierarchical systems work this way. There is no conspiracy or is it people just taking advantage of this need and being greedy and just charging exorbitant amounts of money and having the whole thing subsidized by the government. So that could be expensive. And then the whole thing is crazy. And also here's the big one that a lot of people, maybe if you're a kid, you're not aware of this, your student loans you til you're dead. You cannot get out of those fuckers. Like you can get out. You could, you could buy Ferrari, you could be stupid and buy a Ferrari and go God damn it, I can't afford this car. And you go bankrupt and they will allow you to go bankrupt. Right. That's that. That can happen. You can have a business, make terrible decisions, lose all your money would go bankrupt and literally be absolved of your debt except your student loans.

Speaker 5:          00:37:14       That shit is into your DNA. They keep you, you have to pay that. You have to, it's crazy. It's so nuts how much money it is when you find out what the student loan industry is in this country and how much money children go, oh, you're a fucking child when you're 18 years old, right? So you make some ridiculous decision to go to some school and you get some grant or you get some sort of scholarship and then the rest of it you're going to get loans or whatever the hell your situation is. And then you get out of four years and then you go and do your masters. You go and do some graduate work. Ah, you're funds, you're fucked, you're so broke. And then if you get out, what are the odds? You even get a job in your field. You know, you have to scramble to try to make some money and then you have this never ending pool of debt that you have to suck a little bit out of every month.

Speaker 5:          00:38:09       It's like living for the oasis on the horizon, but that's what we do in this country. You know? We just are constantly waiting for it to feel okay. Constantly waiting to until we get there. We're not getting there. I think that free education, if it would be possible, if it is possible to do it without ruining the educational system, if it's not already ruined, if it is possible to do that, it'd be like one of the best things we could ever do for young people. Just keep them from being saddled down with some bullshit that you have to keep with you for the rest of your life. Say you like are handicapped out the gate. Yeah, it's crazy and it also, it inhibits any risk taking it. You're going to have any chance like to jump ship and try something new. Like maybe you're doing something, but all the while you have this idea of God, I thank think this is really what I'm supposed to be doing.

Speaker 5:          00:38:57       I'm always thinking about it. I got to take a chance, but I have this fucking debt and the only way to really pay this debt off is if I enter into this same, that's it. Oh, that's a really important point because if you sort of look across dimensions culturally, they're all geared towards supporting a certain kind of mindset and mentality, which is productivity oriented, which is, you know, capitalism and consumer supportive. Um, in terms of that, you know, sort of financial apparatus. And so the things and elements, you know, like Graham Hancock has talked about this, you know, the elements that are convenient to that paradigm, including psychiatric meds and even alcohol on some level, like these more sort of suppressive consciousness, suppressive tools are sanctioned. Right. But the things that would encourage risk taking and courage, creative expression and courage, you know, sort of consciousness expansion are demonized her, you know, rendered illegal because they're inconvenient to the paradigm, I guess.

Speaker 5:          00:39:55       But honestly, I think it's a victim of circumstance more than anything. When I, I don't, I'm not necessarily, I believe that when the psychedelic act of 1970 was put into play, it was clearly put it into play because they were trying to arrest people that were in the civil rights movement and the antiwar movement. That's been proven. It's been proven that there was a collusion and that what they were trying to do was make it so that they could go after these people in the civil rights movement go after these people that were in the antiwar movement and they would catch them for drugs and arrest them and they would cripple these movements. And this is all like documented, real clear by the Nixon administration. The reason why they passed that sweeping psychedelics act of 1970 which covered a lot of stuff that's not even psychoactive.

Speaker 5:          00:40:38       They didn't even know what they're doing. And they miss some of the big ones. They missed like five methoxy DMT, which is more than most potent psychedelic drugs. Don't demand just a few years ago used to be able to buy that shit online from a chemical companies. They would give you like a jug of it. They could get a whole city high for a month and you could go buy it with a credit card. Not that I know of anybody who did it. And I certainly didn't. And I definitely still still don't have any of it. But if I did, it's not even illegal. That's what's crazy. It's like they made stuff that was like a normal part of human use for thousands and thousands of years that made it highly illegal. And they did it at a time when they were trying to break down these people that we're trying to change society.

Speaker 5:          00:41:21       Right? So that was 1970 but along the way, I think what's really happened is it became a matter of financial risk. Like marijuana is a big one, like financial risk of the pharmaceutical drug companies. If they found out that there's so many different things that marijuana get help, whether it is a people's appetite or certain arthritic conditions, or you can go down the list, uh, kids with epilepsy, it's a huge factor on children with autism, especially edible marijuana, all these different things, all these different things that it treats. If that was made legal and people started turning to that and exercise and it'll a holistic approach, it would cost the pharmaceutical companies literally billions of dollars a year. So I think that's the big conspiracy. I think it's a, it's not really a paradigm consciousness sort of a thing. As much as it's a financial thing. I don't think the people that don't totally related, but I don't think the people that are suppressing it or even aware of the effects.
