Speaker 1:          00:00:02       Okay,
Speaker 4:          00:11:33       And this is being used by a ton of different. I'm a professional athlete or professional teams. I'm a collegiate teams and professional teams and Olympians. So the checking, like muscle balance, a lactic acid? No, this, I would, it would, it does, is it measures heart rate variability. And a central nervous system activity and the correlation between the two and whatever their algorithm is that they come up with to figure out, you know, the, you know, what, what the correlation means. They can, you know, you got a little dumb screen that shows you blue, blue or green, yellow, red as far as your trainability I can, you know, I can do strength and speed. Uh, but my, my power and strength, you know, a level readiness is, is down. And then so we, we use that as a tool. There's sometimes you just got to go. Sometimes you've got to go old school and be like, you know, yeah, you know, this is, this is fancy but I need to push through the um, but it's, it's a tool to help mitigate overtraining.

Speaker 4:          00:12:37       Wow. That's, that's really fascinating. So it seems like experience is probably the most important thing then. I think so. I think so. And that's hard though. When I'm in training camp, I'm like a race horse man, I want to fucking run and I really need somebody to pull back the reigns. And sometimes I can do that myself. But sometimes I'm in fucking, you know, in shark frenzy mode, I just go, go, go, go, go. And uh, you know, and, and, you know, I have, I have to have people around me to be like, Hey, no, whoa, ticket to you to kick back. And your relationship with Irwin, when you guys first started with how did you work in the movement training with all the other stuff that you were doing? Did you have like a specific day you'd say, Hey, we're going to meet on Tuesday and.

Speaker 4:          00:13:23       Yeah, pretty much who's Day aside? Pretty much, yeah, we would go, uh, you know, block out maybe three or four hours later in the week, um, and, you know, just hit it and it wasn't always intense. That was a cool thing about working with Irwin. It wasn't like physically intense. It was um, uh, mentally and neurologically taxing. So after we did this stuff, I was absolutely wiped out, but, you know, I got my heart rate up a little bit, but these weren't hard work as they weren't taking anatomy physically. That's interesting. So what was, what wiped you out about it? Um, I think it was, we're training the neuromuscular system and we're training the, um, he could probably tell you more about it than I than I can, but, um, it was, you know, really, really precise, uh, uh, movements that just tax tax tax you neurologically. And I'm like, I don't know.

Speaker 3:          00:14:27       Well, first of, for so, uh, Carlos is surrounded by a war, a team of world class people, a person who was talking about Adrian have elevate I, albuquerque is a strength and conditioning coach. So he works specifically with him on this area, this trending. And then there is Brendan Gibson and then there's and Dale and of course there is Greg Jackson and when controlling. So, um, so me, I had to, uh, to address areas of training that I believe the, where we're lacking a. If I was to find a word to describe what we've been training with him, I would say, uh, Carlos would have been training your brain because the number one reason why we have a brain from an evolutionary perspective is for movement. It's not to discuss fine wine or the history of art, which is great. But originally it's so about a year old can navigate, uh, through complex movement, through complex environments.

Speaker 3:          00:15:24       That's the reason why we have a brain, uh, so intensity is not necessarily a raising the heart rate, you know, going real hard and burning all over. Intensity can be in the mindfulness that you apply to, uh, intentionally perform movement very specifically with a high level of efficiency that requires a level of focus that a challenges stimulates and help the, the, the connective, uh, functions grope as a matter of fact, movement itself is a major, if not the major, uh, a secret or, or, or, or reason for, uh, helping conductive functions. It does a whole deal of, of, uh, things, uh, in the, in, you know, processes in the brain that's going to, uh, to, to, to help it grow and what you acquire through movement transfers to any area of life. But obviously transfers to better movement and better movement is not always just more power, more uh, or new techniques.

Speaker 3:          00:16:37       I told Carlos, Carlos, listen, you've been 20 for 13 years. Your extremely seasoned, extremely experienced. And I bet that a, you've tried a diverse modalities of training, uh, but that currently you are a, every camp is pretty much the same in term of preparation except what's specific to a game plane for a given opponent. So I said you might try to acquire more, more power. It's gonna take a lot of energy because you have already a lot of, of, of power for your while you're awake degree, uh, you may try to acquire more endurance, uh, but that's gonna be putting a lot of time, a lot of energy to get that. You can try to learn more techniques. But do you have a hurry? Know already. So many techniques. So one of the things that you can do is to, to move better. So any technique that you already know, we wanted to perform them better.

Speaker 3:          00:17:39       Okay. So what is involved in movement training? So let's say it's day one, you get a guy like, uh, and he says, Hey, uh, uh, I love this idea that hooked me up. Well, uh, in the case of Carlos, it had to be something specific to him as a fighter to what I saw. I saw, you know, what are his fortes is strong points, but also saw what I believed were deficiencies. Uh, and that may seem presumptuous, but when I talked to him about it, what I saw that could be improved, he said, well, that's exactly what I've been told for years by my coaches. And what was that a thought that he's, his stance was too high. He used these two narrow slowly these particular, you know, uh, typically Thai boxing square stance, uh, you know, with his feet and the l shape, um, and um, and to me that caused a ton of instabilities, but also preventing him from being as fast as I believe he could be in moving in and out or, or sideways.

Speaker 3:          00:18:42       So what adjustments did you make as far as the stance? We, we, we move the position of his back foot is orientated, you know, at a 90 degree angle. So we moved it forward more at a 45 degree angle. But the problem when we did that, when we have a square stance, basically your feet are in line, so if you move you are relatively stable only because the foot is going that way that when you move it that way you, you shrink a bit, your, your base of support, it creates even more instability. So what you need to do is to have your feet wider to widen, you know, a bit wider on the, on the, the front or to the back and then to the sites like something like, uh, uh, with a shoulder width or her hip width. So that was really a lot of when you, when I was tweaking something, it will, it may create an, a negative consequence that we had to do a lot of drilling to, to improve that stance, to make it, to make, to make it better.

Speaker 3:          00:19:47       Now the stance that you developed a sort of classics dance, you know, and you're a tall guy, you would fight and stand up high. Were there any issues when he started adjusting the way you place your feet? Or did you have to relearn things and. Oh yeah. Oh yeah, without a doubt. Um, I've been, I've been training, you know, uh, we tired since I was 15 years old and so yeah, I mean these things have been, uh, you know, have been a stratified in my, in my fricking my muscle memory for, for years. Uh, so yeah, it took quite a bit of, and I probably, you still see me going back to my old habits. You're going to, especially when you're tired or you're stressed or you're in different situations, you are going to revert back to the thing that you've trained the most. But when I'm mindful of it for the most part, um, you know, I, I definitely think that the improvements or the, the, the adjustments we made were, uh, were major improvements. Um, we also worked on, instead of being real, real heavy on my front leg, having more

Speaker 5:          00:20:48       of like an upright stance and upright stance as far as my torso and not, uh, not being so heavy be more 50 slash 50 on my legs and that, that allowed me to move in and out faster. Not only forward but, but back. Um, and that showed big time in the fighting is Tiago Elvis. I think that was the reason I was able to get in, get inside land with the elbows as effectively as I did and you know, and then kind of, you know, get, get the fight rolling. We're seeing some, I love watching different sort of patterns that are developing the fighter start following. But one of the things that we're seeing, there's a lot of people that are standing and more of a karate stance, more sideways and wider stance and that with that, like sort of Leo Machida style a gunner, Nelson likes to fight like that. You can bounce conor Mcgregor, you bounce in and out easier. It seems like a, a lighter foot print sort of stuff.

Speaker 3:          00:21:44       Damn. Yeah. And that's very much what we were aiming at. You know, I executed the way that I do because I'm a flat footed kind of fucking goofy guy. And I do, I do my best, you know, I'm, you know, I'm, I'm lucky I got a hard head sometimes because I'm not Mr technique all the time. Um, but we definitely made an improvement. I must say that working with Carlos and uh, he's uh, he's extremely focused actually when one trend there wasn't like no, it was like a zero fat kind of training, like completely, entirely focused from the beginning to the end. Always really applied himself during the training and I know that he drilled a lot also on these own, in between every session to make those adjustments to make them become second nature because when you, when you change any aspect of your technique, at first it feels unnatural because your brain is, you know, you have something, a certain patterns that are ingrained in your, a neuromuscular memory and they are, there are a little hard to change.

Speaker 3:          00:22:48       But Carlos was able to change things really fast actually. And I was always impressed about how fast he would make those progresses. And again, those progress is, were not up that much physical and you know, in the sense of strength and conditioning, like it would have to work hard to. It it, the, the changes were always told him, you have the body has it. What you need is that that map being newer in your brain somewhere to really understand, recognize, identify and assimilate fully vet particular pattern. You've done so many movements, so many, so much footwork, so much, but the way to do it requires a different wiring between the mind and the body, between the brain and the body.

Speaker 5:          00:23:42       That's a big part of it, right? Is just patterns. Getting those patterns

Speaker 2:          00:23:45       ingrained in your system to the point where they come out automatically, like you know, those, those movements that happen either inspiring or in competition where all of a sudden you're executing something and you had zero thought. It's just completely. Your training takes over. You slip upon and counter and you don't even. There's no conscious thought at all and that has to sort of similarly be achieved through movement.

Speaker 4:          00:24:12       Exactly in that, what's, that's what stimulated Carla's brain that much that he had to take a nap after every training. Whereas he's used to reread hard trenton. But with that training, which is relatively low intensity and uh, the brand is so stimulated that he needs to recover because it needs to process while it is, it's like if the movement, the mindful movement is the input that the body that the brain needs to do that read circuiting a differently, um, and to, uh, to deconstruct old patterns, replace them with newer, more efficient butter. And that didn't happen while we were doing it. You know, while we were doing a lot of the times I was struggling with this stuff. Um, but I'd go home and I would rest and I'd go back to my room, my regular training work a little bit on and not a whole lot.

Speaker 4:          00:25:08       But then the next time I would come back it was almost as if my, my, my mind and my body had digested this stuff and assimilated and it put it into practical application without like a unconsciously without me even really working on it too much. Um, you know, he says that I, that I would work in in the meantime between our sessions. Sometimes I did. Sometimes I didn't. Sometimes I had a lot of their stuff, sometimes you do that, um, but it looked like I did, um, because I feel like, and I, I think this is kind of a consensus that you make gains, you know, during your rest you can lift and lift and lift and lift, but if you never rest, you're never going to make those gains. The same thing with, um, with your technique and um, you know, this, this, this neurological training, I think it's, it works the exact same way

Speaker 2:          00:26:02       that is the whole movement that's going on right now is really fascinating because there's a bunch of different sort of branches of it. Um, and there's like what ido portal is doing is what you're doing, but there's also a curse on is doing. He's the guy who's just trying to get action coach for Fabry Silverdome and heartfelt dos Anjos. And I had him on the podcast and I asked him like, what is like one of the most important things that fighters are lacking and that you try to improve on? And he said foot strength. And I found that to be really interesting and when I watched what you guys were doing, a lot of this barefoot jumping and leaping and balancing and it requires some pretty

Speaker 3:          00:26:44       extreme foot stability is the number one thing we addressed with car number one and number one, I said your feet are not strong and they're not, they're not smart enough, not that that, that fee to have a brain, but there is a, uh, an extremely strong correlation between the proprioception in the foot and the brain and movement. So most of the time when we move, we're on our feet and that's the reason why there are so many sensors, a nerve terminations in the feet, thousands and thousands of them. Why? Because it's about intelligence intelligence in the sense of information. We talk about proprioception, extra reception, which is the particular perception of a, a given surface and to dixter and he's asleep or reuse. It does, it gives them traction and things like that. Uh, is it, is it stable or shaky anyways? So the moment you place your feet, a boom sends information to the brain, the brain processes, and gives order to all the rest of the body to shift the way to, to, uh, just, you know, give some order, some intention, it happens without you having to think about it and it happens extremely fast.

Speaker 3:          00:27:56       However, the more you feed are sensitive in that sense, the faster information travels up and back down. Uh, and secondly also the stronger of foot is the more reliable your base of support is. So we talk about the strength of the foot. We talk about the elasticity of the muscles in the feet, uh, to, to be sometimes more bouncy, just simply faster, uh, to be also a more endurance to last longer with elasticy and speed. Um, and we did a lot of that through a balancing drills even like loaded balancing drills, but also specific footwork drills and moving in and out in. And it was not only a, the footwork itself, it's also how the level of alertness that you have in relation to an open net and the level of responsiveness that you have in your movement in relation to open it because it's not just reinforcing a particular part of your body as if you're made of parts it, it has to work as a whole.

Speaker 3:          00:29:04       We had to make sure that anything would improve specifically then would be brought back to the, the whole spectrum, which is movement in a fight and work and actually improve. And that's what Carlos did every time when you would go sparring and then he would see by himself and then telling me back, I've improved. These have improved that in my coach's seat too. So the proof is in the pudding as, as Carlos would always say it works. You know, most people would think that if you're a fit guy and you're a strong guy and you know, I'd say maybe you do squats or something like that, you'd have strong. And

Speaker 2:          00:29:42       one of the things that shocked me the most when I started doing yoga is, that's what would give out. It's my feet would give out. I was like, this is so bizarre. Like I felt like, okay, if I could stand on one foot, like if you made me stand here on one foot with my sneakers on, it's not hard. They'll stand on one foot. Okay, no big deal. But when you're balancing my feet would fucking ache, you know, like you're doing like bow pose or something like that and you've got one leg up here and your arm is stretched forward. And you were balancing my feet would be what was giving out. And I started thinking about how little stability, you know, most people probably have from training with shoes on, lifting weights, with shoes on, doing, running with big thick cushy shoes.

Speaker 3:          00:30:25       Even even elite elite athletes and even our elite MMA fighters. And the reason why, even even when they are training barefoot in Dojo or in teams. Um, but you have to think of what's the background of a given person. Most people today in modern populations grow up indoors. We have shoes on all the time. We're walking, we're walking on flat. Smooth surfaces are predictable. There's no challenge to, to the body. There's no challenge to the feet. The feet become numb, feet become weak structurally. And uh, and, and, and, and in term of strength in term of it, just sorta get a tissue. Yeah. So, um, if you try and MMA because you are getting to, uh, do uh, you know, say, so striking move on your feet is going to help, definitely is going to help your, your food scraps, your foot mobility or stability, but not as much as what you're going to gain when you have to balance, uh, uh, on, on narrow surfaces and ordinance certain positions in certain transitions and kneeling and sitting and get up and get down. And especially we've loads on or at a certain pace, at a certain speed. It's different. And when you make the feet stronger than your footwork is stronger. When we talk about movement coaching, uh, some people are confused because when they hear movement in relation to fighting the footwork and it is work, but it's also more than that.

Speaker 2:          00:32:00       Do you remember a few years back, uh, it was all the rage you, you're hearing about a lot of nfl players were doing ballet. Do you remember this? It was a big deal. Like people will like mocking it, joking around about it. And I remember thinking, man, that is really interesting. Very smart. They must have some sort of benefit in that if they're doing it. But if you think about ballet, the movements are incredibly difficult and especially if you're a 260 pound fucking stud athlete covered in muscles. It's like if you're a thing, like there was a guy that was in a yoga class where he leaves his former football player, real big guys like six, four and real thick and heavy and it's so much harder for him to do these movements and say like a girl who weighs 100 pounds,

Speaker 3:          00:32:46       it's like a castle in the sand inaccurately standard. It's like an Achilles food. It's a, you have a whole mountain that's, that's built on on the very weak foundations and ballet of even for nfl players was actually a very smart move because when you look at the strength of the, the, the cows, I had a cousin who was a professional, a denser, uh, her, her cows or bootstrap was completely amazing because, you know, they do these gracious movement. People see the grace, but they make extraordinarily movement look easy, but they're not

Speaker 2:          00:33:23       like floor gymnast too, I would imagine because they have to stick your, your foot has to have the ability to catch you and then just stay in that position completely locked.

Speaker 3:          00:33:34       Then you absorb of foot, ankle, knee, hip stability, core stability. I mean, it, it, all, it starts, starts in the foot. I'm balanced. I mean it's, everything is integrated of course. Um, but it, it starts to feet.

Speaker 2:          00:33:51       I saw you doing some of the countdown shows. You were doing a lot of jumping over things, standing and jumping onto a board and landing on like, it looks like a two by four or something like that. And locking in place on that. And it was pretty impressive stuff because there it is right here, Jamie, how you're on the ball, but like this kind of stuff, like when you were doing these kinds of movements, like, look, you'd see it here on this. How did you, how do you design these Erewhon and like what are you looking for different things specific to Carlos

Speaker 3:          00:34:26       hundred percent specific to Carlos because that's the point. A movement coaching for lack of better term. Um, it's not giving a fighter random movements that are not fighting movements, [inaudible], Bollywood, dancing or whatever for a tight. She couldn't be anything. It could be any movement. Movement is such a very. It's a vast world or universe. If you're lucky, you're gonna, you're gonna. If you'd give something randomly, you're going to find something that happens to be useful. But in, in the case of Carlos, I looked at his fights and analyze these movement. I had some, some, some intuitions about what was there, what was missing. And then Isaiah was draining him. I was constantly adjusting the movement programs. What was in every session to what I saw was working, what was not working. What I, depending on the level of progress that it wasn't making, we would do something more difficult or are the higher level of intensity. It's, it's tailored, it's customized, not random. How did you develop this program? This

Speaker 2:          00:35:38       is very interesting because I would imagine that you would get athletes from a bunch of different sports that would come to you, right? No, no. I'm not looking. I told Carlos, Carlos, listen, I'm focusing harper sent on you, right? There is no other athlete that I want to travel like a gym. Right? I mean you have this move. Nat Is this company of this website? Yeah. We have a, we have thousands of certified trainers who are using our methods, thousands of trainers. I think somewhere around $3,000 to run the wellness world. The company since 2009. So this is all your creation. You've developed this all yourself.

Speaker 3:          00:36:18       My method, the method is my creation, but however I do draw from, uh, from the history of physical education, which I have studied a lot, especially what comes from Europe and in my case because I'm originally from France, uh, they used to be a method called a natural method by a guy called Georgia bear who himself was not. He was seen as a pioneer, but he himself was, you know, at some point of that long line of people before him was a morrows and pistol lindsay and mercury. A lot of guys who were working on these different methods, but we're talking a, a 20th century, 19th century, 18th century, and before and before, and before, and back then people didn't have exercise science. So what is it that they were training. They were training the most down to earth, practical movements. They would jump, they would run, they would crawl, they will lift and carry things and throw and catch things. Why? Because these are the movements that people needed back then that they were in the military or firefighters. And when you look at it today, if there's a situation that say potentially life threatening, these are still the movements that you need to do to save your life or to save somebody else's life. They're extremely, they're natural, but they're natural also to the point that they are vital.

Speaker 2:          00:37:49       So you have this gym, right? Um, what, what is your normal clientele? Like? The normal person that comes to a move net, Jim,

Speaker 3:          00:37:58       it's impossible to a shrink to a particular category because

Speaker 2:          00:38:03       do you get like housewives? You get athletes of all sports? Yes. Yes. All than young men and women. Woman comes in, she's an, she's a housewife. Women hate that fucking expression. A woman comes in who's a non professional athlete who's just looking to get back in shape maybe after having a baby. Like what? Do you design a protocol specifically for her? Is that what you would do? Yeah, it's a lot of classes, like the movements, there are some movements

Speaker 3:          00:38:30       that are a fundamental movements that anybody can do a. and then you have more advanced movement and then you have say a simple jump. You see Carlos jumping, like this woman you're talking about won't be able to do that. Yes, you will, but not at the same level of intensity. Right? Oh, I see. So you would have her do it alleged shorter jumps over lower jump on the spot where he jumped two inches above ground and lend in the same spot where you were standing to inches. I think she could do for. Have you got a pusher? Yeah, exactly. Well it just needs to keep the training. Got It. You know, never too hard, too easy. That was actually also my concern when I started to try and Carlos because he was recovering and I was extremely worried that I wouldn't do anything that would compromise these recovery in any way that would actually help him recover even even faster.

Speaker 3:          00:39:28       So a method, you have a method, only one. It's scalable and also when it is progressive and because these movements are natural, they belong to all of us. Like it's like, um, what would be the best way to train a wild tiger? Like, can you imagine that you're going to try to isolate their, you know, their hang legs and then try to have them do another workout for the front legs and then put them on the, on the, uh, treadmill for cardio. But I wouldn't make any sense. That would be hilarious because to be optimally strong and that Joel and like a good hunter, a good Predator, the well tiger just needs to be and behave and move like a wall tiger in its original environment. But could it be any different? Tiger on an inverted treadmill and really pushed that motherfucker some good music on maybe some motivational videos, heater up a drug, a drug go tiger.

Speaker 3:          00:40:26       Uh, well, you know, they do that with, with pit bulls. Pit Bulls. When they train them for fighting, they put them on treadmills. It's a, they put them on a, a treadmill that sort of self propelled the animals propelling the treadmill and they'll put something in front of it that it wants to get to. So exercise science for four pit bulls. Yeah. Well it's a, it's a real thing. I mean they sell these. Yeah, they wanted, they have weigh ins, a serious moment. Why not? But my point was everybody needs the fundamental of, I believe everybody needs the fundamental of, of movements before you go through a very specific science based exercise for, for anybody. Uh, most people don't need that. Most people just need to move in the first place. There's only men move. It can't even squat. Most people are just sedentary. They're just sitting on offices and cubicles or what happened, the cause of most of their, uh, physical ailments is that improper movement behavior, lack of movement, or to specialize movement and the lack of diversity and the good things that, the antidote for that is movement. Also movement behaviors, movement behavior is the cause and the solution to a lot of physical issues. Yeah.

Speaker 4:          00:41:46       When you think about it, what do we do? We fucking stand. We sit, we lay, we bend. That's about it. That's like four, four things right throughout our day, you know, and that, that is so, so narrow of a movement spectrum compared to what should we do. We should throw, we should run, we should catch, we could, should swim. We should bounce, we should pull, we should carry, we should fight, we could all, all this a variety of things that the human body is supposed to do. And yet we are like in these constraints of our, you know, we have chairs, we're sitting here on fucking chairs for, there was chairs or fucking, you know, a low, low squat or kneel or, you know, um, there's a, there's also the, the, the neurological benefit of doing those things because to, for you to, um, to, to move that way your body has, or your brain has to do it for you. Be Fire those stamps. We're not, we're not doing that by, you know, this, this boring as shit you or, or even if we're a fit, you know, we're still laying. We're still, we were sitting on machines. I'm doing, uh, you know, uh, elevated, you know, whatever. Um,

Speaker 3:          00:43:01       or something. Yeah, it's, it's, we're still kind of isolated and very minimal. Very minimal. We were not supposed to be like that. We're supposed to fucking move. Exactly the, the, the, even the people who who are brave enough to go against the inertia of normalcy, um, and go to the gym and they will exercise with machines. I see a huge problem with that type machines because machines dictates your movement, shrinks. It, shapes it. Uh, you have no choice. You follow a very simplified pattern that's imposed by the machine, right? This is not who you are. This is not what she's supposed to be and move like, yeah, because you're supposed to be highly adaptable in the way you move. But when you do try to isolate your muscles, you're treating yourself like you're fricking machine. It's like a factory when you should be like a wild forest or permaculture garden or something like that. It's not what you're designed by evolution or creation, whatever to do.

Speaker 4:          00:44:13       And so bringing it back around to mma, it, stepping in the octagon to, to fighting, you know, the nature of our sport has so many different variables. I mean, anything can happen. We go through, you know, we're using various energy systems. We go from, you know, going a Arabic to anaerobic to using an isometric hold all the way back through, you know, so, so many different things involved because basically we're able to do whatever the fuck we want it with, uh, you know, under a very limited amount of rules. So training this way just just makes sense. Um, because it's, it's, it's much more a along the lines of what we're actually going to do in competition. How much of a factor is flexibility play and how often do you train flexibility.

Speaker 3:          00:45:06       A lot of, a lot of, so flexibility's is, is huge. Mobility is huge because the more mobility and you can explore, manifest physically have full range of motion, but it's also plays a huge role in how relaxed you are and therefore how much power you can generate. And that's actually what was the, uh, one of the main point of focus on the second camp that we did for the fight for robey. Um, so we established a strategy I proposed as a movement strategy to Carlos and he, he, he, he, he, when he talked to Greg Jackson about his game plane, they, they came up with the same thing and that was to use his ranch to always keep control of the ranch and therefore two's, he's, he's reached through using these kicks more and better and um, we had to address some, some deficiencies in flexibility because what we, what we, what we noticed right away is that when you was a, when Carlos was trying to reach a certain height, uh, he had to somewhat go a little beyond these, his bag then current level of immune height. Yes. Yes. And so when you try to somewhat forced solidity or mobility, what creates instability and, and, and slows down the movement and then you also lose this occurs in power and accuracy. So we did tons of, of stretching, but we did that stretching through natural movements through all lot of movement on the ground and, and um, yeah, for those natural patterns.

