Speaker 1:          00:00:02       Okay,
Speaker 2:          00:07:40       So see he got invited to a superbowl party at this person's house. Right? Like imagine if Tom Cruise is coming to your house for the superbowl superbowl party. He was like, oh whoa. Asking Tom Cruise? And he says, yes honey. You said yes. What do we do? Right. And it might've been Tom cruise be like, I think I will be among the humans today. So Tom, because it barely shows up with a brand new, like clearly fresh football that his assistant like, you know, he's like tossing like a literal brand new football in the air. Right. And they're all talking about marriage at some point in the day and goes, do you know what the best part of being married is though? Right? Fucking your wife, am I right? You just fuck your wife. And everybody's like, felt like tumbleweeds are all three of like a robot, like an alien visiting us. He must be amazing to hang out with. I would love to hang out with him. Fucking your wife. Right?

Speaker 3:          00:08:31       I mean when you're that famous, your work ethic, it's like you just devote everything to that I think because like I have my, my agents were like, they know that the agents who are Tom Cruise agents, they said Tom Cruise always gets back within an hour when we send a script because I'll like keep a script for like three weeks. And then by the time I read it, the parts we can cast Tom Cruise, we'll read a script and an hour and get back to them and either like it or not it like he's

Speaker 2:          00:08:56       just like on the ball, he's, he's like, he's trying to win, he's won.

Speaker 4:          00:09:01       It's an inhuman instinct because our human instinct is to just atrophy in a way. I mean you have to kind of fight it, but easy to be lazy and to procrastinate.

Speaker 2:          00:09:12       It's definitely easy to be lazy, but it's not if you're going to be Tom cruise or really have to be on the ball, there's no other way. It doesn't just, he doesn't know time job. That's not just what's going on. And those, there's some weird alien sort of behavior patterns that we don't recognize as being normal. Like when he jumped up on Oprah's couch is like, I'm in love, I'm in love him and love. And everyone's like, what the fuck is going on here? Right Person? No, it's like a person who doesn't understand French, but you're speaking French to a French person who's saying all the right words, like, what the fuck is wrong with this guy? It seems like every choice he makes outside of acting is based on what he's assuming normal human beings think is the normal behavior because the love is when you jump on a couch and go, I love her.

Speaker 2:          00:09:52       Which is informed by movies really. Right. Like that's more movie like, right. That's like John Cusak and say anything like, oh, that's what love looks like. It's not, you know, or telling a bunch of the fellows, you know, oh, we're gonna have sex. Talk with the fellows. Also, I looked at my wife off the friction of her vagina. Makes me just sploosh alright guys. And everyone's like, we're sick of fucking r was never. I've, I've just done relate to that joke that you made. That's so sweet. Yeah. What a fucking strange guy. He might be one of the strangest guys of all time. I wish you would just come clean with like one day just to sit down and just be like, given some ecstasy and have them just talk about who he is. Like I don't even know the fuck I am and now I've been scientology for so long.

Speaker 2:          00:10:40       Like 13 guys last year was worried. They're going to tell. I'm always worried. They're going to tell you. He did Chris Hardwick's podcast, right? He did. He did a one on one interview. I listened to it recently. I wish you could get them on here because you, you, you get a, you get in. But I don't think you could pierce that impenetrable layer. I think he be fake with you to. Even if he's fake, you find out if he's fake to find some stuff. I will visit. You still appears. He was telling Chris like, I love movies. You know, I'm passionate about movies. And Chris Goes, oh yeah, like what are some of your favorite movies? This is how politically like constructed he is. He goes, yeah, just move a movies. All movies, all movies. So he quit. He was just no different. Biggest movie star couldn't pick three movies that have inspired because he didn't want them to like, you know, a Spielberg, a Bruckheimer and the blah blah blah, because then he piss off Coppola and Scorsese and you know, I mean, it's all a construct. God, I want to meet him. Yeah. I can't believe he did Chris's. That's so cool. You should have them on the show. You could get it. I think I got. I got faith. You could get it. I've had this guy on Ron miscavige who's David Miscavige is dad. Oh Wow. Who's

Speaker 5:          00:11:54       scientology? And I had Leah Remini on and we talked for three hours about how crazy her life and scientology was near a classic sp. There's no way you're getting a suppressive person. Oh No, I'm not. I'm just misunderstood.

Speaker 3:          00:12:08       I got to say though, that the more I learned about the Catholic faith and all these kid fuckers keep coming out, the more I'm like, that's the worst one.

Speaker 5:          00:12:16       Did you see the new one keepers don't know the new. There's a thousand cases of child molesting that they just uncovered. Shut down that religion. Catholic trump monsters. No, no, I'm not doing a pit, but all $8,000 it was connected to the church at Jamie will find it. It was just some. I mean I didn't even read it because I looked at the headline and the first thought was de and second thought was, Ugh, like you just can't.

Speaker 3:          00:12:43       I mean it's so much worse than like making some unbelieved they can get acting work like whatever scientology does. Like the Catholic religion is like their fucking little girls and boys and like permanently ruining their lives, making them have like terrible flashbacks, making them have like wide chunks of memory that they just don't remember. Then they do remember and it's like, it's just the worst thing you can do. And how do you like sexual problems? I'm not Catholic and Jewish now.

Speaker 5:          00:13:10       Well, you know the pope, the pope, ratzinger, that guy. One of the things that they do, one of the reasons why he stepped down was because they, they found out that he was one of the guys that used to move people around common. He was one of the guys. When someone get caught molesting children, he would move into a new new precinct

Speaker 6:          00:13:28       that, what do you call it? That's what takes your breath away. We live actually right next to a rehabilitation center, former rehabilitation center for wayward priests on our street

Speaker 3:          00:13:36       and I was like, oh. I always thought, oh, wayward praise. Like I wonder what that means. And then after we saw that movie spotlight, we looked it up and that's exactly where they were. Housing p one was one of the places they were housing the molesters

Speaker 6:          00:13:48       follow. It makes this really interesting point about the church, which is the commonly held sort of folk belief about the Catholic church is that when you take away someone's ability to have sex, you will. You will concentrate their sex drive and pervert it and you'll become a child molester. And what? Spotlight the movie sort of point that it makes us. It's the other way around. It's that that basically what you're a child molester, you go to the church because you know they'll, they'll give you a haven.

Speaker 3:          00:14:14       Don't feel cover for you. It's true though, like it is hard to become a priest. You have to like study scripture for. I mean, how long has he been here?

Speaker 6:          00:14:21       Did molest a child? You got to groom them, you got to hang out. You know what I mean?

Speaker 3:          00:14:25       But seriously know how true that.

Speaker 5:          00:14:27       So ratzinger moved to God that went onto molest 100 deaf kids. Yeah. I saw this documentary because they couldn't talk about it. There would be. Yeah, but no one's gonna listen to them. It's not like they can just start talking, you know what I mean? It's like it's a weight just. I mean he was working with deaf kids, deaf orphans. Well, it's just, it's not. Nobody would listen to a deaf person. It's it. This is how scams one step removed.

Speaker 2:          00:14:52       Exactly. It's one more. What you want when you want as a Predator is, is the most vulnerable person that you can be predatory towards.

Speaker 3:          00:15:00       It's like a documentary keepers. It wasn't until this girl came to the priest and said, I actually have been molested. He was like, Oh, you have have you? And then he started molesting or waited for her to come into. It was a confession. Found that she was weak, she was weak. And then that's who we picked. So it's like,

Speaker 2:          00:15:18       why remember these Nigeria? Speaking of psychotic. It's insane. Yeah. But that's what they want. They, the molester. Lester loves the weak, the weak and vulnerable. Because if they go to a strong confident child who they know, what would it be like if you touch me, I'll tell my fucking dad molested. That girl's got a big mouth also. You do not touch her. I've seen your, your baby pictures. You want a hug.

Speaker 3:          00:15:42       Okay. And I was always trying to. Yeah. But it's very much always boys, right? Keepers. Oh yeah. Yeah. It's girls and boys. It's like who? I've only seen documentaries on boys, but the boys thing is weird, but I kind of. I do believe there's a math to like suppressing someone's sexuality and then it's just gonna come out in these other ways.

Speaker 2:          00:16:04       Well, I think that also monsters are orientation is spread equally across monsters. So oriented. Yeah. I think that. I don't even know. Are you gay? If you're a child molester, likes little boys, is that even gay? That seems like a third thing. Just you're, you're, you're not even in a sexual zone anymore. Now you're in a pathology zone.

Speaker 3:          00:16:23       But since the cases are so, there's so many cases, like maybe we should just let priests get married or something needs to change.

Speaker 5:          00:16:31       Well, they used to be able to, but they were rockstars. The problem was back in the days like the, during the Lutheran days when Martin Luther was around, priests controlled everything. I mean, they fucked everybody's wives. They, they, the pope. The pope had wives and children. Pope's had wives, they had children, they had money, they had armies. The Roman Catholic Pope controlled armies. They controlled troops. Like it was a totally different scene and then somewhere along the line they were fucking so many women that were like, Hey, here's the new role. You're going to be a priest. You can't fucking chicks. And then just the whole thing went, hey, does anybody know why that happened? Why the changeover happened? Because they were rock stars. Because there were banging everybody.

Speaker 2:          00:17:11       No Sir. Why they made them not raw. Okay. It, they were too irresponsible.

Speaker 5:          00:17:15       This is what I've read. What I've read is that there were, there was a real concern amongst people that were, you know, under the tutelage of these priests that these guys were out of control. They're just banging everybody

Speaker 3:          00:17:26       find out what was the reason why they made them not able to say, I wonder what you think that is.

Speaker 5:          00:17:34       It wasn't that long ago. Elaine was like a thousand years ago. It might've been less. That's so interesting. I think it was less than a thousand years ago because I know that during the [inaudible] con era, the pope still at armies and I think still, I think there were still allowed be married and have children

Speaker 3:          00:17:50       and they were using their religious status to abuse

Speaker 2:          00:17:54       their power and probably probably women would like fall for them too. There was no cigarette. If there's no musicians, there's no comedian who was going to go to the are going to go. The gestures are. They had comics back then. It was good with like a floppy hat. Yeah, but they were like cruise ship comics. They couldn't get out of line at all. They got killed. I still rock stars. They were just like had white hair and like, what's the deal with the latrine that you have to shift in? What is the deal with cornish game hen the white hair play the piano. That was later. That was like, yeah, this is like a dude plucking a lute. Right? I'd like to find out. Yeah, probably right. Your harp have a timeline. Is this idea that the guy, the itinerant singer that would come to talent and luck pluck the loot and tell like the tail was always fucking everybody everywhere went.

Speaker 3:          00:18:44       That's got to be who we, who. We all came from. It was like Robert Plant came from the gestures. Rock are versus comedian, right? We were the people who would come in on a wagon and juggling balls of manure. You know, like the king has the years of that. I would like to see you on the head with a baguette.

Speaker 2:          00:19:01       Do you think that you guys have like genetic ancestry to former comedians? Um,

Speaker 3:          00:19:06       I believe in that more than most of us. I believe. I don't believe, I just feel like I have a blood memory of like, like for example, I do think there are people in comedy who are doing it because that's where like the energy is right now and they're just like trying to like make money and. Right.

Speaker 2:          00:19:19       Yeah. Or whoever or. I think it's moved beyond that. It's like now it's like everybody that you would have been a dj when I was like 17 is now a comedian. Right? Is a lot of that. But I love you guys. Well, what I was going to. I don't really care. I mean I think you just have to like yourself. It doesn't bother me. I think it's cool because when you go big then the 10 percent of geniuses that wouldn't have started. If it wasn't cool. We'll start and then the 90 percent of people that we're going to be garbage. What do they. They don't matter. Damn Ninety 10, Huh? Fuck. Probably less. Probably 90 nine. One genius person that starts comedy. That to becoming like a forget genius person that starts comedy does a set at an open mic to becomes like one of the great comedians, like even in the top 10 percent of comedians that's, that's gotta be one percent. That's the point that time. But the problem with is like you say once they start, because the 99 point nine percent that start never even make it. That's part of it. Yeah. But like it's like the one percent that do the point one percent that actually become professional committees. Like how many people out of your group of open microbes that used to hang with, how many are still doing standup?

Speaker 3:          00:20:32       That ratio because how many of them have a TV show? All of them. Like it's easier to be famous now. So your ratios are a little off.

Speaker 2:          00:20:41       I remember when. Well yeah, no, the, the, the numbers are very start. I remember when I first started like I would have, I would have fucked a let a man fuck me 50 times to get like a Montreal spot and now it's like 50 times. I've thought about it a lot and they would, they would rub my back very gently and smuggling take me on like Alonzo Bowden. Okay. That he could do 25 times. Dude. I looked at Alonzo Bowden's fingers once and I was like, there are men with Dick smaller than your finger off for sure. Bottom line. Dick. Smaller than your finger. Oh yeah. Oh, well that's rough. If that's true. It's true. Anyway, Alonzo, if you're listening, every time I look at your hands, I think it was Dick's small ticks. Interesting. But my boy, Oh, I would've done anything for a Montreal spot or, or, or a spot on, on, on the tonight show.

Speaker 2:          00:21:32       And now there's young comics who like are like, Nah, I'm not really trying to like be a second lead on a show right now. I'm really waiting. Well from my vehicle it things have changed. I dated a girl that was like that. She was like, I don't want to do TV. I'm holding out for film because I was on a television show at the time and she was saying that she didn't want to do TV. It's like it was beneath her. Oh, and you're doing tv at the time. Was that news radio? Yeah. Yeah, yeah. Great. So I'm a fan of that show.

Speaker 3:          00:21:58       I took an acting class with Paris Hilton and she and the teacher was like, who wants to do tv? And everyone raised their hand except her. And it was like, who wants to do just movies in Paris? Hilton,

Speaker 2:          00:22:08       right. It's terrific course once we legit. That's so fun. That was the thing in the nineties. Yeah. I guess know the Paris Hilton is one of the top highest paid djs in the world. She can't have good taste in music. Be a DJ. She's not a DJ. Also has like 20 perfumes and suck should go into deejaying. It seems like it's an open market. Dominate if you have half a sense of entertainment.

Speaker 3:          00:22:32       That guy's got a billboard on sunset. Most is like, he is like deejaying at a swimming pool in Las Vegas.

Speaker 2:          00:22:38       It was a huge famous celebrity Dj. You know how in La you'll always know what's happening in Vegas. Paul Harris or one of those guys, and it was literally you look down and it's like Vegas Swim Club, Dj in a pool, but those pools will have 15,000 people stuffed into the area going crazy. Horny dude. That's probably where I would hang out with one girl. She's going to go hang out. She's on her way. She's going, we're stopping there on the honeymoon tour where a Nixon mask and just go crazy and mix it with like a beautiful naked woman body with a Nixon mask on. I heard that they recently, this could be bullshit, started making more money on their nightclubs and on the. On the casinos. That's got to be true. It may be. I don't know. I don't know what the numbers are, but I would imagine they make a lot of money on the casinos. People like, what's up? I just heard John Taffer, that guy that does bar rescue talking about it on another interview, he said they'll go in on Friday night and make about 500,000 bucks for their clubs show and then wake up the next morning and do the pool at noon for 150. You don't know. You're talking about the actual performance. We're talking about the club itself. You're talking about the casino. The casino makes. But imagine that if the Dj mix $650,000 for a weekend, you got to multiply that by what? Twenty 100 percent.

Speaker 3:          00:23:59       Well, they may have the odd person like I am on that show dice about Andrew dice clay. Have you ever had him do this? Many times as you know? I mean I didn't know a real thing, but in the show, the whole premise is that he's paying off his gambling debt to the casino because it's like $800,000 and it's the only way you can pay it back. But that's a true story. He was in debt, like he would lose $800,000 in one night. So as long as they have people like that, they must be making a lot of money, right? Yeah. There's always gonna be. It was always like the old lady like putting in nickels but then there's also like dice,

Speaker 2:          00:24:32       but you also have to think like how much money does it cost to run a casino? The overhead is insane. Right. It's also, they also exist in this odd like venn diagram of like a legal business and an old world like criminal.

Speaker 3:          00:24:46       And I don't mean that in a Mafia. Like don't they have like India, like why is it even legal for them? Yeah.

Speaker 2:          00:24:51       For them to let someone rack up an $800,000 debt, like a normal business business would say, sir, you're $20 over your limit. So we're going to go. They just know, like he's got credit, he's nice, he's going to make money. He's gonna.

Speaker 3:          00:25:06       He gambled away the deed to his house at the Riviera and like they just lost my hip, hurt my Nana's wedding ring. And then someone told me when I was at, I was at foxwoods and they said because I was performing and they said that at Mohegan Sun, they're like, yeah, it's gotten really bad at Mohegan Sun when you gamble away your car, they won't even give you a ride home. But we at foxwoods or giving people rides like it's happening. Like people are just like, they run out of money and they're like, okay, I could win it all back if I just sell the car. And it's like they don't. Yeah.

Speaker 2:          00:25:39       Here's what's interesting though, if you, when they ban you, like my friend Dana, Dana white is a notorious gambler, but he wins millions of dollars sometimes. He's, I think he said he lost his much as $1,000,000 and he's won as much as 7 million in another. Holy Shit. Has He gotten banned from playing? Really? Yes. Dana. He's a celebrity. He only does he get banned, but he gets banned and then he pulls the UFC out of them. Like these two do ufc at the palms and he killed the palms and the palms bandom. So he's like, fuck you Ben, you and I moved to the hard rock or wherever the hell they moved in next. But yeah, they, they've banned him from a bunch of casinos because he's really good at blackjack. Wow. Can you. What stakes is what? What's the minimum bet for the Dana White blocks? I wish I knew. That sounds fucking crazy.

Speaker 3:          00:26:24       How is that legal? The band someone once they win at the thing you're saying? I'm saying

Speaker 2:          00:26:28       these casinos are not fully legal there. Like in this weird area. They reserve the right to ban new if you kicked their ass, which is crazy. Can they say you're card counting or something? Not Card County. I mean even if you are, it doesn't matter. It's legal. I mean you can do whatever the fuck you want I think. I think it's as long as it's

Speaker 5:          00:26:44       on your head, if you're not using a calculator or something that's technically within the rules of the game because your job is to sit down and I guess cow card counting. But blackjack. I mean you're supposed to not know. Like if you say, if you have knowledge, so we'll still ignore it and you know how to count cards. That's so stupid. It's like a girl going to a bar watching a guy roofie or drink up. Can't pay attention to that. Set the rules to know what the fucking rules are. Right? The rules are like if you know how many decks they're using and you know what you know when not to hit and just play it smart and count and thinking calculate. I know I also been a wiser retread. Why does Dana the root thing, we all accepted it sort of. It's your house.

Speaker 5:          00:27:26       We were like, ah, Joe, you got that? But I was like, hm, that's uh, why? Why does Dana white gamble or have no idea? The famous basketball player that like Charles Barkley, what drives those people? There were so rich. Why rules? What is also people that have been hit in the head a lot? Dana has been hitting the head a lot. I'm notoriously impulsive and notoriously susceptible to addiction. Whether it's gambling, addiction, alcoholic. Yeah. Yeah. It's a big part of cte, chronic traumatic encephalopathy, which you see. I think I said it right. That's a brain damage from getting hit in the head. A big part of it, it was a lot of boxing when he was young, has been, has dome, rattled a gigabit time. Scott, that dome rattled here. You're not supposed to get punched in the head ever. Right. You definitely get punched in the head multiple times a day for years.

Speaker 5:          00:28:15       What about like you train right now I don't do any kickboxing sparring, you know, because of that. Yeah, and even in Jujitsu, you like slam into someone's knee accidentally or ahead. You get your head bonked your dome rabbit. It's not that common, but when I was kickboxing boy I got hit in the head a lot to the point where I just like. Sometimes I think about some of the decisions I've made. I'm like, what's going on in their life? What screws are loose? Even with headgear, you're saying you're still worse. Here's worse. Pickier. It actually makes an a, an artificial lever like save your head. Is this large? It means if you clip it here, it's gotten more of a fulcrum effect, whereas if your head is smaller and compact and you just take it here, so Richard Nixon mask would be bad because they had a big old chin knocking, knocking little bit the rubber in the mask, but the the idea is not necessarily just the initial impact, it's how much your head moves, like how might look.

Speaker 5:          00:29:08       The stronger your neck is, the less likely you already get brain damage. So these guys do a lot of neck exercises just just just to keep their head stable when it gets hit. The idea is like the more your head moves, the more your brain's going swish around inside your dome and and break off the connective tissue. That's also part of the problem is connective tissue. This like really soft, almost like cotton candy, like tissue that connects your brain to the skull. Which stuff gets ripped up. Would you rather be a nfl? Whatever the guy that linebacker thought it is a chore or a Longterm Prize Fighter, longterm prize fighter for sure. Longterm prize fighters can get through it. Like there's guys like Bernard Hopkins that fought into his fifties who speaks well, you know, and there's a. see the problem is even guys that speak well, there's the weird shit that they do, the impulsive stuff. There's like if you talk to people that are cte experts, they tell you some really disturbing things about brain damage, about how it manifests itself in the weird things that men find themselves doing. They don't even know why they're doing it. They're just doing it and like real impulsive behavior and just stomping on the gas on the highway and just like weird gambling stuff and sex stuff and drug stuff. And a lot of it is connected to cte. What have you looked over at? Hofstra was crying,

Speaker 4:          00:30:23       looking at me.

Speaker 3:          00:30:28       So watching MMA, like where they're like doing 69 and just arriving, arriving. You're like, one's got the head and in his dick and then the other one's got his stick and they just kinda like ride back and forth.

Speaker 4:          00:30:43       And then just like one of the main commentator say, right, he's got, oh, he's got his head in his dick and they're rising photons that have said things along those lines. See, I listened

Speaker 3:          00:30:56       sport. You have to understand from a woman who's not into sports and then sees that

Speaker 4:          00:31:02       it's, it's, it's like I don't understand it. She comes in and she says, always did derisively did your team win? I'm like, there are no teams. I mean I'm just there barefoot. Like they maybe have been fucking game. That's the video. The video game lets you get a little gay or than the actual shoot. Actually, that's a good one. You can actually fuck it was a great game.

Speaker 5:          00:31:32       Could be no, it looks like a dude that's a. that's a dude a triangle.

Speaker 3:          00:31:36       So it's people who don't. They don't care about brain damage though. Like this sport, this sport brings. What is that funny? I don't you think that's important. They don't care about the cartilage that connects their head

Speaker 5:          00:31:47       cartilages are the connective tissue, connective tissue. It's not that. It's not that they don't care, it's just that this is something that they started doing when they were young. They got really good at it and they see it as a path to make career and they like thrills. They like doing things dangerous and excitements and exciting. Some of them just accept the risks and some of them say, I would rather live a dangerous life. That's exciting than a really fucking boring. Like sitting on the couch atrophying.

Speaker 3:          00:32:15       I can respect that. I mean, I. of course

Speaker 4:          00:32:18       that's funny though. This is like, was like going to like on Davinci's podcasts and being like, I don't know about this art stuff. I don't know about business

Speaker 3:          00:32:26       can take it. I think you're right. No, you're right. My perspective is when I see it, but I now. Now you put it like that too. It's like what? What's the alternative? Get A, get a job in a factory or get a job, you die.

Speaker 5:          00:32:39       This is temporary. This

Speaker 2:          00:32:40       is not going to last. Right? So for them it's like, how am I going to use my meat vehicle? Yeah. And am I going to use it for fun? Just go crazy. And I mean that's a, that's the thought process behind it is like, yeah, I know I'm doing damage to it. And I, you know, I know a lot of guys that have known when they were in their prime where they were just killing everybody and now they are broken. That's it. I know guys who can't even brush their teeth, their shoulders are so shot. They have to like brush their teeth lefthanded and they suck at it and the crazy fucking move their head. And how old are they in their thirties? Yeah. There is something about the human animal that wants. It's an interesting facet of humanity that wants to achieve greatness for some reason.

Speaker 5:          00:33:21       I will see the glory of winning in that too is also directly related to the danger of doing it. It's like there's something dangerous about it that makes it super exciting. If you pull it off, it's winning. A fight is, it's a crazy feeling

Speaker 4:          00:33:37       more than making all these other people happy too because people have voted on, you know, or how do you do it? You vote on them or whatever. Like you bet on them. I mean it's like you're, it's so many people just. I've noticed so many people get their mood is changed if their team wins. So it's like

Speaker 2:          00:33:54       the problem with mma though I read when Chuck Liddell started losing is when I realized like MMA is not a good sport for like having to have your guy when eventually your guy will always lose always because they'll get older. That's just the inevitable reality. Exactly. The team dynamics, your team can always be a winner, but if you root for one fight or that federal get old and the young people will come in and it's like 38. That's way old. Thirty eight is whale, so like 32 or something.

Speaker 5:          00:34:26       Especially now with drug testing, it used to be back in the day that when you would get tested, it was really like they would say it's like an intelligence test. It's more than a drug test, like just don't take anything the remaining few days before your test and they just testing your pee for like really obvious stuff, but now it's super comprehensive and they use Usada, US anti-doping association and they, they fucking crawl up your ass with a microscope. People wake you up checking for what people want. Yes. They are in the room. Will look at your Dick because guys are used rubber dam.

Speaker 2:          00:35:01       Yeah. I went to Rehab when I was a kid so I know I knew all the tricks to wizard eaters or you'd get your homie to piss into a bag and you'd have the bag in your pocket.

Speaker 4:          00:35:09       What kind of drugs are mma? People doing? Steroids. Steroids. Oh right. It's not like I know nothing about it. Like, well that to make sense. Legal. So they're all doing it. Why would they do it if it's illegal? Joe? I got to say your impression of Natasha. Okay. No roles. Did you illegal drugs or. No, now I'm horny. Okay, hold on. I just thought that people had a, you know, and that they wouldn't do that. But you're saying they would all do it?

Speaker 2:          00:35:41       No, not all. There is definitely a core group of champions who have never thought about taking drugs and still don't have a problem with steroids. There's a lot to do. Promo. Sarah is also. Is that when one person starts doing it, the person beneath him either will lose or has to be pressured to do it and so it creates this like,

Speaker 4:          00:35:59       and sorry if people out there are upset that I'm not a sports fan, I'm don't think about them. Let's just talk. Do you believe that's what's holding us back? Don't sweat it. You do though? I don't. I mean I'm just like, sports are holding us back. Is that what you mean? Thinks he's doing a what's elevating us? That's holding us back. What's the elevator making sports like? Our main thing I hate when sports are on in any sort of public establishment. I think it's aesthetically okay. I want to tell yourself it's okay. You don't like when you see sports in an establishment. I find it depressing, depressing, but what about law and order when you watched that? That's like one notch down, but very depressing. CSI. Pull the head off the carpet to the head.

Speaker 2:          00:36:47       For our Natasha I will say is a. is extremely connected to aesthetics more than any human being I've ever met.

