Speaker 1:          00:00:01       Okay,
Speaker 2:          00:08:40       Yeah, it's really interesting. I was talking with, uh, Ron Pena, uh, yesterday, uh, from quest nutrition. The CEO of quest nutrition and he brought to my attention that if you look on a package of dog food, you won't see carbohydrates listed even though it's the primary because there was some laws or policy put into action to prevent carbohydrates from even being listed on kibble on dog food, which I find, you know, there's a lot of reasons why mostly because dogs really shouldn't be eating a carbohydrate based diet and that's probably part of the reason, but there's sort of other reasons why a. But it's really important that the. So the food that the Quito pet sanctuary gives the dogs that have cancer and they confirmed that they have cancer with a, a glucose pet scan and they do it, you know, before, during and after is basically kind of like a raw foods key to genic diet that's almost completely restricted in what we've called glycemic carbohydrates.

Speaker 2:          00:09:38       Things that would elevate the glucose levels and it's very high in fat, relatively speaking. Yeah. But dogs, you know, really should not be eating any grains at all. Yeah. I feed my dog grain free dog food, but I don't know if it's carbon free. I don't know what's in there is a kibble kibble. It's hard to find out. Right? Yeah. Uh, I mean, you know, dog food that has a, like some peas and sweet potatoes and things like that. It is. Okay. Uh, but ideally, you know, you want to give your dog like a whole food nutrition just like humans and you know, they say don't give your dog human food, but that's, there's no evidence for that. And uh, you know, I've given talks where I talked about giving dogs raw food and there was a, there'd be a reaction from the audience while it's dangerous to give your dog like raw food or what do they in a while, you know, I mean if the, if it's ground beef that's been sitting around at a processing plant for a while yet maybe, but fresh, you know, a meat from a butcher, fresh meat.

Speaker 2:          00:10:38       I mean, it's probably the ideal thing for a dog. Ideally, organ meats like liver, heart, kidneys, things like that. Grind it up. Uh, you know, and some, some Greens tos and things like spinach you can buy like spinach powder. So the Quito pet sanctuary has an ebook that's completely free if you go to Quito, pet sanctuary, a.org, I believe, and you can download the Ebook and it tells you very precisely how to make your dog food not only to, to, you know, if your dog has cancer, but to maximize its overall performance and you are preventing cancer by virtue of putting them on a diet that optimizes your, their metabolic health. Well that's got to be very difficult to package though. And something that's sort of evergreen. So it's on the shelf and paper bag. You can rip open and just pour into a bowl.

Speaker 2:          00:11:25       That's what everybody wants, like this convenience thing, but there is a way to do it. And uh, you know, I know, I know those guys, you know, epigenics a foundation, they, uh, are, are working. They basically support the Quito pet sanctuary and they're working out not only the macronutrient ratios that need to go into the food, but also the types of food and also being able to package it in a way to ultimately come up with a food that you can go. It may not be on the shelf and probably ideally shouldn't be on the shelf, but it will be like in the refrigerator section of your pet food store. So you go there and like for our dogs we get like a tube of freshly ground up, a steak or whatever. And we feed that. We take the ground me and mix it with Oregon, me and mix it with a different greens, Broccoli and things like that and give it to them.

Speaker 2:          00:12:14       And they love it. We put a little bit of coconut oil on it sometimes. So you would go to the grocery store or it would be, could be shipped to your house. And it's basically kept refrigerated and it has the compliment of like organ meats to, you know, the proper types of fats, a official hill, fats and fiber. And um, and it fits that macronutrient ratio, the ketogenic diet dog was horrific farts. One of them that, yeah, we have a great Dane. They're both rescue dogs. Uh, one of them does Broccoli, organ meats and coconut oil. I'm like, Whoa, go room. Yeah, it's either my wife, uh, or uh, the dog, I don't know. She might be blaming the dog, maybe blame the dog. They're healthy. How long have you been involved in ketogenic research and research on Keto diets? And, and how long have you been doing it yourself?

Speaker 2:          00:13:08       Yeah, I guess it was. I got turned onto it in 2007 or eight. And, uh, actually I was communicating online, uh, on a nutrition forum on a fitness website. And uh, I was a neuroscientist. I did my phd on cellular neuroscience. I didn't let something called patch clamp electrophysiology where I electrically record from neurons and it was, you know, really, uh, mostly just neuroscience and my postdoctoral research was studying seizures and uh, I got to the point where we're doing some drug based research on seizures and other types of research and the types of seizures that I study are powerful tonic clonic seizures that a navy seal could potentially experience using closed circuit rebreather. So when they're underwater, a limitation for their time underwater is cns oxygen toxicity and it's also limitation for hyperbaric oxygen therapy, rebreathers or those ones that don't emit bubbles. Is that correct?

Speaker 2:          00:14:05       Yeah. So there's a bit of a stealth component, so you're underwater and if you're going over a lake to uh, engage the enemy, they can't see you coming. So that's the advantage that they're very, um, stealth, like a, the disadvantages that at 50 feet of seawater in just 10 minutes, you have the potential to get cns oxygen toxicity. Of course, if you follow the guidelines and dive within the guidelines, uh, of you know, the depth and the time, then you're typically okay. 90 nine point nine percent of the time, but if you have, you know, a, uh, someone shooting with a 50 caliber machine gun on, into the water, you're not going to want to come up, you know, you're going to want to stay down there. If you have a mind to go down to the bridge or ship or something, you have to likely, in many cases go down below 50 feet and it puts you at the potential of having a seizure and a seizure under water.

Speaker 2:          00:14:56       The seizure itself is not a, a deadly per se, but having a seizure under water could be fatal to the mission and in, you know, the warfighter. So, uh, my research was really developing various technologies where we actually put things inside of Microsoft, uh, inside a hyperbaric chamber, like an atomic force microscope or a laser scanning confocal or we can look at the Mitochondria under pressures that simulate these operational conditions. And, uh, and that was about 10 years ago, and out of that research evolved studying various things and looking at the cells and even the Mitochondria and observing that ketones essentially enhance brain energy production. And resilience in extreme environments of high pressure and high oxygen. And from those cellular studies, uh, I became more interested in what people do when drugs don't work for epilepsy. And I looked up and found the ketogenic diet and uh, this fits in perfect because my background was studying nutrition and I was studying pharmacology at the time, but it allowed me to bring nutrition back into my research program, uh, and studying the ketogenic diet specifically.

Speaker 2:          00:16:05       And the program officer at the time at the office of navy research really liked the idea of the ketogenetic diet and a drug. So being able to consume something that can elevate these blood ketone levels which can cross the blood brain barrier and make our brains kind of super brains under physiological extremes. So that's what I really. I put my efforts into studying the ketogenic diet and also into developing and testing a wide range of exonerations ketone products and which come, which are on the spectrum of drug like to, on the spectrum of kind of natural based things that can be combined together that put you in a state of therapeutic ketosis within like 30 minutes to 60 minutes so you can use it right before an operation, a for mission or therapeutically. So if you have a child, for example, that has status epilepticus, which is continuous seizures that you can't stop instead of giving them an anti epilepsy drug that can have side effects and even developmental delays.

Speaker 2:          00:17:07       Uh, the Ketogenic Diet, you know, it takes 24, 48, maybe 72 hours to work, but if you can tube feed them a, a, a ketone supplement and put them into therapeutic ketosis, then you can mitigate these seizures which could have potential longterm effects. So that's just one example of a therapeutic application of exogenous ketones. But, so you're doing the research on this and you decided to start doing it yourself? Yeah, I started doing it myself to get a better understanding. Actually the, there was a patient in in the UK, his name is Mike Dancer, and if you just kind of Google Mike Dancer and epilepsy, you'll come up on his story, which is a really remarkable story because he tried a dozen, half dozen, maybe even a dozen different types of antiepileptic drugs and high doses, things like Keppra, like things that are the standard of care and it didn't work for him.

Speaker 2:          00:17:58       He connected with me and I, I mentioned a couple supplements before I embarked on the Ketogenic Diet. And long story short, I gave him the information kind of here's the key to genic diet. Here's a scientific rationale. It looks like before you go and have brain surgery, they were going to remove part of his hippocampus. Well, uh, I said, you know, just use this as a, maybe about 2008 or nine ish. And a long story short, I didn't talk to them because they got really busy. I transitioned into a tenure track assistant professor position. I was working very long hours, maybe four months or so, went by, and then when I contacted him he was like, I have not had a seizure in this time and he was having multiple seizures sometimes per day and couldn't leave the house and it was almost like a proof of concept and it also caused pretty significant body composition changes in him and he was in the fitness industry and even did a bodybuilding show.

Speaker 2:          00:18:47       So he basically was, it saved. It saved his life actually because he had what, what I would call and what the doctors called terminal epilepsy. There was no way to control seizures and when, when the drugs failed, the ketogenic diet worked for him. And that was almost like proof of concept I'm reading. I thought the qg Hank Diet was kind of like this fad diet. I just knew about it in the fitness circles is something that I would actually typically avoid. But when you read about the history of the Diet in the 19 twenties, early 19 twenties, and how Dr Wilder kind of developed this therapy, uh, at Mayo clinic there's like really legit. A peer reviewed research behind it and enormous amount of research and I realized it was a grossly underutilized, you know, mega bought what I would call a metabolic based therapy for seizures.

Speaker 2:          00:19:37       Why would you typically avoid? Because they're in our healthcare systems, there's really not the infrastructure when a patient comes in and uh, and they have uncontrollable seizures. The neurologists or epileptologist typically does not have the skillset in nutrition knowledge in nutrition to be able to guide a patient successfully into nutritional ketosis and to do that so they would have to refer them to a registered dietician, which typically are not savvy and ketogenic diets. Uh, but, uh, but now the Charlie Foundation is a foundation that worked closely with Johns Hopkins and I think there's about 150 to 200 clinics worldwide, uh, that are key to genic diet clinics that have, you know, registered dieticians that are working to assist patients. So now, you know, uh, the infrastructure is kind of there, but doctors typically will prescribe a drug whenever they can. And even when they know they may, most of them are probably aware that, you know, it is the standard of care, a drank diet is a standard of care when, when drugs fail and there's things like vagal nerve stimulation and other things.

Speaker 2:          00:20:43       But the ketogenic diet has been around so long, it has an amazing track record. There are some side effects associated with it, mostly associated with a classical Kj Diet, which was like 90 percent fat, eight percent protein. But now, uh, Eric Kossoff at Johns Hopkins has done a lot of work on what I would call the modified ketogenic diet. He calls it the modified Atkins Diet, which is more liberal and protein. It's 20 to 30 percent protein and the balance being mostly fats from healthy sources and the carbohydrates are just, you know, completely non glycemic carbohydrates you'd get from salads or green vegetables and things like that. And what are those side effects? Uh, so with the classical Qj Diet, they found that kids put on the Diet it a reduced igf one, which if you're into longevity, that's, that might be a good thing, right? Uh, and it reduced their terminal height in some cases because of the protein restriction.

Speaker 2:          00:21:37       So restricting protein can, uh, for reasons we know in the longevity field, you know, uh, reduce, uh, igf one signaling insulin, igf one signaling, and that was found to be the case in kids versus the suspected mechanism. But when protein was titrated back in, uh, that was not the case. So there's also kidney stones can happen and there was a supplement potassium citrate that can help kind of offset the mild metabolic acidosis that occurs when you go in the ketogenic diet and just simply, I mean, you could do that nutritionally just by formula in your diet and using more salt, uh, to balance out and using more minerals. So actually the big issue was just the protein just yeah, I think the protein and for kids that are growing and developing and uh, and if you restrict protein and kids that have all these growth factors and everything that really kind of require a.

Speaker 2:          00:22:31       and also if you go on the Ketogenic Diet it, you may be inadvertently limiting total calories just because of the palatability of the. Especially the classical Qj Diet, whereas the modified Atkins Diet, which was studied very rigorously at Johns Hopkins by Eric Kossoff, has shown to have like 90 percent of the benefits of this draconian, a classic ketogenic diet and a when possible, you know, it's better to put. And that's what I follow. I follow a modified Atkins, which is just higher in protein. So let's, let's establish the protocol. So the step, the classic Ketogenic Diet is 90 percent fat. Eight percent protein, two percent carbs. Is that what it is? Uh, that's about the macronutrient ratios. Yeah. And they call it a clinically, they call it the four to one or the three to one ketogenic diet. And that's really confusing because that four to one is in grams, right? So it's a, it's actually like four parts fat to one part protein and carbohydrates, carbohydrates being very, very small part of that one, that four to one ratio.

Speaker 2:          00:23:35       And if three to one ratio would be, and that would be like 92 percent fat, I mean it's really high. And then the three to one ratio is like 88 percent fat or close to 85 percent fat. So I like to do it. It's, it's, it's, it's better, it's more, it's more easy for me to consider in terms of percentage of calories. And um, and about 75 percent calories from fat is pretty doable and pretty palatable. So that's how you do it. Yeah. Sixty five to 70 percent if it's super important for people, uh, not only in the clinical realm, but also people that are doing this, you know, for athletic reasons, for losing body fat, managing type two diabetes is probably the biggest, the low hanging fruit of all these applications. And I can talk more about that. Uh, the biggest thing to do is to count your macros and test your ketones of course.

Speaker 2:          00:24:26       But people are horrible at counting how many calories they are getting in when you tell them to follow a diet. So they really need a, a, a, an APP, a software program, a, an APP, and a Avatar. Nutrition makes the kind of gold standard app for tracking your macros. And I'm working with them hopefully to develop, it's called avatar nutrition. That's the actual app name that is the APP name. And that's a, it's a very highly innovative, a app that not only does it, you know, you put in your macro has, it's a macro calculator, those, that macro nutrient profile is in the system and you do body composition measurements a weekly and it calculates through what I would call an artificial intelligence system and ai system in the algorithm to, to adjust your calories week by week based on the progress that you're making.

Speaker 2:          00:25:24       And uh, and it's the only system that I know of. It's kind, that's a, like a macro tracking system that also gives you feedback on how to titrate your calories and your macros over time to hit specific body composition changes that you want to get. And this is the system. It's the ideal platform to, uh, incorporate the ketogenic diet into. So it's gonna take some work with the, you know, the guys that are writing software to design it. But essentially, you know, you'll have available a key to genic diet app that we'll be able to adjust to whatever output that you want, whether it be managing seizures, uh, maybe a metabolic management of cancer or, you know, body composition changes or performance changes over time. And that's all being written up. Now. I've got a bunch of questions. First of all, what do you, what, what, what are your primary fats like when you, when, when you tell someone that your diet is, I mean, forget about the classic 90 percent fat, but even 75 percent fat people just go.

Speaker 2:          00:26:26       Jesus, like where? Where's all that fat coming from? Like what you, what do you use for fats and do vary it. Yeah. Um, my, my dad is pretty. I get the same 12 to 15 foods probably pretty much every week. My wife kind of eats outside of the range of the Ketogenic Diet. So sometimes, or she. Yeah. How dare she? Uh, I don't try to pasta in front of you and mock you a she does, but I don't crave it. So that's the thing. And she thinks it's really strange. I mean, Italian, I am, so that created a bit of a problem with my family, like when I go home, yeah, I was up on pasta so you might. Carbohydrate tolerance is actually really good. So if I go back to a higher carb diet, uh, you know, I can't throw in three, 400 grams of carbs a day, but I tolerate it very well.

Speaker 2:          00:27:12       So me going into a ketogenetic diet was a very strange thing for me to do that. Uh, I had read Robb Wolfe's book and knew about the Paleo Diet and uh, and even, uh, some, some of the writings of Gary Taubes, but I was a little hesitant or skeptical about about it and skeptical. Well, I really thought that you need carbs to grow in the gym and maintain your strength and uh, and performance. And I just felt that the brain needs glucose for fuel and I didn't, you know, I was kind of unaware of the research that was done in Harvard in 1967, uh, by George Cahill. And I did get a chance to talk to him for a pastor. Rob Wolf is, you know, rob is really into Jujitsu, right? He's having an issue with maintaining a strict ketogenic diet. I don't know if he's going with the classical ketogenic or the modified Atkins, but he has a problem with having the, the carbohydrate restriction when he has really hard training days.

Speaker 2:          00:28:09       Yeah, I would to, I, I've talked to rob about that a little bit. Uh, the body is incredibly adaptable to switching fuel sources and adapting to that fuel source over time. And some people may be a little less adaptable than other people, but I think that if he was to give it a, I think you knowing rob, he did give it a very legit shot. He may benefit from adding some slow carbs in just prior to an intra workout. During what's up? What do you consider a slow carb? Uh, you know, there are supplements out there, but yeah, if we're going to talk about, uh, I would say yeah, maybe a little bit of sweet potato in, you know, prior to training or the day before, maybe a few hours before. So it's some sort of a car with a plenty of fiber or something like a digest slowly the idea, even a high molecular weight, carbohydrates that are on the market now, what are the, um, you know, I don't use them anymore.

Speaker 2:          00:29:03       I know Jeff Bullock has a product out, uh, you can, I think you can. Starch is the name of it and it just, uh, you know, it will slightly elevate your glucose and not trigger an insulin response so you won't go hypoglycemic after and it'll just, you know, essentially, you know, titrating carbohydrates and glucose into your system over a predetermined period, you know, so they know that you're a, it'll kind of hit your system and sustain it for three or four hours, which is ideal for people engaging in, you know, a, a, an, an, a or cycling during that, during that timeframe. But I think, I mean if you're getting in a sufficient amount of calories and if you are using things like creatine monohydrate, which knows where you work through the foster gen system, you are able to generate atp for those short bursts of power that you need to manage your opponent and sustain it.

Speaker 2:          00:29:59       So for a supplementation, if we're going to stop my creatine, would you do that prior to the workout? Would like know a lot of people take creatine, postworkout? Yeah. I just, uh, you know, if you're tickling pre attentive. Yeah. And you stopped taking, created it's in your system for, you know, a couple of days to a week or more. So it's just, you know, on a daily basis doesn't matter necessarily when you take it. It's just that you take it on a and probably at least three grams per day for a larger guy at three to five grams per day. Is that something you take a, it's one of the few supplements that I take. I only take maybe three or four supplement. I used to take all these different supplements so I'm more of a food guy. Uh, but maybe I'd take three or four supplements and they use some of the new food products that are coming out on the market now, a junk food products and that allows me to maintain my kid drank diet when I'm traveling.

Speaker 2:          00:30:50       Do you ever mess around with Beta Alanine? Yeah. Uh, it's something I use to increase a carnosine levels, right? It's something that I used in the past. I don't like the tingles that I get a lot of people like to tinker with them and it's not quite that extreme. It's like Niacin, but it's working through a different receptor. Yeah. The first time I took notice and I thought I was going to die, but yeah, it's unpleasant. It's not something that, you know, some people look forward to it. I don't know, those people are strange, but the Beta Alanine is a good. Makes me uncomfortable. But I remember drinking on the way to the gym. It was part of my preworkout formula. Um, and it just made me itchy. It's didn't like it. And you know that the data's not dance a little bit. It's not. I wouldn't, it's not what I would call compelling, but it looks like it may offer a benefit.

Speaker 2:          00:31:39       It was just recommended to me. That's why I brought it up. So you're creating three grams per day and what do you that up to 15, something like that. What? He was on the mark. I would go to the. I lost some weight or yeah, that was like almost almost exactly. So I had a couple of weeks ago I got down, I did an a mission with NASA and I was underwater for a while and when it came back up, how long is awhile? Uh, I was under for 10 days, which is Christ. That's more than a while. It makes me an aquanaut yeah. Wow. That's crazy. So, and during that time, during the training for it, I was doing a lot of swimming, which was a, I sink like a rock. I'm kind of negatively buoyant and so it took a lot out of me and I tried to get into my file that I was like closer to 200.

Speaker 2:          00:32:24       I think maybe you'd be more likely to be an astronaut candidate for your, like lower weight and space is a big thing. Has Been. So I tried to get my body weight from 2:26 down to two. Oh seven. And I did it, took about three months and now I'm creeping slowly back up. I'm down. And what did you do to do just high aerobic workout restriction? I did intermittent fasting. Really just transitioned to a diet where I typically to a ketogenic breakfast that's kind of small and I would made that a little bit smaller and two or three days out of the week, um, on average I would just kind of naughty until dinner and then I would eat a substantial dinner and then maybe do some activity after that and then kind of nibble at nighttime, maybe an hour or two before bed. And that was kind of my routine.

Speaker 2:          00:33:09       So almost like a warrior diet type deal. Pretty close to that. Yeah. From what I know that that's pretty close to that and I did not in any way feel deprived of food and that's really, you know, people who follow a low carb diet or ketogenic diet, they think you don't have to count macros, which was like the biggest mistake. They think you just go on this and you don't have to count calories, but you really do. I mean you could sit back, you could sit down in front of the TV with like a bag of cashews and I can Polish that off pretty quick and you could do a lot of damage. Like that's a lot of calories. Yeah. It depends on the kind of foods that you're eating. Two handfuls of almonds I think is like 500 calories or something. Yeah. That's like, that doesn't even make sense.

Speaker 2:          00:33:47       Yeah. So I talked to people who follow the Diet and they're like, the huge one diet doesn't work for me. I got on it and I gained like three pounds and I was like, well, what was your calories? What was your macros? Oh, I have no idea. I don't. I was told I don't, I'll have to count that, you know, that's the most important thing. So this is the function of the APP I told you about Avatar, which is kind of a macro counting program. Uh, right now you can set the adjustments to do low carb, but uh, the, once the software is written up to, uh, for the Quito option, that will be a tremendous resource for people. The average person that wants to do the occasion Hank Diet and hopefully we're going to craft it in a way to, to, to help the, uh, the clinical community too.

Speaker 4:          00:34:30       It's one of the reasons why I wanted to have you on is because you're an actual scientist and this is, there's so many misconceptions when it comes to ketogenic diet, at the benefits, the problems associated with it. And there's a bunch of people that. One of the things that I've found really fascinating is recently because the ketogenic diet has become so popular, there's been these sort of sparsely educated meathead trainer type dudes that are pulling the ketogenic diet. And whenever I see that happen, I go, oh, here's a person whose ideas are threatened and you know, like whenever someone says the Ketogenic Diet is not beneficial or it's not really worth it, I'm like, okay, but you're not saying anything like where's the science like point to something because there's a substantial amount of science that shows the benefit of the key to genic diet. But there's a lot of meat heads that are, that have been critical of it.

Speaker 4:          00:35:22       And when I, when I read that, I'm like, okay, you're not saying anything. Like there's no substantial reason why you're critical of it. This makes me think that you have been pushing a certain type of diet for a long time. This comes along, it shows contrary evidence and trying to diminish it in some sort of a way, but without any actual science. So what have been the criticisms of the Ketogenic Diet and how many of them are actually valid in terms of when, when what I'm talking about when I'm talking to people, especially if I'm talking to professional athletes, I'm talking to athletes who's very health is very critical that they have energy, right? We were talking about fighters. So for them like to recommend a ketogenic diet to a fighter, it's very tricky because we, you're talking like one percent, two percent performance could be the difference between victory and defeat and maybe even being knocked out or submitted and being successful.

Speaker 4:          00:36:15       Yeah, so I think most important people need to appreciate that when you transition your body from burning carbohydrates and glucose and forcing it to rely primarily all fat and ketones for fuel or not. It's not one or the other, but you're shifting for the predominant fuel source to be fat and ketones. And that's not happening. That's not something that happens like overnight and it doesn't even happen in two or three weeks. So what I've seen in elite level, cyclist and and other types of sports is that it really takes a minimum of three months, ideally six months and even after a year I think you're getting a changes even at the epigenetic level. We know that ketones function as a signaling molecule through histone deacetylase activity that it's actually turning on genes that are causing adaptations in our body and these, these happened slowly over time.

Speaker 4:          00:37:10       The more you follow the huge hank diet, the easier it gets because there's a learning curve to to implementing it, but the more you follow it, the easier it gets and the more benefits you derive from it over time and those benefits really don't start to emerge. The benefits that that I'm thinking about after about two or three months and you're talking about benefits on a cellular level, not a performance from a performance level, a minimum of two months, like your performance will go down. So you have to accept, I mean this is something that voters would have to do in the off season. Athletes. I was stunned at how much of an impact it had on me. I mean, I mean, how fast were the benefits? Well, the benefits of the weight loss was pretty, pretty significant. Pretty quickly. I lost a few pounds within the first week or two, whereas I'm pretty active and it's not, you know, it didn't change much other than that.

Speaker 4:          00:38:03       Um, but what I was amazed at like the Keto flu, you know, what people call the Keto flu. Did you get that dragging for the first week or two? Like I was just dry and I would do a hard workout. I was like, oh my God, I don't know how to keep doing that. Yeah, okay. That's like a big one was hitting the bag. That's what I would really feel it because uh, you know, I do rounds or I'll, I'll set, you know, like a, a certain amount of rounds, a certain amount of time and that's when I can really feel the difference from day to day and I'm just really struggling. Yeah.

Speaker 2:          00:38:36       And how long did it take you to adapt to that? Or did you adapt to that?

Speaker 3:          00:38:40       Like A, a month in? It started to

Speaker 2:          00:38:43       normalize, but I mean that would be consistent with the literature if you're looking at cyclists and if you're, you know, a number of different athletes, it takes about six weeks. I mean your performance will go down and then start to creep up back to baseline at, around the six week mark and if you adhere to it strictly and really stick with your training, you know, in the 12 week mark you could be breaking new pgrs depending on personal words. Yeah, yeah. Non personal records. And that's primarily directed to a, I would say endurance athletes, ultra marathon athletes to cyclists who runners too, you know, iron man athletes. Uh, and the thing that had merged out of all the emails that I get people sending me blood work and their performance measurements is that I used to think it was about a month or two. It's more like three months to six months when they really start hitting their stride because I think there's pretty profound changes when you, when you alter the fuel that you're giving your body in such a profound way.

Speaker 3:          00:39:42       Well, one of the first things that I noticed the benefit, one of the first benefits was cognitive clarity, um, lack of fogginess towards the middle of the day, the no desire to take a nap and no a note drop. Like, you know, I would have the, the big meal thing and then the drop the valley when you know, like, oh, your body's digesting everything. And people. I thought that was just how you lived. I thought there was no getting around that. That's life you eat, then you get sleepy. I just, yeah, I didn't think that there was any other options going on. A ketogenic diet completely changed that. And when I would tell people about it, they're like, nothing. I'd be like, I'm telling you, there is no difference. I mean I would eat a meal and go throughout my day and then it'd be like 4:00 in the afternoon. I'm like, where's this crash? The crash is supposed to be here. Like, where's it coming? No crash.

