Speaker 1:          00:00:00       Okay.
Speaker 3:          00:13:11       It doesn't mean anything and noises. It's like, you know, like they would sell if you ever say fuck around your grandma, it's like Whoa, it sounds so harsh. You know, like Oh my God, you know? But if you say fuck to us, we say fuck around each other. So often it's just like the or end or, but it's just normal cause no unusual registration of it, you know? I think that's the same thing with story. If you tell a story so much that doesn't, it doesn't register anymore. Even though if you heard it for the first time, you'd be like, why? Like the first time you told me that story, I was like, what? What the fuck he doing? No, it's just, it's filled with, no, it's a chaos filled story. It's an awesome story. So, but if you, you know, you fucking too many times.

Speaker 3:          00:13:52       Yeah, that's where I'm at right now. Get bored. Right? It's a Chechen whore and a fucking 10 fucking miners are just running trains on it to cigarette breath. Come on, you went to fuck when the month time come on the machine and you're show me, they'll show me you have to change the oil. There is a great moment though when you tell that story and I have no passionate about telling it but I tell it and then this, this like a couple that it just doesn't seem like they'd ever liked me. Just come out there like that was fucking amazing. And you're like, you forget. Exactly. Daniel Thomas told me this. He goes, you have no idea how many people don't know who you are. Like concept of like you think everyone's heard the story. Everyone's heard the story. I would say at least, at least 80% of every room I sell out or I sell or I sell, you know, in the club hasn't heard of me, hasn't heard that story. At least live you will. You've got to think about how many people there are to listen to nowadays too. You know, like for them to know, even if they catch one of your podcasts, like you've been on this pockets walk six, seven times, something like that. If they catch one of them, it might not

Speaker 4:          00:14:52       have them [inaudible] machine store in it. Oh. So they might think you're the best and they don't even know that story.

Speaker 5:          00:14:56       I uh, I've met a guy on a plane going to Japan who's a fucking massive failure. He had the shirt on and I, this is how fucking disconnected I am with life. Sometimes I just like see the Jerry shirt. I'm like, I'll walk by him slow and he'll be like June. Like in my head I really thought that that's ego, whatever. I'll be honest. I make eye contact with the guy and the guy who was high and I was like, hey, you look like a bear when the big gay bear 13 hour flight. I'm like, Hey. He's like, Hey, and then I'll be like, and then I did it like twice, like I water. I was like, wait, maybe I, maybe I just got to do my laugh. I don't know. Like in my head I'm like, I'm like, this is super drunk. I'll fucking drunk Joe. And so it makes you do my labs.

Speaker 5:          00:15:52       So then it finally I got a third walk by, I'm like, uh, I'm like, Amen. Rogan experience. And he's like, fuck yeah man. And I was like, Yo. He was like, you listen to it. Yeah, I have. And in my head I was like, I gotta be honest. I have like fucking five back loaded for this flight. And I was like, yeah, which ones do you have loaded? And I forget what we talked about that she just said, you should get Bert Kreischer. He's amazing. Do you know who Burt Christ's words? You don't leave the machine. It's the best story ever. Did you gotta to turn it on it? So, uh, and then I finally said to him, I was like, I've, I've, I've been on the podcast. And he was like, really? Who are you? I said, Bert cry. She was like, oh, cool. He's like, I don't get to everyone.

Speaker 5:          00:16:25       I'm really into the mixed martial artists. I was like, oh, cool. And so, and then I was like, well, I'll tell you who you should listen to. And then I was like, have you listened to Dunkin or Joey or Ari? And he was like, I've heard already. I know Joey. I don't know dunk. Like he just was like, he was a mixed martial artist fan and he was ripped to what is dictates. Likes. Yeah. Salty. It was a flight to Japan. I put with Sabi on it. Ooh, wow. Someone's done that. Oh, I guarantee you, I'm sure it's coated in Wasabi. It's definitely happened after listening. Then humiliation. Oh yeah. Not Bizarre. I fucking couldn't turn it off. That was the shortest podcasts where we did, it was like an hour. She's very nice. It wasn't her fault. Choosy humiliate tricks. Yeah. I know very well known. One of those where she likes steps on the guys balls with high heels.

Speaker 4:          00:17:13       Doesn't do that. She doesn't do anything in person. Oh she does it all over the Internet and all over the phone and all over like she sends them things and they like they pay for a poop and her fingernails and shit like dirty stinky, stinky socks and stuff. They pay for underwear. [inaudible] underwear one. Well there's all sorts of weird shit too. Like they'll film themselves doing awful things like getting fucked by guys and they send it to her and then she holds it and she threatens to blackmail them and then they get suicidal but they want this, they request this like she would never release it. It's really interesting. She's very smart

Speaker 6:          00:17:49       and she was a very nice person. She like didn't seem like the type of person that would do that. She's very intelligent, like you have a great conversation with her.

Speaker 5:          00:17:57       Joe's a, it was an interesting, it was interesting. The thing that she said that was interesting to me was an eye for hurt bird. I was with a dominatrix for a day, so I was like full blown all with a dominatrix. And what was really fascinating is they said something about that first sexual experience you have, it sets an imprint for who you're going to be sexually. Yeah. And I remember the first thing I ever fucking saw was uh, on Fletcher Avenue Ne, this pizza shop is old news stand in. My sister picked up a magazine that was bondage and showed it to me and was like, like fucking full blown bondage. And I was like, what? I was like maybe first grade. I was like, what the fuck? When I went to this dominatrix in like 19, no 2001 is when I went and did an episode. She said, uh, she check out some of my stuff. We're just bullshitting mistress Isabella. Ari had her own as podcast too. He's like, you just turn it on someone and stuff and gave me a bunch of videos and I put in one and dude, one thing, just like fucking like the rubber gloves up to the shoulders with the boost Da. And I was literally, it brought me back to that point and I had this fucking, it's like rediscovering like shit. Like I was like, holy fuck. Really? Oh,

Speaker 6:          00:19:04       so it imprinted in you during that formative age. So you've had an actual experience with angel. You again, just please,

Speaker 5:          00:19:10       I'm gonna, I'm gonna say six. I'm going to have probably first grade before first grade around first grade. When was it that you saw it again? 28 years old.

Speaker 6:          00:19:17       Wow. So 22 years later or something like

Speaker 5:          00:19:19       22 years later. And I'm, by the way, I'd never been tied up. I never tied up a girl I'd never been in, but I'd never, I'd never done any of that. She had never been leather or like, or like never been leather, like been leathered up or their depth. Yeah, no, you know, like I never been any, I'm like a meat and potatoes fucker. Like I go in, I have sex, maybe a couple of positions, but that's it. And uh, and then I saw this and I was like, it fucking hit a switch. And I was like, what the fuck? But you liked it. I liked it. I thought it was hot. Like you've ever looked at like little Mrs. Yeah, she knows I had Mr Mistresses, Isabel at my house. I wish my wife would get into that. Not Interested in the whole lesson. Taste with kids, do not want to get tied up. That's just a fact. Fucking and not at all.

Speaker 6:          00:20:08       What happened? They used to love that shit because now they're, they're a mom. There's something that happens. It switches. It's very hard to describe. Um, I think you know a little bit of it because you're a dad and when you become a dad, you switch from just being a guide with dad and it's, it's a very real switch, but I don't think it's nearly as gigantic as the switch that goes off inside of a woman when she actually grows the baby in her body and then gives birth to it and then is insanely responsible for that baby. And they loved them to a level that like you, you compare the way you love your kids to the way someone says, Oh my God, I love cat. You like, you don't even know what the fuck love is. You think a cat is like, I can love a cat openly and pure porch.

Speaker 6:          00:20:55       Shut the fuck up. Shut up. Shut up. If you had a kid it would be different. Yeah, there's, there's an intense, and I don't even necessarily say that this is like a moral choice that you make that it's different. I think there's some insane biological switches that go off that are undeniable. You know, there's this connection between oxytocin and kids and that you look at the kids and you, your brain produces oxytocin, which is just love feeling. There's like all sorts of weird shit that goes on. I think that for a woman and not all women, because there's women that have that do porn, that have babies, they have families and they have, they, you know, they've given birth and then they go and just get gang bang by giant dicks and they love it. They love it. You think they love it? I don't know. They say they love it. I have no reason to believe they're lying and I don't want to ruin it.

Speaker 6:          00:21:49       I don't know. They say they love it. I think there's a lot of different people in the world, man. Think about a guy like you and some, some guy who's like really into accounting. You know there's gotta be someone out there that enjoy is doing people's books. There's gotta be some noise and try it. There's gotta be someone out there that does that. That's a real person. So if this is a real person, I think of course he's a real person wants to pay for Sierra Lynch's shit or you know, some real person who can do stand up comedy like so people are fucking weird. We vary so much. We vary so much. I mean that's why there's so many different types of music and so many different types of movies and just human beings are fucking very strange. But one big thing that does happen with a lot of them is that they have kids and they change. Fucking really changed.

Speaker 7:          00:22:39       Like I would fucking night and day, I don't even know the guy was before trying to get lap dances and like undo my zipper with your butt cheeks. That kinda guy. Right. I don't even fucking know that guy anymore. I know that guy.

Speaker 6:          00:22:51       We've been drunk with that guy. Produce.

Speaker 7:          00:22:57       He'd do them next time we get drunk. We good. Hey Bert, this is your other Bert. This is the original Bert. He's still here. He's just a dormant like some alien virus. I always think if someone videotaped me jerking off it will go. But like, you know, like those, uh, the I things and the Max, I was like, someone's gotta be able to get in there already have made sure that you have, and if they've done that, I'm just putting out the numbers of the honeypot. I gotta be met folded in there somewhere. You just have to go all in. I've found and let get her dad and notice my light was on. And then I was like frantically looking through all my programs to see which one was using my webcam. None of them were. And now I'm like, all right. You know what, how long has this been going on? I've just straight been masturbating for, Geez, even for like a long time. You just have to accept it that they've seen you come many times. It's probably fun

Speaker 5:          00:23:46       for them. Imagine be able to hack into your laptop and watch the machine shirk off criss cross apple sauce on a bed thinking with the toes. No pausing in between jerkiness off your toes every fucking time. Like I'm not sure if I want to know this. I'll tell Ya. Criss Cross applesauce on a mattress. That's how you do it. Yeah. You always sit criss criss cross apple. Yo, you ever hear her bosses joke about sitting Indian style? No. When I was in first grade, the teacher told me and sit Indian style. So I got drunk and laid the curb fucking loverage balls for the uninitiated. What exactly is criss cross applesauce sitting with your legs? Cause sitting Indian style. It was what we call it as kids. And so then uh, and then uh, why don't you remember that? What do you mean by do I remember that?

Speaker 5:          00:24:36       Because he has kids. Apple sauce. Oh cause I have kids. You can't say, can't say like Indian style. Well yeah, he can say said it didn't trouble. Now, you can't say gypped. You can't say like chipped is Gypsies. Yeah. And they're fucking rain in La. They are. Oh God, yeah man. Caravans. Fucking know they're, they're like these Russian gypsies like lower these Ukrainian gypsies live in there and you cannot get them to fucking obey traffic laws at all. Yeah. Yeah. Do I do like a safety valve for our school? They'll come rolling in just in just food and just don't give a fuck about anyone and you, you can't tell them anything. They just start fucking yell at you and literally don't give up the side. Your daughter's school. Both of my daughters school, I ran into a black security guard. I wanted to go to be black because he fucking was and so and so because he wouldn't say I ran into a white security guard.

Speaker 5:          00:25:24       Yeah, I wouldn't, I just say I ran into a security guard. He was Mexican. I rarely say Mexican cause cause I'm about to do his accent. So I would, I'd definitely be like, so he just goes, man, these motherfuckers don't listen to shit. I ain't racist or nothing but fuck, fuck these watching all the blockers. And I was like, really? I was like I but I get it man. We come from much harsher, harsher place. A place where you had to fight for fucking toilet paper and then you come here and you're like soft. Oh everyone's soft. Soft little holes in our top of our heads. Still babies and the rest is just fucking just fuck these red lights. Red Lights. Yeah. The word Gyp is a weird one because I never even knew what that mean Matt until I realized like Oh like a decade ago. Oh yeah.

Speaker 5:          00:26:10       Gypsy. Oh you know the end got lit up for saying one cotton picking minute. Wait one wait one cotton picking minute. What? Right. Yup. Cause I just pick cotton. No hold on. Who, who did this? Just a mom. Mom. Overly politically correct mam. Just excuse me. I'd appreciate if you didn't use that kind of language lambs. Like wait hold on. We were talking about cause like there's things where we said when kids like you call people ninnies well I think that what's [inaudible] and then he is a, I think it's a derivative of picking any, which is a derivative of a young black kid

Speaker 3:          00:26:44       from islands. So, but we got called ninnies all growing up and I still send any, I didn't know that one. And so Leanne was like calm pig a minute and they're like cotton picking minute. It has to do something with black people and Lance like, and by the way, lance was saying that her whole life and never, and she and my wife's a redneck, but it never heard that phrase. And like her new, the definition just knew that was a phrase. So we looked it up. It turns out a cotton picking minute has nothing to do with race. It has to do with the fact that cotton is the most tedious crop to pick in the world. So if you picked cotton for one minute, it would feel like a year. So yes. When you say, wait, what cotton picking minute. It says wait a little longer than a minute. Wait one, wait a long fucking minute.

Speaker 3:          00:27:24       And so, but the menu I, everyone's so quick to be up and fucking outraged. Well they just looking for an opportunity to be outreach. I can't imagine that she was actually upset at someone saying one cotton picking minute. Yeah. Oh, I can't imagine that. That's dumb. It's not just dumb. It's, it's a sign of the times we live in this time where there's a bunch of people out there that think they're doing good, that they're good people because the call people out and they shame people. You know, it's, it's so arbitrary. What you decide is negative and what other people, it's all about intent. Right. And when you say one cotton picking minute or hold off, fuck his thinking about racism. Who's thinking a racist thought? When you say that, it's just a nice way saying one motherfucking minute is what it is. Yeah. Yeah.

Speaker 3:          00:28:08       That check was the racist for even putting the two together with that kind of, she's just a dummy. There's a lot of them out there. There's a lot of politically correct dummies. Like here's, here's one that's super common that everybody wants to use. You know the term faggot is a terrible term to use for gay folk ea. It's okay though. This terrible term, right? I'm going to have to say that that has, that has backfired because that word is now age, like a fine wine. So beautiful. We were throwing around way too much as kids and now you only hear it all special occasions and so you're just saying that caught me so fucking old guard. I was like, fuck man. I'm in hindsight, the machine story and I'm making a comeback, but two to call someone that for being gay is a terrible thing to do, right?

Speaker 3:          00:28:51       It is a slur. It's a terrible thing to do. But to call someone that for being just a pussy is what we always did as kids. Well, we can't do that anymore because it's so problematic. It's too connected with that other word. But one of the things that drives me crazy is when they, you know, what does the ed to Ma Entomology, what's the word? Etymology. Etymology. Right. When the, the, the history of the origins of the word, they always like to say that it's about a bundle of wood because these to light gay people on fire, that was on Louis show, he repeated this false myth. That's not what it meant. A bundle of wood meant you were, when they called you, it was all, it was like a burden. Some woman, that's the way they described it, like a bundle of woods, like something you got to carry. That was a really awkward and a pain the ass. So that

Speaker 4:          00:29:42       was a faggot of wood. So when you were acting like of like a pain in the ass woman, like you would be a Faggot, you'd be a bundle of wood. That's such a pain to carry around. You'd be awkward and annoying. That's the origins of the word. So how did it get connected to gay people? It sounds great that it was because these to light people on fire. Oh my God, you're a victim. Yes, I am. So don't use that word again. So full people tied and sure people have definitely died from being gay, but that's not the origins of that word. That's not like the used to be angry. It's not like the whole world was lightened gay people on fire one point like it was a sport so much that it became a name. You connected them, which is called gay people. Kerosene.

Speaker 4:          00:30:25       No, that's not true. That's not what it was. It was a bundle of wood was also like a burden. Some woman, that's the way they used to describe it. You can like, you can look up the origins of the word. That makes me feel so much more sense for using it as kids. When you called your friend a bundle, a burdensome burdens and woman. Yeah. He called him taking forever. You faggot. Exactly. Yeah. Or You could stop crying, faggot. Like that's, that's has nothing to do with homosexuality. The, the homosexuality aspect of it was calling someone that if they're gay as a slur because if you think of like the stereotypical gay man like that gets mocked, it's like, oh my God, you know that like really femme and feminine, which would be like a burdensome woman, so that's why they would call those gay guys that slur.

Speaker 4:          00:31:13       Holy Shit Man. West Hollywood. It's like a faggot of gaze, right? A bundle of gays. Yes. If you want to use it for the original word that we can start dropping that in any grouping out, things will take a of carrots. It became a cigarette. I'm not butchering that. Right. Go look that up. Make sure I'm not butchering that. The 99% sure I'm not, but there's also some of they're a fag became a cigarette and that was a big one in England. Like in England, they still say that can I call up a fag and they do that to each other and it has no, no context is nothing gay about it at all. It's like their word for that. It's just, you know, it's different. Like fanny for them is a vagina. So if you have a fanny pack, I wear a fanny pack. They mock me hardcore.

Speaker 4:          00:31:56       You, you have a vagina pack. I know what you're saying. You have a vagina pack. That's amazing that they say, do you know what you're saying? Yeah. They clearly, any pack. Yeah, no, no, no. It's bumbag has, so they call him over there. They call them bum bags. But what is the real problem with all this stuff is these forbidden words, taboo words. His words not aren't what's important. It's intent. And if you go around policing the world and stopping words from being used, you don't change the People's intent. You don't do anything but be annoying. That's all you're doing. You're being an annoying person. Who is the voice of moral outrage? Excuse me. I would appreciate it if you didn't say cotton picking mirror because you know that black people you white privilege to us. How you see the black people pay car. Do you know?

Speaker 4:          00:32:45       You're saying, do you know what you're saying? Who fucking racist? Oh my God, you're a racist. I'm going to shame you. I'm going to blog and they run home to their Tumblr account and blog about your wife and lie about it. Oh yeah. Exaggerate. Everybody's a fucking victim today. It's just exaggerate to such an extreme extent. It's like, it's so tiresome. It's like stop. And the reason why they do it is because he gets attention. It gets attention. That will a woman now your wife had to talk to that woman. What? And your wife had to defend herself. What? Me Ha racist. And then women's. I can,

Speaker 5:          00:33:22       oh, my wife's one of those people, like I think of the rate of Formula One in Britain. Which one? There's a guy who were informing the one in Britain that got caught in this like sex scheme. The sex thing. Your wife's a pimp? No, no, no, no, no. It's a, I read a book on shame, on public shaming, and there's all these examples and there's just one guy whose dad was a famous Nazi, like a Nazi sympathizer. And then he got caught in these s and m things where it looked like he was a Nazi and it was like the people, we're going to fucking slam him. And it said in the book, the only way to get through public shaming is to not give a fuck about the shaming. Like if you're, if you don't, if you're like, you can't, shame me, cause I don't give a fuck

Speaker 4:          00:33:56       funny with this Charlie Sheen story, because that's how Charlie Sheen got through everything up until now, not giving a fuck up until suck in a deck. And then it's like, hey, hey, hey, whoa, whoa, whoa. I'll give you money. So we did some dude's Dick allegedly video. You're getting everything. Third, fourth hand. Who the fuck knows what really happened? Allegedly? There's a video. I don't know. I don't know. I haven't seen it. But the point being, he said he always owned up to everything he did up until this, everything he did up until this was like, who gives a fuck all? Well that's me. Tiger blood winning, you know, quote unquote. Now, now you know, I mean he went on Matt Lauer's that what it was and said that he had HIV, but you know what? HIV is a weird one dude, because medication that they have today is so effective.

Speaker 4:          00:34:55       You take HIV medication and it doesn't even show up in your blood. I'd rather have that than Hep c. Oh my God, there's so many dish. It's got this stigma attached to it. Right. But there's so many diseases that kill people that are quicker than that. Like women die from HPV, which is like super common, but we want to pop Loma virus. Yeah. Women get cancer from that. They can get cancer from that and they can die from that. That's way more common than a guy with HIV in the western world who finds out about it, gets diagnosed and started taking medication way more common for a woman to die from that than it is for the guy to die from the HIV in 2015 2015 is an amazing time to have HIV. You want to go get it? Go get it. Go get it.

Speaker 4:          00:35:39       You want it. It's like they've, they don't have it licked. And the point where they work, where they have an injection that they can give you the cures it, but they do have medication that make it undetectable. The him not telling the girls though. Do you think that's a, I mean, that's pretty fucked up, right? That's, that's prison time. Um, it's definitely not nice. Definitely. I just feel like, I mean, I had to do the triangle, like, oh shit. Did I sleep with somebody that slept with somebody that might have slept with him? You know, I it, I don't think you can get it that way. There's very little evidence that a man can get it through normal heterosexual intercourse, herpes outbreak and or period. By the way, I've been saying this for fucking years. It's not politically correct to say, but there's very little evidence.

