Speaker 1:          00:00:00       Okay.

Speaker 3:          00:03:45       People don't know what that means. It means your disks, they trim a little piece of it so it doesn't go against your nerve. Yeah.

Speaker 2:          00:03:50       And it was, it was a massive herniation, so they were able to take the big chunk out and then do that trim up as well, which is, that's an easy surgery. Ever had really knee reconstruction socked. I mean, I was a full freaking year, six months of, you know, getting back on your feet. And then, uh, another year before I was like 100% and I was, I think I was still in my twenties.

Speaker 3:          00:04:16       Did you get a ACL reconstruction?

Speaker 2:          00:04:19       Sasse senator Patella Tendon. Yeah, I did that one. It's hard. That's a hard one.

Speaker 3:          00:04:24       I did the other one with the allograft or cadaver. It's Wazier really? So it's six months, six months, and I was a hundred percent man. Yeah, cause I've heard it's difference. Yup. Damn, that's a big chunk of time. Six months. Yeah. It's, but the other thing is that sometimes people's bodies reject those allografts didn't have with me, I got lucky, but I do know of some people and also it feels like it's healed before it really healed. Oh, do you know how that works? The Wa what happens is they take that graft and they put it in there and then instead of that being your new ligament, your body has to replace that with tissue. Uh, right. So your body has to re proliferate that tendon with its own cells and so it takes a long time so it feels stable and you're like, oh my knees back man, my, my legs feel strong. And then you go to pivot to throw a punch or something like that. Pop, pop. It just pops like a wet piece of toilet paper. Yeah.

Speaker 2:          00:05:18       Yeah. You know some people they say some people are ACL to pain and others are not. But man, I need that one down too,

Speaker 3:          00:05:25       Jack. I don't understand people not being ACL depending on to stabilize and ligament in your knee.

Speaker 2:          00:05:31       And then the last one was oh, show up shoulder. And they were able to do that. Not that basically, you know, scope it, they were able to scope it and like four different places and they created, let me see if I get this right. They created a bigger injury to promote more healing. Jesus. Yeah. So they did like bone scrapes and stuff like that and when, and so they were able to do it. Cutting the shoulder open. Oh, what was wrong with your shoulder? Um, bunch of tears. It was, uh, uh, how did I hurt that one? That was, I got called in one day and uh, I used to drive my dirt bike to work, uh, like eight miles of a real pristine forest and a t bone. The deer go up 10 55 and it's like hitting a brick house. I mean, I'm sure you stop.

Speaker 2:          00:06:27       Yeah. There is no give with that thing. And thankfully have good, I've been a riding schools, like even the Gary sending motorcross school. So I was up high, elbows up high. So I flew like superman. I didn't get all tied up, good bike, but I mean I sailed for 2020 yards. So Jesus Christ in the air, 60 feet and yeah, yeah, yeah. Oh, came down and hit directly flat and then slid and hit a tree. So I knew the shoulder was jacked up, but that one I had all kinds of neat injuries from that one. Like I had this one thing called a um, adhesion. So I went, uh, I was able to make it to work and they checked out my shoulder. He said, yeah, you're jacked up. We'll put you would get you Mri tomorrow. Humma humma that night I go home and, um, I wake up to go take a piss and, uh, I realize I've got this massive like bubble on my side, massive. And I thought, man, I'm going to have internal bleeding. Just think it was gigantic. It was, we're right on top of my pelvis. So I guess I uh, set my alarm clock for like every 10 minutes just to see if it's still still still with it and then went into the next day and they sucked out a couple thousand milliliters. A bloody biproduct cause it was the skin separating from the bone. So I think that's what they call it an adhesion. So bunch of blood fills the gap. Yeah, it was all orange. Biproduct crap.

Speaker 2:          00:08:08       I've had some weird, I'm sure injuries but, but your piece back together I can tell, you know you do a lot of crazy working out with like I seen a lot of shit you do with like cinder blocks make do with what's around you. Well that, so my work templates pretty, it's off the charts. Last year and the year before I traveled to a different state every week and most of them were Jetson. So lugging all my shit to the airport every week, all my guns and everything. This is for tactical training, right? So it was this, is this for private individuals you military training? Like how is all of the all new? Most, most of my courses are open enrollment, so I have all walks of life. I mean, the demographic is extremely wide. And so as a skillset disparity or guys who come, you know how to 14 guys who sign up for would be cops, three military, the rest civilians.

Speaker 2:          00:09:02       And in that civilian group, I mean they're from, you know, you got computer programmers, you've got surgeons, you've got lawyers, you've got uh, uh, you know, a strip club owners. And I mean, the demographic is pretty eclectic. It's pretty wide. And when I go to these places and stuff, I used to like go to a la fitness or something, you know, like an la fitness after work. But I got tired of that, you know, just walking through trying to navigate my way through endless maze. A bench presses watching guys do concentration curls in the, in the mirror. So I started range work outs where a planet during the day and it became a thing where like fit guys in the class are watching me and they're going, hey bro, what's the workout after after training? So can we do with you on your Instagram? Yeah. But then the guys in the course, we'll say, hey, can I do the workout with you after, after training? Yeah, yeah, Yup.

Speaker 3:          00:10:03       So you just find whatever's laying around tire, cinder block. Yup.

Speaker 2:          00:10:07       Anything Dre, you know, if I have a wall, I could do a lot with that. Let's say it's five, six foot wall. There's a lot you could do with that lot you could do with just the tree. Um, some cinder blocks, you know. Uh, and then every once in a while guys will bring like a 90 pound sandbag or a couple of kettle bells because now it's a thing, right? Expect it sort of like, hi, we want to do a pat Mac workout after range day. And uh, you know, Kudos to those guys because that shit that's hard. You know, when you're on the range all day working your ass off and especially in a blazing hot sun and guys hang out to do a workout with me like bad Kudos.

Speaker 3:          00:10:47       See you bro. Well, one of the cool things about the internet is that people find other people that want to push themselves and they find inspiration through guys like you and there's, you know, dozens of guys like you online that are like fun to follow and you get, you go, this guy's doing it. I got to fucking get off my ass and go do it. Because sometimes people just need an example. They need someone to look at and go there and it literally can change the way you live your life. No doubt. See a guy who's doing what you're doing. You're like, God dammit, he's fucking intense all the time. He's getting after it.

Speaker 2:          00:11:16       Beard. Like lucky over here, there's a cinderblock. I love that. That's an Eagle Lake, Texas. Probably three years ago.

Speaker 3:          00:11:26       What's the smoke? Is that exhaust fume or gunshot? No, the the owner. I know what that he was, he was smoking. Um, it was a smoker. Oh, that he was making meat. Oh Nice. Yup, Yup. Yeah. But those are, that's, those are hard workouts, man. Those swings in between the legs like that. That's, that's how you build the, the real core strength. If you're back and you know, your, your whole, that, the whole spinal column, keep it tight and

Speaker 2:          00:11:53       you know, it's, it's, it's funny you get, even today I read the, I'm reading some comments about whatever it is. There's a lot of stupid people out there when it comes to like not understanding the right way to work out, right. And I want to tell these guys, hey man, two things. One is if you do, if you do what you've always done, you're going to get what you've always gotten. Number two, I didn't go home last night and smoke a bunch of crack and dream of shut up. I mean, there's not, I've, I've done a lot of freaking research, a lot of, um, there's a lot of time and effort that's gone into this and um, they'll say, hey man, you're going to throw your back out and doing that stuff. No mother fucker. That's, that's building your back. You know, work in that transverse plane is what guys and neglect a lot.

Speaker 2:          00:12:43       See here, here we go. I'm going to get on this freaking soap box. I swear to God, God, go get on the bum. Do a box where most guys, when most guys work out, they live in what I call a Sagitta listic environment. You know, three planes of motion, frontal saggital transverse. So they're in this sagittal world doing bench press and, and concentration curls. Um, out of the three planes of motion, I would say that transverse most important. Additionally, when we work out, I would also argue with confidence that it's the plane of emotion that is most neglected. That transverse plane. I like to tell guys that in the transverse plane, lives lifesaving an ass kicking. There are four reasons why we should, why we should exercise. This is Max opinion. Okay? One, self preservation, longevity, good for your health. Stronger, longer. Motion is lotion.

Speaker 2:          00:13:40       Number two, the ability to save your own life. Having that confidence. No one. Yup. I could pull myself out of that burning coal or over that wall, whatever. Number three, more importantly to me is being Batman. The ability to save somebody else's life. So there's three reasons. The last one kicking somebody fucking ass. So when I look at workout, I look at those four things, right? They're not like cosmetics or anything. Cosmetics is a cool byproduct. Do you work out right? You're going to look better. You look better, you feel better, you're more confident, you're more confident, you performed better cause confidence, performance work hand in hand. Sure. So I mean there's no freaking magic elixir to it. You know it and it's, and it's hard.

Speaker 3:          00:14:27       Yeah. People like to see, there was like, if you do bench press, you see a chest puff up and they see those results. I always tell people, if there's one exercise I would recommend, like people who do Jujitsu, Turkish getup. So the least romance is the least romantic of all workouts. Nobody wants to do those goddamn things. Go to go to a gym. You could go to a hundred gyms if you're lucky. You find one person doing Turkish getup. Yup. Every gym we'll have someone, someone somewhere is doing

Speaker 2:          00:14:52       bench press and someone's doing curls and lat pull down machine and all that normal shit. Yeah. Working out. It's kind of there. It's, it's like an anachronism, you know, they're working in a world like a muscle and fitness world still, and that's fine working in isolation. If that's your job. There's three people who, three types of people who should work. How it concentration, like doing uh, a curl or some, you know, a concentration curls, a professional bodybuilder, right? That's your job man at your sport. Number two, you recovering from surgery and atrophy. So it's physical therapy. Number three, you had no fucking idea what you're doing or you're a model. You're trying to look sexy as fuck. You know what I'm saying? It's possible too. That's right. Yeah. Right. So they fall in that same category trying to look prettier. Yup. Yup. It's, it's just not what you really need to actually with exercise is something that's going to mimic what you would actually do in real life.

Speaker 2:          00:15:52       Picking up things, moving them around like farmer walks. Yup. Pharma Walk, very unglamorous. Yup. Carry a heavy ass kettle bell in one hand and just walk around for like a half a mile and who you're fucking forum would be dying. Your legs will be killing you, your core is going to be shaking. It's amazing. And I liked the way you put it to carry on once you know, Lowe's, that one sided she got to do, people don't know that they tried to do with two arms, but with two arms it bounces out. And then it's really just a grip and a leg exercise, a little bit of lats and traps. But really what you want to do is one, 100 pounder on one hand, carry that bitch. Everything is just kind of balance it out and then turn around and put it on the left hand. Yeah, it's great.

Speaker 2:          00:16:35       We do. Um, and my gym, a lot of that where we load one side of the time. Uh, one of the things I love to hear is a guy will say, man, I'd never see you doing the same thing. Yeah. I'm like, well, I pretty much don't. Um, because I don't want to fall into a Rut of complacent adaptation, you know? Um, so even guys to say, do you, uh, do you do like Oly Lifts? See, yeah, of course. Every once in a while I'll probably do a dead lift, a standard deadlift once every two months, but I'm doing variations of that. Like a shovel dead lift or a suitcase, you know, dead lifts that suck and are like you said, are not glamorous. Yeah. Um, I'll throw those in a bunch. But do you do much cardio? Here's how I knock out cardio is uh, I have uh, a formula with this.

Speaker 2:          00:17:29       I have a program, combat strength train. I got an ebook and website and all of this and your programs, something that people could sign up for. Oh yeah, yeah, they can buy the ebook. Um, what's the website for? Jamie could pull it up. Combat Strength training.com. And I'm, the formula is work in work in anaerobic chunks and circuit to near metabolic threshold to meet in a robot goal and then like 30, 35 minutes. So that does include warmup, you know, so you good. Whatever it is. For me, it's like bag work or something for warm up, just to make sure everything's Loosey Goosey. The older you are, the more you have to warm up, man. Damn. Don't Jack yourself up. It's called fit and is not brokeness. Oh

Speaker 3:          00:18:14       yeah. People. That's another thing that people don't like to do because it's not glamorous and because the people get lazy, they don't want to do that workout with it. The preworkout, they don't want to do all the skipping rope and all. They'll just switch and stances and jumping jacks and all that stuff. But you really need to break a sweat of real sweat before you actually start lifting weights. And then even if you lift weights or do anything, like say if you're going to do kettlebells, I'll start off with 35 pounds. I'll do everything nice and light at first. I don't start off heavy. Nope.

Speaker 2:          00:18:44       Yup. Well that's, um, that's also wisdom. Yes. You know, that's, that's fucked up a bunch of times telling us and yanking that. Yeah. Chalk that one up to wisdom because uh, um, you, you learn that, Eh, you know, it's okay to put my big fat ego aside. Yeah. I still have an ego, but I'm not going to get jacked up because I want to smoke these guys. And in order to do that, I can't be, I can't have tweaks in my neck and my back and yeah,

Speaker 3:          00:19:15       does a, there's a bunch of guys who do these, they do these workout competitions called train to hunt and uh, it's mostly for bow hunters. Would they have all these um, uh, physical challenges? Like you'd do a bunch of stuff with sandbags and the idea is that Jack your heart rate up and then when you have to execute a shot, you gotta be in enough physical condition so that you can bring your heart rate down pretty rapidly and it's all timed and they're competing. I love that stuff. Yeah. Do that kind of stuff with tactical.

Speaker 2:          00:19:47       Yeah. I've got a whole, an entire youtube channel dedicated to that stuff. Nice. So, um, uh, yeah, they're all very, very tough like shots, rifle, pistol. And prior to that I'm pushing a truck pulling at climbing a fast robe, running with a sandbag. You know, it's like, I call it shot impossible almost. You know where that heart rate is slamming and your throat and now you've got to go into respiratory pause and take these 50, 50 yard pistol shots. You know, I'm doing pistol at 50 yards and Ding, ding, Ding. Um, but yeah, I love that stuff. And that's where interval training really comes into play. You know, learning that to control the heart rate or learning how to breathe the right way. Man, that shit, that shit is bad ass. How big fan of all that.

Speaker 3:          00:20:39       Yeah, I am too. I've never done a tactical course. Oh, I really want to take some lessons though. Like I saw Keanu Reeves doing it for John Wick and I was like that looks fun. I

Speaker 2:          00:20:47       mean I've shot my guns at the range before and stuff like that. I've hunted with rifles but with pistols I would like to go to some sort of law. You'd love my courses. Um, cause I keep them as this one of your things right here. Yeah, that's a dude that's on the roof, man. That's a lot of rope. That's a hundred feet of fat ass hemp rope with uh, two 70 pound CNBS at the end of it. And I forget what I do here, but uh, there's the, yeah, I got my steel at the end. I forget. I think I run up. Oh yeah, there's three cones. I see him now so that the forums and everything are just smoked jacked. Yeah, they're there. Yeah. Plus Ma music that'll get us kicked off youtube if we, oh, this was a, yeah, this was a turn and burn here.

Speaker 2:          00:21:38       Just a simple turn of burden. But that rope crushed my spirit. There's a couple of these youtube videos that I've got one Wareham. I fell in love with the idea. I thought, cause I do this at the gym where I grab a kettle bell and a balance it on end, you know, see your balance down, right upside down. It's so 55 pound Kettlebell. Most people can't do that. He would just bounce a kettlebell while walk on a balance beam with them and stuff like that. Phenomenal. Yeah, it's good stuff. So I thought, all right, next youtube video, I'm going to do the 55 pound capital balances thing on an shoot strong hand and then balancing and shoot support hand 50 yards, 50 yards. So I got out of the race on a balance. Yeah, it's on Youtube. Yeah. Uh, so I got out there and I got all my stuff ready, got my bed of my truck, got my gun laid out.

Speaker 2:          00:22:38       I throw that Kettlebell up lefthand first and pull the pistol up and I'm looking at the target and I am shaking like a dog shit and sand spurs. I'm going, this was a bad idea. Oh my God. And um, she had a clean shot to clean the first time and then I have to, cause I, I do this like a West Stroud type of filming, you know, West drought, the uh, survival Manson Les Les Stroud. Yeah. So where I go and talk to the camera afterwards, I was so happy when it rang again when it rang. So I had this massive smile on my face. I dropped the kettle bell, I had to erase it and come over to the camera and go. All right, well that was a pretty good time. You know, here's the time upside down. Kettlebells are great for shoulder stability cause it's all like that. Wigley once again, something that people don't work on in the gym. Stabilization and bounced, stabilization, proprioception, kinesthetic awareness cause it, cause it ain't sexy and they're not building peaks on biceps and you know, cutting their abs. Uh, so we do a lot of like rubber band work, holding isometric, you know, and watch everything. Freaking shake. Just saying

Speaker 3:          00:23:55       when you put together these drills and you put together these programs, do you, do you just sit down and map it all out in your head? Do you think like, okay, how am I going to emulate the kind of stress in a like a life or death gunfight? Your, your heart rate jacked. You might have to physically do something meant to run from someone or climb over something. Is that how you do?

Speaker 2:          00:24:16       Yeah. How do you create, yeah, you're talking about like the youtube stuff where I do the physical thing with the shoe. Yeah. The first thing I do is I, I put it on my calendar just so I know that I'm going to make one and then I'll start thinking about it. What haven't I done? Cause I have to think also, uh, I have to think about the audience, the audience that follows me on youtube. A lot of our gun guys. So they want, they want to know about the gun that I'm using. I have to think about that. And then I have to think, all right, what challenge can cause I want guys to replicate it. I want them to like put those little notes on the Uta. I did this and my time was a minute and 30, or whatever it was. So I want them to be able to replicate them as well. And, um, Juan make them, uh, rear w with some real world application in mind, you know, so front loading the sandbag or uh, getting in, pulling something in and out of a car and doing that with a happy bunch of reputations. You know, you, when you're doing dead weight in and out of a car, you know, 150 pounds pulling it in, pushing it out, pulling it back in and pushing it out. That'll smoke every freaking ounce of your being and it'll crush your spirits.

Speaker 3:          00:25:38       Crazy. Right? A full grown woman, you'll be able to pick her up and put her in a car. Easy. No hard tried getting her out.

Speaker 2:          00:25:45       Right. Especially if there's no, you know, you, you got gotta think dead weight. You know what? This person is incapacitated. They ain't helping you. Those arms, those, you know, those limbs are moving everywhere and it is a pain in the Dick.

Speaker 3:          00:26:00       Yeah. You're way better off with 150 pound barbell. Oh yeah. Yeah. What else? Yeah. It's like, all right, you shoulder, pull it out. Yeah.

Speaker 2:          00:26:10       So, but I, I kept to keep those things in mind. The other thing I want to do is I want to make him a kind of, want to make them hard enough so not everybody could do it. Uh, because I wanted to do something that mind, like industry competitors are not doing. And I've, I've turned this, I've, I've, uh, started a kind of a fad I bought 10 years ago were more guys are doing this now they're putting like shoots up on in a webs, you know, with some physical activity prior to or during a witch. Yeah. Good. But uh, yeah, I'm pretty sure I uh, you know, I, uh, I made it cool. Yeah.

Speaker 3:          00:26:54       Well the more people doing it, the better. Right? The more competition, the better. Yup. Yeah. It's, it's just such a smart thing to think of if you're, if you really want to train the way you train and really want to think about, you know, like tactical situations and real world application. I mean, it's such a great way to go about doing it and as he looks exciting and fun. I mean, I haven't done it, but I'm sure it's fun.

Speaker 2:          00:27:16       It's good. I talk a lot during my w now during my courses, I don't do this stuff, you know, I'm not cause I have, I'll have 60 year old women in it. I'll have a guys with Parkinson's, even man come to my course. I have guys and wheel chairs. Yeah. I think guys, how do you, how do you stabilize a guy when they have Parkinson's? That's good. That's what I showed this guy a trick. What was his name? See if I could remember his name. It doesn't matter, but he was 77 years old and uh, he said, well, I could either come to your course and train or lay on my couch and die or something. You know, it was to that effect because he likes to shoot. I said, bro, anytime, but I have to modify the course to him now because he can't even lay prone to zero.

Speaker 2:          00:27:59       Right, right, right. So I would sit him on a cooler and then I used a, you know, furring strips all or they hold up a target. They're just two, one by twos, you know, about five foot long. I had him, Kris Cross those and hold them. And then V to v Notch and it put his rifle and that Vena cause he could sit up pretty good with, he couldn't get into prone, he can't stand shoot but sitting pretty good. And you know when, uh, when guys like that are concentrating more, you see that shake go away too. That's something we do at my gym too. We trained Parkinson's, a tata box Parkinson patients. Really it's a, it's a, it's a national program called rock steady boxing. They come in three times a week. Where's your gym? North Carolina. What's it called? So people could go there. Spartek spot, uh, s p a r like smaller.

Speaker 2:          00:28:58       And then TC, is it open to, yeah, it's, yeah, it's open. Um, it, uh, it's, it's very flight centric. It's an MMA gym. So everything we do is very like fight centric with the, with the physical work and the lifting and all of that. Uh, and then we have, uh, programs like there's, we've got, we got some really good fighters, man, dude, coach there. I mean, they were like legit. Um, so we got really good fighters who do, uh, you know, one on one coaching, um, everything from Greco to Bjj to, uh, tie to kickboxing to standard boxing. Uh, it's, it's an, it's a neat place. It's, it's small. It's warehouse. It's very spartan, you know, it's not sexy at all. Perfect. Yeah, it's my favorite kind of freaking, it's bad ass. And so what do you do with these Parkinson's people? So the rock steady boxing, uh, folks, they have a program, they come in a couple times a week and they put them through a series of exercises.

Speaker 2:          00:30:07       You know, a lot of it's just walking a straight line, uh, holding this in Wa, you know, loading one side. And then once they're all warmed up, um, they all kit up, man, you see these guys were wrapping and everything. You know, they, they're so excited to get there and they put the wraps on and uh, and then they have is they work a series of bad drills, you know, a one, two lateral move to next bag is, uh, hooks, you know, left and right hooks, and there's an upper cut bag. And there's a, you know, the double end bag and granted they're not moving, they're not moving much, but they're moving and they get there and they love coming there. Uh, and uh, some of them work up a sweat. You know, it's, it's pretty, it's pretty amazing seeing them get off their asses and get to the gym.

Speaker 2:          00:30:55       And I look, I remember you put something out and I pinged you like a year ago. Oh, it was a on a podcast and you were, uh, you were getting pretty emotional about somebody not wanting to, uh, work out. And I pinged you and I said, I think I've mentioned that we got fucking Parkinson's people coming to my gym. You know, it's just when people make those excuses, that just drives me crazy because I've seen examples of, I've been very fortunate that I have good health. Yep. But I've seen many examples and I've also been very fortunate. I never got out of shape. I just kept working on my whole life. But I've seen people that are fat as fuck. 350 pounds just barely can get, get a w all round. And then they decide I'm going to take control of my fucking health and then it gets just do it.

Speaker 2:          00:31:41       Yeah. They just do it and even if you just got to walk around the block you need for walk up flights of stairs. Even if you just do a pushup. Even if you do us it up, just do something man. Do some body weight squats, do something. It can be done. Yup. It, you know the journey of a thousand miles starts with a single step and, and I'll have guys in my community who were saying, who will say, yeah man, I follow your stuff. I'm sure a lot of shape and I don't have the time to snatch, which is another excuse does things. I don't have the time to get up an hour early. Right. You have all the time in the world. You had an hour of workout. I'll fuck you up in an hour. Right. You come work out with me for one hour. I will have you crying by the end of an hour. That's plenty of time from warm up to cool down one hour. Yep. Done. Yup. That's a hundred percent yeah. If you're, if you're, oh man. Oh Man. There's my friend and my own need more than that. Keith Weber, and he has this extreme kettle bell cardio. A DVD. Yeah. It's

Speaker 3:          00:32:40       available as a digital download though. The, I can't even do 40 minutes of this motherfucker's workout with one 45 pound kettle bell. 40 minutes in, my legs are shaking, my arms are shaking. I'm walking like, like I blew both my fucking ankles out for the next couple of days. It's a ruthless, you can get a lot done in 40 minutes and there he is. He's a savage right on. Yeah. Yeah. That guy's not sure I did it all. He does crazy shit too. He, uh, brings a kettle ball. It's all on the beach. He just brings a pair of kettlebells on the beach and just fucking gets after it. And you just follow along with them. It's a great workout too, because you're, you're doing what he's doing, so, you know, it's possible he's doing it right in front of your face, right.

Speaker 2:          00:33:25       Yeah. You know, when it comes to, I'll tell guys I'm coming to my gym once, just once because all I need to do is bait the hook. Yeah. Okay. You feeling good? Yeah. Yeah. And, and I, and they said, well, I'm afraid you're going to smoke. I said, nope. Because I run a, uh, whether it's shooting or physical stuff, I run a called performance based trainee. Good. You know, I got this. It's recognizes that we all perform differently performance as measured by doing what we can with what we have. So, um, it gives them permission to work within their capability level, not mine. So you don't need to replicate what I'm doing, Bro. We're going to do the same movements, but I'm going to, I'm going to scale this to you, to your needs, you know, and, and, and the other thing is I don't want you to be incapacitated.

Speaker 2:          00:34:16       I don't want you to work out so hard that, that you're not able to move for the next three days. Right. I have another rule is that you could work out as hard as you want and the gym. But when you walk out that door that says exit, you gotta be ready to kick someone's ass. I mean, I don't like to work out to the point of being incapacitated. Right. So there's a balancing act there and I've figured it out. Fuck that up. Many times. Many. Yeah, no. Yeah. And I think that's why I figured it out because too many times I am for a whole weekend going, oh my God. Yeah. My freaking ass, my thighs, my you do for recovery. Do you a fuck around with cryotherapy or sauna? Nothing. Do nothing really? No. I, nope. Nothing. Uh, how come I, I dunno. I cause I haven't really needed it.

Speaker 2:          00:35:07       You just get a song in your gym. Yup. Just that alone. Get a sauna and a fucking ice bath. Yeah. I drink, I drink beer for recovery. That's, that's a nightly ritual. I will not be able to function if I don't how many beers I'll usually write for, but they're like good quality pints, you know? I'm not like Chug your login, Nascar soda by the case. Barley pops like good quality a IPA, stouts, porters or that kind of thing. You just live for it. Yeah. Love it. I'm a hobbyist man, right? Amma hobbies that are bourbon. So I, I, that doesn't seem to go hand in hand. A lot of people's eyes. I know with hardware, like you freaking kidding me. It's like, hey man, I have a policy. My wife having an, I have a policy every night is Saturday night, but every morning is Monday morning. Wow, man.

Speaker 2:          00:36:04       I like it. Yeah. So we'd go out almost every night we go out just because if I'm at home, I'm going to work. I'm going to work until I fall asleep. So, you know, that clock hits six, seven at night. I'm like, all right, let me go meet my wife. She's getting off of work. We're going to go have a couple of pints, have a big old bourbon or something like that. And, uh, Yep. I smoke cigars. Um, dip. Uh, how did they keep, the thing is, well, that's what I'm going to die. It's all about diet. I mean, my Diet's ridiculous and it's predominantly when I meal prep, um, it's Collard Greens, Spinach, bell pepper and chicken and that's it. And then spice it up with, you know, salt, pepper and prep for the week. You make like a bunch, but it doesn't, I don't have a pot big enough to prep for the week.

Speaker 2:          00:36:59       So I prep for like two, three days at a whack and just chow down. And that's the other thing, diet man, you know, there's this, what's due to, puts a secret in diet. Eat Food in food doesn't come in a bag or a box. That's a product shop at the periphery of the grocery store. If you go into the guts, all you're going in there is for coffee, olive oil, salt. That's it. Yeah. That's a good way of looking at you. Stay right, stay on the outside. That's where the meat and vegetables are. Beware of the inside. Just be aware if you're going in there, go with a purpose. You know, don't get sucked into that damn. Oh my God. Yup. Because that, and then the older you get, the less you can prop your body can't process that. Correct. Right. So Diet for me, get up in the morning.

Speaker 2:          00:37:51       It's habitual. Full quarter water. Since I wake up full, full quarter one, first thing, power slam. Don't even don't even set it down. And then, um, why is that? What's the thought process behind getting that down? I'm getting it in me. No waste in time. It's there for a reason. I want to cause you wake up dehydrated. I just want a power. Slam that and get it all into me. Um, and then you know, a clean, I hate to clean breakfast, like a couple of boiled eggs and some bacon and then throughout the day and people say, well, is there a certain amount? Because too many people follow too many like diets, which good for them if you're following my diet, Kudos. Um, but like meal times, how many times a day I eat when I'm hungry and I don't eat til I'm full. It's, it's pretty freaking simple. Uh,

Speaker 3:          00:38:42       you don't eat until you're full, so you're back off, right? Yeah. When you, what do you hit? Like 70%.

Speaker 2:          00:38:47       Yeah. How about that? Something about that. And then, but port, a portion of that is thinking, well, what if I got a sprint 400 yards, you know, or what if I got to kick somebody's ass right now, right now. And if I'm 100%, I mean it's going to be shooting out of both ends. So I die is freaking huge man. Huge. But it allows me to drink those beers at night. You know, it allows me to do stuff like that and then make sure I'm hitting it every day that, uh, you know, the gym even on the road. Um, I usually don't have time for seven days. Uh, and I, even if I did, I probably wouldn't, I'd probably take at least one day off maybe too. Um, but you know as well as I do that you are more in tuned when you get older to what your body's telling your brain, your body when you get older says, you know what? Back the fuck off today. You don't need any of this shit. And I listened to that man.

Speaker 3:          00:39:51       I do listen to that too. That's so important to listen to that. There's those days where I'm like, man, I just feel a little off today. I'm like, I'm being a pussy. I don't think so. I'm feeling off and then all of a sudden I'll start, my nose will start running and I'll start coughing a little bit around me are second and I got lucky. I listened and then that call to be gone a day or two versus if I just go run the hills. Right? Yeah. I'm good to go sweat it out. That shit is not real. People say sweat it out. That is, unless you're getting in a steam room or a sauna, he ain't sweating out shit. You're, you're twisting your body up and you're probably going to make your immune system even weaker. Yup. When you were talking about those Parkinson's folks, when they come into your gym and they do that, do they experience any benefit in terms of, uh, their function? Does it, does it help them?

