Speaker 1:          00:00:05       Okay.
Speaker 2:          00:06:50       And you see it all the time. And one of the things that I always equate to is when you see people smoking cigarettes and they throw their cigarette on the ground, and I'll think anything of it. And it's, it's a super common thing. It's very rare that you see people just throw trash on the ground in front of everybody. But people will throw cigarettes on the ground in front of anybody and they're not there because they're sabotaging their own body. They don't mind just throwing stuff on the ground too. It's sort of the same kind of a mentality I think. So, you know, and perhaps if it's okay for me to smoke, it's okay for me to discard my cigarette. You're going to breed the smoke second hand. So here's a, but you know, so, um, I don't, I really don't know. I don't know them mentality that wants to sabotage what ultimately benefits you.

Speaker 2:          00:07:42       Um, look, if you're in a band that's doing great and you're not the primary songwriter where the primary singer, well you should revel in what you have. Um, um, you know, the idea of equality, some have to be more equal than others, you know, um, everybody can be in the car together, somebody's got to drive, we all, we're all going the same direction. But, um, you know, when people reach a point of saying, well, I want an equal amount of songs while do we leave off strider so we can put your song on? Or did we leave off Detroit rock city? It doesn't work like that. Um, there's no, I don't believe that there's any birthright or, or that, that we should expect a quota in anything. We, we get what we deserve and, uh, somebody has to decide that. So is that the most difficult thing about being in a band is just managing all the egos and managing, you know, everybody has their own point of view where they're, they're not getting appreciated or looked at with the proper respect and that, that, that's often the situation in band. And thankfully not the situation

Speaker 3:          00:08:56       in our band. Um, Eric's been in out of the band for 20 years, I think at this point. And Tom, he's been around the band and been in the band. Um, I think over 10 at this point, the key to a great band or any great situation is doing what's best for the situation, not what's best for you. I don't have to be right. I just want to see the right thing happen. So if you're more tied up in, in the ego gratification or in the control factor, I honestly don't need to, to control anything. But I do have a point of view and I guess I've earned my place at, at this juncture. But everybody gets a chance to, to, you know, state their views and hopefully they're always with the best intentions. And I think that's what the way the band works now, um, we have a drum or doesn't like to take a solo and this, this guy could play a better solar with one hand and most drummers could play with every limb of their body. So everybody really, um, it's all for one. And one for all.

Speaker 4:          00:10:01       You guys were one of the first bands that got really big doing live shows like your live shows were so spectacular that when you put a live album out, when you put out kiss alive and then kiss alive to those albums were so big. Like, uh, I mean, and it's obviously we're dating ourselves here, but just the albums when you'd open up kiss alive to that big silver dynamic record. I mean it was, it was awesome and the performances were so intense and it was so much fun to listen to that it really boosted you guys up. And when I was a kid, it would really drive me fucking crazy that I didn't hear your songs enough on the radio and what I did here when your songs, I got super excited. I got pumped. But it was always like Detroit rock city or Beth. It was never like cold gin or, or one of the more obscure titles, you know, which cold gin. Not a very obscure song. But it was, you guys became big almost in spite.

Speaker 3:          00:11:04       Yeah, I have business. Yeah. And I think to this day, we still retain a certain amount of being. The black sheep were still, look, it took 14 years for us to get into the rock and roll hall of fame. Not that, you know, necessarily I lost any sleep over it, but, um, validation from critics and people like that has been something that's been, you know, I'm a long time coming, but it's never been an issue because our success was based upon people, you know, real fans, the people who buy tickets, buy albums and stand by you. Um, so certainly credibility and, and, and the stuff that, um, uh, the media would like to, to, um, dictate is nothing

Speaker 2:          00:11:54       that we've ever been a part of. Didn't bother you at all when you guys weren't, was it something that you came to get over, but it, did it bother you at all that you guys weren't getting the record play that or their radio play rather than you should have deserved? I was shocked in the beginning that some of the critics who made us their darlings when we were, uh, uh, nobody band in New York City, once we became successful, even in the earliest days, we sold out. Well, what do you mean we sold out? You know, you think I wanted to just be your band. You know, this one guy with his typewriter. So, um, you know, we did this to succeed and, um, to, to be slighted for success. I never got it. You know, bands like television or, you know, a lot of the bands that came out of New York that went nowhere went nowhere because they sucked.

Speaker 2:          00:12:50       You know, the critics may have liked him, but they were, they were irrelevant today. And in the scheme of things, even back then, they were irrelevant. It's nice to know that there were a hipster's even back then when it came to like liking things that are obscure, that's always been out. That's a weird draw, isn't it? Well, you know, it's not unusual in, in certain circles that certain people want to outdo each other by knowing something more obscure than that. Oh yeah, you like that band. Well, I know a band that he's in, he hasn't even sold an album, you know, I know abandoned has no strings on their guitars, you know, so it, it becomes absurd. It becomes absurd. Um, we've been doing this 40 years, we just did 42 shows in America to 600,000 people. So, um, the public speaks loudly and they ultimately, you know, dictate what is and what isn't.

Speaker 2:          00:13:46       That is a, it's a very obscure, a very strange instinct to, to want to find obscure things or more obscure things that other people somehow that validates your, you know, your, your um, street cred. Yeah. Your, your, your credibility that somehow you, you, you know, something less, less popular, less popular. What's the point? Well, your, your music, that's what's, what's crazy is the music just kept getting better. And so for anybody saying that you sold out when the music was, it was always great but it kept getting better. It wasn't like that happens with bands. Like some bands only have a few albums in them. And then for whatever reason, whether it's the ego divide between the band members or, I mean, what, what is it you think I love, I love what I do. I love what I do. I wake up every day and go, this is another blessed day, you know? And, um, that keeps it all fresh. Um, I love music. I love rock and roll. I Love R and B. To me, there's two kinds of music, good and bad. Um,

Speaker 3:          00:14:53       there's so much great music. There's so much great art. There's family, there's so much you know, to do in your life that, um, I love it. And I don't see any reason to stop, you know, I don't see any reason to get old or stop or I'm having a grand old time. Well, we all get old. There's no way to avoid that, right? Yeah. But you, you, you can do it. You can, uh, you can do it gracefully, gracefully. But again, that's up to somebody's perception of what gracefully is. You know, I, uh, I have no desire to, to really get old, you know. Um, um, you know, did I ever think I'd look like this at my age? No, but it's cool. It's good. You know? How old are you now? 62. You look great. If I look like you had 62, I'll be happy as fuck.

Speaker 3:          00:15:45       I'm pretty happy. I'm happy. I've, uh, you know, my wife is spectacular. I've got four great kids. Um, life is great. I make music. I do the same thing now. I did in junior high school, I played the guitar in a rock band. That's what I do. I know 62 is like, people think about like, Oh, you're in your retirement years now. You're not fucking rocking in front of 20,000 people screaming their heads off. Yeah. It's, uh, it's great. It's certainly not what I thought it would be. Um, and that's, that's part of the beauty is a lot of times your, your perception of what something will be like in your life turns out to be completely false. What, what we expect aging to be or what we expect certain people to be like. It's all based on preconceived notions that have no basis in reality.

Speaker 3:          00:16:36       Yeah. And this is the first generation really that seeing rockstars deep into their sixties just killing it. You know, I mean, we sought of rock and roll as being a young person's game. Well, it was, it was and with good reason when rock and roll for started with the exception of, of certain artists, it really was a, um, it was a factory for record companies to create talent. When you got tired of Fabian, they gave you Frankie Avalon. When you got tired of Frankie Avalon, they gave you, um, Jimmy Clanton. They had all these teen idols and they just spoonfed you and spoon fed them songs. Once you got tired of them, there was somebody else who came along. Once band started writing their own material, they got the chance to reflect their point of view. And as long as it reflected the fan's point of view, they could get older. Rock and roll now has become much more like the blues because um, you're constantly writing about your life and as long as people can relate to it, you know, the day I start writing about, um, you know, the Butler didn't show today or something like

Speaker 2:          00:17:50       that, then you're fucked, you know. Yeah. I saw Tim Allen go on stage once and he was talking about his Ferrari breaking down and hung my head. Yeah, I'm sure the whole audience is going. Yeah, we, we got one of those too. Yeah, he uh, I guess they forced him to not do standup. I was doing home improvement cause he had sort of a risk, a act and it was like a very family friendly show. And then when he stopped doing it, he came back and when he came back, you know, he's got his perspective is just so skewed. He's this multimillionaire, a hugely famous guy and you know, what does he, what is he going to write about? He writes about his fucking Ferrari. Break it down. But you don't have to. No you don't. No, I really don't. I never became famous to cut myself off from the people who made me famous.

Speaker 2:          00:18:31       I never, it was, it was an escape for me. I wanted to, as an escape from a nine to five job, but I never did it because I wanted to get away from life. You know, you know, if you go to the supermarket, I'm there pushing a cart. You know, if you go to my kid's school, I'm, they're dropping them off. You don't have a bunch of dudes earpieces circling you, scanning the aisles, the cereal aisle, if stuff is so pathetic and it's born out of a bunch of spineless artists who need to be propped up by people around them who make them feel important. The only reason you need all those body guards around you is because you got a lot of bodyguards around you. If you just went about your business, we would give a shit. But what if he like Justin Bieber or what do you think about that?

Speaker 2:          00:19:20       What about it faster, you know? Um, I mean, he's essentially, what you were talking about before with are the people that the studio is create. They write the songs farm, they put these artists, they prop them up, they put them into position. But now here he is, this 20 year old boy trying to manage essentially unmanageable fame. Yeah. But it starts with your family and it starts with your parents. And um, if your parents aren't there to give you a foundation and to be there to tell you when you're going off the rails, then you were in a lot of trouble. So I really, uh, when I see a kid in trouble, I look at the parents. Yeah. Well that's good point. I've met his dad, let's see. It seems like a nice fellow but also seems like it could be one of my friends.

Speaker 2:          00:20:05       Um, when you see a young guy like that, like a young 20 year old guy who's just ridiculously famous and you think about your life and your career, you guys did it in a very unusual way. And one of the things that was very unusual is that you have wore makeup and that was a such a slick move. Cause you guys were famous as shit and no one knew what you looked like. And that's a double edged sword too because on one hand I kind of craved the recognition that that guy, the star child was getting, but I wasn't getting, when you can go to a newsstand and every magazine has your photo on the cover and you're standing there and nobody knows who you are, they just going, who's the tall guy with the, the high heels on? So, um, it was, uh, but you know it all, all the time.

Speaker 2:          00:20:54       It's always going to come down to, at the end of the day, you gotta face yourself and do you like who you are and are you a good person in or you're living a good life and, uh, where are you falling prey to? Like having salaried friends around you and will see a posse, you know, all, you know, I didn't want to posse. I wanted a pussy. Now, did you ever, during this time where you're sort of craving recognition, where you guys who are massively successful on the cover of all these magazines, did you ever want to just put the star child outfit on and just walk around with no makeup on and go, Hey, look at this magazine? Hmm, who's this guy looked like it was, uh, you know, it was difficult at times to like want to be in the audience at these award shows. I mean, I was like everybody else, you want to, um, um, you know, Hobnob with all these people and, and we didn't go out or be seen publicly, you know, without the makeup.

Speaker 2:          00:21:53       So it was, it was an interesting, it was an interesting dichotomy. We can say, well, the very few people have ever had that moment. I mean, I don't think anybody could, like someone could show Justin Bieber like you could, you could bring him to someone else who had been famous very young and they could perhaps give him some advice, but nobody could really give you guys advice. There was nobody that was a gigantic international superstar who is essentially unrecognizable without makeup on Clark Kent and Bruce Wayne. They could, oh, that's a fucking ridiculous trick. Clark Kent with his fucking glasses that great and in a heartbeat isn't a isn't it great? You, you know, you take off the glasses and it's like, I don't know who this guy is, you know? Yeah. It was ridiculous. I mean, even Bruce Wayne, I mean, I'll, you could see the bottom of his face.

Speaker 2:          00:22:39       You got to know who the fuck that guy is. Pay His friends are going to go do you your, your mouth looks a lot like Batman's house. That's the beauty of, you know, fantasy and comic books. Yes. The beauty of fantasy and conquest, but we just kind of merge those worlds. Yeah. And, uh, you know, we, we really have created these iconic figures in these, these personalities that exist with us and without us and will continue to exist, whether it's comic books or, um, you know, merchandise, um, movies at some point. All kinds of things. So it's, it's really interesting. We, we created alter egos that are ultimately much bigger than we are and much more timeless than we are. You're your movie that you guys made, we, you were essentially superheroes in a movie with a Phantom of the paradise I would is called and no, that was that. No, Phantom of the paradise. What was that? That was Paul William, right? That was the movie. I don't know if that was any better. What was, what was the, like the Phantom or kiss me. It's the fandom of the park. If I still have no idea what that film, the end of the film, I have no idea what it was about. Um,

Speaker 3:          00:23:46       that was, uh, a real debacle, a real disaster. We, we, um, there've been some pitfalls a along the way. And, and uh, at some point our manager said, you know, we should do a film. And I was like, okay. Nobody ever said to us, you don't know how to act. You, you know, you, you should take some acting lessons and you might want to read the script. So, um, as soon as we started work on it, I remember just going, this sucks. This is really bad. And uh, they would go, no, no, no, this is like a hard day's night meets star wars. And I bought it, I bought it. And I remember going over to bill a coin, our manager after one of the tanks and going to this really is horrible. It's going, no, it's going to be great. Well it's socked. I mean a movie for TV, right?

Speaker 3:          00:24:30       Yes. But it actually played internationally in theaters and um, if you think the effects were bad on a television screen, you should see them blown up. I mean, I had to go to a screening of it, um, before it was shown on NBC and it was on a big screen at the screen, a screen actors guild and you know, we're all going to concentrate in this box goes up in the air and you see the wires pulling it up, you know. But look, you know, this has been a great journey. This is, this is that nobody could, could make this stuff up. No, nobody couldn't make this stuff up. But the, the, the path that you guys took really was a path that nobody had taken before. I mean, you guys would go out in public, he would wear like bandit masks and stuff. You'd have like Bandanas on your face.

Speaker 3:          00:25:15       People were trying desperately to take your photos different, different time. Um, now you have, you know, Paparazzi are a breed at this point where as back then, um, literally you could have somebody take your photo and we would have guys run over and pull the film. You can't do that kind of stuff now. It was, it was, um, uncharted territory, I guess at that point. So now everyone's got a camera on their phone. It's way more bizarre. Yeah. Yeah. I mean, you know, you have people downloading photos of, you know, celebs, you know, without their clothes. And I mean, it's a very, very technology as, as tainted a whole lot of things. As much as it's helped. Well, it's just made the world very strange. It has. What is the difference between being famous then and famous now? How much of a contrast as it, um, big contrast, you know? Yeah. It's probably the difference between what it was like to be president 50, 60, 70 years ago and today, um, the, the kind of scandals that Clinton or, or some of the other politicians have had, all that stuff was still going on back, you know, in the time of FDR or Kennedy. But it was just a, it wasn't public knowledge. It wasn't, um, you didn't see somebody, somebody didn't walk out of a hotel bedroom with somebody else and have their picture taken and all of a sudden it was, it was all

Speaker 2:          00:26:44       over the media. So things have changed. Um, if you don't want people to know something, don't do it. That's the only way. Now, that's the only way. There are no secrets there are undone because if there's you and somebody else, they know. Is that good or is that bad? Um, I, I don't know. I don't know. It depends on how much bad stuff you're doing. Well, it's a, I don't even know if he could say bad or good, but it seems like there's a lot of people that embrace it and exploit it. Like, do you remember for a long time it was like for a year or so women were getting accidentally photographed with no panties on, getting out of cars. And it was pretty obvious by the, it just the angle of the photograph. Like how the fuck do you not know? There's a camera down there from guys looked down on his knees.

Speaker 2:          00:27:30       Yeah. I'm not even on his knees. I mean he's spread out on his stomach with the camera up your dress. You know, they had to have known, I mean it was like Paris Hilton and a lot of these girls, and I have to say that there are people now who know how to manipulate and use the media to their advantage. Some people can become famous for doing a porn film with some, you know, and leaking a film with them. And, and uh, her name is Kim Kardashian. You can call her my name man. Really? Yeah. You don't have to, you don't have to beat around the bush, so to speak. I don't think she has a Bush. That's also what's changed between then and now. They're gone. Yeah. Porn one when it came to the aesthetic. Yeah. Okay. Yeah, yeah, yeah, yeah. But, um, where are we going with this?

Speaker 2:          00:28:18       Well, we're not going anywhere, but do you do, could you, uh, when you, when you see this day and age, could you imagine if kiss has started off today, how different things we'd be fucked. I mean, in plain English because the music industry as it exists today is not even an industry. It's just shambles. And now artists are in a position to have, to take what the public, so to speak, is willing to give them. In other words, with the, this, um, onset of file sharing or file sharing is just a fancy way of saying stealing. You can't share what you don't own. The idea that somebody is taking songs or music off the Internet and taking it for free and calling it file sharing, it's like me saying, um, uh, transportation, borrowing and I steal your car. You know, it's, is it though? Because if you steal my car, I don't have a car anymore.

Speaker 2:          00:29:16       But if you walk up to my car, make a copy of it and drive it off and I paid him in the car, but you didn't, it doesn't, it doesn't work like that. And when people create art with the hope of being not only accepted, but also being rewarded so that they can pay their rent and send their kids to school and things like that. And that doesn't happen. That's, that's what's stealing does. But the person who, who steals on the Internet somehow doesn't feel the same as going into a store and stealing a w a cassette, which don't, don't even exist anymore. But if you go into a story, if you're going to Barnes and noble or someplace and steal a book that's blatantly and very clearly illegal, downloading something, somehow skirts be the ethical and moral question of taking something that doesn't belong to you and not paying the person for it.

Speaker 2:          00:30:14       Look, for me, it's a, it's a question more about morality. In my case, it's not going to change my life any, but it sure bothers me that somebody is taking what they don't own. And it bothers me that somebody who's trying to succeed now and starting off doesn't have a a chance in hell more than likely have of, uh, ever getting that pot of gold, you know, but they get the pot of gold in a different way. They get it through live performances so that they're not getting it through themselves. Yeah. But, but that shouldn't be dictated to by the, by the circumstances. That should be a choice. The idea while you're still getting it. Well, who are you to decide where I get my money while you're still getting it over there, but since when do you have jurisdiction over my revenue? So I completely see your point and I agree with you and a lot of ways, but I think that the reality of the times we're living in like the digital world that we're living in property is just, it's a very, it's a weird term when you, when you talk about like digital property, like digital properties things down.

Speaker 2:          00:31:20       So that's, that's true. And that's a problem, but it doesn't, it doesn't change the truth. And the truth is that what you don't own, you can't take for free. You can, but it's wrong. It's morally wrong. It's ethically wrong. And it hurts. People did, when the whole Napster controversy was coming out to Mars, all rich was the public whipping boy. When he came out, the, the Lars Ulrich from Metallica came out and he was, you know, saying, hey, you guys are stealing. We're going to take you to court. His is all theft. The backlash was tremendous. I mean, he was thought of as persona non grata. I mean, people went after that guy with a vengeance. A lot of artists sat back and waited to see how the dust settled on that. Well, a lot of artists are wondering where their royalties are now. You can't put milk back in a bottle spilled milk. And unfortunately things transpired that there's really no, no getting around at this point. Um, so was Lara's Adeline? No, he, he, he was just saying I should be paid. Has nothing to do with whether he's wealthy or not. Who are you to dictate that he has enough?

Speaker 4:          00:32:40       I, I agree with you, but I think the way people were looking at it that didn't have a vested interest in it, the way they were looking at it is it's very obvious that the reality of the world that we're living in is changing radically as far as access to information and songs have become information once they became digitized and it came ones and Zeros. I agree. You know, I'm not, not diminishing it in any way, shape or form, but that art becomes information when it becomes ones and Zeros and ones ones and zero's go online, they go online. I mean there's, it's, it's almost impossible to stem the tide and we see a guy like Lars Ulrich stepping out there in the early days when people may be thought that there was a way to put a, a stop to this when people didn't tow. Napster was like the first thing people didn't really understand bit torrent. They didn't understand a lot of the other possibilities when it comes to downloading, sharing media. But now it seems inevitable. Is there a way to sort of meet in the middle? Like I've always had this attitude where if someone sends me something or a, you know, someone sends me a youtube link to a song, if I like it, I immediately buy the album immediately. I go to Itunes, I buy it right then and there, even if I'm not planning on listening to it right now, out of respect for the artists

Speaker 2:          00:33:56       song that I'm curious to hear that I haven't heard in a long time. I buy it. But what if someone sends you a youtube clip? Is that okay?

Speaker 4:          00:34:05       Give me the shitty quality. You're listening to it on an iPhone or on a laptop or something like that.

Speaker 2:          00:34:12       Look, this is, there's a can of worms open here and I, I really don't know what the answer is, but I do know that technology does not take the place of morality. I'm not arguing you there. You were saying is it possible to incorporate the both of them? Well, you were saying is it possible to meet in the middle and I would say, why do I have to meet you in the middle? Why do I have to compromise? Because of circumstance. You should, you should respect my integrity and you should respect my art instead of me going, all right while you got me. So I'll take 50 cents on the dollar instead of you giving me the dollar my wrong. It's wrong. I see what you're saying. But like if someone sends you a link and says, Hey Paul, there's this fantastic band, you got to listen to this and it's a youtube link. Do you just not click it? No, I, I'll, I'll certainly watch it.

Speaker 4:          00:35:06       How was that different than like listened to the radio? I mean a lot of people found out about it. You guys from listening to a song on the radio and then they went out and bought it. Is it the immediate access as opposed to something being broadcast and on the terms of the radio provider air?

Speaker 2:          00:35:20       I, I'm, I'm not sure. I would say that whenever money is changing hands, the artist should be a part of that. So if, if commercials are being showed on Youtube and revenue is being, if there's a stream, then the artist should be sharing in that? Um,

Speaker 2:          00:35:43       it's an interesting question because if I saw a band on television, hopefully it, I would see somebody and go, Gee, I want to go buy their album and I would go buy their albums. So it's a, it's a selling tool, but whenever money is generated either, um, firsthand or secondhand and there's an artist's involve, the artist should be compensated a unquestionably. But do you feel that there's a difference between someone who sounded like pirate copies? Like I used to always feel real uncomfortable with that when I'm being in New York and they would sell these pirate copies of VHS tapes. Remember those? Or, or, or even cds when they first figured out CD burners, people would sell like pirate copies and I go boys that wrong. Yeah, that's wrong. That's everyone profiting though, right? Well, sure. Well isn't youtube pro profiting? Uh, yeah. Maybe they are. Yeah. Yeah. I mean, I'm sure they are. Um, but dip file sharing, they're not right. We'll file sharing that. You know, we go back to that people, people sharing

Speaker 2:          00:36:47       artistic material, sharing anything that should be paid for under some, you know, technical guys were jargon is it's just wrong. Is there a way though to reconcile with the times? I mean it's, it's not going to change. File sharing is going to exist. Was it, was it Tom York in his band? Um, that didn't they do an album where they, they offered it on the Internet and said, just pay what, what you would like for Paul. They got nothing. That's a Radiohead do that. Yeah, it was Radiohead. Yeah. Yeah. So they did it. You know how much he got? Nothing. Didn't they get anything? I think you made some money off of that. Find out. Oh look. Yeah. Look and see what, what it averaged per album. That's a total hippie move, right? Pay What you want, man. Yeah. The total of the total stupid move.

Speaker 2:          00:37:37       I should know this. I don't think they'll do that again. You don't think so? No. I'll see you. Most of these are high enough. They might. Yup. Most of the time. The guy who wants to share the most has the least to share. It's true. That is so true. Yeah, that's very true. I used to work out this yoga studio and it was a super hippie yoga place and these, to have a basket, you just pay whatever you want. And I watched ladies pull up in the range rover workout and not put nothing in that basket. He said, drive me crazy to drive me fucking crazy. I'm like, you just pulled up in a range rover. You walked in, you did the yoga class and you just laughed, you know? But I come from a a different point of view. Well, I say to people as far as charities or anything else, you don't give until it hurts.

Speaker 2:          00:38:16       You give until it feels good. You know what, you, you know what's in your pocket and you know what's in your bank account. And that's how you should give. You should give knowing what you can give as opposed to the idea that you give grudgingly. I agree 100% but do you see a possible point of view, and I'm playing devil's advocate here. Um, you see a possible point of view for a young poor kid who doesn't have any money, who's a huge kiss fan who just, you know, wants to be able to listen to your music and just can't afford it, can't afford to buy it. And so he downloads a copy cause he stealing. Sure. Of course he's stealing what the circumstances don't change. Don't change morality. Circumstances don't change what's ethically right and wrong. If, if there was no internet, would it be okay cause he really loves kist to go into a record store back then and and steal a record.

Speaker 2:          00:39:08       Hell No. Right. I agreed. But isn't it different where it's a physical copy that someone had to actually print up? I mean obviously your art created, it took a long time and a lot of effort and work and creativity doesn't really matter if it's on vinyl or, or if it's access through a computer. The only difference is that if someone's accessing it to a computer, I could send you a copy of something and it just takes five seconds. I say, I hear you have a copy of this. So one, but it doesn't, nobody loses. What I'm saying is, of course we do. We do. If you were actually going to buy it, if you're going to buy it, I'm like, Paul, save your millions. I'm going to give you this copy for free. Well then you know then maybe, but if you weren't going to buy it anyway and someone just gives it to you, is it in pot?

Speaker 2:          00:39:46       I mean that's one of the points of view that people have today is that if you weren't going to, if I wasn't going to buy a particular album, we're going back to records or cassettes and you gave it to me. You already paid for it. So absolutely. So if you pay for something and then give it to me, okay, maybe, maybe there's a, there's a point there, but the idea that you took something for free and gave it to me. No. Well if I took something that I paid for it and made a copy of it though, perhaps if it was one, you know, we were splitting split, we're splitting hairs, but I completely respect your opinion and I complete respect your point of view and mind you, it doesn't change my life one bit. I think it's ethically and morally wrong, but my concern more is for somebody who's up and coming or somebody who says, you know, I'm just doing this for the art of it.

Speaker 2:          00:40:34       Well that's okay. You don't need money. Money may not matter to you until you need money. You know? Um, I, I've known people who've said, you know, I'm just doing this because I love doing it and I'm money's not important. Well that's because your bills are still paid when the bill stop being paid, money's going to be real important. Yeah, I'm home. People always say money doesn't buy you happiness. You're absolutely, totally correct. But being broke as fuck will make you sad. That's true too. And you can't afford food and you have no place to live. That makes you sad if you are broke as fuck. And then money comes along, you will be happier because you will have food and you'll have a place to sleep. Well you, you certainly won't, you certainly won't. Um, saddle your unhappiness on the fact that you don't have food. The great thing about having money and success I found is that you stop putting the onus on things that have no relevance to ultimately to your

Speaker 3:          00:41:33       happiness or your state of mind. In other words, the idea that I'm not unhappy because the, I don't have money to pay the bills. I can pay the bills now and I'm still unhappy what's going wrong. So I think that the great thing about becoming successful hopefully, and sometimes it's people's downfall and that's why, you know, people wind up with a shotgun in their mouth or a needle in their arm is because they think that success is going to buy them happiness and they wind up miserable. And then you have to, you know, you have your come to Jesus moment when you get you, you decide, okay, what now you either you either spend a whole lot of money on a, on psychiatry or therapy or you start numbing yourself.

Speaker 4:          00:42:16       Yeah. What I've found is the, the moment I started making money, what happened was all of a sudden I felt a weight lifted off of me where most of my life I was day to day bill to bill worrying about how I'm gonna pay this. How am I going to, you know, pay my rent, put gas in my car. And then when I started making money, all of a sudden that went away. You know, I wasn't rich by any stretch of the imagination, but I knew that I could pay my bills and I was like, Whoa, that's a huge relief that most people really never get to experience in their life.

Speaker 3:          00:42:43       Well also people tend to go, if I had this, I would be happy. The great thing about having that is finding out whether or not you're, you truly are happy. And, um, you know, in my case, I was still pretty miserable. And that was really, that's really what my book is about. You know, I had a New York Times number two bestseller and, uh, the book is now in Swedish, Japanese, German, Italian, Portuguese, Spanish, and on and on. And really, you know, I was born deaf on one side without a righty or, and, uh, in a family that wasn't very supportive. And, um, I thought that success was going to be the key to contentment and happiness. And like a lot of other people thankfully became successful only to find out that it didn't change anything. And then the struggle becomes, okay, what's it going to take to be happy?

Speaker 4:          00:43:45       Isn't it fascinating that a lot of people that become really successful become really successful because of a whole?

