Speaker 1:          00:00:02       [inaudible]
Speaker 2:          00:05:58       too much. It's been cases, it's worth money. Well, you know, Dana said something, you know, I'd said that I think that that Nate Diaz is one of the biggest superstars in the game right up there with everybody. Z top five. Yes. And then Nate and Da, I guess there was some negotiations or something cause Dana refuted. I goes, well I don't think that Nate Diaz in our longterm plans and Nate fights once every three years. And I'm like, don't say that. That could be him playing the game though. Still trying to learn Nate out. I'm just like, come on Nate. And also let them know that look, we've got other plans. There's other shit we're doing. I just retweeted that. Oh, you did? Okay. All right. What is the link? I don't know. Is it the powerful Jerry Page? Yeah, it's on there, but it's not that link we have.

Speaker 2:          00:06:37       All right, hold on a second. Young Jane. Um, I'm just excited, but I want Uzman versus uh, versus Colby. That's the fight to make. Oh, 100%. That card stack though, even without loosening Kobe, I hope they worked that out cause I want to see that. But Mossville Nate, you can just, I'll just buy that fight. I don't care who it, those two guys, not only are the two the baddest motherfuckers ever, but they're funny as fuck. They're both great. They're funny. They're both super necessary. Yeah. All that shit. Three piece and a soda. I haven't, I named a move, a transition three piece into such brilliant after Hamp, it's sober. It's, and I showed it to him to learn this. I got to know that it's, yeah, he's got to know three piece with the soda. That guy is so good. He's so good. And so he's so clever.

Speaker 2:          00:07:25       You know, that's one of the best things to say about Matsuda. And the thing is people don't necessarily associate him with knockout power for some reason, but yet the guy knocked out Eve Edwards with a head kick. He knocked out Darren tail cowboy Serone tell Ben asked grand and put him in another dimension with a flying knee world record. Fastest knockout. I mean, it's weird that people don't associate Mazda doll with the knockout artist because he doesn't have, he doesn't necessarily have the most power, but he's so good. It's so calculated the way he set up that knee. Is this the the car? Yes. The Kelvin versa. Dan till's. Interesting. Derek Lewis Lewis versa, a blog, knee eve novel of Johnny Walker. Corey Anderson. Boy, I forget, I forget how to say that guy's name. Blank goal. Have enough even off. I think it's even even off. He's a scary dude.

Speaker 2:          00:08:19       He is that kind of scary yet staffed yet in the heart. So he stabbed in a hurt coriander and Johnny Walker's a good fight. But dude, Johnny Walker shoulder's still fucked up. I just sent you that video of him working out. He's mobility's not great, but he's also, he's throwing punches with only one arm. He's not in the videos of him working out. And then there's other videos of him going through strength and conditioning and you see what he's doing with his left arm. And I'm like, Jesus crisis. Like he's not lifting any weight with his left arm. Yeah, hopefully he's all right. How Bout fricking a Kelvin verse till Oh, that's good. Fight Hill was like, Nah

Speaker 3:          00:08:56       man, let me just go after these fucking monsters. Well he legitimately is a middle weight. I mean he, that guy was killing himself making one 79 creed but y but the coming off the two losses that he suffered and then you know, obviously the, he had some issues while in Alabama and Liverpool and wherever Bali or whether he ruined that hotel. So he's going through something and then they just give him Frickin, well I think he asked for Kelvin. I don't care. I'm a fan. I'm a fan too. Fucking crazy. Both. Both those guys. Oh Kelvin's so good. I think Kimber's style bender was my favorite. Middleweight fight of all time. Just rock ties him off Bro. Tyson mops in a little bit of trouble right here for Harris solid man. He solid. Oh, oh, tie some off. Might be in trouble. Oh my God.

Speaker 3:          00:09:42       He's winging shots at his face to that right and just barely missed. Some guy gets starched on the prelims. Do ties him off. It's in a little trouble here right now. He's laughing and puffing. Flat footed, huffing and puffing. They said to him 99 degrees in there right now. That is so ridiculous. Now is this had an outdoor arena? No, I thought they built it for this. Right? Are they saving money on AC? What the fuck? The first one? Yeah. This is the first event in the arena. I believe the AC broke. Someone's going to get hanged. Yeah, someone's dying so that oil money, they'll fuck around. They're not fucking around. Oh my God. Is it really 99 degrees in that Saul thing? He said 99 to dead is so bad to fight at 99 degrees. You've got to be acclimated to that shit and even then you're still gonna have a performance hit.

Speaker 3:          00:10:29       You're gonna definitely have a performance hit. Probably similar to fighting at very high altitude like Mexico City type deal. They don't look that sweaty though, do they? Well, it's hard to tell. You know? I mean we're, we're not in there. They look sweaty as fuck you sweat. It's fuck you thing sweating. But I mean they just fought two rounds. I mean this was during the second round. Oh was a big mouse into the left I have for Hara. God, we haven't done one of these in a long time. It's been a hot second. When was the last one we did a, I couldn't even tell you. It's been months. Callen is in his gym shorts right now filming his television show. But he's on the way. You think it'd be possible to do team MMA like Americans versus Brazilians Bro Rush. But like for countries like you take Olympics like the Olympics, but you do it in the UFC.

Speaker 3:          00:11:18       You take the best guy at 35 best guy at 45 like the ultimate Russian's about to run the table except for heavy, late February you put off everybody could be everybody. All the lessons are taken over everything. Look at what they're doing in boxing. It's Russians and black guys rushing and black guys are owning the fight world. But Russians like the whole light heavyweight division. I had Andre Ward on the other day, he's brilliant. He is every champion, all these two contenders, like 78% of them are rushing. It's crazy. There's so many killer Russians when we think about the champs and now,

Speaker 5:          00:11:54       I mean it's either, well, shit, it's either Russian or black, right? Except for [inaudible]. The winning team gets $1 billion. I did get to for hair. I just cracked it and I hand tied some ops in trouble. Man. He's bleeding too. He's bleeding out of his nose called the UFC Olympics. That'd be pretty bad ass dude. If you got pseudo at a what? Oh no, he didn't, he wasn't born in Mexico. What did you say? Heat index is one 23 in there. Dominic Cruz, which is quoted as saying, I'm cooking like a biscuit in here. The heat index is one 23 so it feels like 120 it's not gonna be good for performance. That's ridiculous. Imagine the third, fourth round for could be even dusted. Ooh, dude, that's nice. Kiss. I feel like advantage. The court K I'm no really training in Florida. I don't think any, how does fudge,

Speaker 2:          00:12:44       well, they're in the air conditioned environment. They don't trade outside. I mean he's not training too in his, I mean maybe the new ward that Jim in New Orleans had no AC. Right. Maybe advantage poor yet. Yeah, maybe. I mean, I wouldn't bank on it though. I think Beverly is going to be compromised. The fact that it's that hot. I'm gonna, I'm gonna text Dominick just cause I can see what's going on.

Speaker 5:          00:13:09       How do they know that that should happen? Well, you got, you got Joshua Verse Ruiz in Saudi Arabia and they're building just a fucking arena for it. Just for that one fight.

Speaker 6:          00:13:20       Sure. Trying to find,

Speaker 5:          00:13:22       they built this arena just for this fight. No, for Joshua Ruiz and December. I'm just, I'm in the middle of texting because it, this is only the second event in this one though. Maybe fuck the pope. Pour. Pour. Yay. Finally your title shot. Here you go. When this one though, we're coming back to New Orleans, I'd imagine.

Speaker 2:          00:13:38       All right. I just sent him a text. He might respond in between rounds if he has a time. [inaudible] a little Dominic Cruz. Shout out to Dominick Cruz right hand to the back of the head for hair. It looks better and you got to think for Hara is trained in Brazil, right? Is he in Brazil right now? Training and he's from Brazil. I know, I don't know screening, but Brazil obviously gets very hot and a lot of gyms in Brazil are open air gyms, but he looks to me better like physically the way he's moving and Tyson him off. Looks like he's just trying to get his, his wind back. And he had a really good first round, so he might have emptied out a little bit in that first round. Who I like for heroin here. If I was walking in right now and somebody wanted to bet cash for Harris looking good.

Speaker 2:          00:14:28       He's looking real good man. He's, Oh look at that man. So He's, he's fighting at a real good pace. Oh, don't do that. Don't do that. Ooh Elbow. Ooh, right hand. Damn. You know what? I've been watching a lot lately on youtube. I've been watching left way. You know what that is? No, that set a Moitai with no gloves and headbutts Jesus Christ. Yeah, it's crazy. There's this Guy David Ledoux and he's like the king of lifeway and he's a friends with Robin black like Robyn Blackston breakdowns of his stuff and Robin has done some commentary for left way wild shit to watch man. Where did, where are they do a man not here, I think. I don't know where he lives. You watch that bare knuckle boxing. SAS changed my opinion on whether or not MMA should be bear now. Fellows. I knew you'd come around huts. I knew you'd come rounds.

Speaker 2:          00:15:21       The cuts are too much clear. Chris leaving his whole face is like a an ax murderer. You got hit in the head with patch. You see it's a big foot for skin saga. Yeah. I don't like that. I don't like that makes me sad. That's a big foot on the see it seems like, uh, what's, what's the name of the show? The event did not go fighting championship, B. K, f. C it just seems like it's blowing up. Right. It is blown up. I mean people are Naji fighting Artem low. Bob got people excited about you see the numbers though. What kind of, what kind of blown up ups all relative. What's the numbers bringing that shit up. Jamie is, it's not great. He said over 200 something thousand but it came out it was like 11,000 or something so it wasn't crazy. Like the pay per view numbers to Diego for heroin is putting it on Tice him off.

Speaker 2:          00:16:08       I'm Arabic Tyson monks in real trouble right now. He just got hit with a big right hand and he's not offering any offense right now. He's just trying to gather his shit and just moving away. Like even when he's throwing punches it's like they're not dangerous. So you like right here. Reminds me of Tony Ferguson here. Yup. This just some chop. Just stocking him down or just do still numbers on Tony. Tony Ferguson has changed the game in terms of like a guy who has the ability to put it on you and doesn't get tired. He is at the top of the fucking list. I've never seen anybody like him that you know when he's going to do the next project, he's going to open up a 10th planet and big bear. He wants to live in big bear. I like it. He's good. That's got us some impact on, it says just 18,000 people downloaded it.

Speaker 2:          00:16:53       They said 200,000 but then there's ways to count them. Shutters reporting. Maltsters a pretty solid source. Yeah, he's legit. Legit journalists. 18,000 that's not a lot. 18,000 I would say I was a no, that that Logan Paul Ksi too. That's going to be under zone will get fucking 7 million or some shit like that. Joe Saunders is on the undercard of that, which is so ridiculous. What? What? What? Billy Joe Saunders is fighting on the undercard of Logan. Paul's one of the top 20 fighters on the planet earth. I would say kickboxing. No boxing. Oh, it's to youtube as you fought before. Wow. Well now it's a different game, isn't it? I was on board when they were just fighting each other. Billy Joe Saunders is a fucking, he's an artist. Heavyweight. No, Billy Joe is a middleweight right? No, he, yeah, he could probably, I'd love to see him, but against Cornell, I think you'd give Canelo some Fritz my favorites is everybody's Tyson fury.

Speaker 2:          00:17:50       His best friend. Yeah, he's hilarious. They pope and match and Ferrari's all the time. They're great. He fights like them too in a lot of ways. They're very mobile. He's a bad ass man. Very Mobile. Um, wow. I bet it's embarrassing. That's a better, oh, another head kit, bro. T entice him off is not offering anything dangerous in return. I think he's like severely compromised right now. Cracked again. Who are the judges? Um, that's a good question. Adelaide, Adelaide bird. See peoples. Who else? Uh, I don't know who's like, who do you get excited about for judges? Judge Adelaide. Burt. Cause I know it's gonna be chaos. Yeah, I see. You're really, you Doug Crosby like for real. Who is? Um, oh look at that. That's the end of the house. There's no way. You don't tell him there's no one that fight another country. You don't know what the fuck's going to happen.

Speaker 2:          00:18:46       Absolutely man. They can't do it would be an embarrassment for them if they gave that to Tyson. You don't give [inaudible] face got beat up. She loses early in the fight. Tyson mom cracked him. Why are they showing just his highlight? Hey, that could sway judges. Why are they showing justice at the end of the fight? That's the end. The fight is the first round. You see Tice them off coming onto you. They're just showing, okay. They showed that. No, but then as the fight wears on, then you see Diego come on strong. Listen, I work in that fucking production. They showed the first round and then second, the first round was all tie some off, but then the second and third they see now they're showing for heroin. Put your draw him ten eight that first SRE. Do you look at this crack? It's fair. It was a beast, man.

Speaker 2:          00:19:30       Look at the numbers though. Come on. Even round one. The numbers are crazy. Well, the thing is like Tyson off hit him with big shots and round one. That's terrible for Tyson off because Tyson off has not fought in the UFC in quite awhile. And for him to come back to the UFC, he, Jamie on the other screen, can you pull up Diego for heroes a record? He's a fucking good fighter, man. He's a good fighter. But again, the endurance thing, nobody's like Tony. I mean literally like he's like a superhuman. I've never seen anybody that can sustain an attack like Ferguson. No one. So what does he got here? You lost a Dustin. He lost a Banio. [inaudible]

Speaker 2:          00:20:12       you got Dustin Kao. Dustin's a monster, but he beat a Olivier. Obama merciay. He beat Reus Dom Kabulov. Those are good fighters, man. Really good. Yeah, he's a, he's the best father fucker. If he, if he fucking loses. Oh, that he won. He Won. Maribel went down. And what did he thought he was gonna win and no, no, he didn't think he's going to win. I think that she's praying. Yeah, I think he's praying and then he kind of got to pray in front of those people. You never know. Yeah, no fucking way, dude. If he won that fight, it would've been a horrible travesty of justice. How do you remember Alessio Sakara versus Tallis

Speaker 7:          00:20:48       latest? No. Don't you don't remember that one? No. What happened? That one, uh, Sakara got the decision but um, Talis latest took them down over and over. Never really got hit standing and uh, took his back like two or three times and Sacara escaped all the back attempts and then got back to his feet. So the replays were all Sakara his escapes back escapes. Where was it? Guess who won was a car? Yeah. Really? Cause the replays influenced the judges, man. You think so? I know. So dude, I was in the truck doing not a hell.

Speaker 2:          00:21:27       Wow. What did you say? Hey, how come you guys aren't showing the replays of the take downs in the back control?

Speaker 7:          00:21:33       I don't remember what happened. Watch that fight. And then you'll see at the end all the replays are Sacara escaping back control. And he won. Was this back in the day? When was this? This was probably about 12 years ago. Oh Wow. Yeah. They don't know what the fuck they was going to throw in chicken bones to decide. Watch that fight and then tell me who won, who won it on? No. Wow. It's amazing that you brought that up. That's a crazy fight. I'll never forget that one. That's how I know that sticks in my brain. Like those replays. That's, that's why I thought I'll replay, cause the judges are sitting there going, oh my God, what do I do? What do I do? So they look at the replays and if the replays are showing one guy is getting the better, the other guy, then they go, okay, if they in the truck, they think he's winning. So then okay, he's winning. You know what's crazy is that that's what happens. Nothing.

Speaker 2:          00:22:18       Nothing really significant has changed in terms of like the, the w who judges fights. It's like basically the same kind of people. The same people. You don't, you're not seeing, look you, Ricardo Almeda as a judge in New York, which is a great thing, but you're not seeing a lot of that. You're not seeing a lot of fights. Ricardo made a type job. Yes, yes. Either form of fighters or martial arts experts. Like if you say that you want to be a judge, I w I want to see you. Show me how you apply. Doris chokes. Show me what's different between the Anaconda choke and the dark chokes. Show me when you know, show me how, how, how do you do a 10 finger guillotine? Show me. Show me. If you don't know what that is. If you don't know how to do it, how are you going to know whether or not someone's in danger, whether in the middle of a fight.

Speaker 2:          00:23:04       I'd also show him fights like the one you were talking about with Sakara and ladies and be like, how do you score this kind of thing to me. You guys are talking, you guys are talking all sorts of fucking common sense dude. What it's about. Just hit me back. Right? Dominick Cruz. Well, I don't want to say that, but he says so fucking hot. Part of what he said, I will not repeat. Yeah, he says fucking hot. You can't say fuck that fee. I can say that. I can't say what he say. I'll show you. He wants to do it. Yes sir. A racist? No, no, no. Dominic's not racist at all. No. Okay. Yeah, yeah. Show that to Brendan. But tell him to shut the fuck up about it on your pod.

Speaker 2:          00:23:49       I'm a, we should all go to New York. I'm not doing a show in New York because I'm going to do Madison Square Garden afterwards. I'm going to do with a far afterward. What show is that? I'm going to do Madison Square Garden in 2020. So with Chappelle? No, by myself. You're doing Madison Square Garden. Stand up style. You're somebody. You've done it before though, Joe? No, not the big one, right? I did the little arena before. Wait a minute by yourself. Jim Does big, big guys places. It's fun. So what were you going to say Joe Though? That's November 2nd. So you're looking to do one before then? Um, yeah, I'm not doing a show on November 2nd you know, we should, we should do a podcast in New York. How about we all fly down in New York. I'll get you guys seats ringside and the night before we just do a talk and shit podcast.

Speaker 2:          00:24:39       Free flight card. A pregame wait, there's going to be a UFC and then you're going to do Madison Square Garden. No, no, no. I'm doing Madison Square Garden a couple months later. So you're not talking about that show? No, quite about actually watch a few months later. So it's like November is when the UFC is there. I'm not doing a show there until 2020. What show is a Madison Square Garden? That's the big one. That's Nate Diaz. Mazda dog. That's November. Yeah, November six. Garren til November 2nd. Calvin gas alum. How about if we did that? We did a, uh, like a fight companion preview. Get drunk talk shit. My hotel room on November 2nd.

Speaker 2:          00:25:17       I'm free that weekend. Oh, I mean if you want to do it, we could do it. Hold. That'd be so much fun. This fight style bender style bender versus Robert Whittaker. Oh my goodness. That's going to be a big fight. I can't wait for that fight. I'm in town too. And so only weekend. I'm not on the road. Ooh, look at us dude. I'm, I'm really excited about this. Whitaker versus style benders. My big fight for the year. I think that's my big fight. I can't wait for that. Not Sorry. Adam Green Tree. Not Big enough for get me to fly to Australia. They try to get me to fly over there for this one too. I'm like, hmm. Rather be here rather be here folks. But style bender versus Whitaker's to fight mass fight. That's the fight. Just so they're both in their prime dude. Then. How about uh, Kosta, now he's ranked what?

Speaker 2:          00:26:12       He's two now. I think he's right there, man. He's so scary. They're all scared. He ate everything. John Jones, is that what you're thinking? No, he's nothing. Weight class. What? He's easy to coast a style bender. But you know, they want a, they want coaster to move up. California does. California is like, Hey man, you're cutting too much fucking weight. California is not going to eliminating those only fought once in California though. So if California says he miss, wait, no, he made weight. But, and here's the thing that they said. They say you can't gain more than 15 pounds. What does that say? 56 seating capacity.

Speaker 5:          00:26:44       40,000, 40,000 tickets already sold in Australia for Whitaker versus out of Sanya. Holy Shit. Oh my goodness. October 6th in the month of [inaudible] Marvel Stadium. I like how Marvel Comic Stadium do the underwriting Ronda Rousey home holds the record. Does it, did they just said that? Oh Wow. Oh Wow. That was the whole state record for MMA in Australia saying, I remember being there. That was crazy. And you think Rhonda let her come back? Nope. No, I don't think she wants to. I think Rhonda is a strong woman. You know, she decides she's done. She's done. She's going to move on. I don't think she wanted to, you know, to keep doing it. I just think, you know, making money off when she came back and fought Amanda and then Amanda knocked her out, um, that must have like really fucked her up, Matt mentally. But like now looking back like Amanda's the, she fucked up Cyborg.

Speaker 5:          00:27:38       Like she would've fucked up anybody. So I'm thinking that Rhonda is, feels a little bit better about that. Amanda fight, right? Maybe she got knocked out by Holly before that though. And they got starched by Amanda. Yeah. But then Amanda just knocked out Holly with a fucking still, even today they weren't competitive. Even today. Still, even today if the fights on the ground, you got to give it to Rhonda. Rhonda, I don't feel I'm better than you. I don't know about that with Amanda [inaudible] Jujitsu. Yeah. Yeah. But men is the owned everybody on the ground with arm bars, but she's had a very singular attack. Armbars it was all armed bars and she was at fighting great competitions saying if she just focused on her judo and, and her arm bars and, and, and didn't try to be a striker, um, you think she'd be like, it could beep now.

Speaker 5:          00:28:29       I think if she went to American top teams, you lose a couple. Everyone loses. You just, you lose, you come back, everyone loses and they come back. You know, I think Rhonda would still be in the mix 100%. She would have to separate and move to a real camp. She would have to train with real trainers, like a real group of killers, grappling trainers, wrestling trainers, make sure she's got the best barring partners and more importantly coach a real mind. A real like, like fuck Ross for us. The hobby like selling like that or you know Mike Brown or you know Duke Roufus. Someone top of the food chain person. Matt, Matt Hume, right. A top of the food chain coach. Why would she just gonna break? She wouldn't, that's why she's killing it and she wants to Travis. Oh this fucking back. This was crazy shit watching Steve Page just knock out DC. It was crazy dude. Those Kush blades on now dude steeping. How much money is Ronda make it in the WWE millions. Millions of money making million, million more money than she's ever met. No, she, she's getting paid to pretend. So why the fuck would you risk all that and go back to UFC? What do you think about king the last, cause you think he's going to stick with it? You see

Speaker 8:          00:29:42       him? He's good. It's, I mean, he is on the flip down and shit. He put that mask on and with the Mexican Lucci I leave it a fucking crew dude. He could be huge. Instead, he loves you. He could be huge into, he's doing flips and shit and counts the people's legs and throwing Nacho is Kinda fucked up back. How can he do all that Shit [inaudible] back? Oh he does. Or does he have a fucked up? You know, he just over it and like, I'm gonna go put this mask on and get paid not to get punched in the face. A big difference between a flip that you orchestrate yourself versus someone fucking picking you on the claim and you're on the ground and the right training and you know, wrestling with how crazy is it that people are into fake fighting fucking they love it. They love, they're passionate about it too.

Speaker 8:          00:30:22       And if you talk shit about, they come at you in a row. Trust me. I know. Trust me. I know. But look, Tony Hinchcliffe, who I love to death, that fucking kid lives for it. He lives for fake friends. Billy Corgan from smashing punk. People love. It's one of the organizations. Yeah. Billy loves one. Yeah. They might as well make movies and TV shows while they're at it now they want to see it live. They want to see like a live play. It's like a live wild, crazy play. I respect it. Look, it's like they, they grind, they grind. It's hard. It falls into other shit like video games, cartoons, comic books, nerd culture. It's like stuff that you enjoyed when you were a kid and these guys embrace it deep into adulthood. It's fun for them. I get it. I don't mind it. They always, they always like compare it to Guac. Jones. They do make movies. I don't know if you knew that. That's a no WWE movie.

Speaker 8:          00:31:14       Hold on a second. Either WWE movies, they make movies. No, these are wrestlers are starring in movies. No. Look, WWE studio. There's whole shit. I didn't know that. Oh Damn. They are making movies. Oh yeah. Oh Wow. Okay. Has anybody heard of any of these movies? Hey, watch your mouth. No Man. I've heard of the marine. I've heard of them. Or, oh, fighting with family with the rock. I heard decent. How dare you. Okay. Okay. How dare you jingle all the way to sandals. Little hell suck this. Change this right now. I don't want to look at this. Get that off the air to the hose. Hey Dude. Hey real quick though. Those were terrible. They might've been go to her. All you gotta do. If I come and watch one of those movies

Speaker 9:          00:32:05       [inaudible]

Speaker 8:          00:32:05       that and all the Tyler Perry's movies will please a woman. Yeah, Jesus Christ. He's done like 18 of those. Oh, we get it. We get it. [inaudible] a woman. Was he dressed like a woman in real life? You'd have to ask him a gun to the head.

Speaker 9:          00:32:20       Yeah.

Speaker 8:          00:32:27       Got into the head one time. His dog pops at least one time. If I had a bet, everything closed off on his own. Is He ever put pumps off? Does he have a size

Speaker 5:          00:32:40       14 pump? It is from, yeah, I listen. You gotta respect, respect transgenders 1000% you know what I mean? You got to, but I think like after 16 like after 60 stop, if you keep wearing makeup and wigs at 60 you should about for ladies like Christie Brinkley's over 60 hey listen, but still wearing makeup. But if your health, Cindy Crawford, if you're a transgender and you're over 60 you should probably dress like old ladies. Right? And with the, with the gray wig [inaudible] there's different ladies like look, Christie Brinkley of, you've seen what she looks like now. I think she's 64 she's still Huston. Stunning. Huh? No filter. Not long legs. No. No. Little bit earlier. Hurley, Elizabeth Hurley's Instagram has goddamned hilarious. It is all her and her underwear. Every picture, all the shape. 85 years old. [inaudible] picture. She's only in eight 52 she's like 54 or 55 that would have been Clinton [inaudible] picture.

Speaker 5:          00:33:45       Allegedly. Every picture of her is her and her underwear and her Instagram. She's so bad looking. Good Dude. Look good. [inaudible] filter she does is eat. Go to the gym and take pictures in her underwear. I think that's all she does. She's earned it. Yeah, man. Look, she's letting everybody know like while she's still got this body, she's putting that motherfucker front and center all this shit. She's 85 years old. 85 for 50 54 Christie Brinkley's 65 God damn sick to, how does she do it? Early 54 yes, dude. She's hot as fuck. I think that if you saw her to club, you think that's a 35 year old smoking shit. Look at that smoke show. That's a serious, no, that's a competition. Janie, how dare you introduce the songs. The first picture without a filter. I'm just clicking. No, show me the full screen her. Yes dude.

Speaker 5:          00:34:33       She's hot as fuck her in 1998 no, no, no, no. Sorry. Last week. Turner Pool Dude. When you got that kind of Elizabeth Hurley cash the pig picture right there with her in the Bikini on the floaty thing on the, on the pink Flamingo. Every bitch pink hot as fuck. Lunar body man. She keeps it. Tone does. She has a like a 30 year old son. She has kids. Imagine being her son, her kids 50 she let us in a new world. We live in a new world, a woman like her with massive amounts of resources and she can go to all the best doctors, hormone replacement, all the best. Like, look, look at that. That's her and her daughter. Dude, she's hot as fuck. She's 65 years old. Look at her. Come on son. Daughter looking like ugly friend. Your mom's hot kid up. [inaudible] though. Yeah. If you do see any ash ash, Elizabeth Hurley has ashots. Elizabeth Hurley's as hard for me to believe. I think at 50 your ass guys can do it. Guys can do it though. Guys have different kinds of assets. They've longer asses. Hips are narrow, holds the butt. You can get ass jobs these

Speaker 8:          00:35:38       days. You can get the troubles out there thinking about, look, no guys like ass implants. No guys, no, no, no god, no, no guys. Well, here's the thing. Girls are starting to develop ass cancer. They're starting to develop cancer in the same areas were women where some women are getting breast cancer from implants. It's not always to getting asked. Yes, sir. Yes, but she cancer. But from the implants, are they doing the Brazilian both, which is fat. Let me answer. It's a reaction to the implants. Your body doesn't want foreign substances in its body. If you put something in your body, a piece of plastic, and then your body like has to go, why is this here? What the fuck is this? And your body starts to fight it and reject it and then you develop scar tissue around it. That's why a lot of older ladies that got boob jobs, if you hug them there, it feels like they've got two basketballs in their chest and it's fucking weird because it's all scar tissue. But here we go. Curtis blades and what his homeboys name. Say that name Brendan. No Dude. Come on dude. Come up. [inaudible] come up up. Dura came off. Ooh. Big Fellow Curtis blades with a big shot. The deep shot and his mugshot is out over there. Richard Pryor. Oh Shit.

