Speaker 1:          00:00:00       Okay,
Speaker 2:          00:03:52       I've been, you can't tell, but I've been running a ton which you've been running to and um, I was talking to a doctor recently and he was like, um, uh, he told me about a study they did with um, with like $200. He told me he was like a couple, the 200 depressed people and the study was half of them. They gave Prozac the other half they put on a strict like running regimen. They said there was no difference between the two. It's like they both, they were both helped a ton and the, the running, I don't want to give out, you know, medical information, but that's, you know.

Speaker 3:          00:04:27       Yeah. The woman I had on Kelly Brogan, she's a psychiatrist. She said that it's more effective. That exercise is actually more effective than psych meds. I'm wondering

Speaker 2:          00:04:36       just the fact that a doctor told me that makes me think that he was airing on, you know, he still wants to sell the drugs, but I'm just wondering if like um, because I started when I fucking run, I feel fucking great. I mean I can't do it in cowboy boots and shit, but you know, it's hard to do. It's hard to wake when you're on, when you do the tours. Tours just hard to wake up before showing.

Speaker 3:          00:04:56       Yeah, it's very hard. But you gotta do it. You've got to do it. Like it's brushing your teeth. Like it's, you know, it's just something that is. If you give yourself the possibility that you won't do it, then you won't do it. Exactly. And I think in my back, my head, I'm like, well this is a tour, this is a little vacation, a little break and that's just, that's why I need it the most. I got to start. When you think about it as a tour, is that what you think about? I think about it as work. I think about his work, but I think about it as like, that's my excuse for not. Oh yeah. It's definitely. It's definitely more work than anything. Yeah. The human brain seeks comfort, man. We like to fuck ourselves up. I try to take those little nap so you don't really need and blow things off that you really should do. So. Weird Shit.

Speaker 2:          00:05:35       We just got back from New York City and I, I fell asleep on the couch for what? You know, I just woke up from. I just slept for 12 hours. Wow. I feel. I feel great now, but

Speaker 3:          00:05:46       I bet it would help you with this torn. I bet if you like really got hardcore into shape and start eating right. I brought it would definitely help. Totally. Yeah. Well I'm not going to work. We got a tour lined up for I think mid July and I'm not.

Speaker 2:          00:05:59       I'm not going if I don't do it, like if I don't get up and fight, don't make sure there's someone there making me do all that shit. I ain't going to do the tour because I've been looking at your tour online and. But looking at some of the photos and videos from your shows, they're insane. Yeah. It's been pretty crazy. You know, you're doing giant places. I'm a giant, but you know, uh, hoping that it gets bigger. But it's been, it's been fun. It's, it's a um, it's been a fucking blast. You know, one, to me, one thing, I hate to change the subject, but it's just like I'm going get the new record out here, boy out and I'm still making records. Yeah. This, I think this one's better. But Jamie, what are that sound? I mean, I mean like actual physical copy. I know it's the only thing I could bring. I can't like bring it out like to spotify. I should have just. Yeah. Um, it's almost like, these are kind of silly now because I gave it to one guy. He's like, my man, you give it to somebody that their desktop, their laptop doesn't even have a CD player and you're like, thanks for the CD. I'll throw it in the back of the car and load it up and listened to it in the car.

Speaker 3:          00:07:02       Most cars still have a CD player. Bet they'll stop pretty soon. Oh yeah, for sure. I used to have a, an Acura NSX and had a cassette player and is still the cell phone holders. That's where they're putting the thing to hold them. Now instead of put it in your error, dear air filter thing or the AC comes out to clip on that. There's like a little thing that spreads out to this fits in the CD slot. Ah, taking up space.

Speaker 2:          00:07:24       I don't know about you, but what my new thing is everywhere I go, you know, I ran, I ran a car. I'll get to the airport and rent a car. Right in the first 20 minutes is mason in that fucking car trying to figure out the Bluetooth and it. Every time you find that it just like every fucking one. They make it so fucking impaler

Speaker 3:          00:07:37       yeah. I love cadillacs, but God damn that escalate. Infotainment system is a piece of shit. It's so bad. It's so hard to work. Apparently they switched it. Now they're going to do apple car play, which is infinitely better.

Speaker 2:          00:07:50       You might. Uber driver had that the other day I asked him, finally had something to talk about with my uber driver. He was telling me, explain it to me. It looked like the whole interface was just.

Speaker 3:          00:07:57       Yeah, it's like a phone. It's not the whole interface because you know, you can't get most of your apps, but you get things like messages, podcasts, things on the science.

Speaker 2:          00:08:06       Yeah, I mean the good. I mean, what I was kind of getting to before is, you know, we're talking about the crowds and shit, which was when I first put out these crazy records of mine, um, you know, the, the, the assumption was, um, you know, there's nowhere, there's nowhere to go, right to terrestrial radio won't play me. I ain't doing all that shit, but I don't want to kiss your ass too much. You know, you know that. But it was kind of finding this kind of like, this is all, everything's fucking equal now. It's like I was. That was kind of the big breakthrough for me was like, and I did a few weeks ago, did Joey Coco Diaz who's my new favorite fucking dude, this is the best time I'm now in the Rogan world. I did that and Bert Kreischer. It's like, it's like, it's like doing the tonight show. Then like Colby and I'm telling you these things and I've got numbers to prove it. It's, there is no mainstream media. It's like if you go to the backdoor and do all this shit, it's, it's bigger than that fucking shit. What mainstream media if you.

Speaker 3:          00:09:04       No, the actual numbers that they get, it's not even close. Like a good show on CNN, you know, might get a million, a million and a half views. If we got a million and a half downloads, we've pretty bummed out.

Speaker 2:          00:09:16       Yeah, it's crazy because the week I came in here, I never even told you this. So that week I came in here another, someone told someone has access to these numbers. I don't have them, but they said I sold more albums from being on here. Then the artists that we did on snl, so this is,

Speaker 3:          00:09:34       that makes sense. Like what is snl get what kind of uses this? And I'll get on a good episode. We'll get 10 million downloads.

Speaker 2:          00:09:43       Great. I mean also too, you know, here it's, you know, it's me talking to you on snl. It's like, do they make it to the music? Probably not. They're just there now. Some funny.

Speaker 3:          00:09:51       Well not only that, they don't watch the whole thing because snl, I love snl sometimes. SNL is one of those things though. They fuck you like 70 percent of the time. Yeah. I got really pissed about it. And point 7 million views, uh, with the rock. That's a one. Oh, the finale. Okay. So that's their big one of the year. So the other big one is smaller than yours and normal one. Okay. Melissa Mccarthy was 10 million of the top two. Okay. So our top one for the year was Alex Jones at 15 million. And then number two be Neil. I think

Speaker 2:          00:10:26       Alex Jones got put out of country record. You should probably should. Reptilians and black helicopters and he could do it too from Texas. That shit would sell. Yeah. Fucking would Alex Jones to just wanting to country music, country, new world order music. I'll fucking. I'll produce that shit. You should come on a show. You should go on a show and just start talking crazy shit about storage will again. Yeah. Oh by the way, and this is not for lawyer reasons, but I'm sturgill Simpson is not affiliated with the CIA, nor is he a trained CIA assassin. I want to get that on the record last time. It's possible. I may have mentioned that. I think you did. I think you said he worked for James Comey and he was a. yeah, he has no affiliation with the CIA. He's doing some weird fucking gigs in Europe this year that look a little fishy to me and I don't get it, but I think it might be over there doing some hits on the site.

Speaker 2:          00:11:20       The lawyer part of me says no, but the sensible part of me, he's doing some dates in Europe with John Prine. I think John Prine kind of talks to them. Sales them down and then starts. We'll fucking take. Who's that guy? Who's John? John. John Prine. Great. Fucking a folk kind country singer. He's great. He's just getting into the country world. He's the last slide. Almost call them like more like folk. He's more in that kind of. Isabel struck him in spiritual Sharon office in Nashville. Yeah. It's bells in a weird category, right? He's kind of country, but he's also kind of folk at this days. We don't know nowadays what the fuck his country who the funder is. I complain about all the time, but you know, Jason Isbell is a bad motherfucker though. Oh dear. He damaged as I heard a few songs from his new record. Sounds killer.

Speaker 2:          00:12:04       Yeah. I think he's going to ruffle some feathers too because it sounds like a little political, which is a no, no in that world, you know, so um, it's kind of a crazy day. Did you watching that shit, that shit this morning. Call me stuff. I didn't watch it. Did you watch it? I watched some of it, but it was, I felt like it was a waste. It's just like shit we knew before. It's just like politicians lie a Komi. It was like I felt like we knew well, I didn't see. I didn't see anything fucking knew. It seems like it's way too easy to fire him. Like you could just decide you don't like what he's doing at firearm. They didn't seem to be any like real clear definitive reason why he was fired. He, I mean like the, like the main news is like I said, politicians lie, you know, news flash and the other one was like, you know, they can make the point that like trump is a different.

Speaker 2:          00:12:51       It's different than. Most presidents were like he used to host a reality show. No Shit. We knew that. That was their big takeaway. It's like two hours of fucking. I just used the time to fucking tweet about my new record saying how I kept tweeting that James Comey was. It was all code for my new record that he wanted people to buy it. I know I saw some instagram posts that had a Colombian endorsing your album. Yeah. He's a big fan. He, he, he said he wanted to talk about it during the hearings because that's a big audience, but the, apparently they wouldn't let them go. Yeah, collusion between me and comey would have fucked things up. Is that what it's called? Yeah. Uh, well I actually, it's funny because this guy, because there's, they say there's a chance which looking less like there's this guy, luke combs who like my arch nemesis even though he's a good dude.

Speaker 2:          00:13:33       I just, he was up against me this week on the country charts because my album comes out. My new album came out this week and I'm trying to beat him and I sit on twitter that Russians have colluded with Sony records to like have him out sell me and he kind of played along. So we'll see. I think, I think, I think they are, I mean Nashville's definitely trying to keep me down, but are they really, are they fucking with you? Like how, how are they receiving you now? Now that you've become a mainstream success? Because I hear about you all the time. Donald Cowboy Cerrone, I think you know that he listens to your music before he goes out and fights. Ronnie reached out to me thanks to you, he called, he called me up and he was on the set of a movie with Michael Madsen and uh, they got, I don't know how it seems like last second, but they'd go, hey capital, you've got a scene tomorrow where you sing Karaoke with Michael Madsen.

Speaker 2:          00:14:18       And he saw you on saying and he's like, fucking eating pussy kicking ass. The producers like, fuck you talking about. He's like, I want to say eating pussy kicking ass. He's like, do you have the rights to this song? He's like, I'll have it in like five minutes. He just fucking calls me. I call my peoples, like now I'm in a movie with cowboy cerrone and Michael Madsen singing eaton pussy kicking ass. He said he was in the trailer, you know, like, you know, rehearsing with Michael Madsen gets to the sucking Dick Park. And I think he was just like, what the fuck we sing in here man.

Speaker 2:          00:14:47       He's been, he's been awesome. And um, yeah, kind of like I to, I'm now in your world, you know, doing, I just did. I was telling you before I did joey, Coco Diaz, Bert Kreischer, like all these dudes. It's like, it's cool to have. It's cool because I went into the second album, I was like, I gotta make my fucking money back. You know, it wasn't about the money. I'm just saying it's like, what am I going to, it's going to be the same shit again. But like no one I have these other places to go now is so fucking great.

Speaker 4:          00:15:12       Yeah, well that's, there's a transition happening and I think for the longest time they always felt like the whole idea of mainstream media like that was just going to be locked up. That was going to be the case forever. It's CBS, NBC, the Cable News Networks. They were gonna be there forever. That's not really the case anymore.

Speaker 2:          00:15:31       No. And like I said, I've got the numbers to prove it, but you know, I came, everyone was telling me, you know, you can't get on fucking good morning America. You can't be on fucking terrestrial radio. And I just kind of lucked into finding this and you guys been being supportive and shit. It's just like these things are. It's, it's all. I think I saw Mark Marin, some guy was tweeting to him like how your podcasts fucking, it ain't the tonight show or something. And he, he said something back to the guy, you know, it's just all media now. And that's kind of how I look at it. It's all fucking even where. I mean, I mean you guys are probably bigger than, you know what they quote unquote mainstream media. But it's to me it's just all, it's all part of the same fucking thing. Like, yeah, what's up

Speaker 4:          00:16:14       bigger and what's more popular as all kinds of silly thing that's different is that if you go to mainstream media, if you go to television shows for the most part, you're not going to get 100 percent dedicated audience. You get. People are just flipping through the channels. So some people might fall upon them because they were looking for it. But a whole lot of people I just going to be flipping channels. Like what's on

Speaker 2:          00:16:34       exactly. And the people who listen to you, like that's why the first pod, I don't want this whole podcast to be a review of the last one, although I wouldn't mind because I had a blast. But the whole, when they tune into you, they're like, it's like it's your buddy, if you say by the new Wheeler Walker Jr record, they fucking buy it by the new Wheeler Walker Jr. Record there that I said it. They'Re going to buy it now. can you? Um, it's called old. Always lived by the way. I just found out something that you guys either you guys know about this. I became a hit yesterday on some I never heard of on black twitter. You became a hit on black twitter. Black twitter is a big fan of black twitter. So they, he alerted me to black twItter. I wasn't even aware of. I didn't know.

Speaker 2:          00:17:14       BuT the more black people I can bring any country music, the happier I'm going to fucking be. Terrence rutgers not bringing in a ton. No, no. It's all white people. Yeah. Is it most of white girls to write? Probably. Yeah. But no, I'm the king, I'm the king of black country and I'll say that loud. Really? Yeah. So they took a clip from a um, fuck you bitch from the first record and some one of the big black twitter guys put like a, a clip of it. And just at the top it's like, I didn't know Country music went this hard and so then it like got it got millions and millions of views and all of a sudden my. Because now my new album, oh wheeler, but now is out. And the first one's going back up the fucking charts too because of black twitter. So we got white white people buying the new one in black people buying the old one.

Speaker 2:          00:18:01       Interesting. Yeah. Well who's this guy, if you know blackboard, you know, day kwan tae, do you know de quan? Really big instagram accoUnt. I'll pull it up for it. And who is this fellow? Is he fell. It's a group of people like the fuck jerry accounter. Oh I have no idea. But, and then like a business definitely. And then erica, bad new fucking tweeted about it and she said she's a big. She's a singer. She used to bake steering. Rnb singer. Yeah. The biggest thing. Or in the nineties, a big singer. The nineties. Oh, tyrone. Tyrone tarlant. I feel like I'm calling in from another planet. I had no idea what this fucking black show today. Yeah, the black twitter

Speaker 4:          00:18:41       is fascinating to me. I thought it was like a hashtag, but it's not even a de quan.

Speaker 2:          00:18:47       9 million followers. Wow. Yeah, go down. You'll see it. You'll see it down there somewhere. And they posted a letter right there on the right. Yeah. I never, I never heard of a country district till now. a 2 million, 700,000 views. That was in a few hours after being on the road for a fucking year. I should just talk to dave clark. Well, there's so mAny guys that have a youtube accounts now to that. They'll put up a video just talking about something that just happened in the news and they'll get 7 million views. That's crazy you say that because I am. One of the guys I work with, call me up and go, who's jehovah?

Speaker 2:          00:19:33       They go see somebody in your video keeps talking about jehovah. And so I, of course I look it up. There's a guy playing wii. He just fucking plays video games in his parents basement and while he was playing the video in the millions of people watch while he's playing the fucking video games, he was singing my songs just along to it. And lIke the album started cell went back up the charts and it's like, that's the world we live in now is a dude in his mom's basement singing, sorry if you don't live in your mom's basement jehovah. But he probably doesn't. He's probably making millions of dollars playing video games. It's crazy. And then he calls me and then he, he tweets me, he goes, um, I always thought about doing a podcast. He goes, you mind if I just skype in and just do one, just try it out with you. And I'm like, that's where other artists would just be like, fuck that. I go, I'm home. Just, yeah, let's do it. So I went on his, he posted an interview with me on his youtube page and it just, I don't know that it was huge, but it was just like, why am I not saying well? I say no. Just like, yeah, it's all. It's like you said, it's all fucking. Even though, yeah, it's

Speaker 4:          00:20:31       might not even be. Even guys like that pooty pie guy. I don't know how much he's dropped off since the nazi controversy, but that guy was, he has millions and millions of downloads for every single thing he does. Like he might be above mainstream media. I give you that.

Speaker 2:          00:20:48       I think that's one of the reasons why he felt like they were going after and like the wall street journal went after him, was at the Washington post, the wall street journal, wall street journal. Because both of them, eventually they went after him and they kinda made it seem like he was a nazi sympathizer. He was making a few inappropriate jokes. what'd he say? What'd he say? He just joked around and did like a sieg heil salute or something like that. but he was apparently making fun of people that were nazis making fun of the idea of being nazis. that's great. That's been all been distorted and twisted. I agree with you. I mean like I was like this new record. I feel like there's people out there way after you that are coming after me and try to make sure I don't chart high, which by the way I'm banned from all the chains.

Speaker 2:          00:21:27       Are you really? Yeah. Best buy, best buy. Walmart. Target. Exactly. Put. The weird thing is country music fans do. And that really pissed me off. Yeah. And it was this other site, pledge, pledge, pledge music where you can preorder albums. I was the first album they ever dropped. So they're buying cds. Still has led. one of the few genres is still bought cds, genres of buy cds. And so I can't compete wIth on the charts as well because they're making sure I don't go. And I think honestly it's not just the language that's bothering him, it's the fact that I'm doing it outside of this. So thank you. Can't go on rogan and joey diaz and you know, like we have a way that we do it, we do it on the radio. We'd go on fucking tonight show like you're messing up. Like it's all these guys in suits, walking down music row in nashville.

Speaker 2:          00:22:13       Like you don't tell anyone that don't tell anyone that nobody needs us or you're going to fuck up our fucking jobs. But I think also they don't like that you're, I mean you're opening up the door for people doing pretty much anything in country music now with the crazy fucking lyrics and the fact that it's been so successful and you got people, you got a whole goddamn theater filled. thousands of people singing along to eat and pussy and kick it as my favorite. MY favorite one is when I go out and tour and I see a sea of just like, like do you know bros backwards, baseball hats and all singing along which one you queers going to suck my dick and a singing every fucking word. And for all I know I was going to call them to make America gay too. Or just because I think they're all going home.

Speaker 2:          00:22:57       I think they. I think they because they listen to everything. I think they're just going home and blown each other. Do you think that you have that kind of power with a really good song? Get a guy to go home? I'll. I mean if anyone can. It's me because my songs are that fucking good, but I mean, but there's. But there's no way these dudes have ever in their life screen. Which one are you? Queer is going to suck my dick and I would imagine of fucking open area. So. But along with a bunch of other people doing it, that's the thing. Gives them freedom. Yeah. I think it's weird. Yeah. It's probably weird for their wives when they go, yeah, what'd you do tonight? We went out with 800 dudes and screamed about blowing each other. She'd go, did you actually blow each other?

Speaker 2:          00:23:35       Like girls will find a loophole or. no, we didn't actually do it. Okay. Yeah. I think I'm kind of hoping to get some of the women back with this, with this. Do you think you lost a lot of them with fuck you bitch? No, the women women's favorite song because they, I think they could sing it too. They can see it from all three perspectives way that they had that much that they had that much. Like for example, the woman who made me write, fuck you bitch had that much power over me to make me write that. DoeS she know who she is? Um, I think she does now unfortunately. But um, she laughs and I think she's honestly upset and I've, and I've had, that's happened a couple times. I've been, I've been on some, a po po. Do you know this is new.

Speaker 2:          00:24:22       This is podcast I fucking love called. I think you've talked about before. two guys we fucked pod, which is basically women talking about women, talking about dudes. The way that guys talk about women and I fucking love it. And, and it's, it's the way women talk about men when we're not around. So it's like an eye opener for dudes, but for some reason there's been no, no one's really done that before. And I was in New York to impress and they'd reached out before they wanted to use one of my songs and I was like, well, I'm out there. I like, can I stop by? And of course I just start telling a bunch of fucking stories than my phone starts blowing up. Like, don't fucking know. Don't tell him, don't talk that shit. And I got in a lot of trouble for that one because you can't really go tell him those kinds of stories on.

Speaker 2:          00:25:01       Because my thing was, I didn't know that the podcast was that fucking popular is. Yeah, they're very popular to a lot of. A good example of what I use is like, people always try to say that, ah, you can't start a new podcast and have been successful today. I'm like, that's not true. Those girls started that podcast just a couple of years ago and fucking gigantic. Yes. I mean, I got a lot of fucking people talk. I mean, I've gotten a lot. I lost some pussy over, but I've gotten a lot of trouble. That's. Well, don't forget I got a podcast to do. Yeah. When did you start doing that? Uh, like a month ago. It's actually what's weird as it's doing. It was the number one music podcasts for like a month. And I, and I, and I'll even admit like the problem with doing a podcast now, and I kind of want your notes on this, but the problem is with someone like me who sells records is I didn't, I don't get the months of testing and you know, it's like they hear it from everyone listened to the first, you know, there's no way there's, I can't experiment as much and I can't, you know, obviously what you're saying.

Speaker 2:          00:26:01       Yeah. That's the case with us to our first ones are terriBle. But that was to him but. But yeah, but, but it was probably before but it was at least before he got huge. Yeah, yeah, for sure. But they're still available. Like if people who I'm going to start from the beginning, they might get to episode three and go fuck this dude. Yeah. I mean you were in the early days you were doing just like straight to video, right? With like video effects and shit. Like, yeah, sometimes, yeah, we had snow flakes in the background and we'd do it right to a webcam. I love it. Yeah, I mean it's been fun. It's a cool way to just talk directly to your people, but It's not my natural. What happens is you had, you had, you talked to a good example about the other day which is you just have conversations like

Speaker 2:          00:26:45       I've been doing them all over the phone because all the musicians I want to talk to you on the road and when you do it over the phone it becomes like an interview and I don't want to interview. I just want to talk to my friends, um, over the phone and over skype. They're both weird. I mean, it's better than nothing. Some people do well, like sam harris does a good podcast over skype, but I think that it's, uh, it's just the lose something. you want to be in the room with somebody. Burt was the one who told me that and said like, you know, don't do it over the fucking phone. And then I did one in person with a singer. I really liked it. It was so much fucking bed. We were just hanging out. That's what, that's what I like to listen to when I was in a podcast, his buddies hanging out, you know?

Speaker 2:          00:27:21       So when you started touring from your last album, and it was this just out of the gate, surprised, smash hit took the whole country music industry by storm. What was that like? Did you, did it feel surreal because it seemed surreal on the outside it felt it felt surreal was because of my. That's why it's this one so much different and I kind of hate it. There's expectations because what I left the studio on the first album with the. I just paid cash for. I think I told you I didn't have a label. I didn't have any way to release It and I was just like, this is a great fucking record, but it's a bummer. No one's gonna hear it. And I finally started getting it out there and so then I really thought it was going to just be like a cult record and like I was gonna run into some do 10 years from now down the street. Go, you know, I did the record, but then when you know, the guys who do the tours for me were calling up like, you're not going to fucking believe this man. We sold ouT, you know, you know la, like the whole west with twitter for me is because it's so country to me. It's like we did a west coast tour and I'm like, what the fuck we do in a west coast tour for the whole west coast sold out.

Speaker 2:          00:28:31       It's like, well how the fuck did I sell tickets and seattle and portland. That makes no fucking sense to me. Like do they even know what country music is there? I think, I think it's almost like they're looking at me like in a glass cage, like look at the, look at the redneck in his natural habitat kind of thing. So I think they're just having fun, man. Well I think they're having fun. I think it's that too. I think they're also, if there are a lot of people out there who do love country music and if you love it, there's not much of it left anyway. Not to mention. Not much the price goes to seattle or portland isn't there seemingly is some sort of a resurgence though and like really good country music seems like there is. It seems like there is a little bit, you know, know there's sturgill is, you know, the guy, the guys who still aren't chris stapleton stapleton. Yeah.

Speaker 2:          00:29:14       Yeah. I mean I definitely feel it too. But then again, you know, there's, there was an award show and there's like a country music award show on like every fucking week now. Either really. Well there's a lot. There was one last night like for the cmt awards, like why are they even have entrepreneurial, just show fucking redneck reality shows. What would the, what would the cmt still country music television because I think they're like changing or something right onto changing. Like they're, I think they're, yeah. They reached out to me about something and I said, I told them I wanted to host the top 20 countdown. I got a hard pass on that. I think they're like, would you make fun of the artists? I'm like, if they're shitty. Alright, see You later. Um, he, I feel like I'm real countries coming back, but I also feel like the shitty stuff is getting bigger, like they're at going at the same, like it's not that pop bro country shit, which I talked a lot about last time, like the Georgia law.

Speaker 2:          00:30:04       Well there's a new, there's a new song by thIs guy chris janson called fix a drink that just came out because now I'm looking at everything that's coming out the same week as mine. The song fix a drink was, it was the worst fucking thing I've ever fucking heard of my fucking life. It's this white guy just kinda wrapping about like fox news and he sings about, I can't fix the world, but I can fix you a drink. I'm like, jesus fucking christ. I mean it was doing well. It's doing better than me. There's a lot of mutants out there. Yeah, I mean there's a lot of. I mean, who the fuck would. I mean, even if you're not an expert music fan, who would want to listen to a song about fucking dude, fix it. A fucking drink. A dude who wants to fix a drink, a dude with limited use of his brain.

Speaker 2:          00:30:43       Exactly. It's just like, that's like his main. That's like his main. Um, but to think about it there's, we know there's a lot of fucking idiots, right? Think about how many People would just double minded folks and then think about how few people are talking directly to them. And then finally someone comes along and does like finally, finally. Yeah. Finally enough about life and you know, enough sturgeon but life and like what it's about. Finally someone I can relate to, just how much, how much whiskey, how much sour, you know, that's what I want to fucking hear it. But some people just want life simple down. It isn't that sort of alwaYs been the knock on country music in the beginning because the country music would, it does, it sort of reinforces these stereotypes of this simple step. They tried to get me on that shit Before. I was just saying also I think they were just like, you know, you're doIng like a, you're like mocking redneck, you know, using a mocking like redneck shit.

Speaker 2:          00:31:35       And, and all the crazy shit like fucking your cat and like, you know, you know, kIlling your dog and all that shit. But I didn't think they got that. I was just kind of making fun of my buddies back, you know, like what the cliche of being a redneck was. You know, and I still see it. It's weird because we were talking about the political shit, like an snl. There was a, there was a sketch on snl near the end of the season on, you saw it, but it was alec baldwin doing trump and he was in a small town called union kentucky's, what they said, which is actually not far from me. And the whole idea of the sketch was that this, that um, which I've been hearing a lot with, these were these southern people who were so dumb that they voted against trump against their own interest.

Speaker 2:          00:32:16       Which I'm so sick of that fucking narrative, you know, against their own interest. How can they say that? Well, they're just saying that like, there's a lot of, there's been a lot of shit in the press about how, you know, these old quote unquote southerners and rednecks voted for trump, but It's like they're the ones who work there. They're the ones who are going to lose their health. Aren't you even hear that a lot? I don't know, maybe it's just from my point of view, but I found it very condescending to, uh, to, and just,

Speaker 3:          00:32:40       you know, I don't like the sketches. It seems like, you know, like 50, like in the foRties, you know, like some characterize Mr. Trump. I got to, you know, that kind of shit. You know, I think people are nervous because the same thing that you're saying when you're talking about that there's no mainstream media anymore and there's just media. When a guy like Donald Trump gets in office, it's, it's changed what being a politician is because now it seems like anybody can be a politician. Now we had a reality star that became the president of United States law. What? You know, what is this? There's no real precedent. Yeah. There'S just a guy we have no control, like we can't, there's nothing we can control and we can't stop non-politicians from being president anymore and it seems like they will be able. They were able to do that for the longest time.

Speaker 3:          00:33:26       Obviously. There's a lot of other factors. He's very rich. He's very famous. He handled a bunch of politicians for many, many years and paid them off and understood and understood from behind the scenes that going to be the next 20 presidents. Are they all meet president? kanye coming up. Mark. Mark cuban is the one they're talking about, but that is a good one. He's. He's rich. He's on. He's nice guy. Smart. Yeah. I mean why not? He'd be superior. It's entirely possible. He might do it. Yeah. I mean that's the one I keep hearing, but yeah, it could just be from now on. You just buy the presidency. Well, it could be. I mean, until we figure out that that's a dumb idea, that being a president is a dumb idea. It's a dumb idea to have one person running shit that just the fact that trump has the ability to fire that call me guys, ridiculous that he could just say, yeah, I don't like what you're doing.

Speaker 3:          00:34:14       You're fired. Like doesn't even have to have some like rocks. Like if you get fired from walmart, they have to have a reason like you, you can get fired from the fucking head of the fbi and you just. He doesn't like the fact that you're not willing to drop it. Investigation. That seems like that seems insane. The whole. Yeah. The whole thing is fucking like. I mean, there's nothing more you can say other than that. This guy was hosted a reality show. Now he's president and I think that's another thing that fucking scares people about. Oh, we'll walker jr is country stars aren't allowed to fucking talk about that shit. You know, you can't talk politics. You gotta you gotta fucking right man. When the dixie chicks talked about joy still killbuck go back. Yeah, they're done. What happened with that? They were essentially blackballed from country music for years for saying that they were against the war, which by the way, pr, which, which trump basically got elected, you know, he was, he kept saying he was against that war too.

Speaker 3:          00:35:09       So they like, you know. Well I think they said that he's an embarrassment, that they're embarrassed that George Bush was the president. I think it had more to do it. They set it at a club in england, so doing it out. It's like you can't leave the country and talk shit about american lawyers, but if that was pop music, that'd be super standard. Like no big deal. The weird thing, I mean, we grew up on like dylan and the beatles and whatever, hendrick people, all they did was talk about that shit. You know, neil young, it's like he, his whole album

