Speaker 1:          00:06          [inaudible]
Speaker 2:          07:06          Building on that, the headline from January this year, was it the earth headache temperature record for the third year in a row? And that talks about how we're going this incredible change in our environment that is considered to be unsustainable by most scientists. Though some would tell you that it's a fake news. I would beg to disagree. Uh, Arctic Sea ice hit a record low in the North Pole just a couple of months ago and that certainly clearly driven off of the global warming issues. And just last week there was a massive iceberg that broke off of the coast of Antarctica and it's just, you know, more bad news after more bad news. So again, I'm not trying to paint such a miserable picture of the, of the world and what's happening, but it really points to some issues that we have. Uh, and a lot of those problems with respect to the environment come off of this incredible, uh, use of greenhouse gases are the emission of greenhouse gases.

Speaker 2:          07:59          And about 18% of that is associated with agricultural farming. And so that type of practice is only causing a greater problems in our environment. And uh, that trumps all of the um, transportation emissions that people seem to associate with global warming. But in the agriculture is the number one culprit of that. So when you think about all that data that I just shared with you, it's probably not hard to look back at this. Uh, this image again of the garden of earthly delights and think about this image there on the far right is not too far off from where we could be headed if we don't make some changes. And it was really for that reason that I decided to start my own company three years ago called the purple carrot. The purple carrot is the only a hundred percent plant based meal kit on the market and we provide all of the raw premeasured ingredients that people need to cook three meals every week that are exclusively plant based.

Speaker 2:          08:52          Our whole mission is that we want to get people to eat more plants largely for the reasons that I described. And we think that there's a bright future in that and that we need to help more and more people start to think about eating more plants as a common way of life. It's a little bit of a weird statement to think about eating plants. I've never loved the term plant based because I feel like most of us don't go out there and think about, you know, God, I can't wait to have some plants today. It's not really a crave worthy, uh, way of thinking about it. But, uh, there's a lot to that that we can try to uncover. Uh, it's awesome that here at Google, Eric Schmidt made some predictions and comments about some of the most important tech trends that are out there. And the first one that he commented on was nerds over cattle, which is idea of using technology to drive the greater use of plant based foods and meat alternatives.

Speaker 2:          09:39          And it's great that he was so far ahead of the curve to be recommending that as a material, a way we can improve the environment. And just saw yesterday this article in Fast Company about your quest to develop a plant based power dish more popular than meat. So I'm not sure if you were even aware of this as employees that uh, there's been some adjustments in the amount of meat content in the burgers and it's moving into some more uh, mushrooms, uh, without, uh, calling that out to see if people still enjoy it as much. So, uh, no matter the way you're approaching getting to a plant based and worlds, certainly here at Google, it's nice to see that being so well embraced. So it's a big misconception that purple carrot is just for vegans. Uh, when I started the company almost three years ago, I always said this was Vegan food for non vegans.

Speaker 2:          10:25          And I'm really thrilled to see that as our data represents, 82% of our customer base are omnivorous and we have welcome surveys. When people sign up to subscribe to our service and they tell us what their meal, uh, their dietary choices and preferences are. And so the fact that four out of five of them continue to eat sort of a full omnivorous diet is very encouraging because I think that's where the market is. That's where the opportunity is to change people's habits, uh, exist and we're excited to be doing our part to help move them along. Uh, we even created a word to characterize who our customers are. Uh, someone who is what we call it, balance a terrarium. And this is a word we coined back in November of last year. The idea is that it's someone who still can embrace a plant based diet but doesn't totally divorced themselves from eating meat, some dairy and some eggs.

Speaker 2:          11:16          I think it's fair to recognize that it's really hard to be a Vegan. I'm not Vegan. I eat a lot of plant based foods, but um, you know, the draw for dairy and some animal protein is pretty pronounced and sort of deep seated in our evolution as human beings. And for those who are Vegan and who stick with a Vegan Diet, I think it's largely driven from ethical beliefs. And I really admire people who have the ability to uh, let that limit their food choices. But for the majority of people out there, it's really hard to stick with the Diet of any type really. Um, and Vegan is extremely limited in choices. There's certainly a lot more today than there ever has been. But our goal is to try to move people along a continuum that almost looks at us as sort of a gateway drug of sorts that the more you start craving and enjoying plant based meals, the less and less fuel are going to start to want to eat animal protein.

Speaker 2:          12:07          The last you want to have dairy and the more mindful you'll be about the food choices that you, uh, you continue to make. So you can proudly say you are a balanced a terrarium. So the trends are certainly with us. This is about a pretty cool chart worth sharing. It was a, um, an image I captured from Google trends and uh, all the bright people at this company have this, a novel tool that allows guys like me to log in and type in the word plant based and see the trends over the last five years. And it's pretty amazing to look over here and see this type of, of spike in the last few months around plant based. So it gives us a lot of hope and confidence that we're making a difference and getting on people's radar screen as the general consciousness is and increasing about the importance and value of plant based eating.

Speaker 2:          12:53          Thought it might be worth just taking a moment or two talking a bit more about the category. Um, I'm not sure by show of hands how many people have, have or use a meal kit. So you get the idea. Um, it was started by a Matt who launched Blue Apron back in 2012. And uh, nick from plated, uh, was at Harvard with him as well. And the two of those guys started similar companies. Blue Apron plated right around the same time. And Blue Apron was really runaway with sort of the dominant brand in the meal kit category. Hellofresh came over from Europe, which is where the whole concept started. And those three companies sort of began the process about five years ago. And it's amazing to think that this industry is only five years old. The idea is that consumers can subscribe to these services and they are shipped all of the raw premeasured ingredients and little baggies or, uh, bottles and containers that, uh, really should make it a lot easier for people to cook at home every week.

Speaker 2:          13:51          Uh, you know, my wife and I would always talk and in the morning and be sitting there having breakfast and she might turn to me and say, honey, what do we having for dinner tonight? And even though I started this company three years ago, I still get that question a lot, but, uh, it's made a little bit simpler thinking about, you know, maybe the choices are, well, which purple carrot meals do we have in our refrigerator this week? So, uh, the idea is that it's really intended to make it easier for people to cook. They all come with these colorful recipe cards that explain step by step instructions with the before and after shots of what you're looking to create. Uh, provides sort of a curated experience of meals that all tend to go together in that particular week. Uh, they can align specific to dare Terry needs or dietary preferences that you might have.

Speaker 2:          14:33          And it's a lot of fun. It's a nice way to learn how to cook. And I think there's a lot of millennials who are also, I'm not as informed about how to cook as some of the older generations and look for guidance and meal kits, do a great job of providing that training and sort sorta tutorial experience. So from a business perspective though, it's really become a very dynamic category. Uh, what you see here on the screen or a couple of images about the different meal kit delivery companies in the food tech space and the growth from largely driven off of this part of the country or in Silicon Valley, the massive influx of cash and capital into the food tech space. Food was sort of considered the new tech from a few years ago and a lot of money has rushed in. A lot of it has been focused around the immediate delivery.

Speaker 2:          15:21          And I think that those of you here can attest to the commonality of on demand, everything being here in 10 or 15 minutes. And just that incredible mindset that is really dominant here in this part of the country that may be less pronounced in other places that are certainly far less concentrated with population. And a lot of hope has been placed on these rapid delivery options that companies, but a lot of them are starting to fail or have been failing. Uh, if they're not closed down already on these, um, sort of VC dreams of where and how fast they're can be disruption in the marketplace. The category around food tech has just exploded though and you can see from this image the incredible amount of logos and brands and players that are all trying to pursue and make a bit of a difference and find their spot with their own offering.

Speaker 2:          16:11          Somewhere around the way people consume food. Uh, as a frame of reference, the grocery business is about $800 billion category. The meal kit category is far smaller at about $5 billion with a lot of room for growth certainly. But the way people consume food and how frequently they do it is a big reason for a lot of these companies coming into play to try to disrupt the space. Uh, from a meal kit perspective, I'm really honored to see our name and sort of a pretty short list of companies that are considered leaders in the category. Um, what I show you here, what I would consider the leaders, I probably would add sun basket maybe at this point, maybe instead of peach dish. Um, but there's a relatively small group. We now have companies who I think have found their niche, who are doing well, who are growing.

Speaker 2:          17:03          Uh, and where I guess I would look at this is that purple carrot stands out as the only one that offers a 100% plant based meals. The rest of them really are focusing on pretty much the same type of offering. It's not to disparage those offerings, they're all great, but I think that it leads to so much more competition for the same type of consumer who is looking to acquire who the companies are looking to acquire as subscribers and offering a pretty identical offering from any of these. And given the substantial venture capital investment that these, that these companies have received, they're able to use those dollars to offer free trials and you know, first box free or 50% off these orders. And it creates a pretty promiscuous user base where you can game system, you can try any one of these companies including ours, uh, and shift, you know, each different week and get discounts.

Speaker 2:          17:56          Ours, we don't discount ours much kind of for that reason. Uh, we don't want to play that game, but there's a big, big shift of the way people are thinking about how they consume meals and the category is growing. I think it's a pretty exciting space to be in and it's an honor to be in this short list. Now, there is a new player in the category that just came out a couple of weeks ago. You might've heard of this company, they're called Amazon. Uh, it's a little bit scary when, you know, being in this space, you see a name like that announcing that they're entering the category. Uh, you know, Jeff Bezos and team are pretty dominant force and what they want to do and disrupt. You've got to give them a lot of respects and belief that they can do whatever they really want to do given their infrastructure, their knowledge, their financial capabilities, supply chain control, uh, reach, consumer engagement.

Speaker 2:          18:46          The list goes on. So, you know, seeing that it was both like, oh no, great, and then great. Oh No, you know, that sort of happening that in the same moment when I saw that news. But, uh, they're now into the mix with a meal gets thrown own. So we'll see. I think is still pretty much in a Beta phase, offering it to a limited number of people in the Seattle area through hello fresh but, uh, in through a Amazon fresh rather. But, um, it probably won't be long before they become slightly more involved in this category. They even filed a trademark to do meal kits and that has been a bit of a pain point for blue apron, which went public just the end of June, right around the same time this is happening. So it's pretty current information that I'm sharing here and it does make me wonder if at Salzburg did something to piss off Jeff Bezos because it's, it's shocking to see the timing and I feel a little bad for him.

Speaker 2:          19:40          But you know, when, uh, they launched their IPO at $10 a share, just the end of June, it's now trading around six 75 or so. And it's really been under pressure largely from a Amazon's decision to move into the meal kit space. Uh, they've really been, um, sort of battered down by the news that Amazon is doing that they're also of course, uh, further hurt by the fact that Amazon is also announced that they are buying whole foods market for almost $14 billion. Uh, and the timing of those two announcements came right after the other one before the other actually. And that's been a big problem for blue apron. As Amazon sits out there as a big competitor in the space. It certainly isn't competitive. Uh, to me it purple carrot in our business. Um, so interesting times, uh, I thought it was worth sharing this image that I found that was incredible to see it as much as you see how they negatively impacted Blue Apron and their recent IPO in their stock price.

Speaker 2:          20:37          How as soon as Amazon announced the acquisition of whole foods, what it did to the grocery category to see Walmart, Kroger, target, and Costco get totally pummeled. Uh, the only one that went up of course was whole foods through that acquisition. Um, I believe that also Amazon announced they're moving into replacing a geek squad at best buy, best buy offers traditionally and best buy had the similar type of negative impacts. So Amazon's a really substantial player in the category. Um, and probably other than Google is a sort of dominant player out there. Uh, you have to give them a lot of respect for what they can do. So it sort of feels like this is the moment where I'm that little gun in the diaper practically and you know, facing up against this, a really strong competitor to think how in God's name am I going to be able to compete with these huge players?

Speaker 2:          21:28          And it is. Um, it's really been a challenge, I think since I launched the company where I wasn't a food guy, I was not a VC. I'd come from a 20 year history in the pharmaceutical world and I think people thought you're launching a Vegan product is a very small percentage of vegans out there. I think depending on what study you believe, it's anywhere from two to 6% of the population. And people said, Andy, why doesn't people, why does it Blue Apron? Just go do their own Vegan line? And it was really hard to get out there. So I'm proud of the fact that here we are almost three years later, uh, a part of the national conversation around meal kits, but it's only gonna get harder and more competitive. And so I'll spend last couple of minutes talking about what I see is a part of our ways to succeed.

Speaker 2:          22:13          Because the guy in the screen here, you may know him, his name is Guy Kawasaki, a guy who is an incredible thinker. Uh, he's, uh, now a venture capitalist. He was most well known, I think for being the first evangelists at apple computers. And now probably 30 plus years ago, guy was out there evangelizing apple to, uh, to schools to get apple computer to be known. And it was a, you know, a very little known company back then. And Guy was, uh, this very innovative thinker and he has, uh, evolved into the world of VC and he wrote a book called art of the start. And I read that book back in end of 2006 actually. And it's always stayed with me. And, um, some great things. So if anyone's in here thinking about starting their own company, I'd highly recommend you take a look at this book, Art of the start.

Speaker 2:          23:03          And the first thing that guy talks about in there is this idea that he says make meaning. It's different from make money. Uh, and while he is a venture capitalist and thinks about that and it's probably made a ton of money in his life. Uh, and as much as I want to make money in mind, the idea about sort of focusing your decisions and deciding how you want to go about building a company is having it grounded with the underpinning about make meaning. And that's been really pronounced in the way I've thought about building out purple carrot about providing something that's plant based that has all the benefits that we talked about upfront. Uh, that creates a meaningful opportunity to establish ourselves and do something that is inherently different from a lot of the other competitors in the category. So I really love this artist's name is Hugh macleod and he creates something called gaping void.

Speaker 2:          23:53          So, uh, if you're not familiar with fewer his work, I'd encourage you to check out gaping void.com and you can sign up and get this daily feed a of his doodles. And this one I saw several years ago and it also stayed with me a lot, which is this idea of living on the edges are not at all. And you know, seeing that it just, it felt like the whole idea was to stand out and be different and be distinguished and it's, you know, scary and it's exciting. Um, but that's how you'll get noticed. And I, sorry, I followed up on that image recently to see a bit more about what he wrote about. I thought I'd read this to you. He says, just as sheep moved to the center of the flock for purely survival reasons, so to human beings, it's why we wear Khakis and join tennis clubs.

Speaker 2:          24:38          But some of us moved to the edges for the exact same reason. Survival. If we stay in the middle, we're just going to get creamed like everybody else wants the market moves on. I think Google is probably by the most innovative, Edgy company out there. So I would imagine this resonates. Uh, but I thought that was pretty cool to see that. And again, going to that edge of providing sort of Vegan food for non vegans was the edge. Uh, people said, why don't you just offer a vegetarian option, which to me would be far more mainstream and simplistic, but all the other big guys have vegetarian options and none of them offer Vegan. And so that was the approach to go to the edge. So another guy who I love is a guy by the name of Seth Godin and he's photographed here for you. And Seth is been one of the most pronounced influences, uh, in my whole life.

Speaker 2:          25:31          And, uh, I think he's a genius of a guy. He's written a ton of books. If you don't know Seth, uh, really encourage you to check out Seth goden.com and sign up for his blog can click on his bald head and a, you can get his blog every day in every day for years. He writes an incredible blog that you'll get in your inbox for free. And he's just a brilliant writer. He's written a lot of books and he does wonderful work. So I can't say enough great things about him, but one of the books that he's written of the 18 or 20 bucks or so out there is a book called Purple Cow. And purple cow is all about being remarkable and gets a transform your business by being remarkable is the subtext. And the storyline with purple cow is that, you know, if you're driving out, he was driving with his family and France, I believe, and he was going along and pass this pastor and there's cows and they stop in it first, I think, no, that's cool.

Speaker 2:          26:21          There's these cows. And then in a minute it's not that interesting when there's just all these cows. And he said, imagine if you saw a purple cow, you would stop the car, you'd get out, you'd take pictures, you tell all your friends. And it was this idea of creating a purple cow or something that is remarkable, that forces you almost given its remarkable nature to tell people about it and speak to others and spread the word. So when I think about purple cow, that was sort of the genesis of the name of my company, Purple Carrot. I remember thinking about starting this company and walking down Park Avenue South in New York City one night. And it just hit me and I said, okay, that's the name of my Vegan company. Purple Cow, Purple Carrot Rather, still slip. And uh, so it's, uh, it's been great and it's really about, you know, being different.

Speaker 2:          27:05          So, um, thought about, well, how could we be remarkable in our space? What can we do to stand out? Uh, what you see on the screen here is an image of, um, of me talking about one of our meals. And, uh, this dish here is a [inaudible], which most people would probably don't even know how to pronounce and took me a little while to get that right for the video. Um, but the idea is that, you know, it came from a a moment that my wife and I had a few months earlier where the last meal we had at home that week was called Tofu Halloumi and it was one of our meals for purple carrot. And I didn't know what Halloumi was and I wasn't that excited about what that seemed like it was going to be. And we ended up making it and it was one of my favorite purple carrot meals I've had in three years.

Speaker 2:          27:51          And I thought, God, you know, people really need to understand what our meals are because we do have some unique and not common names to our products or to our recipes each week. And it, it's part of the adventure of trying plant based meals. Okonomiyaki is no different as far as not a commonplace name. And so I felt like if I can get out there and talk about one of the three meals every week through video, post that to social as well as a share that over email to our database. There might be another reason for someone who has all those choices from the number of companies that I shared with you. That instead of looking at something and saying, hmm, I've never heard of that, I'm not going to take the risk of spending money on a product that's gonna make me look foolish at home.

Speaker 2:          28:33          But hearing from me or someone on my company, I was the one that they nominated to do it. So I said, okay. Um, unfortunately these of these, um, converted at about six times the rate of our typical emails. So it's been really cool to see video and the conductivity we're building with our customer base to create a real emotional connection with them so that they feel connected to our product and that they feel a reason to stick with us and to continue to subscribe, uh, and not maybe choose other options that they have on the marketplace. Something else that feels very, uh, probably Google ask that maybe has already been developed here. Um, it's something that we are looking about releasing in a purple carrot app that will soon to be developed that will allow people to track their impact and to create sort of a gamification system of sorts that as you use purple carrot and you can track and see how much water you've saved, how much carbon emissions you've reduced through your choice of meals, uh, and create sort of a competitive gamified experience from you and your friends.

Speaker 2:          29:35          You know, this idea of a network effect that your product is how can you make your product better when your friends are using it also, right? So the famous example is the first guy who bought a fax machine and what he was thinking to think who is going to send a fax to if nobody else had the machine. But you know, how can you make purple carrot better, more interesting, more sticky to our customer base so that, you know, if you can create this gamified approach to make you feel like you're a part of something larger than yourself, by tracking your impact and seeing how this month, by eating these meals as compared to more traditional meals, that would be similar. You've saved thousands and thousands of gallons of water. It's like, you know, leaving your shower on for three months instead, you've eaten these meals and so, uh, ways to do that.

Speaker 2:          30:17          So we're excited about what that will look like for us. We've also partnered with guys, some of you may have seen, his name is Tom Brady. Uh, we've partnered with Tom and his colleagues at TB 12 back in March of this year. So we're about a four or five months into that partnership. Uh, it's a three year engagement that we have with, with him. And you know, Tom is at about an 80% plant based eater, uh, and he represents to me the absolute pinnacle of success for a human being to achieve all that he's achieved. Uh, he turns 40 next week and he's playing at the top of his game and he assigns a lot of value to the foods that he eats as a key component to his longterm success. Uh, so TB 12 is all about sleep and muscle pliability and nutrition and mental energy and hydration.

Speaker 2:          31:11          And so as five of those key components exist for them, purple carrot fit in really nicely. And when we went out and spoke with those guys, uh, last fall we talked to them about purple carrot and the potential to create a long term partnership and develop the TB 12 performance meals. And so we're really thrilled that, uh, Tom is a partner with us and has allowed us to create sort of a new, not a new line extension from purple carrots. So we have our core meals that feed two people, we have a family plan and then now we offer these TB 12 performance meals, which are gluten free as well as plant based and slightly higher in protein. And so it's a nother way to differentiate and distinguish ourselves. And through our partnership, uh, we've created, tried to take that a level deeper by offering exclusive content that takes us beyond a meal kit.

Speaker 2:          32:00          But now you're really a part of the TB 12 line. A lot of people have signed up because they love Tom Brady, uh, um, one of them. But there's also a whole desire for health. And so what we've created through these TB 12 newsletters is exclusive content that you can only get by being a subscriber. And so, uh, every other month we put out these, uh, these newsletters are eight pages. They are all designed in house. This is an example of one of the spreads that shows, you know, various summer produce, different sauces that uh, Tom might enjoy and things that are consistent with that. Uh, we've featured 24 hours with Tom. We've got questions with Tom, we've got sort of behind the scenes content that you're just not going to get anywhere else. And again, that's sort of an exclusive piece of, uh, the way we can merchandise and make the most of this partnership.

Speaker 2:          32:47          We also have, uh, the nice opportunity to send our subscribers a letter from Tom. You see that in the far left side with the little bit of a creepy guy who's there holding the image of Tom. And then on the right, it's actually a real, um, autographed binder. Uh, the Tom signed 12 of these. Everything he does is in the 12 number. Um, as you can imagine with the number 12. And so what we did is when you order our, uh, our product, after your 12th boxes arrived, after three months, you'll get it, wouldn't bind her. That's got this TB 12 etching in it with the performance meals and it's a three ring binder that, uh, where you can con uh, retain an organized the recipe cards that we shipped that are also three hole punched. And so 12 lucky people received an autographed, uh, Tom Brady binder and people post on social and it just allows us to do things that really no other meal kit can do.

Speaker 2:          33:39          Uh, so we feel pretty good about where we're headed there. And um, you know, sort of comes down to this image. When I think about the sea of choices and what's out there, how can we stand out and how can you take all these choices and say, I'm the guy that they're going to pick. Um, and so, uh, that's what drives me to try to do that. I'll leave you with this last image from a hue that I love and it just really spoke to me and a lot of the words that he shared when he posted this image about, you know, you try so hard and you're scared, you wake up in the middle of the night, you've got a pain in your side and you just do it cause you love it and you believe in the future. And so this idea of I love this and it's terrifying and I can tell you it is terrifying. It's a thrill. It's an honor to do what I do. Uh, and I'm just looking to make a difference and, uh, hopefully we're succeeding. So, uh, thank you so much for listening and we can get in touch with me with that information there. And I'm happy to take any questions from anyone here or remotely. So thank you so much.

Speaker 4:          34:41          I was curious about like big food lobbying and like, I'm sure, I mean obviously lobbyists have a big influence on like policies that encourage meat consumption and how much meat we sell in our grocery stores and advertisements for cool steaks on the grill and all of that stuff. So like, do you like, is there a way to like combat that because like, I would like to see more companies like this advertised and like senators fighting for plant based meals in public schools, stuff like that. Like, yeah. Are there any like, things we could do to like scale this quickly or

Speaker 2:          35:19          thank you. Uh, I love the support. Uh, and we just watched a documentary about two weeks ago called what the health, uh, I'm not sure if you've seen it yet, but it's really worth checking out. Um, it, it really highlights the inherent conflict that between big food and our government and the presentation of, of meals in the recommendations that are made, uh, and, and also with, um, health advocacy groups with within the pharmaceutical world. It was really concerning to see the, um, this misalignment of incentives where, you know, the American Diabetes Association or the American Heart Association, which one would think as a consumer you can rely upon for good guidance. And then you start to see the amount of money and the funding that comes in from big industry. So whether that's the pharmaceutical companies or the large food manufacturers, you know, candy companies, meet companies, dairy companies, the works, there's, they're all part of that.

Speaker 2:          36:22          And you know, their goal is to further perpetuate the consumption of the foods and the products that they create and provide. And there's that inherent misalignment. So, you know, I, it's a big task to, um, sort of fight big government. I think documentaries like what the health to a really nice job of shining that bright light. Um, and I think it's, you know, there's a bumper sticker that says, you know, when the, when the, when the people lead, the leaders will follow something like that. You know, that it's that idea of that I think we have to start acting together, talks about, you know, what I said at the beginning of this, our world is, you know, on pretty precarious grounds. Um, and I think as more people start to make those changes, it doesn't seem weird anymore to think about eating plant based and you know, amaze out here in California how much choice there is and how conscious, how aware of that is in, and it's not everywhere like that. Right. And so I think the more it becomes more mainstream, the more you see the growth of plant based searches, uh, the more leaders get involved. And I think the more change that, you know, comes through a younger generation of millennials who are the, you know, a very large cohort who also were the ones that are most interested in transparency in meat and dairy replacements, that that's gonna start shifting policies that will enable more of us to succeed through this. So thank you. Yeah. Thank you.

Speaker 4:          37:51          Thank you so much. Um, so my question is about how you source your recipes. Um, I've been like preparing plant based meals probably for about a year and a half. Um, and I've done several purple carrot recipes and I find that, um, there are very unique compared to a lot of the things you find on the Internet in terms of like the ways that you can create like really interesting thing. So for example, there was a recipe where you made scallops out of mushrooms and which was really awesome and tasted great. Um, so yeah, I'm just wondering like where these ideas come from and like she was working on the, the recipes themselves. Sure. Yeah.

Speaker 2:          38:26          So by and large, all the recipes that we make it purple carrot come from our own chefs. We have on staff. So back in, we're, we're based in the Boston area. We've got about 30 employees, uh, on staff full time. Uh, two of those are chefs and we got a couple of other sort of sous chefs and assistance to help order products for them to be testing in our test kitchen back in Boston. We do outsource our fulfillment. And we have that happening in three centers in New York, La, in Ohio. Um, so our, our corporate offices, if you will, they're not that corporate, but, uh, the corporate office has these three folks and, uh, we have a test kitchen. And so our, our chefs are, are just singularly focused on creating incredible plant based meals. We have parameters by which they need to stay from both like cost of the meals and the cost of ingredients, uh, the time it's gonna take to make a dish.

Speaker 2:          39:20          Um, some of the, you know, we try not to have more than one of the three meals every week require a food processor just to find the balance, not make them too complex, which we tend to be a little bit more chefy than maybe I would like. But, uh, it is that experience, but the flavors, you know, it's, I really have to just, you know, um, applaud the work that our chef sue to create incredible things. They, um, the mushroom dish you mentioned though, comes from a couple of friends of mine who run a company called wicked healthy. Uh, Derek and Chad Sarno, who are really incredible vegan chefs and a, yeah, they take these king oyster mushrooms and they taste and feel like scallops are incredible. Um, and so you'd never know that, you know, for someone who wants to make those transition from eating a sort of a more traditional diet to one that's more plant based, how, um, how far things have come.

Speaker 2:          40:14          And with innovation using oyster mushrooms that you slice and you saute a bit, uh, it looks, it tastes, it feels like, uh, like a scalp. So, um, it's cool, but there's, um, I think there's a, uh, what we try to do is make our meals tastes so good that you don't miss the meat. You don't miss those flavors. Um, and again, we're trying to get someone to do that three nights a week. We're not saying be Vegan. Uh, as I said, I'm not Vegan. I don't preach veganism through our company. And I think that's, you know, that's gotta be someone's personal choice for the majority of people that aren't choosing that. I think if you start eating them this three nights a week, you might say, wow, that's actually really good and you almost become more inclined to watch the documentary is to start seeing things and not as much in terms of the shocking, horrible animal treatment that exists that I think a lot of us stick our head in the sand and don't want to pay attention to that animal suffering.

Speaker 2:          41:05          And we don't ever talk about that within our company. I think that's a hard thing to trade upon, but I think for those people that start to get curious about it and learn more, uh, you begin that starts to seep in and you know, once the genie's out of the bottle, it's hard to put it back in. Um, and so if we can just get people to make some gentle shifts over time, uh, without saying, hey, everybody's got to go be Vegan, that I think that's unsustainable. But if we can all make some subtle changes in our diet, the impact we can make collectively is really quite pronounced.

Speaker 4:          41:36          Hi, thank you so much. My name is Alex. I work on Google Express. And we try to connect people to their local stores like target and Costco. And I'm in doing, so we noticed that when competing with Amazon, these local stores a struggle on the operation side and the shipping and how those purple carrot deal with that.

Speaker 2:          41:56          I take it a little bit deeper from the operations of just shipping to our customers or

Speaker 4:          42:01          shipping to the customers and getting things within the two days or fast delivery that other meal kit companies have also struggled with.

