Speaker 1:          00:00:00       [inaudible]
Speaker 3:          00:07:14       Now remember, this is not just economics. Most of the costs will be money. But for instance, if you want to immunize, uh, uh, small children, you also have to ask the mothers to spend packs a day to go to the place where their kids will be immunized. That'll both cost them labor. They can't do Labor that day. Maybe they'll have transportation costs, I'll have food costs, there'll be extra the cost. So we try to add all of those costs up and say, so what's the total cost of this project? Then we look at all the benefits and I remember the benefits of both economic, yes, uh, but there are also social, for instance, kids not dying or kids not being sick and they are often also environmental. So we tried to take all of those costs, all of those benefits of both the economic, the environmental and social benefits at them all up into one number that is denominated in dollars or rupees or whatever your currency is.

Speaker 3:          00:08:06       And then you can say, well for this many dollars you can do this much good. And that means you can also say for every dollar spent you can do this much good. Now obviously I'm simplifying this, but in a sense what it means is if you do it right, a lot of economists has spent a lot of time trying to make those right. If you have all the same parameters across all these different areas, it actually means you can start comparing different interventions across all the different areas and say, where do you get the biggest bang for your buck? And of course that is what matters if you're actually going to do good. So we did a, and this is not, please don't buy this book because this is, this is a very long at an academic book, but we did this long and academic book with with more than 50 of the world's top economists looking across all these different areas.

Speaker 3:          00:08:53       But the beauty is you can actually put it in just one chart and I'm going to show you that. And then we'll also put it up on your website. So this is the ones, one page chart that has all the targets here. And for each of the targets there's an analysis that says how much will this cost, how much good will it do? And then it shows for every dollar spent, how much good will it do? If it's a long line, it'll do a lot of dollars of good. If it's a short line, not too much. So it really becomes this very simple menu for the world to say, where can you spend your resources? And of course this doesn't mean, you know, just like when you go into a restaurant, you get a menu. Doesn't mean you buy the cheapest thing or the most nutritious thing. Maybe you're in the mood for it, you know, uh, an unhealthy cake. But it's incredibly important to know what is the cost and what's the benefit. And knowing this makes it a lot more likely that the world is going to focus itself on some of the really long bars where it can do a lot of good for every dollar or group you're a peso spent.

Speaker 2:          00:09:55       Okay. So now if I was thinking about critiquing this, let's say from a social science and an aura or a political perspective, the first thing that I would object is, well, how do you, how, how is it that you know that your calculation of the costs and the benefits are accurate? So you and, and how do you know that they're essentially as free as possible of any undue political bias? So because the critics, no doubt we'll object as perhaps they should, that there will be, let's call them implicit biases even though I'm not a fan of that idea. In some sense there's going to be underlying presuppositions that weight the manner in which the economic calculations are made. And then of course you also have to buy the idea that the cost benefit analysis approach is actually valid. So can you tell me what you guys did to forestall such to take such criticisms into account?

Speaker 3:          00:10:52       And so first of all, we don't just ask one team of economists. We also have other teams critiquing those economists and we exactly tried to make sure that there's sort of critique some both sides if you will. So we know that this is not just an ideologically driven number, but it's actually an empirically pretty clear number that says, for instance, if you focus on on vaccinations, you're actually going to do. And what we find is you're going to do $60 to social good for every dollar you spend. Now you could argue, well, what? What would be sort of the ideal ideological spin you could put in that? Well, one thing is to say, well, did you measure all humans as equal? Yes, we actually did. And of course you could argue from an economic point the same point that they are not. I think very few people would want to do that, but what we do is across all this, all these areas, all people are ranked as equally important.

Speaker 3:          00:11:47       That is equally valuable and that's obviously political consideration. But I think one, if we're looking across a world that is the right one, if anything, that probably means that most rich country people are valued at way too little compared to what they're actually willing to do themselves. But this means that we actually get the waiting right intensive sense of saying, where are you going to spend extra money if your goal is to help the most in the world? Right. Okay. So you used an approach that was basically, I would say a solid measurement approach, uh, from, from the theoretical perspective because the idea would be to have multiple measures of the same phenomenon or set of phenomena and, and to see where they are dovetail. So that would be an issue of reliability. So if you have multiple teams of economists and they all converge on something that approximates an agreement and you look at a diverse range of opinions, then you can be reasonably certain that you've conversed on something that's real.

Speaker 3:          00:12:46       And then you also have an element of peer review in there. Yes. Another way of go, go ahead and exactly what both of these are obviously important to make sure as you say, that you get the reliability of the, you actually get something that resembles somewhat of a truth. But the real point here is of course, in some way, if we just take a step back, this is not a question about getting the absolute numbers exactly right. I mean, that would be wonderful if we could do that. Uh, but when I just told you that, you know, vaccination, every dollar you spend, we'll give you $60 back and it'd be very, very unlikely that that's the right number. But it's much, much more about getting the order of magnitude right. Is it 60 or is it six or is it $600 you get back? Because really the point here is to compare across all these other things that you could also have spent that money on.

Speaker 3:          00:13:36       And there we have a much greater uh, sort of reliability because we're pretty sure that even if you change the assumption very much, you will still get much of the same kind of picture. You won't get exactly the same picture, but you'll very much get the same sort of picture, which indicates that there's a few targets that we'll do an amazing amount of good. And there's a lot of targets. I'll just do a little good. And so again, we tried to say is do the amazing targets first. Okay. So the critical thing for you guys to get right as the rank ordering and not the absolute magnet as well. So as long as your method is stable across all the different domains, then the rank ordering should be relatively stable. Now did you get a prieto distribution with regards to um, positive impact of investment?

Speaker 3:          00:14:21       Like is there a handful of interventions that are clearly head and shoulders above the rest in terms of generating positive economic outcome and, and what, and what proportion of the total number of say 170 goals, like if you did, if you accomplish 10% of the 170 goals, how much of the Economic Bang for your buck would you, would you accrue? I should actually just say I didn't plant that question. That's wonderful because that's exactly what we tried to do. So if you do across all these areas, every dollar spent, we'll do about $7 of good if you just did it across all of them equally, which is probably unreasonable to assume, but it's not, you know, unreasonable. And the sort of first order approximation, if you spend it on the best 19 targets, you would do $32 of good. So more than four times more. Good. So you can simply spend you're the same dollar and do more than four times more good than you would do if you just scattershot it across all areas.

Speaker 3:          00:15:21       And again, what you also have to remember is a lot of the things that we're looking at, which are really, really effective. Also things that are much easier to do. So two of the best things that we point out is actually contraception. So family planning for women. Why? Because if you do that, not that there's, there's about 13% of women that still don't have access to contraception. Uh, and if they got that access, they would be able to better space it kits. And we know that that means that you can actually have your pubes when you're ready to have them. That means you put more effort and investment into your kids. So they'll grow up better, they'll be fed better, they'll have a greater chance of surviving, but they'll also become more productive in the long run. It also means fewer of those kids are going to die, few of moms are going to die.

Speaker 3:          00:16:08       So we actually estimate you'd see about 600,000 fewer kids die and you would get a demographic dividend that is basically because you have slightly, if your kids, you can invest more in them, you get better return on every kid. You have slightly higher growth rates and so we estimate for every dollar you spend that family planning you will do $120 of social good. The other great thing is invest in free trade. Free Trade is something that we've sort of forgotten. Uh, we actually had the last big free trade, a discussion from Doha, uh, back in 1999. It's basically, you know, stop being a concern obviously with trump but also with many other people who have sort of given up on free trade yet. We have to remember that one of the basic things that have made us wealthy is the fact that we trade with each other.

Speaker 3:          00:16:59       You do what you're good at and I do what I'm good at. And that means when we change, we actually all get better off. There are some issues here in some, in some detail. What, what, what that would mean practically. Like what are the sorts of barriers that you guys determined were particularly troublesome that need to be addressed. So we actually estimate it, what would it take to get a reasonably successful dough around, which would not be free trade, but it would be free yard trade. So it would simply be reduced. Harris, make it easier for everyone to trade across the world, especially from the developing world to the developed world. And one of the outcomes we found was not only that, on average, every person in the world would be about, sorry, in the developing world would be about a thousand dollars richer per person per year in 2030 so by the end of the sustainable development goals, we would lift 145 million people out of poverty.

Speaker 3:          00:17:55       But we would simply make everyone better off because if you're in a poor country, you would be able to sell the things that you do best. How little easier, a little cheaper, and hence be able to market more of it. And you'd be able to buy back more from other developed countries and that would make everyone better off. So again, this is not, this is not rocket science. I mean if you look at China, for instance, uh, China over the last 30 years lifted what had 680 million people out of poverty, very largely driven by the fact that they could trade with the rest of the world. Imagine if we could make that happen for sub Saharan Africa if we could make that happen more for Latin America. So again, it's more about realizing that for very little money, some of these things can do an amazing amount of good and we tend to forget because there's no focus on these issues. We don't think about a family planning or or, or a free trade or indeed vaccinations. We think about all kinds of other things like plastic waste or global warming or many other things that have a lot of sort of, uh, attention from, from celebrities and getting the newspaper. And that's because there are no problems. But it's about getting a sense of what's the magnitude of how much good we can do with little money. And let's talk about global warming

Speaker 2:          00:19:13       because by, okay, so my, my, I've talked to lots of people about your work and you know, you obviously have a lot of admirers and you have a lot of detractors. And I'd be listening to the detractors because I believed after I had reviewed the UN development goals, I had come to the same conclusion that you had come to before I knew what you had done, which was these things need to be rank ordered because otherwise it's not a plan. It's not a strategy. And so then there has to be some mechanism for rank ordering them. And I ran across your work and I thought, well that seems to be exactly right to me from an agnostic perspective, let's say it's an interesting idea because what you have to start with is the willingness to be agnostic about what the worst problems are and while the worst and most solvable problems, let's say at the same time, you have to be agnostic about that. And I actually think that that's part of the reason why what you do bothers so many people because they have an a priori commitment to what constitutes the most salient catastrophe. And that's clearly at the moment is, is the eye, the idea that, uh, climate change or global warming, depending on how you want to phrase it, um, constitutes such an immediate and pressing threat of, of overwhelming economic magnitude that a sacrifice of any amount is worth some probability of forestalling that.

Speaker 3:          00:20:32       And so, um,

Speaker 2:          00:20:35       one of the things that striking about your list and maybe what I should do is have you tell us what the top seven or eight are just so that we have some sense of what the priorities are. Because one of the things I noticed was that they don't tend

Speaker 3:          00:20:48       to include measures that are designed to forestall global warming. Yeah. So, uh, we actually, uh, we, we had two Nobel laureates, um, look over all of these evident, all of this evidence and set priorities and then come out with 19 targets that they focused on. Actually one of them was, uh, stop fossil fuel subsidies, which is obviously a stupid idea in so many different ways. Uh, remember this is most of them developing countries where it's very often done, uh, to basically pacified population a little bit. Like you make a subsidies for bread or other things. Uh, but of course the idea of subsidizing fossil fuels like that. So it was done in Indonesia has done, uh, is basically a way of subsidizing fairly wealthy people to drive their car that you have to have a car in order to enjoy this a and drive it more and actually create more congestion, more inclusion and with very few benefits.

Speaker 3:          00:21:42       Uh, so clearly what you should be doing is scrap those subsidies for fossil fuels, not only because they lead to more, uh, air pollution and co two emissions, but also because they're just terribly bad use of public resources that could have been spent on education or health or other places they could have done a lot more. Good. But just to give you a sense of some of the other ones that we were talking about, uh, expanded immunization as we talked about. That's an incredibly good way. We know that we're right now cut child mortality that is under five mortality from about 12 million kids dying every year in 1992 about 6 million. That's a fantastic achievement. Of course, 6 million is still a mind boggling number that's way, way too large. And we actually know that by investing about a billion dollars, we could save a million kids every year that you've got to almost say that again for $1 billion.

Speaker 3:          00:22:34       You could save a million kids' lives every year. Why the hell is that not one of our top priorities? And that's also why we show for every dollar spent, you actually do $60 worth of goods and other incredible, uh, investment is in nutrition. Uh, so, you know, everybody kind of knows that it's, it's not right that people are starving and we know that we could actually feed everyone. The main reason why people are still starving is because they don't have enough money. It's not because we can't produce it. So it's because they're poor and they don't actually have the demand capacity. But the real tragedy of malnutrition is a, if you get it when you're really small, so from zero to two years of age, your brain develops less. And that means when you get into school, you're actually less able to learn and that stays with you for your entire life.

Speaker 3:          00:23:23       You stay less long than school, you learn less than you come out and you actually are not very productive. We know this now we, we've had this as a theoretical argument for a long time. Uh, but researchers in some of the researchers that we work with have not actually proven this because they went back to an old study done in Guatemala and the late 1960s, uh, where researchers went to two small villages, ruled water model and gave the kids there. So the really small zero to two year olds, good food, and then they took to other rural villages nearby and gave the kids essentially sugar water. Of course you couldn't do this today. But the brilliant thing about it is, as our researchers then refound these kids, they now in their late thirties early forties and you could see what had happened, and it was exactly what the theory predicted. If you had gotten good food, you stayed longer in school, you'll learn more every year in school. And so when you came out, you were much more productive. And one of the ways we measure that is you had higher incomes. If you're avoiding being stunned, it you had 60% higher income. That's just a phenomenal outcome. So again, spend money, for instance, a malnutrition by getting good food and also research and development into better yielding varieties. And you can do an incredible amount of good for every dollar we estimate $35 or thereabouts,

Speaker 2:          00:24:41       right? And so what you're doing is for stalling cognitive deterioration in the, in the first two years. And because cognitive ability is a great predictor of longterm success, then you're producing people who are much more likely to be economically productive for themselves and for other people. Right? And so, yeah, it is. It's also for other people, right? If you're yeah, you're good. You're likely to make other people better too. Yeah. Right. Oh yes. That's an absolutely crucial issue. So, so yeah, so, so it's quite striking. It was quite striking to me when I came across your work to find out to what degree it was focused on targeting children's health in some fundamental sense in the developing world. That seems to be, if you had to put it in a nutshell, correct me if I'm wrong. That seemed to be where are you guys focused or where, where your focus took you and what else can I just say? Because there's also some other very low hanging fruit. For instance, uh, what you're seeing increasingly across the world is

Speaker 3:          00:25:39       that more and more people died, not of infectious diseases because we've actually tackled many of those. But they died from old age diseases like cancer and heart disease. Those, it by far the biggest issues, cancer, it turns out to be fairly costly to deal with. But heart disease, we've actually now figure it out pretty much how to deal with, not to the extent that we will live forever, but that we can make people live much longer. And that's basically by giving very cheap and off Patton, a heart med medication. So we give this a lot of middle aged people and the developed world and it's very, very cheap to also do in the developing world. So we can save about three years of life for these elderly people, both men and women. And it costs peanuts and you can basically make all lives longer. And so that's one of the places where we also show there's a huge benefit.

Speaker 3:          00:26:30       We also emphasize, and this is again one of the depressing things that we should be focusing a lot more on tuberculosis, tuberculosis. Now the world's leading infectious disease killer. It's no longer HIV aids. Uh, that's still a good idea to invest in, but it's actually needing better idea to invest in tuberculosis. But again, because it's an old diseases, you know, it's been with us for hundreds of years and we kind of learned to how to fix it a hundred years ago. It's not an issue in the developed world, so most people don't want to hear about it, don't care about it. But it's a crucial killer that kills 1.4 million people every year in the developing world. And we have the means to eradicate pretty much all of those that's very, very cheaply. So again, that's one of the places where we say spend money here because you can do an amazing amount of good.

Speaker 3:          00:27:17       So I think we were just simply looking for where are the really good deals? If you want to do something about global warming is an issue, then you should ask yourself, well, how are we going to fix it? So there's two things to global warming. One is, as you mentioned, there's a sense in which people believe it's the overwhelming danger that's going to undermine the entirety of human civilization and just like pretty much all other problems. That's just not true. This is a problem. It's not the end of the world. Uh, if you look at the economic system done, uh, the Nobel prize was just a water and climate economics to Willy North House, uh, this year. Uh, and he's been a, a guy working almost three decades on, uh, on, on what are the costs and the benefits of, of climate action. And he finds the cost of climate.

Speaker 3:          00:28:06       So climate change is about, and he's backed up on a lot of other economists, is somewhere between two and 4% of GDP by the end of the century. So remember by then we'll be, you know, say four or five times richer. So we'll be 400, 5% as rich as we are now, but we will see a drop in our incomes worth about two to 4% less than we would otherwise have had. That's a problem. But it's by no means the end of the world. And that's the first thing you sort of need to recognize. This is a problem is not the end of the world. Because if you think you're, it's the end of the world, as you rightly pointed out, then you're willing to throw everything and the kitchen sink at it. But if it's a problem, you will act exactly like what I think we should do with all problems.

Speaker 3:          00:28:50       Say, all right, there's a lot of problems. Let's ask, where can we spend a dollar and fix most of that problem. And unfortunately that's not climate change. It's actually really, really hard to just change it. A tiny bit of climate change with a lot of money. And that's why we find that most of the interventions that you do for climate change, it turns out to be fairly poor. They're not necessarily bad investments, some of them are. Uh, but even, you know, for instance, adaptation or, or get more energy for, uh, for poor countries give you sort of, you know, two, $5 back on the dollar, which is nice. But in the big scheme of things here are much, much better place as you can spend your resources on. So, okay. He's, Oh so, so let's look at God. Look at this. Well, cause I'm really curious about this, hey, because I can't see any a priori problems with your method. It seems to me to make a

Speaker 2:          00:29:42       lot of sense. And if your goal is to do the most amount of good in the shortest period of time with the least amount of resources, which seems like a pretty damn good goal then and to be realistic about what's attainable then I can't see that anyone's done a better job from a methodological perspective than you guys have. Okay. But now, but you still face a tremendous amount of opposition and most of that does come from the climate side of things as far as I can tell. So it's, I've been trying to think through why that might be. And so when I reviewed the climate literature, which was a few years ago, um, I had some real concerns about measurement, accuracy and so forth because it's a very complicated issue and it's not the constants that should be associated with increase in carbon dioxide aren't obvious. And there's quite wide error bars around them.

Speaker 2:          00:30:31       And then carbon dioxide has all sorts of weirdly complicated effects like increasing green global greening, which is quite an interesting one. And so anyways, it also struck me that the, if you project out the climate change estimates across about a 50 to 100 year period, the error bars grow very large as you move outward, obviously because the errors multiply. And then it struck me that we're in a situation where the error bars out 50 years or so wide that even if we did what people recommended now, we could never be sure that it actually worked because you can't, the, the propagation of error across all those decades makes the picture so blurry two or three, four decades down the road that there's no way of garnering evidence about the effectiveness of your intervention. And if it's a high cost intervention, that seems to be a really bad idea.

Speaker 2:          00:31:23       So, okay. So, and I'm going to step one more step backwards, which is, so I also found it difficult to trust the climate science. And the reason for that was that it struck me as motivated by, um, issues in la, at least in some part that were outside of the science. It seems to me that a tremendous amount of what motivates people's psychological commitment to the idea of climate change is an underlying, something like an underlying anti western or anticapitalist ethos. And that the idea is that we should restrict growth and we should restructure the economic system and that would address climate change. And that would be a positive thing. And it's forced all the apocalypse. But the real goal seems to be more to find an ethical justification for the political position that requires the retooling of these economic systems. And so, so, well, I guess the first thing I'd like to know is what you, does that strike you as a reasonable argument? Cause I can't see otherwise why people would be objecting to what it is that you're doing now. So there's, there's a lot of questions and then let, don't unpack some of those. Uh, so, so we, I think

Speaker 3:          00:32:39       if you look out, yes, there's a lot of uncertainty, uh, going forward. Um, some of that actually cancels out when you were saying, well, we're uncertain about how much the temperature rise will be, but we do know that it's a causal mechanism is CEO to lead to higher warming. If you take some of the Sio two hours, you will get less of it. Now we don't exactly know how much, where you get less, whether it was a lot down here a little bit or whether it was here in down a little bit, but did you actually get a little bit the same thing? So you can take some of the error bars up because you're only looking at the difference, uh, and you're not actually looking at the actual input. Uh, the other thing I, I'm in no doubt that there's a lot of, you know, other reasons why people latch on to social phenomena.

Speaker 3:          00:33:24       So, you know, when, when some climate scientists say we should cut carbon emissions because this is leading to a really dangerous issue, there's a lot of other people who will see, oh, that actually fits with my ideological, a priest, the substation. So I'll actually join in, uh, in this, in this conversation. I think that happens in a lot of different areas. Uh, tried to do is to sort of step back and say, look, I'm not going to get into all of that. I'm simply taking as the starting point. We're, we're economist. I'm actually not, I'm a political scientist, but all the people I work with, our economists, we just take as given what the climate scientists are telling us. I think it's a, it's a, it's an interesting conversation and say, did they actually get it somewhat wrong? Um, and I think certainly, you know, somebody should be looking into it.

Speaker 3:          00:34:09       But you know, I, I've met a lot of these climate scientists. My sense is that they're good, hardworking, you know, scientists are actually trying to find out what's the up and down in this area. So we said we'd take our starting point with you and climate panel. What we do is we ask how much will it cost to cut carbon emissions so much that we will see a significant change in temperature. And of course remember we emit co2, not because we want to bother Al Gore, anyone one else. It's a byproduct of having a life that is incredibly much nicer than one we would have if we didn't have access to a lot of energy. I mean we can sit and talk here across the continent, but also you have heating and cooling and a fertilizer that subsidize I official fertilizer. It basically feeds half the world's population and a lot of other benefits that come from mostly using fossil fuels.

Speaker 3:          00:35:03       So if you want to get rid of some of those fossil fuels and pot, possibly all of them, you will have to replace it with more expensive, uh, energy. And that's why it costs to cut corporate emissions. Now that may be worth the cost, but that's exactly the question that we tried to ask and that's what William Nordhaus, the Nobel laureate and the climate economics and many of us fast. And so it's really important. It's really important to note that you're not questioning the science as it stands now. It's so that this is purely a consequences, economic calculation. This is, this is only a bad thing. Good co2 impacts warming, and it does so in the way that the UN climate panel tells us. Now, that's not entirely true because there's a lot of things that they tell us and there's a whole variability and we tried to take that into account, but honestly it turns out that if you do it on the central estimates, you get pretty much what I'm about to tell you.

Speaker 3:          00:35:55       So what you find is if you cut carbon emissions, now you can have a little bit of impact in a hundred years, but it will have a significant cost. Now it's not going to put us to the poor house that nobody's talking about that just like we're not talking about the end of the world. If we don't do something about climate change, we're not talking about the end of the world. If we do something about climate change drivers. So I want to sort of dial it back on the rhetoric, both from the alarmists that say, oh my God, the world is coming to an end. Or the people who are saying, oh, we can't afford this. And we all going to the poor house. If you want to have solar panels and wind turbines. These are both manageable costs, thesis sort of in the order, you know, two to 4% but the problem is that if we do sort of things that cost one to 2% of GDP right now and for the rest of the century, we basically solve almost no, no part of the global warming problem.

Speaker 3:          00:36:48       We'd probably saw about 1% of it. So basically by incurring a cost of one to 2% of GDP now and every year throughout the rest of the century, you will have solved almost none of the problem come 2100 so you still have to pay all the same problems that global warming is as encouraging, minus a slight amount and then you paid one to 2% every year. That's the basic idea of why most cost benefit analysis show that unless you do it very carefully and only do a little bit of cutting and do it really smartly, you're actually incurring higher costs than the problem you're trying to solve. So we can thread the needle and do really carefully, but that requires a lot of smartness from a lot of politicians. But if we do it really bluntly, we're just going to incur lots of costs to actually not get very many benefits.

Speaker 3:          00:37:40       Okay. So when the people who are not happy with you for not prioritizing climate change to the degree that it should be hypothetically, like how do they criticize your statements? Like on what basis do they decide that your conclusions are inappropriate? I think, I mean if you read most of the Internet, there is a lot of things they'll just say, oh, you're a denier. You can't say that. It's sort of we're going to excommunicate you. We don't want to talk to you. That's not right. Uh, I'm, I'm not really going to talk about those people because that's just, yeah, that's political posturing that rather than anything else, I think there's a reasonable argument to be made to say that's not the only way that you can approach this. So there's two ways you can think about cost benefit analysis, actually showing that climate impacts are worth doing.

Speaker 3:          00:38:27       One is to say, ah, but there might be a tiny risk, even just a tiny risk to the whole world is going to spin out of control and we're all going to die kind of thing. And you know, that's not implausible. Especially if you say sort of, I'm not going to put a percentage on it, but it's not, it's greater than zero. So there's a non zero chance that global warming will spin out of control and we'll basically, it'd be, you know, rally get a few, couple a hundred couples of, of humans living on an ice free Arctic as well. That's a positive feedback loop argument, right? That we might trigger mechanisms like the melting of the greenland ice sheet for example, that would flood the world or cause some irreparable catastrophe of unparalleled magnitude. Okay. So, so I have a question about that because that's a tricky one to address, right?

Speaker 3:          00:39:14       That's kind of an apocalyptic argument. And then the argument would be, well, if there's a 1% chance of an infinite apocalypse, it's worth any donation of resources to stave it off. So one way of thinking about that is actually to multiply the catastrophes because my suspicions are that that same argument could be used in relationship to a lot of the other problems that you are trying to address. Like I don't know what the probability is that if we keep a substantial number of people in abject poverty over the next 20 years, let's say more than we'd have to, that we would increase the probability of the generation of um, um, epidemic and infectious diseases because poverty, poor people are risk to everyone in this court is a horrible way of thinking about it. But poverty is a risk to everyone. That's a better way of thinking about it because decreased global human health, it's also a breeding ground for all sorts of catastrophes that might emerge.

Speaker 3:          00:40:13       And then there's also the possibility of political instability and a nuclear war and all of those things that are also equally apocalyptic. So it's, it seems to me to be reasonable to some degree to say, look, there's the possibility across a wide range of potential crises of unforeseen positive feedback loops spiraling out of control. But we can't introduce them into the argument less. We can parameterize them because all it, it, it's, it's an unfair game move in some sense because you can't be not wrong about that. You can exactly. And, and, and you're, you're basically saying, if you allow it in, in this area, just because you like that, cause they go there a area and say, I want you to focus more money on my thing, which is climate change. You could equally well do it in all kinds of other areas. And I actually think you can make your argument even stronger.

Speaker 3:          00:41:01       It's just not, it's not just the poverty sort of breeds a lot of risks, but it's also that they breed terrorism and willingness to, you know, uh, do a lot of bad things and you know, focused. So it's not just something that happens but you know, uh, threatened by terrorists and our ability to keep all the plutonium in the world under, under law and, and you know, you can get catastrophe from anything nor Canto App. So abject poverty for example. You could imagine that there might be two socioeconomic contributions to that. There would be the absolute number of people in abject poverty who are therefore desperate. And then there would also be maybe another contribution of excess inequality and a sense that the world isn't laying itself out fairly and that that would justify political, political and revolutionary and stability and also a state failure and many other things that we know make it a lot easier for everyone to, to make really bad things like we saw out of Afghanistan, uh, with nine 11 and a lot of other things.

Speaker 3:          00:42:00       You know, once you, once you get failed states, you get a lot of bad things happen. We try to make people better off. We tried to make people federoff globally so that we decrease the probability of, of large scale political instinct, political and economic instability. And that's another way of staving off an apocalypse. Yes. Okay. And then on, can I just say, so northouse actually looked at this, they know about Lauren, uh, because some people aren't exactly what you said. There's a tiny risk that things go really, really bad. So we should spend all of our money on this issue. But of course that's a failed argument because likewise, there's a lot of small risks everywhere else. We know one risk which is being hit by an asteroid that could wipe out the uh, the earth yet. And Nordhaus did that. I thought that was very, very elegant.

