Speaker 1:          00:00:15       Okay.
Speaker 2:          00:39:52       I think you can do that with anything, with any system of beliefs. You can find the people, which from my point of view are living in some form of radical error, which is to say that virtually everything they think is true almost certainly isn't. And the way they're treating one another is terrible on the basis of those misconceptions and they're never going to get anywhere worth going. Right? So a modern example of that is something like isis or the Taliban, but there's some ancient examples or you know, older examples that are in some cases even easier to understand because we have no affinity for them. So do you know the, the Dobo people, the anthropologist Ruth Benedict wrote about them? I, I wrote about them for a few pages in my book. The moral landscape. Yeah. I write about them in your book actually. Yeah. So for listeners who didn't read the book or can't remember, I mean the dove to get my vote for perhaps the most tragically confused people who have ever lived, and this is just kind of a hot house version of radical confusion, which you wouldn't believe it would be possible, but for the fact that some anthropologists wrote about it.

Speaker 2:          00:40:58       But so this was a culture that was completely obsessed with malicious sorcery and their primary interest, every person's primary interest was to cast spells on other members of the tribe in an attempt to sicken or kill them in the hopes of magically stealing their possessions and especially their crops. It was like a continuous, magical war of all against all in this way. And, and they believed that magic had to be consciously applied to everything. They literally thought that gravity had to be supplemented by magic so that if you didn't cast the right spells, your vegetables would just rise out of the ground and disappear. And they thought every interaction of this sort and every outcome for people with zero sum so that if one man succeeded in growing more vegetables than his neighbor, his success, his surplus of vegetables must have been stolen from one of his neighbors through sorcery.

Speaker 2:          00:41:56       Even the farmer who got lucky in this way, w with a surplus would have believed that he succeeded for this reason, that he actually magically stole his neighbor's crop. So to have a good harvest was a crime by everyone's estimation. Even the person who it was a lucky harvester. And it seems to me that you could play this same game with the dope boo. I mean you could talk about archetypes, you could talk about whatever stories ancient or otherwise that they were using to justify this, this view of life. You could find some evolutionary way of kind of threading the needle of how what they were doing was a response to the the ancient imperative of dominance hierarchies. You know, you could give some sympathetic construal of the whole enterprise in terms of myth and archetype and meaning. But clearly this was like a kind of strange basin of attraction that you'd be very lucky never to have found as a tribe or as a culture. And we're very lucky not to be stuck in some similar place there. There's another detail here, which is especially horrible because the dove who felt that magic became more powerful the closer you were to somebody so that the people who are closest to them in life, their spouses or their children, or the people who are most likely to destroy them, would there be magical powers?

Speaker 5:          00:43:16       Well, that's actually true, Sam. Yes.

Speaker 2:          00:43:19       But yeah, so again, you, you could, you could connect it to some kind of story that makes sense. So you could go to Greek mythology and, and Shakespeare and, and spin a yarn about it. But clearly this underlying belief in magic was one, it's almost certainly not true, but to, it was creating a truly toxic moral environment for these people. And so yeah, I just put that out there as an example of something that one would never want to spend a lot of time trying to justify this worldview by reference to stories ancient or otherwise.

Speaker 5:          00:43:54       Yeah, well, I mean there's actually a technical solution to the problem that you're posing. I mean, part of the, the problem is how do you know if what you're looking at is a genuine thing or an artifact of your imagination. And you know that Paul Meehl and, and his, his, uh, has colleague crunk back basically addressed that back in the 1950s with a very solid piece of methodological work that every psychologist either does or should know about. They were the inventors of the multi multitrack multi-method construct validation process, which is a

Speaker 4:          00:44:32       pretty awful jumble of words. But basically it means something like in order to specify whether or not something exists. You have use multiple methods to detect it and that their reports should co-vary positively. And so of course, we do exactly that with our five senses. You know, just because you can see something doesn't mean it's there. But if you can see it and hear it well, you're a little bit more certain. When I wrote my book maps of meaning, I was very acutely aware of that. And it's certainly a criticism that has been leveled against people like Carl Young, mostly, uh, tragically enough by the postmodernists of course, who don't believe in any sort of overarching narrative and who have their own form of Dogan like pathology, uh, distributed well widely among them. So what I did was refused to take a presupposition as acceptable unless I could find its manifestation at at least four levels of evidence simultaneously.

Speaker 4:          00:45:37       So for example, in, in my book, I start out with a neuropsychological account on account of the fundamental neuropsychological processes that enable us to make sense out of the world, primarily relying on the work done early work done by the Russian neuropsychologists, Luria and soak aloft. And Vinod Cordova who did a lot of early work on the orienting reflects in the hippocampus. That was then sort of combined with modern cybernetic theory by Jeffrey Gray, who was hands Isaac student. And Jeffrey Gray's work has had tremendous impact over the last, especially over the last 10 years in in psychology in general. He wrote his book in 1982 but it was a very, very difficult book. I think it had, it must have had between 1500 and 3000 references. And Jeffrey Gray was exactly the sort of person who would have read every single one of them. And he outlined on cybernetic information processing model of human neuropsychological function that actually lays extraordinarily nicely on top of the architectural world that I, that I've been working on outlining.

Speaker 4:          00:46:42       And I also wanted to ensure that it was in keeping with the kind of observational animal studies that people like Jane Goodall and Frans de Waal do. Ethology, I wanted to make sure that it was in keeping with the ecological data as well as the broader literature on evolutionary psychology and biology. And so when I say that there's these patterns that exist that you can extract out of out of mythology, I'm saying that knowing full well that you can find concordance for the processes described by those archetypal stories in at least four different scientific disciplines, simile, tanium and according to chronback and meals methodology. That's the most effective possible way of validating a construct when, when it might be susceptible that to the kind of contamination by imagination that you're referring to.

Speaker 2:          00:47:36       I don't know what to make of that claim generically, I think. I think we should talk about your view of Christianity at some point soon to see if we can talk about specifics, but I just want to take a generic starting point, which for me is more accessible and I think more illuminating. It certainly describes the divide between science and religion that resonates with me and I think it connects nicely to the way you were describing kind of our primal circumstance of being an individual or a tribe standing in the face of mute and often hostile nature and trying to figure out what's going on and how to live within it. I think that really is the primal circumstance. This is why I think of religion as you know, as a kind of failed science as a kind of first attempt to tell a story about what's going on.

Speaker 2:          00:48:24       That gives us some power over it. But it's a bad attempt because we didn't develop any kind of methodology at that point to differentiate fact from fiction. Take the case. Every parent will be familiar with standing helplessly over your sick child wondering what's wrong. Let's say your child throws up and has a fever and you don't know what's wrong with him or her. And this is obviously one of the more, the more ancient moments for any person. And there's a, you know, obvious evolutionary reasons why we would be concerned about this. And so this is quite Darwinian to care what's happening to your, your infant. But today this primitive uncertainty and helplessness and fear is bracketed by a basic understanding of the processes in the world that can affect a human body. And there's obviously enough to worry about there to drive almost any parent crazy.

