Speaker 1:          00:00:00       Okay,
Speaker 2:          00:20:23       And so those are all located in this, in this essential part of the brain, the hypothalamic hypothalamus. Now this is something that's a little more complex, so I'll go through it a little bit more carefully. So if you right, this is where Swanson maps perfectly onto piaget and I put this one on paper in as a optional reading, but if you're interested in the sorts of things that we're covering this class, how it's a great paper to hack your way through, even though it's very hard because you learn a lot about the underlying biology of some of these more complex clinical and developmental theories that we've covered. So basically what Swanson is pointing out is that at the lowest level, at the highest resolution level of your central nervous system, your, your, you have motor output circuits that are enabling you to move and those are communicating in large part with your spine, but also with lower parts of your brainstem.

Speaker 2:          00:21:27       So those are fundamental movements of the sorts that PSJ would call reflexive. And then the locomotor pattern generator. I think the best way to think about this from an analogical perspective and how actually Alexander Luria used this analogy. He called behavioral patterns. Kinetic melodies. It's a lovely phrase, hey, because you know how obviously a song is made out of notes and then the notes combined into phrases and the phrase this combined Santa passages and then, well, even more interestingly than if it's an orchestral piece of music, multiple instruments are playing at the same time. So it sort of extends right into the social domain. But your actions are sort of like that. They're made out of micro routines and then those are chained together and those are chained together in higher order abstractions and so on. All the way up to the cortex and so he swanson points out that the the motor system has three sets of inputs, so the cognitive system that sort of way up that sort of level of abstraction that's way up in the brain.

Speaker 2:          00:22:33       So the cognitive system is where you know you might do a voluntary auction, so you look at something and say, well I'm going to pick up this piece of paper. And so that's top down cortical control and then the state system input to the motor system. The state system is your body monitoring what's going on inside of itself and the autonomic nervous system is part of the motor output system. And so the state monitoring system takes a careful look and the hypothalamus does a fair bit of this. Takes a careful look at what's going on inside you and then activates different parts of your digestive and you know that the gut system fundamentally that, that you have no conscious control over. And then obviously their sensory system inputs to. So. So those are the three main inputs into the, into the motor system and that acts on the environment.

Speaker 2:          00:23:22       And then the motor system has this hierarchical nature that's built from the spine upwards and so you can think of like the brain as a collection of ever expanding control systems that allow you to what learn and undertake evermore complex motor schemes of action. You know, and one of the things that people think about human beings is that we're very good at thinking, right? What we're not good at thinking like we're crazy, crazily adaptable in terms of our motor output. I mean if you watch the watch the Olympics, you know when you see human beings can do things that no other animal could even think of doing. I mean we're completely crazy when it comes to the sorts of things we can do with our body. We're good on ice, we're good in the water. We can ski. People are really good at jumping. They can climb across buildings.

Speaker 2:          00:24:15       People who train themselves can climb like mad mean human beings are unbelievably variable in terms of their motor output. So that's another part of our intelligence that's not just abstract. And so in part that's because we have this very well developed cortical area that enables us to chain evermore complex patterns of behavior together and also to develop patterns of behavior that are sort of outside instinctual specification. So you imagine with an animal that has a less complex brain, a lot of its behavior is going to be limited to those quads, a instinctual patterns of behavior that are devoted directly towards the solution of basic biological problems. But you know, we can kind of solve those without too much effort. And then we have all the spare motor capacity leftover and people do the weirdest things with it, you know, and, and really remarkable. Absolutely remarkable things.

Speaker 2:          00:25:11       So that's pretty cool. We're pretty cool that way. We don't get enough credit for it, I don't think because human beings think about human being as an animal, which, you know, people are kind of loath to do. We are definitely the most interesting animal. I mean if you saw like a what a pygmy hippopotamus skateboarding, you'd think that was pretty remarkable, you know, but people, they do those sorts of things all the time. And you know, we just take it as a matter of course, the lowest amount of motor neuron pools, the lowest level of the locomotor system, it's locomotion and an action is formed by a subset of motoneuron tools. That's wrong motor neurons in the spinal cord, ventral horn that innovates the limb muscles responsible for locomotor behavior. I dictated this with dragon dictate and now then it does weird thing say so tools, God only knows where that came from.

Speaker 2:          00:26:05       So a set of motor neurons in the spinal cord, ventral horn. So it's way down in the spine that innovate the law must limb muscles responsible for locomotor behavior. When you start to think about the brain as something that moves your body, it's a lot easier to conceptualize. The is something that's distributed through the body and your spine is actually quite smart. So even though in some sense you don't think with it, it's capable of very complex sensory detection and also motor mapping. And so I'm mostly relatively automated and relatively reflexive one level up the existence of a spinal locomotor pattern generator. So this shows that the spine isn't responsible just for the most basic of motor outputs or sensory inputs, it can actually generate patterns, is demonstrated by the fact that whereas a spinal animal displays no spontaneous locomotor activity. So if you sever an animal, it's nervous system.

Speaker 2:          00:27:04       So it only has the spine, it'll just lay there, you know, you'd think it's paralyzed, that's what you would think. But coordinated limb movements, characteristic of locomotion may be elicited when the limbs of such an animal are placed on a moving treadmill that's providing sematic sensory input to the pattern generator. And so they've done this with people who are paraplegic. If you take someone who's paraplegic and so they can't obviously walk and you hoist them up and you put them on a treadmill and you lean them forward, their legs will walk and that spinal controlled. So that's what you're doing with your spine, you know, because you're not thinking when you walk, you're or you're not thinking about walking and less, you know, less. You're one of those people who can't chew gum and walk at the same time. So anyway. So it just shows you how complex you are, even at the sort of the base levels of your, of your intelligence hierarchy, level up, locomotor pattern controller.

Speaker 2:          00:28:03       So it's controlling the locomotor pattern generator in contrast, undisturbed chronic hypothalamic animals. Okay. So now one of the ways people figured out how the brain works was by sectioning animals, nervous systems when they alive at different levels of complexity. So a spinal animal is one that's basically paralyzed. It's brain is separated from it's spinal cord, but then you can separate the hypothalamus with the intact spinal cord. So it's one unit from the cortex and even from the memory systems and even for most of the emotion systems. And so the animal in some sense hardly has a brain at all, you know, I mean the hypothalamus is, you saw it's a little tiny thing and everything that's on top of that can be separated from it and the animal can still act spontaneously. So. So here's an example if, if this has been done with cat and if you have a female cat and it's in a cage and it's only a hypothalami animal, it can basically manage like, it can't learn new things very well and it can't remember anything, like it doesn't have episodic memory and so, but it can, it can maintain its temperature, it can eat, it can engage in sexual activity.

Speaker 2:          00:29:19       It's got defensive aggression, like most of the animal in some sense is still there from an, from an input output perspective. Um, it's also hyper exploratory, which is quite interesting because you wouldn't think, well, animal with no brain is the most exploratory kind of animal. Well, it happens to be the case as long as it has the hypothalamus. So that shows you a how old exploration is, but it also kind of gives you some clue about what the rest of the brain is doing mean you, you explored new things, we'll say. So what that means is you have to be able to tell the difference between what's new and what isn't. And so what you need to tell the difference between what's new and what isn't is memory and so a lot of what the higher order parts of the brain are doing is basically keeping track of where you've been.

Speaker 2:          00:30:07       And so if you've been somewhere before then the exploratory circuit is basically shut off as long as everything that you're doing there is working and you need the whole brain basically to shut off the hypothalamus in some sense. That's how the thing works. It's like you're kind of a default on system, you know, your, your motor systems are ready to go and you're Kinda, you're alive and you're ready to go like a wild animal. But the cortex dampens that down and it does that by only allowing the activities that are relevant to that area. That might be none of them to function at any one time. So you take off the cortex while the animal can still do a lot of things. But you know, its ability to match its behavior to novel situations and to learn new behaviors is very, very limited. So it, it becomes hyper exploratory but it can't remember anything.

Speaker 2:          00:30:56       And it becomes very limited in the flexibility of its behavior, and so as you move farther up the hierarchy of complexity, then you're able to do more and more novel and more and more complex and more and more situation specific things. So in the sense of providing a certain level of endogenous activity, which means self-generated activity. So the hypothalamic thalamic animal will move by itself without being stimulated. The hypothalamic locomotor region can be thought of as a locomotor pattern controller, which generates spontaneous inputs ultimately to the spinal locomotor pattern generator. So this. There's hierarchy already talked about behavioral state inputs. There's another picture of the nervous system just to remind you of how it looks. Now it's distributed through the body. Oh, this is very interesting too. I didn't learn this until I read this paper by Swanson. I thought, that's so dumb. How could I have not learned that?

Speaker 2:          00:31:57       Like 30 years ago, Swanson said that. Let's go back. One did. Yeah. Raymond. Kal was like the world's greatest neuroanatomist. He was the guy who really established the field, so did a tremendous amount of investigation into the fine structure of the brain. Like a 110 years ago, a long time ago, and he pointed out that sensory systems have a dual projection within the central nervous system. I told you guys about blind sight already, you know, and the fact that your eyes map onto different levels of the hierarchy, say of sensory input and motor control cajal basically outlined the circuitry for that one branch goes directly to the motor system. So it's. That's for I to output mappings. So that's fast because there's not a lot of thinking in between. You might think that's bad because you want to think, but it's good because sometimes you know what to do and you don't want to thank you.

Speaker 2:          00:32:49       Just want to execute it as fast as you possibly can. So these lower orders, simpler inputs are good for that sort of thing. One goes directly to the motor system and the other goal is more or less directly to the cerebral cortex where sensations and perceptions are elaborated and voluntary motor impulses are generated. So this sort of explains for long time experimental psychology was dominated by behaviorists who thought of the animal as a stimulus response machine. And never paid much attention to the function of things like thought or emotion or complex internal states and you know, the behaviors got an awful long way with the idea of the animal as a sort of simple stimulus response machine. And that's partly because of this hierarchy that we're describing, you know, because you can treat an animal as if it's a pretty simple machine because it has all that simple machinery in it.

Speaker 2:          00:33:40       It's just that on top of that simple machinery, there's a lot more complex machinery and so. But the simple machinery does a lot more than people generally think and can do more than people think. And so the fact that there are these, at least two projections, they branch more than that, gives you right away a sense of why the behaviors could have been right and the cognitive psychologists could have been right. And even the cycle dynamic thinkers can be right because they're analyzing the system at different levels of hierarchical complexity and extracting out slightly different, what would you call a observations and some of these things, or even like the simpler systems can have quite complex output. So, so one of the things that the simpler sensory motor system does is detect snakes because primates don't like snakes. In fact, there's a woman named Lynne Isbell wrote a nice book on primate vision and snakes and she was very curious about why human beings could see so well.

Speaker 2:          00:34:40       And uh, she also noticed that we're very good at detecting the sort of camouflage patterns that snakes used, especially in the lower half of our visual field. And she did this cross cultural survey around the world and found out that where there's more predatory snakes, the primates have better vision. So we of co evolved with snakes and snakes gave us vision just like it says in Genesis, which is pretty damn funny as far as I'm concerned. And it was snakes in trees even so. And fruit of course gave us color vision. So the whole genesis story nailed it pretty well. But you know, snakes have been around long enough and have been our enemy or say predatory reptiles, you know, if you don't really want to go with a little snake thing that are, we've, we've evolved. We've evolved with them. It's like 60 million years.

Speaker 2:          00:35:26       It's a very, very long period of time. So Darwin used to amuse himself in a Darwinian way. He'd go to the. There is a zoo or a rep place that shows reptiles, I don't remember what they're called, but they had one glass cage where there was some kind of poisonous snake, I think it was a cobra, and Darwin would put his face right up against the glass and the kroger would go whack and he jumped back and he. He did that many times because he was curious about whether or not he could actually bring this snake avoidance reflex under conscious control. And he couldn't. Every time the snake jumped, he'd jumped backwards. He couldn't control it. And so that's because all the primates that could control it when there were snakes biting them are dead. So it was Darwin was the beneficiary of the Darwinian process in that. In that sense. So, so the point is your body's conserved, all these low level fast operating circuits and so you're a simple machine in this sort of complex machine and an extremely complex machine. And then something that's so complex that you can't even think about it as a machine and you're all those things at the same time.

Speaker 2:          00:36:34       There's Swanson's take on how the motor system and the hypothalamus are integrated, so it's quite nice. He shows that hypothalamic controller, so that's one of the circuits that we've been talking about that are responsible for a basic motivated state, get sensory input, behavioral state input. That's about the body and the input from the cerebral hemispheres, hypothetically, that's thought or or voluntary action plan, something like that. And then it has output to the motor pattern initiator, the generators and the motor neuron pools and then you act lovely. It's a beautiful, beautiful model. And so you can see that it maps very nicely onto that with the sort of higher order levels of the, of the hierarchy of sensory motor framing associated with cognitive abstractions in the lowest levels associated with those sorts of things that you do with your spine. And this. I flip this upside down here because it's I, I've been very interested in how people get traumatized and it's easier to think of trauma when you flip the thing because once you develop the higher order abstractions, cortically, you know, you say, well, I'm a good person, let's say.

Speaker 2:          00:37:47       Then that's sort of the fact that you're a good person or what constitutes good starts to become a box. The box within which all the things that are associated with it are put. It's one of the dangers of abstraction, right? And categorization. Because if you couldn't think of yourself as a good or bad person, let's say you didn't have that capacity for that level of abstraction, which is like a binary abstraction, right? Good is, you know, one in and bad is zero. So it's a really. It's a really simple abstraction and so if someone, if you do something that a good person wouldn't do well, clearly you don't fit into one category because a good person wouldn't do that. So maybe you fit into the zero. And that's that capacity for abstraction is also precisely the sort of thing that allows human beings to undermine themselves with thought.

Speaker 2:          00:38:43       Because once you have that capacity for abstraction, you can make these ridiculous overgeneralizations. In fact, they're really simple. I'm not a good person. I'm a horrible person. It's like that's how a, someone who's really depressed things whenever anything goes wrong. And so it's the danger, the powerful danger of abstraction is that you can make a terrible mistake and overgeneralization this is partly because, well, let's say a harder goal. You're out with your girlfriend and you flirt with someone else. Um, so what does that say about your character? Well, she might think that puts you in the zero category like now, right? You're not a good person. It's like, well, it's complicated. Is that, is that true? Do you belong in that zero category? She might treat you like that for a week or two. I mean, shouldn't you be taking yourself apart completely because you've made that error?

Speaker 2:          00:39:38       Or should you seek farther down the chain of abstractions for a more specific mistake and, or should she help you do that? It's like, well, you're not a complete zero, you're more like a, you know, point one. She could help you figure out exactly where in your personality hierarchy you have this fault. So being that it's a fault, you know, maybe it's an indication that the relationship is over who, who knows. So anyways, I wanted to show you that because then you can develop a sense of how this hierarchical system can also lead to cataclysmic overgeneralization and that's associated with lots of different mental illnesses, especially depression because depressed people generally go from a small mistake, a mistake, hard to parameterize, right, to the highest level of abstraction say, well, I've made error a therefore and useless, or therefore I bad. It's not good. It's too undifferentiated.

Speaker 2:          00:40:33       I put that in there to remind you that all these little things are informed by the underlying hypothalamic circuits. So you know, that whole hierarchy has to be. Imagine how it's conditioned. That whole hierarchy of motor output, part of it is conditioned by. And then this is sort of like an output or an input system that Sorenson didn't talk about, sort of sensory. That whole motor sensory sensory motor hierarchy, sensory motor perception, action hierarchy will say has to be constructed so that your basic motivational states stay satiated, right? Because otherwise you get thirsty enough and you die or you get hungry enough and you die. It's like you have to organize your behavior so that those basic motivations stay fulfilled, so each of the little ovals that make up that hierarchy have to be organized and laid out with that set of limitations in mind.

Speaker 2:          00:41:35       But then of course there's a higher order limitation which is more the one that piaget talked about, which is that not only do you have to organize your internal hierarchies to take care of all of your basic motivations, but you have to do that well. Everyone else is doing the same thing and so in some sense, the hypothalamic system that's generating the impetus for these layers and layers of motor output also has to do so in a social context. Because otherwise, you know, you fight to the death over a stick of bread, which seems like a very counterproductive thing to do. So I'm trying to point out to you how many parameters those that hierarchical organization has to meet simultaneously. Also, one of the implications of that is that it's not an arbitrary system. Again, this is one of the problems I have with the radical moral relativists stats.

Speaker 2:          00:42:30       It's like, wait a minute, wait a minute. For you to set up your perceptual and behavioral system, it has to solve a whole bunch of problems like in the really complex problems and they're in their kind of arbitrary in some sense like you get hungry and you need deet. It's arbitrary. So what that means is you can't fill that hierarchy with just any old thing, you know, not only does it have to work to keep all the complex parts of you functioning here and now, but it has to keep them functioning here and now in a way that doesn't disturb them functioning tomorrow or the next day or the next week or the next month. So that's integration across time spans. That's a killer, right? Because he can't just go out tonight and drink 40 ounces of vodka and then you know, write the test on Thursday, so there's probably not. So some of you might try so, but then you also have to organize your behavior in the here and now with your behavior spread across timeframes in the presence of other people who are also organizing their behavior across timeframes.

Speaker 2:          00:43:33       It's like once you put that many parameters on the organization of a personality, you can see right away that it can hardly be arbitrary. You know, it's tightly constrained. Okay, so here's some basic emotions. We talked about basic motivations and so the, the web we're going to do in a simple ways. We're going to divide them into two positive emotions and negative emotions. Okay? And that basically gives you extroversion and neuroticism. So positive emotions, they kind of fall into two classes. The one class is the positive emotion you feel when you, when you run a motivational frame to its limit. So you're hungry, you go have a peanut butter sandwich and then you're no longer hungry. Okay? So what's the state? How do you define the state after you've eaten European butter sandwich and you're no longer hungry? Well, you know, you're not jumping up and down and cheering like someone who just made a touchdown.

Speaker 2:          00:44:29       Right? So it's, it's not that kind of positive emotion that you see when people are celebrating, you know, it's more like satisfaction and that's actually technically what it's known as satiation. And so when a motivational routine runs successfully, what happens is it eliminates, it eliminates the necessity for it to exist temporarily. So basically what happens is you run a framework to its logical conclusion, poof, it disappears because it's done and you know, you might be satisfied about that, but that's the next thing that happens is another motivational framework pops up in your, you know, you're in the same game and sisyphus fundamentally. So anyways, it's satiation. That is the term satiation is technically use to describe the state of being. That's characteristic of the successful execution of a motivated frame. It's also known as consumed matory reward, consummation consume. And that's associated with unconditioned. That's an unconditioned response. It, which means you don't have to learn it. So it's a, it's an unconditioned positive response, so, and that means that satiating

Speaker 2:          00:45:50       stimuli when delivered to a creature in the proper motivational frame, have the properties of unconditioned rewards. So you get three things there. You know the satiation brings the motor frame motivated frame to an end. The satiation is also known as consumer Tory. Reward Conservatory reward is very similar to what the behavior is described as unconditioned reward, unlearned, so you can, you can stack each of those things to know on top of each other and then you've got them. The other kind of positive emotion is the positive emotion that you feel when it looks like you might get a conservatory reward,

