Speaker 1:          00:00:00       Okay,
Speaker 2:          00:17:15       That's not the same thing. It's saying that at some point you have to decide what you're going to accept as a measure of productivity because otherwise there's no point in even talking about it and you can't just not talk about productivity if you're running an organization because the organization doesn't exist unless it produces something that will keep it going and generally that happens to be money. So anyways, it's quite, it's very complicated. All of this. I was also curious about because, because I'm curious, I guess is to find out what would happen if I took a measure that was derived in the lab and then try to launch it out in a, in the actual real world environment, tried to market and sell it and now that was very informative because I presume that we develop tests, which I'll talk to you about. There were actually pretty good at predicting performance, managerial performance for example, administrative performance.

Speaker 2:          00:18:03       We got ours have upwards of point six which is really bloody impressive. So we could, we could tell employers, look, if you use our tests, we can increase the probability that you'll hire an above average employee from 50 slash 50 to 80 20 and the economic benefit of that will be staggering. Staggering. And, and I'll show you the calculations that enabled that sort of, that sort of prediction to be made. And you might think, well and this is what you do think. If you're naive about producing something of value, you might think, well, if you can produce something that's of self evident, economic value selling, it will be a snap and that is so wrong, you just cannot believe it. So one of the things we found, which was really mind boggling to me was that you could make a case that the probability that a company will use a test that predicts performance, the pro, the probability that they will use the test is inversely related to the accuracy of the test, which basically means that the less accurate tests are easier to sell and you think, well, why the hell would that be?

Speaker 2:          00:19:01       Why? And the how in the world would it possibly be that corporations would rather buy tests that don't work than tests that do work and that that is what they do because really what they do by is the Meyer's breaks, right? That sells about a million units a year and the Myers Briggs has zero predictive utility with regards to performance prediction. So why do people use it? Oh, here's one reason it doesn't hurt anybody's feelings. Everybody wins, right? And so then you think, well, do corporations really care whether or not everybody wins when they're being tested? And the answer to that is yes, much more often than you would think so. So we hit all sorts of barriers. That was one. The problem with tests that work is that most of the people who take them don't do very well on them. And then the other problem is that people, people aren't good at statistical reasoning at all.

Speaker 2:          00:19:51       They're really, really bad at it. And so for example, they don't know the difference between a percentage and a percentile. So a percentage is if you get 40 percent on a test, it means you've got 40 percent of the questions, right? If you, if you are at the 40th percentile in the distribution of test scores, it means that you perform better than 40 percent of the people. That's actually not too bad. Right? But you'll think, no, that's not 40 percentile, that's 40 percent. And then you'll think that you failed. And so one of the things we found for example, was that when we were, when we were marketing the tests to mid level managers who had some say at least on whether or not they would be used, the first thing they would say as well, I want to do the test. And the thing you say about that is no you don't because this is derived statistically, you can't validate the test on the basis of your opinion about its applicability in your case, but you can't have that conversation that isn't going to go anywhere because they say, well, I'd never give a test to my

Speaker 3:          00:20:48       employees that I hadn't taken myself. It's like, okay. So then you think, well you're a typical manager, you're going to score at the 50th percentile. You are not going to be happy about that because you want a score at the 90th percentile because you confuse percentiles and percentages. And also because you don't notice that if you're doing better than 50 percent of the managers. That's actually pretty damn good question.

Speaker 4:          00:21:10       Yeah,

Speaker 3:          00:21:19       that's a good lead. I'll, I'll, I'll answer that as I go through this. Okay. Okay. So, so that was often at a dead started right there. And then the other thing we'd find this was cool to have horrible but cool. So imagine a large corporation and you go in and you try to make a sales pitch to someone and maybe they're in hr and they say, and you say to them, look, you could use these tests if you use it for 100. People will increase your bottom line by $2,000,000 a year. You think people would be jumping up and down about that. And they say, well how much does it cost? And we say, well it doesn't matter because the cost to benefit ratio is what you should care about, not the cost. Because they would want it say for $9 a test. It was like, no, if you do this for each and I'll show you the mathematics and a bit.

Speaker 3:          00:22:02       Each person that you select with this test will bring $20,000 of extra value to your company. You're not getting that for $9. And then they say, well wait a minute. We have a budget for testing that's limited to $9 a test and they say, well, it's going to produce $30,000 a year in revenue. They say, well that revenue goes to another branch of the company and we won't get any credit for it. We'll just get punished because we've exceeded our budget, our budget for selection. I thought, Oh yeah, I never, never, never expected that to come up as an obstacle so you know, so we had very well designed products. They also talk about 90 minutes because we, we started with a full scale neuropsychological assessment, so we took tests of dorsolateral prefrontal cortical ability which had before that been administered by neuro psychologists and we computerized and we did that back in 1993.

Speaker 3:          00:22:50       So it was among the first attempts to do this sort of thing and then we had a 90 minute test battery that also assessed the big five and then you could give that to employees and you know, you could, you could produce this 80 slash 20 differential that I described and well then we found out what that test was too long. It's like, well, what do you mean you're going to gain $30,000 a year per employee if you use this test? It's like, no, people don't want to be tested that log. It's like, okay, so you want an accurate test that doesn't discriminate against anybody. That makes everyone feel good. That's dirt cheap and that doesn't take any time at all. It's like, well, it took us about 15 years to build one of those after we had built the original thing that actually worked and so even then the the, the process of trying to introduce it into the workplace was almost impossible.

Speaker 3:          00:23:33       The other thing you find if you're trying to sell the large companies, this is this is worth knowing, is that it's great if you can sell to a large company because it's a large company man and so you. The potential for the sale is astronomical, but large companies are so slow you cannot believe it, and so it might take you three years. First of all, you have to find who you should talk to. That's impossible because they all the people that you can talk to have no decision making power whatsoever, so all you do is waste your time talking to them and they'll talk to you. They'll have meetings with you, but it won't matter because they don't have any decision making power and then you can't get access to people who have the decision making power because they don't let you have access to them.

Speaker 3:          00:24:12       And so that's a huge problem and even figuring them out is a huge problem. And even figuring out that those are the people that you need to talk to is a huge problem. So that might take you five years just to get it through your head that, that you're wasting your time. Ninety five percent of the time talking to the wrong people. And so then the next thing that happens, this is really, this is really comical. So let's say you do make some headway. It takes you three bloody years. You've, you've made a relationship with the person, they're ready to launch it. Then they have to market it internally and that takes them a year because they have to convince everybody to get onboard and then the corporation reshuffles and the person that you're dealing with disappears. It's like that happened to us. We were marketing to a very large company.

Speaker 3:          00:24:51       We would go all the way up to the CEO and ready to with this was with the future authoring program and we were ready to launch the damn product. It took us a huge amount of time to get through all the layers and just the week that we were going to launch it, the CEO resigned and the company stock crashed and that was the end of that. Bang and and large companies are like that. Like they're extremely slow and the typical duration that a person lasts in a given position, and this is something to consider with regards to your careers is both for years. So you'll occupy the position you're in for about four years and then while you'll either fail out, you'll move laterally or you'll move up. And so it's a three year sales cycle minimum, and that's interweaved with the possibility that whoever you're talking to is just going to disappear.

Speaker 3:          00:25:41       It's so. And then if you small cell to small companies, well they're faster, but they don't have any money. So that's not very helpful. So it's extraordinarily difficult even if you produce something of high value and that you have proof that the thing exists, it's extraordinarily difficult to sell it. And so here's another thing to think about. No, I think I've mentioned this to you before. If you write a book which is virtually impossible, and then get a publisher, which is virtually impossible, you probably have a rejection rate of 99 percent. So then if you do, if you do manage to publish the book with a reasonable publisher, which you won't because it's impossible, then you get eight percent royalties. That's it. So 92 percent of your labor goes to the sales, marketing and distribution end of things. And so it's just. So it's very, very difficult to generate capital as an entrepreneur.

Speaker 3:          00:26:32       And there's innumerable impediments. One of the things that people do, and this is something for those of you who might be entrepreneurially minded, here's another thing that you have to understand is that you can't really create a product and then launch it because first of all, you don't know how to do that. You might know how to create the product, but you do not know how to market or sell it. You don't know how to advertise it. You don't know how to communicate about it. You don't know how to ship it like there's all sorts of things you just don't know, but worse is you don't know if people will use it and so what companies do that, jen, that roll out new products on a relatively continual basis do is they don't develop the product and then go sell it. They continually communicate with their customers about what product the customer is willing to buy next and then they develop that and so you have to have your market identified and then you have to be in continual communication with the market.

Speaker 3:          00:27:24       Well, you develop the product. It's not. I built a better mouse trap and the world comes marching to my door. That isn't how it works is that you got to find out if someone wants to buy your stupid thing and then the next thing is is that even if you have a great thing, you're going to go talk to people and they have 50 great things that they might buy and they're all great, but they're not going to buy all 50. They might buy one maybe and maybe they'll buy it this week, but probably they'll buy it in six months and they're not going to buy any of them no matter how great. Unless they're on fire and you're selling water because they're so busy already, right? They're so overwhelmed and preoccupied by their jobs that if you come in and you say, well, here, this is going to increase your efficiency by 20 percent and here's the three weeks.

Speaker 3:          00:28:06       You'd have to spend doing that, and then the payoff would come in the next years. They'll say, yeah, we'll all do that as soon as I have time, and as soon as I have, time is never. So if they're on fire and you have water, you can sell it to them, but that's all because otherwise it's a no goal. So those are all things that, that are worthwhile knowing because they're very hard to learn. And so and very comically, I mean, if you would've told me when I first started developing these tests that one of the reasons corporations wouldn't buy them because they worked that I would have just thought really. I mean, come on. Really? That's really the reason. It's like, yeah, yeah, that's the reason God. So very, very, very problematic. And then they already have their processes in place and they're entrenched. And then then the next problem is, you know, you haven't got any customers.

Speaker 3:          00:28:56       I think I told you that before, you don't have any customers and you show them the statistics, but they can understand this statistics and they also have 200 other people selling them things and 50 of them are crooks. So they're just lying about what they're doing. They can't tell the difference between the liars and the people who were telling the truth. And so they can't and they can't understand the statistics for themselves and they can't verify them anyways. So what they ask you is who else is using it? And if the answer is, well everybody, then you don't even have to do the sale because you're already rich. And if the answer is nobody, then they are going to say, well, why is nobody using this? You say, well, it's the hottest thing that's come along and they think, well, I'm not going to be the sucker who gets painted red dead fired because this failed that they do not think this might make me succeed.

Speaker 3:          00:29:39       People do not about whether or not they succeed. They care about whether or not they fail. And so that's another thing is that if you're marketing something and you can say, this will stop you from being identified as a failure than people might be happy about that. But if you say, this will really help you succeed. It's like, yeah, yeah, no, I don't want to succeed. I just don't want to fail. I don't want to succeed. I just want to be invisible and be left alone. And if you're looking for people's fundamental motivation, that's it. It's they want to be invisible and they want to be left alone. I tell you, the Zebra story [inaudible] you, any of you know that story. Okay, I'll, I'll tell you, this is ebro story. Tell it, stop me if I've told it to you before. This tells you everything you need to know about human beings.

Speaker 3:          00:30:27       So it's weird. It's worth. It's worth knowing. Okay? So zebras have stripes and people say, well, that's for camouflage. And then you think about that for two seconds and you think that's a really stupid theory because lions are camouflaged and they're like golden, like the grass and zebras are black and white. So you can see a zebra five miles away. It's like there's a zebra, it's black and white. So the whole camouflage thing that's just not working out so well as a hypothesis. Okay? So bylaw biologists go and they decided to take a look at some zebras and so they're looking at zebra at on the herd because there's no zebra, right? Just like there's no fish. There are schools of fish and there are herds of zebras. There isn't a fish. This is why I think the cod aren't coming back. There are no cod.

Speaker 3:          00:31:12       There are massive hundred mile long schools have cod, 10 stories deep, 20 million years old. You wipe out the school. You don't just get to throw a quad in the water and say, well, you know, off you go. It's like, well, where's my city? It's like launching you in the middle of a field. It's like, well, go out there and reproduce. It's like, no, that's not gonna happen. You know, so without the school that there's no cod and you can't just introduce a whole school of cod because you don't have a whole school of cod. So you know, maybe the cod are never coming back and zebras are the same thing. There's not a zebra, there's zebras and so you're looking at the zebras trying to study as zebra and you look at the Zebra and you make some notes and you look up and you think, oh Christ.

Speaker 3:          00:31:53       Which zebra was I looking at? And the answer to that is you don't know because the, the camouflage is against the herd and the black and white stripes. There's a variety of reasons for this. Stripes flies also seem not to like the stripes, but you know, usually people, things evolve for multiple reasons. But anyways, it's very difficult to parse out a zebra against the herd. You look down, you look up, it's like, oh, I'll hold those damn zebras look the same. Yes, the camouflage is effective, but it's against the herd. All right? So then you think, well we better identify a zebra so we can see what he's up to. So then you take your jeep and a can of red paint and a stick with a rag on the end of it. And you drive up to the zebras and you paint their haunch. Read that a little bit, put a nice red dot on their haunch or maybe clipped the rear with a clip.

Speaker 3:          00:32:36       And then you know, you stand back and you think, Hey, I'm pretty, now I'm going to watch that zebra. So what do you think happens to the Zebra? The lions kill it. Right? Right, right, because lions, they're smart, right? Hunter hunting animals are smart, but they have to identify a zebra before they can organize their hunt. They can't just hunt the whole herd. They have to pick out a zebra and so maybe it's like a zebra that's got a sore hip or something. And so you think, well, nature's kind. It just takes the week. It's though no zebra or lions, like really healthy delicious zebras, but they look like all the other healthy, delicious zebras so they can't get a beat on them. But if there are small and just born or if they're limping or there's something that identifies them, then the lions can pick them out and then they do pick them out.

Speaker 3:          00:33:24       And so the rule for human beings is keep your damn stripes on so the lions don't get you. And I'm telling you, man, if you want to remember one thing from my class about human motivation, that's a good thing to learn. People camouflage themselves against the herd and they like to be in the middle of the herd, which is what fish do. By the way, if you have a big school of fish, the smart, healthy, large fish are in the middle of the school because you know what you call a fish on the outside of the school bait, right? So that's what people are doing there are trying to move into the middle of the herd all the time and the herd moves around or the school moves around and people are going, well, I'm in the middle, I'm staying in the middle here, so I've got this protective ring of people around me so the predators don't pick me out and do me in.

Speaker 3:          00:34:11       So okay, so that's part of the reason why I said, well, you can't sell something to someone for success because you're thinking, well, people are aiming at success. Don't, don't be thinking that. It's not by any means necessarily true trait. Neuroticism is a potential most powerful motivator and trait. Neuroticism is let's not be too threatened or hurt, right? That's the negative emotion system. And the negative emotion system is a killer source of motivation. You know, you also see that there are scales of wellbeing that have been designed mostly by social psychologists, which means they're very bad scales most of the time because their psychometric capacity is absurdly low, generally speaking, so what you find with scales of wellbeing sometimes they're talked about as scales of happiness even is that people aren't after happiness thereafter, not hurting. It's not so they don't want to be extroverted and enthusiastic, right and and bubbly and full of smiles and laughter.

Speaker 3:          00:35:07       That isn't what they mean by I want to be happy. What they mean is I don't want to be anxious or in pain, and so wellbeing scales tend to be something like neuroticism, sorry, emotional stability plus extroversion, but the big loading is on emotional stability. The reverse of neuroticism. You want to avoid suffering. You don't want to be happy. You want to avoid suffering, and one way to avoid suffering is not to let the Lions Gnaw on you, and one way of doing that is to stay in the middle of the damn hurt and so and like, I'm not being a smart Alec about this. I understand why people do that. There's real danger to being visible. There's real danger in being visible. Now. You might be successful if you're visible, but you also might be dead. So okay, so now there's a number of things to consider if you're thinking about performance prediction and one of them is to what degree do people vary in terms of their performance capacity and you might say, well, there's very little performance variability, or you might say there's a tremendous amount of performance variability, or you might say there's an absurd amount of performance variability and it turns out that the claim that there's an absurd amount of performance variability is the proper claim.

Speaker 3:          00:36:15       Iq is normally distributed, so is conscientiousness, but productivity is distributed along the prieto distribution and I'll show you why and that follows a law called price's law from someone named Derek to solar price who was studying scientific productivity in the early 19 sixties. And what he showed was that a vanishingly small proportion of the scientists operating in a given scientific domain produced half the output. And so what you see and what's happening is that to do really well at a given productive task, which would also include generating money as as a proxy for, for, for creative productivity, is that you have to be a bunch of things, have to go your way simultaneously. So maybe you have to be really, really smart. You have to be really, really lucky. You have to be really healthy, you have to be really energetic, you have to be really conscientious, you have to be in the right time at the right place, and maybe you also have to have the right social network, right?

Speaker 3:          00:37:07       So it's a lot of things and each of those are small probability there. Each of those are small probabilities. And then if you multiply the small probabilities together, you get an extraordinarily tiny probability and you have to have all those things functioning before you're going to end out on the, on the, on the extreme end of the productivity distribution. But if you do end up there, then you produce almost all of everything. So it's a tiny number of people that produce almost all of everything. That's price's law and technically it is, and I mentioned this to you before, it's the square root law. The square root of the number of people in a productive domain produce half the output, right? So if you have 10 employees, three of them produce half the output. If you have 100, 10 of them produce half the output. If you have 10,000, 100 of them produce half the productive output, and so what that also means is that because there's massive variability in performance, you don't have to shift your ability to predict performance very, very, very much up towards being better at it to gain substantially on the positive side because there's so much difference in productivity and that actually happens to be also a function of the complexity of the job.

Speaker 3:          00:38:15       If the job is simple, which is means you can. This job has 10 rules, maybe that's a janitorial job. Let's say you do, it takes a little while to learn it, but once you've learned it, you basically do the same thing all the time. There's not a lot of performance variability in those jobs and most of that would be not by conscientiousness and also to some by neuroticism because the higher people who are higher in neuroticism would be more likely to miss work, but, but, but general cognitive ability for example, is not a good predictor at all. It'll predict how fast you learn the tasks initially, but not how well you perform the test, but if the task to you're doing are shifting constantly, so your responsibilities change or you're in a creative job where you're constantly solving new problems. So those are kind of the same thing.

Speaker 3:          00:39:00       Then Iq, as the complexity of the job increases, the predictive utility of Iq increases, which is only to say that smarter people can handle complex situations faster. So that's doesn't seem like a particularly radical claim. So price's law dictates that there's massive individual productivity differences between people. So increasing your predictive, your capacity for predicting performance even by small increments, has a huge economic consequence. That was established in the 19 nineties. The equations were first developed in the 19 nineties and that's part of the reason that I started working on performance prediction tests because I read the economics and I thought, oh my God, you can produce a test that costs $30 times. Say Baby, you have 50 applicants for the position, $1,500 to administer, and it'll produce an increments of something like 30 percent of salary permanently for the person that you put in a position.

Speaker 3:          00:39:52       So let's say you hire a $75,000 employee and it increases their productivity by 30 percent, so we'll say roughly $25,000, you'll get a $25,000 return on a $1,500 investment every single year. That person occupies the position on average, that's four years. That's $100,000 payoff for your $1,500 investment. I read that. I thought, oh, that'll be easy to sell. It's like wrong. Wrong. Even though the economic payoff was so massive, I told you the other impediments that did emerge, but the, the arithmetic or the capacity to produce these calculations was established in the 19 nineties and I'll show you the equations in a bit here. Okay, so we already talked about what a normal distribution looks like. That's the red line and a normal distribution emerges as a consequence of chance processes. So we'll take a look at those here. Hopefully this will work. Look at that.

Speaker 3:          00:42:27       So there's your corporate advertisement for the day, but it's not often you see a heroic, normal distribution, but they're. There you go. So, so, so what you see is that you get a pattern output as a consequence of chance processes and so where you happened to be on the distribution for all of the traits that we've described as a consequence of innumerable chance, genetic genetic and cultural processes. But a lot of them are a lot more than people like to admit her genetic. I mean you can make people stupid or with the environment, but it's not that easy to make them smarter. So because it's what I think about it, right, it's way easier to make something worse than it is to make something better, and so even if you take everyone and you give them optimal access to information and say optimal nutrition, which pretty much everybody's in that position now, at least in so far as we can manage it, you're going to get massive genetic differences in such things as conscientiousness or extroversion or intelligence as you would.

Speaker 3:          00:43:20       In fact, as you flatten out the sociocultural environment, say you take everybody and you provide them with optimal nutrition and optimal access to information, which you've pretty much done by the way with a computer, right? Because how are you going to give someone more access to information than to give them a web enabled computer? That's it, right? There's. There's just no better. It's an infinite library. You can learn anything with it. So we're done. We've equalized the education landscape roughly speaking and then nutritionally. Well, you know, yeah, some people eat badly and some people eat better, but the option to eat well is basically open to at least everybody in North America. Roughly speaking, you've wiped out the social socio cultural variation. You might think, well, that equalizes people. It's wrong. All it does is reduce the variability to the remaining biological differences. You maximize the genetic variability by minimizing the socio variability, right?

