Speaker 1:          00:06          [inaudible].
Speaker 2:          09:23          So which is to say that we have learned to perceive and then to infer those things that are most necessary for us in order to continue our existence, propagate live well, all of those things. And that would be true at the level of individual survival. And maybe it's also true at the level of group survival, although you know the, there's a tremendous debate among evolutionary biologists about whether or not selection can take place at the level of the group. Anyways, there are these basic level categories that manifest themselves to you. And then there's categories of the imagination that you have to infer up from the sensory domain. And we do that partly in science by comparing our sensory representations across people. But we also do it by thinking abstractly, conceptualizing abstractly. And no, one of the things that's interesting about abstractions, it's not clear whether they're more or less real than the things they're obstructed from.

Speaker 2:          10:16          You know, this is a perennial debate among, let's call them ontologists who were interested in that fundamental fundamental nature of reality itself. In some sense, independent of conceptual structures. Our numbers more or less real than the things they represent. It's a really hard question to answer because knowing like using numbers as a representational system gives you unbelievable power. And there are mathematicians that believe that there isn't anything more real than mathematical representations. Now it depends to some degree of course on how you classify reality. That's the problem with a question like is a uh, equivalent to be the answer to that always is, well it depends on how you define a, and it depends on how you define be. So generally it's not a very useful question, but you can still get the point that there's something very real about abstractions incredibly real. Because otherwise why would you bother with them?

Speaker 2:          11:09          They wouldn't give you any handle on the world. So what's the, what's the most useful or what's the most, what's the broadest possible level of abstraction and is there any use of any utility in thinking in that manner? And I tried to make the case last time that, that in the mythological world there are three categories or four depending on what you do with the strange fourth category. Cause the fourth category is sort of the category of uncategorizable entities. And so it's sort of the category of everything that not only do you not know, but you don't know, you don't know what it's it's, or you can think about it as the category of potential. I actually think that's the best way to think about it is that it's the dragon of chaos is the category of potential. And I do believe that we're, our materialist view is essentially wrong.

Speaker 2:          11:57          I think that the proper way of looking at the, at beings that being his potential and from that potential, whatever consciousness is extracts out the reality that we inhabit anyways. That's certainly the mythological viewpoint and, but it's not just a mythological viewpoint. It's, it's, it's the, it's a, it's a sequence of ideas, for example, that deeply underlies the thinking of John Piaget and Piaget. By the way, it was very interested in reconciling the gap between religion and science. That's really what he devoted his life to doing. And so, and there are other streams of philosophy and I would say high digger that phenomenologists are, are thinking along lines that are similar to this as well because Heidegger was concerned not with the nature of material reality, but with being as such. And so you can extract out the viewpoint that I just described from mythology, but it isn't the only source of such, um, what would you call it?

Speaker 2:          12:52          A hypotheses is probably the right idea. So, so the idea, you can think about this as a bootstrapping process in some senses, in order for anything to get going, it has to bootstrap itself up and become more and more complex as it does that. So it's, it's like this is the answer to the chicken and egg problem, right? Which was first the chicken or the egg while neither something from which both the chicken and egg were derived. Right. Cause the ultimate, the ultimate answer to that is the answer to how there are things at all, who knows? But at some point there were neither chickens nor eggs, but there were the things that were the precursors to those things. And so they spiraled upwards in some sense. And those, those, uh, initial, uh, prodo entities, single celled animals for, we need to go back farther than that.

Speaker 2:          13:41          But we could say, well, single cell animals differentiated over time. Right? And there's this looping process that, that differentiates out into both the chicken and the egg. So, but the question is, what do you need in order for that process to begin? And that's really the question of what the fundamental constituent elements of reality are. And the mythological hypothesis is that there's are three or four. One is the fact that there has to be something that, that, that that manifests itself as an observer. It's something like that, some kind of observer now where that process of observation starts in the Fila genetic chain is very, very difficult to tell. You know, we might say, well, there's certainly nothing, no possibility of a conscious observer until there's a differentiated nervous system. But then prior to the emergence of differentiated nervous systems, there were animals that were complex enough to react with the environment in a manner that, well, single celled animals, they're quite complex.

Speaker 2:          14:38          I mean, some of them are unbelievably complicated. You know, they can move themselves through space, they can orient, they can follow chemical trails. They're not, they're not stupid by any stretch of the imagination. Now to what degree they have big, you know, as something that can represent, well we don't have to speculate on that, but the prodo elements of, of conscious being are there. So you need, you need a being, you need that. The structure of that being through which the, the entirety of being itself is interpreted and you need the surround. It's something like that. And so I conceptualize that as something that knows that's the knower, what it knows. That's the interpretive structure and that which needs to be known or you could come, you could conceptualize that as the individual in explored territory, nested inside unexplored territory. That's another way of thinking about it. Or you can think about it as the individual inside culture and the individual culture has nested inside nature. That's another way of looking at it. Or you can think of as the knower and in order surrounded by chaos. That's another way of thinking about it. But all these things, you know, they're all attempts to articulate the same underlying structure.
