Speaker 1:          00:00          [inaudible]
Speaker 2:          13:54          Yeah. Which is a totally appropriate description of them. Um, but in order to realize that that's a lie, you have to jump through a lot of hoops. I mean, because say I'm someone on the laughter Sam, someone in the middle and I see Dave Rubin or Ben Shapiro say, that's not really what he said. Well, why should I believe you anymore? So you have to go to the actual source. You have to go to actual reporting. It's more effort. That's something that you and I are probably willing to do because we know the game that they're playing. But a lot of people just don't know. But I also think that's why people are turning away. Um, especially young people from mainstream media and from talking had to listening to podcasts where there's conversations and when there's dialogue where there's nuance and where people are willing to say, you know, I don't know that much about this. Here's what both sides are saying. You hardly ever see that on the news. So I think, I think that's part of it. It's a change in the media landscape.

Speaker 3:          14:44          Yeah. Where do you think Trump fits in? I try not to do that much about Trump in general, but since you brought him up. Yeah. Um, where do think he fits in with sort of the future of conservatism then is I can sense a little push and pull with you on him.

Speaker 2:          14:56          Yeah. I mean I voted for him and I think I'll vote for him again. It's mostly because I voted for him in 2016 mostly because lesser of two evils then I didn't think that he was going to lead very conservatively. I mean, especially prolife, it's a huge issue for me at, he had just a few years earlier, said he was pro choice. He didn't seem to emulate any of the conservative or Christian value is that I hold in my life. But then I looked at Hillary Clinton and I looked at how I felt like the country was torn apart by Barack Obama over the past eight years. And I was like, okay, someone who is going to probably advocate for legislation and surround himself with people that aligns more with my values or someone who I think is diametrically opposed policywise to everything I believe. So I chose him and I think I would choose him again because again, I, not that I would ever vote Democrat and I've never been on the left.

Speaker 2:          15:45          But if I were, say I were a centrist, I would be looking over to the left and saying, okay, this guy don't like what he says, don't like his personality. I think he's too brash and sometimes he doesn't make any sense. He calls Tim Cook Tim Apple. Okay. Yeah. Like he's a little embarrassing. But then I will get people who are advocating for late term abortion, open borders and socialism. And I'm like, oh, like my babies and my private property, I think I'm gonna stick with Trump. And so yeah, I'm even more so in that camp because I am a conservative and I do care about the future of the country and I hate socialism. So of course I'm going to vote for him again. And I think that's how a lot of people feel sometimes a hard case to make.

Speaker 3:          16:22          Yeah, that's how I see it. I mean, it's like if you guys could just not be that bananas, they can then the refugees who wouldn't do it leaving you, but you just can't not be completely insane.

Speaker 2:          16:33          No, they give us something here. Well sometimes I wonder if it's a strategy. Are they taking us to the nth degree? Are they taking us to the, the most crazy Marxism that they can actually take us? Are they taking us to, for example, medicare for all, just so we'll get on board with healthcare for all. Are they taking us to open borders just so we'll be okay with abolishing ice? Are they taking us to, you know, killing babies outside of the womb to where we can say, okay, as long as limited the second trimester. Because I, I mean, I don't think that's going to work, but I do wonder, are you guys pushing us to the limits? So we'll settle for something a little bit less, but that's still liberal. I don't know. Yeah, I mean not,

Speaker 3:          17:08          I suppose that could, well, you know, I don't know what the answer is, but I suppose they could be doing, I mean, Trump does a little of that, right? Yes. Take out something really far and then you come in. I mean, that's what negotiations, you're right. Yeah. I don't know. But watching these guys go off the deep end has been quite something. And so I mentioned to you a couple of days ago on, uh, on Twitter. So you've been hitting the AOC pretty hard. And I think your arguments, you never attack or personally you always go for policy or for the, the context of what she's talking about. Yeah. Um, tell me a little bit about why you're not thrilled with AOC.

Speaker 2:          17:44          Well, we hear a lot of people in the last sane, oh, AOC gets tea. All, she's really getting into y'all, she really bothers you. And I'm like, yes, she really does. I'm not even going to pretend like she does it, especially bothering me. She specially bothers me because she is representative of millennials, which she isn't really, but she's representative of the stereotypes of millennials and she's a woman and so she is claiming to represent all millennials and all women and she is espousing and saying everything that is so diametrically opposed, not only to what I believe in, but what is good for America and also like she just says dumb things. Just dumb. It's not that okay. She's crazy. Like I think Bernie Sanders is crazy, but I think he's probably smart. Like he can make a pretty good argument. She just isn't good. She's not even good at fulfilling her own arguments and I think it's her. It's the hypocrisy to of same. Well, no one has any legitimate concerns with me. No one has any legitimate criticism. I'm going to pull this random tweet from this person with 10 followers and say, well, this is all of the right, making fun of my shoes. This is all they've got. We'll know. There's been a lot of people asking you for dialogue and debate and to discuss ideas and policies and you refuse to, that's what bothers me.

Speaker 3:          19:01          Yeah. So what do we do about that? Because the energy of the media, the focus, so much of it is on her. I agree. I don't think she's particularly bright. I think she has handlers that at times are writing her. She's not writing most of these tweets. Yes, maybe she types them out, but it's very clear if you listen to her speak the way she speaks and her understanding of information is very loose. And then in Twitter form, she knows all these things about history and policy and all of these things and the idea that she wrote the green deal or any of that stuff. It's just all nonsense. But what do you do if so much of the energy is focused there? Um, which I, you know, I think we're in agreement. It's dangerous. How do you move that if she won't debate?

Speaker 2:          19:40          Yeah. I think that all you can do is advocate for your own policies and ideas the best way that you can. And yes, of course, to call out her lies and say, this is why it's a lie. I mean, you might not convince everyone, but maybe there is one person who thought that her tweet was awesome and looked at what you said and said, okay, well maybe now I am starting to see a pattern of not just her, but people like her that use identity politics and use, uh, this victimhood narrative. Someone like Ilhan Omar as well to say, Oh, you can't criticize me. I'm seeing that a lot. Maybe her credibility comes into question. So I do think that's important. I think it's important to keep it above board as much as we can with the criticisms. Now I'm not necessarily good at that. Like sometimes I just want to, yeah.

Speaker 2:          20:19          And I don't, I don't want to call it, I mean, I don't think I ever go for anything super personal or ad Hominine, but there are times where I just want to be like, this girl's an idiot. She's an idiot. And I don't think that that's probably just to call myself out. I don't think that's the most productive thing to do. We should probably say why she's wrong. Um, but someone who I think is actually trying to play her same game, um, it's a little bit different cause he's older and he's a man. But Dan Crinshaw is using social media to his benefit to actually talk about what's going on in Congress. Say, here's the legislation I'm trying to get past here for the Democrats are doing, here's the back and forth fight. We have hardly any transparency in Congress from the right. We don't have a young representative that saying, okay, this is what you're hearing. Here's what's actually happening. AOC is trying to do that. But you do have someone like Dan Crenshaw who trying to do it on our side. And I think that's important.

Speaker 3:          21:08          What do you think is the goal of this new crop of Democrats? Like do you like, to me, they genuinely want to change every fundamental law and every fundamental philosophy that is underpinned this country for over 200 years. I mean, really it sounds alarmist. It sounds conspiratorial, but I think they're deeply on proud of what America is. Yeah. Um, and it's very sad for me as we talked about right before we started, it's like this ain't the party at JFK anymore.

Speaker 2:          21:37          Right? It was one thing when we just disagreed on policy. It's another thing when we disagree on patriotism, it's when we disagree that fundamentally America was founded on good ideas. Maybe you don't like the founder founding fathers, maybe you don't even like that they owned slaves. Maybe you think that America has a bad history. We can probably agree on that. That America doesn't have a perfect history but us not agreeing on basic constitutional values of individual liberty, of the rates that are endowed to us by our creator. That creates a whole other host of problems. We have not more complicated disagreements between this new crop, but a more fundamental disagreements, more simple disagreements than we've ever had before. That's what makes them so frustrated. And, and people like me, like us who care about American values and are down with the constitution, it's really kind of mind boggling.

Speaker 2:          22:24          Like we don't even know where to take their arguments sometimes. But when you look at what's coming out of academia, I mean all this postmodern garbage, it kind of makes sense. I mean, they've been taught that America is this imperialist aggressor in everywhere. Boots have been on American boots had been on the ground. Uh, evil has spread and white nationalism has spread. That's what they're learning. You're like, okay, I can see where they got that. It's sad because it's an accurate. Um, but I think that's kind of where it's coming from and that's what they're promulgating.

Speaker 3:          22:53          Yeah. Are there parts of their right that you're not happy with?

Speaker 2:          22:56          It definitely. I mean, if the old rate is even still a thing, I feel like it's kind of had its heyday. I literally prayed that it's had. Of course, I don't like them. I think there are a bunch of Internet trolls. There are people also who think that the world, the West is going to be one back through memes. I don't think there's anything wrong with me. No, they're all good means no. I thought that was the cause or anything wrong with that. But I don't think that's primarily where the, where the battle is flat and then I do get frustrated with people who can't ever criticize Trump when he says things. For example, and this was a while ago saying, okay, we'll take away their guns and then due process or something like that, or where they can't refute him on trade, they can't push back at him at all or they try to paint him into like this almost Demi God savior.

Speaker 2:          23:40          That bothers me because, okay, let's not pretend that he's Ronald Reagan. He might've even done better things than Ronald Reagan in a lot of ways, but let's not pretend that who he is as a man is Ronald Reagan, that he represents all of our conservative values. I think it's okay to say, you know what? As a Christian, I don't really agree with a lot of things that he says. A lot of the things that he's done, I still like his policies, but I'm just going to be honest. I don't love everything that he's done. The people that will not say that, that bothers me, I just don't get it.

Speaker 3:          24:10          Do you think that there's a like sort of a sickness around the Culta personality related to our politicians, the way we talk about them and think about them. I mean, so you could take that with Trump from certain people, you know, the certain just die hard mag of people who would never find fault and you could take that with the obsession with, oh there's better with his shirt rolled up, standing on auditable and skateboarding and just the way we talk about them, like they're all celebrities or that, that they have the where with all to fix all our problems. It all actually feels gross to me. Like politics feels very gross to me for someone that talks about it as much as I should.

Speaker 2:          24:43          Yeah. I don't know if it's because it's gotten so dramatize that it almost feels like our favorite soap opera. You know how someone has a character that they just love and can do no wrong. They're like, I'm, I'm fighting for this person in this show. It's almost that are our politics have become so celebritize, which really almost started with Barack Obama and so dramatize that people have picked their favorite characters and they feel like they have to pick one and there's, there's no way. Yeah, there's no way that they're going to pick the other one. But I also think it has to do with the fact that they see their enemy as so bad, as so crazy as so radical and the left is beating up on Trump so much and so unfairly that they, they, I think they're honestly thinking and maybe with good intentions, why would I pile on that? Sure. Maybe I don't like some of the stuff that he does, but we never hear any of the good that he does. So I'm going to be a part of the group that talks about the good that he does and not the bad. So maybe, maybe those intentions are pure.

Speaker 3:          25:39          Yeah. So I, I do agree with that. I think that there's a certain set of people that think, well, wait a minute, this guy is relentlessly getting attacked and lied about and Russia investigations that everything else. So when he says something like to me the the one that you hit on a, we'll take away the guns first and then the due process. To me that probably is the worst thing that he has said in, in the two plus years. Yeah. And I could see why a decent person that would know that that's wrong wouldn't go crazy about it because a, he probably was probably just like sloppy language maybe. Right? Maybe, but B, it's like everyone's attacking the guy constantly. Like cut him some slack. But I guess that does it. There's a danger in that too.

Speaker 2:          26:20          Yeah, and I think it's that they look at his actions, they keep saying, or I should say we, we look at his actions like, do I think that he is ideologically prolife? Do I think he really cares about abortion? Probably not now. Maybe he's been awakened to like a lot of people have with the New York law and the Virginia Bill that didn't get passed and said, okay, that's really bad, but I don't really care what he personally thinks about abortion. He's been a prolife advocate and I think that's a good thing and I want him to advocate for the things that I believe in. And I always knew when I was always pretty confident in the fact that even if he's not an idea log, which I think we all knew that he wasn't, he was going to surround himself by people that would push the values and the policies that conservatives believe in him. That's nowadays, that's really all I care about. It's almost all, I wouldn't say all, but that's most of what I care about enough to get my vote.

Speaker 3:          27:11          So is that the irony I guess for Christian conservatives is that you needed a guy that was going to do a play, a dirty game and, and maybe you couldn't get Romney or McCain. Yeah, I mean tried it the other way. Like those guys weren't going to play in such a way because it's not just that you're fighting the candidate. You're also fighting the media establishment in the colleges and all that.

Speaker 2:          27:29          That's not how I thought of it, because I didn't vote for him in the primaries. In Lichen, in the primaries, I actively talked about not voting for him in the primaries, and I honestly didn't understand.
