Speaker 1:          00:00:00       [inaudible]
Speaker 3:          00:03:13       yeah, you're pulling the trigger. Yeah. Okay. Okay. Okay. Um, well my parents didn't have their binnacle text to advise them on like what age they should make their kids start fasting and soul. For some reason they decided that five years old was a good time to, so I've been fast and free Yom Kippor since I was five, so yeah. You're an old pro now. Yes, yes. Um, so that's like one quick story of how I grew up in the, my father introduced me to the writings of Leon Uris when I was 15 years old. So he was a really same as Jewish author who wrote a lot about the reestablishment of the state of Israel. He wrote books like exodus and Qbe seven and millet 18 and I read all these books throughout high school and was part of the Hebrew Culture Club in high school. Went to a very egalitarian high school in New Orleans. Um, so this is sort of my introduction to the world of Jewish culture, but also Israel in a contemporary sense. And then I attended the University of New Orleans where I initially majored in film, but then switch majors to international studies in 2012

Speaker 2:          00:04:20       graduated magna cum laude.

Speaker 3:          00:04:22       Yes. I had to think about it. Yes. Um, but the reason why I switched majors with, because antisemitism was resurfacing in Europe, in France in particular.

Speaker 2:          00:04:35       Yeah. So this is about what, seven, eight years?

Speaker 3:          00:04:38       This is 2012. Yeah. So, and I wanted to get involved in the Israel space, so that's why I switched majors. And then I started a student Pro Israel organization on campus. Um, did Israel advocacy for three and a half years. Realize that we didn't know what we were doing, but I learned a lot from that experience. Um, and that was my college experience.

Speaker 2:          00:05:00       Yeah. Okay. So we're going to get to obviously a lot of the advocacy work that you do and some of the things that you've written and all that, but just a little bit more on the, on the growing up part because there's something really fascinating there. It's like it's sort of for you it's like, oh well this is how I grew up. You kind of [inaudible] but it sounds for other people it's like, wait a minute. So she's Christian, but with celebrating all these Jewish holidays, like how, how was that explained to you as a child or was it explained?

Speaker 3:          00:05:23       Yeah, that's your choice. Like it was like the explanation was this is how Jesus and the disciples observed, so we're going to observe in this way. That was like the basic explanation and then like just growing up, you know, you're conditioned to do these things and so it just becomes rote and becomes like basic. But like you were saying, it doesn't make sense to a lot of people looking from the outside in. So yeah.

Speaker 2:          00:05:46       Okay. So college you started realizing that, that the things that you had grown up around, that something was sort of under assault?

Speaker 3:          00:05:53       Yeah. Is that fair to say? Yeah, I think, yeah, and I think that because, um, you know, antisemitism is fundamentally like dehumanization of Jews. And because I had grown up with such a, not just like a love for the Jewish people, but in awareness of Jewish culture, like to a certain extent, I've, my identity was defined by Jewish culture or adjacent to Jewish culture. So I think in that sense it did feel like something, a part of me was under attack. So that was probably a huge catalyst for getting involved.

Speaker 2:          00:06:23       What did the, like your Jewish friends about this girl that you know, doesn't stereotypically looked Jewish, which is a ridiculous thing to say, of course, because there are black Jews and Tino Jews and Chinese Jews and everything else. Um, did your friends think like, what is this

Speaker 3:          00:06:39       in college or in college growing up, whatever it is, growing up, I don't, I don't know if they, if they thought any different, I don't remember. I just remember that the Jewish kids and myself were not in school during Rosh Hashana. We're just out of, we were just acting at the same time. I'm in college. I just made all my Friday. Good. If you want a couple extra days off, it's very good. They're good. I mean, I didn't even talk about, so you could, that's a whole nother story. But in college, my friend, I just made my friends join my club so they, like, I just made them like there was no like, oh, this is, it was just who I was and like a part of, you know, my life.

Speaker 2:          00:07:20       Yeah. So it seems to me that right now, I guess campus antisemitism is sort of running rampant. I think it has a lot to do with bds and we can talk about that and more. But what, what were you actually seeing back then that were the marker?

Speaker 3:          00:07:33       Yeah, I mean back then, so there wasn't a lot of, there wasn't like systemic antisemitism at the University of New Orleans. Um, or for example at Tulane where I did a lot of, uh, pro Israel stuff also. Um, but actually what I discovered was though there was antisemitism on certain campuses or in hotbed campuses like Columbia and UC Irvine. And we've heard about all of these different campuses where there, you know, problems. The larger issue was that we in the community were confusing two different things. We were confusing two very important questions with each other. The first question was, how do you combat antisemitism? Which is a novel question, a good question, a question that got me involved, uh, with the question of how do you actually get people to fall in love with Israelis? And we were confusing those two questions. And as a result, we were coming. We were, we were shaping the basis of our advocacy around, uh, the wrong assumption.

Speaker 3:          00:08:31       So like the first question, how do you fight antisemitism is essentially a question of how do you get people to stop hating? But the second question, how do you get people to fall in love with Israelis? There's really, society is a question of how do you get people to start loving, which is a totally different question. And we, we, and I say like collectively, we, the peripheral community in America hadn't figured that out. And so as a result, we were doing pro Israel advocacy. We were putting together projects within the realm of pro Israel advocacy. That didn't make sense. Yeah. And that was the larger trend that I observed that I witnessed when I was in college.

Speaker 2:          00:09:05       All right. So let's do both of those. So first, how do you deal with disassembling antisemitism? We're just hatred. Yeah.

Speaker 3:          00:09:11       Yeah. Well I think so. I think they're interconnected, connected on some level. I think, um, it's not just enough to, to continue to tell people to stop painting. Obviously that's important, but you also have to create a framework and create, um, sort of like a, uh, a collection of lessons, if you will, on how to start loving on how to love, if you will. Um, and I, so, so I think that that actually ends up combating antisemitism and combating all forms of hatred. If you actually build out a framework or try to teach people how to love,

Speaker 2:          00:09:45       do you think there's something unique about hating Jews that's a little bit different than hating other people? Like sort of partly of a history, a historical reason? Yeah, because it's goes back forever basically. Okay. But also that I find right now, I mean most of the people that hate me or are on the left, let's say. Right. Um, so I get a relentless amount of hate from them and I don't, I don't get a lot of hate from the right, but every now and again when I get a hate hatred from the right, it's, Oh, you do blah, blah, blah, that kind of thing. Yeah. It's, in my case, it's very disproportionate on one side that probably has more to do with my politics right now. But I do think it's interesting that it sort of, it is that horseshoe theory where the people on the fringes both end up hating you for identity.

Speaker 3:          00:10:25       Right. Uh, that's a good question. Do I think antisemitism is like uniquely a problem or uniquely different? I mean, if you were to look at intersectionality, for example, which is this,

Speaker 2:          00:10:34       I was hoping we'd get to it. Yeah. My favorite talk. Yeah, let's do it. Um, can you explain? Let's, let's, let's steal man, intersectionality. Give me, give me what the, the person out there that's the believer in intersectionality. What, how, what, what would they tell you intersectionality is before we knock it down,

Speaker 3:          00:10:50       right? I think I can still man it, I mean, I, I'd say that intersectionality makes three claims, one of which is true. Um, the first claim that it makes is that you can, you can experience intersecting forms of oppression. So I, as both a woman and a person of color can experience forms of oppression by virtues of those categories to which I belong. And they can interest, intersect and interact with each other in new ways.

Speaker 2:          00:11:14       And I think that's the record. I'd been conducting this interview as if you were a white man. Oh, thank you. I just want to be clear clinical sign out there.

Speaker 3:          00:11:20       Thank you so much. It's such a relief.

Speaker 2:          00:11:24       Okay. But you've got these, you've got these two immutable characteristics. Basically that right could intertwine based in their outsider characteristics. That's it.

Speaker 3:          00:11:34       So like a person, a man could be sexist toward me or a white person can be racist to me. Right. And then, and then both of those types of discriminations or prejudices can interact in different ways, which I think is a basically true statement. Right. Okay. Um, so that is the extent to which

Speaker 2:          00:11:54       I can still manage the sectionality. Okay. Now give me now give me the nod. Right. Um, the not so true.

Speaker 3:          00:12:01       Actually I would say dangerously false claims of intersectionality. One is that the primary motivator a bit behind all human interaction is power. And by power they mean like that power in order to oppress. Um, so I could be having a disagreement, political disagreement with you in good faith. Um, but according to the intersection of lists, it doesn't matter because you have white skin and I have brown skin. And so you, by virtue of the category that you exist and you are trying to impress me.

Speaker 2:          00:12:33       Right? And in this case, my gayness would fall below the importance of say my white skin is actually an intersection on the scale of intersectionality, right? Jewishness is completely sort of thrown out, which I think is related to the Israel thing. Which one?

Speaker 3:          00:12:47       Definitely like hierarchies of what know, like virtues and stuff like that or lack thereof in your case.

Speaker 2:          00:12:53       Yeah. Uh, I'm just me, but can I tell you? So that's the,

Speaker 3:          00:12:56       that's the first, uh, dangerous claim that it makes. And then the second conclusion, I guess you would say to which it comes is a conclusion of ratio. Essential Ism. So what that means is you could take any human basic human behavior, let's say feeling entitled, right? So my friend could have a new iPhone x and for some reason like I don't have the money to buy the iPhone x, but I want the iPhone x, whatever I'm coveting, right? Yeah. This iPhone x if you will. So I feel a sense of entitlement to it, right? So any human being can feel the sense of entitlement, right? That's my point. But the intersectionalists will, will claim that entitlement, like a priori is the white man's thing. So they will refer to entitlements as white male entitlement as if the only type of human being, um, that can feel or express a behavior of entitlement is a white male. Um, and so in doing that, they are, uh, racially essentially rising people. They are taking human behaviors and turning them into essential characteristics of people that belong to one category.

Speaker 2:          00:14:02       So as somebody that comes from a unique religious perspective, yeah. What do you make of the religious nature of the people that buy into this ideology?

Speaker 3:          00:14:11       That's a good question. I mean it's, it's like, like many religions, it is all encompassing. Um, like money will certainly like certain, let's say a mainstream forms of Christianity. It sort of preaches this born again type mentality where you become woke. Right? Which is just another word for enlighten.

Speaker 2:          00:14:30       That's what they do by knowing no, but like there's the parallel. Well,

Speaker 3:          00:14:35       they're like, you've become, well, you got born again, you become, um, um, the problem, one of the many problems is that there is no salvation. There's no redemption in this religion. Um, you get Brownie points, virtue points if you are a, if you belong to certain categories, like if you're a person of color, if you're a woman, et Cetera, and you get less points if you're white, if you're male, if you're straight, et Cetera, et cetera. Um, and what this does is it has a caricaturing effect on, on human beings, um, where people are reduced to characatures. Uh, it creates this effect where the people who are intersectionalists and Hobo who believe in this theory, um, are sort of incapable of dealing with nuance and dealing with depth and human complexity, which is sad, not just for the people that they're attacking, but for themselves.

Speaker 2:          00:15:29       Do you think it's an overstep to call it the new type of racism? Because I'm really coming around to that really hedging. Yeah. Like I'm like right there on that. I've said it once or twice. I don't really like saying it cause I don't, I don't want to start using the tactics, which I hate so much. Right. Of course. I don't want to do that. But, uh, I don't know if you saw my, my episode with her in August, I had Catherine verbal Singh, who's a wonderful teacher at mckayla school in the UK. Okay. And she flat out and she's a brown skin and you know the whole thing. Yeah. But she doesn't buy into any of this nonsense. And she was adamant in saying this is the new racism and we must call it that. And I agree with the heart of the center man.

Speaker 2:          00:16:13       And I just adore her. And that was, I spoke in school a couple weeks ago, but, but I'm a little leery of why are you leery of it? Because I don't want to fall into the same trap that they've come in where every time I hear one of their arguments, the idea would be that I could just turn to them and be like, well, you're the new racist. You know what I mean? Where cause it's just right and shut it down. It's so easy and lazy and the rest of it. So I don't see, I don't want to do that. And yet if I see the way the world is now, where I see real, true racism coming from, it's almost exclusively coming from these people. I'm not saying that there aren't some white nationalists. There are some, they have no power. Nobody cares about them. They're mocked and they're, they're actually propped up by the media to make it seem like they're running the world. Yeah. But where I see true racism coming from these days and a true hatred based on immutable characteristics is this set of intersectional woke people. Yeah. I just don't want to be, I just don't want to be

Speaker 3:          00:17:06       that. Right, right. That's a very good and deep question. I think that for my purposes, I don't just want to like, I want to criticize in a, in a meaningful way. So I would have to ask the question while I get people who believe in intersectionalists theory to change or convinced them to change simply by calling them racist. Probably not.

Speaker 2:          00:17:30       Probably not. They, it's not, when they call all these people on the right, they call basic conservatives or libertarians races. It's not like they're coming around. So it's only been like, Oh yes, you're right. I should just be an intersectional. I am woke born

Speaker 3:          00:17:43       again. No, it doesn't work. There's work though. Yeah. So, so I think I would rather challenge people who believe in this theory on their own terms. Um, okay.

Speaker 2:          00:17:54       Do you get a unique credit to do that because of your, so how does that, how does that, how does that work that you could almost use their own crappy thing against him in a bizarre way, even though you don't believe in it? That there's a unique power there I suppose. But I think

Speaker 3:          00:18:08       what I do is I couldn't say depth, meaning I think I am an example of human complexity. So on the surface level, I am using their own hierarchy. A virtuous people are virtuous types against them. But at the same time I think I'm, I'm showing them what that human complexity actually exists because I disagree with them. So it's like a cognitive dissonance thing that they have to figure out. Um, but I'm more interested in peep in and trying to challenge people who believe in this, especially young people would say this is on the college campuses and such to become better people. Um, and I have to, in order to do that, I have to criticize them in a way that actually speaks to their potential to be better people. Um, and um, like I said, I'm not going to accomplish that by calling them racist. But what I can do is try to, I can try to, for example, point them to, I think authors and people in literature for example, who they highly esteem, um, whose work they don't quite yet realize is not intersection. Yeah.

Speaker 2:          00:19:08       So who, who might that be?

Speaker 3:          00:19:10       Right. Maya Angelo for example. Um, I think that there is a very stark contrast between like Ta-nehisi coats and my Angelo, the very first poets I was forced to memorize as a child was my Angelo. And so like I feel like I, I carry her spirit with me. Um, and the way she talks about human complexity and the way she talks about how no bling the human spirit is at is in many ways a contrast to intersectionalists theory. Um, she famously one time said that Shakespeare must've been a black woman because the, and the, because it's like one of his sonnets. She, she felt so closely and intimately connected to in the struggles that she was going, going through as a child. And her point was that, um, all of this literature, uh, if it, even if it comes from like, let's say the dead white male, right, um, was written for all of you, for each of you, and you can see yourself in that, in the stories that these great writers create it.

Speaker 3:          00:20:12       And that's the point. That's what makes them great writers, is the fact that you can see yourself in them. So I would point people toward, especially her work because they typically and generally esteem her and they consider her to be, um, an icon. And I think she was an icon. Um, but other than that, I can use that to actually teach them, well, here's an alternative way of thinking actually, and what you're learning in your poststructuralist class about like human life and human affairs isn't necessarily, um, true when it isn't. It isn't the only thing out there.

Speaker 2:          00:20:40       What do you make of the fact that it seems like so many young people are going to college so ill to deal with the world as it is that they become so religious in nature when it comes to this stuff? Like if they had been given better tools, perhaps some of the things that Jordan Peterson's talking about that they could go into school and be challenged and be okay with it as opposed to going in and converting ca, I guess that's a parent problem. It's the parents and the parents. Yeah.

Speaker 3:          00:21:10       Um, yeah. I mean I think, I think it's a question of upbringing, obviously. Um, but I also think, I think that maybe it signifies that students are searching for meaning. I mean, students are searching for meaning. I was searching for meaning in college, you know, um, we're searching for meaning all of our lives. Right. And then what does it say that that the only thing that seeming seemingly off there that's giving them meaning at least within the college context is intersectionalists theory. I mean like surely we as a society can do better than that, but I think that Jordan Peterson represents is this contrast because he is getting a lot of fame and popular. He is considered to be popular amongst some people, many people in college probably. So I think that in that sense, um, maybe they're not being as converted as, as much as, as much as a it seems they are. Yeah. Maybe there is a, there is a battle of ideas of the hearts and minds of these students.

Speaker 2:          00:22:06       So that's a good thing. Well, there's, I mean there's definitely statistical evidence that that's true, right? There was that study that came out a couple of months ago that basically only 8% of young people actually are these hysterical shrieking intersection list. But because they're so loud, they're just silencing and majority. So that's encouraging. Well, the sun, that means it's our fault because, right. Well that's what I always say. If people, every event I go to and not being loud enough really. Well that's the funny thing is like every, literally every event I go to from the Peterson event that you were out in long island to all it too. When I do standup gigs, whatever it is, people come up to me everywhere they go, what can I do? What can I do? Right? And the only thing that I can come up with that has any meaning whatsoever is start speaking, right? Like you live in the freest society in the history of the world and you're afraid to say what you think, how would you be one of the bad plays? Yeah. Yeah.

Speaker 3:          00:22:53       And also like with social media, we all have our own media companies now. Like anything is possible. Yeah. So yeah, I think, I think we need to start speaking more, but I also think we need to, like I said earlier, we need to emphasize like it's not enough to tell people how to stop hating. We also have to teach them how to start loving. And I think that that's something that needs to be developed further also.

Speaker 2:          00:23:13       All right, so let's put the start loving part on hold for a minute. Cause that seems like a good ending point for me. So let's put that to the end. Okay. Yeah, I've noticed you, you've been pretty critical about what's going on in the women's March and we're, I think we're starting to see, which I think is positive that this intersectional sort of hierarchy or my monster I think is a better word. They can't hold very long. And I think we're seeing the evidence of that now. Can you explain a little bit of why that is? Have you seen the article that came out yesterday and tablet about the women's March? I've had a crazy couple of days here, so, yeah.

Speaker 3:          00:23:48       So all this time, you know, we had this suspicion that the leaders in the women's march, including Tamika Mallory, Linda Sarsour and Carmen Perez, we're sort of like pretty like anti-semite antisemetic like Hob knobbing with Farah Khan and uh, posting very positive remarks about Farah Khan on their social media platforms. And right

Speaker 2:          00:24:14       when you say we, you mean like us and the other, sorry. Yes, I should click whatever you want to call that subset of people, not, not what mainstream portrays them to. Sure.

Speaker 3:          00:24:24       So I say that this has been a concern in the Jewish community by and large for a very long time. Like the majority of Jews in this country are pro Israel, right? And so the w so collectively the pro Israel community has had a creeping suspicion about these women's intentions when it count, when they came to allowing Jews to march or like telling you to have a safe place to march or even a space to march and the women's March. And I'm, I'm actually part of a organization called Zionists, which tries to give us space to progressive Jewish women to March in these women, in these women's marches. Even though Linda Sarsour was shouting at them, you, there's no room for you here, right? Yeah. Um, so the idea is like, oh, you're not going to give us a table. We'll build our own table. And what boards interesting is that yesterday this bombshell report came out and tell the magazine and our worst suspicions were confirmed. Um,

Speaker 2:          00:25:20       I did see a little bit, it's actually about the security and everything. Yeah. So go ahead.

Speaker 3:          00:25:23       So apparently I'll say allegedly, allegedly at the very first meeting with these women, um, who were being added to as, I guess it's cold tears to the women's march, there was, there were antisemitic statements made about Jews. Um, um, and consistently throughout their time as cochairs. Um, there was a legend, they have allegedly been hiring a security folks from the nation of Islam, fair constellations, nation of Islam. For those of you who may be watching who don't know, Farah Khan has famously, uh, referred to or infamously referred to Jews as termites. I mean, he's a notorious anti Semite.

Speaker 2:          00:26:00       Yeah. So it turns out things on Twitter. No problem. Yeah. You can check them out. Yeah. Twitter right down below. Right, exactly. Yeah. So these women have been hiring

Speaker 3:          00:26:11       security guards and nation of Islam to do their security detail at the women's March. And so it's a really bombshell report. I encourage your viewers to read it, but

Speaker 2:          00:26:21       yeah, we actually will link to it. Okay. Not to far. Again, we'll put a link to the art.

Speaker 3:          00:26:26       Yeah. Yeah. And it is like a, it, it's, it's a, it's a crazy moment. So,

Speaker 2:          00:26:34       so does this seem like it's obvious to you in a way? Like, it sort of seems obvious to me that two, three years ago there were bunch of us, I think sort of old school, decent liberals that were like this thing, this marriage in held between the women's March and Sarsour like right, this thing can't hold, of course this is going to happen. Right? So like I think there's a little bit of, like I told you, so there, for some of us, you know,

Speaker 3:          00:27:00       I'm going, I posted this on my Facebook yesterday and I definitely got some of that. So, so

Speaker 2:          00:27:05       what did, that doesn't make me feel any better. Right though. It's not like you're like, all right, Haha. See those predominantly.

Speaker 3:          00:27:10       Right, right, right. I mean, I guess one just hope that people who are leaders would have the integrity and responsibility and introspection to not do this.

Speaker 2:          00:27:20       So, so what do you think has to happen then for the woman's march to move forward with whatever the goodness of that is? Yeah,

Speaker 3:          00:27:26       right. I think, well, we, for example, I decided I'm not marching in the women in the, in any march affiliated with the women's March Inc, which is, which is the organization that those women sit on the board of. Um, so I'm just not going to, and there are other marches there, there are other individual marches that have actually cut ties with women's march ink that people can still march with if they feel so inclined. But as far as that particular organization a is considered, I'm that I'm not marching with them anymore.

Speaker 2:          00:27:53       So is the inherent problem of sort of just collectivism as a, as a ideology that to see a woman's march is inherently sort of ridiculous because, well, because everyone's for when it's a very, as Jordan would say, it's a low resolution argument. Everyone would say that you're for women, right? Like no one's not for women or for women to be equal, not nobody, but by and large, any sane member of society is not for women to be equal in a Western society at least. Yeah. Um, but when you say you're for women, what you're always going to do is exclude the minority women. So in this case, forget, forget skin color even, although this is a, this is a minority skin color, I suppose the women's march organizers, they're not for Nikki Haley, there not for a strong conservative woman who happens to have brown skin, but we've been forgetting her skin color. They're not for Sarah Huckabee Sanders there. They're not for any woman that doesn't believe in the ideology. So you're saying you're for women, you mean that women who behave

Speaker 3:          00:28:51       right. That's an interesting retort. Um, I think, I think I slightly disagree with, with the, if you specify the demographics that you are marching on behalf than you are, um, necessarily not including other, other people in that category. It happens to be the case.

Speaker 2:          00:29:10       Well, I will tell you maybe it's de facto and maybe not intended like the function of it. Ultimately, I think, yeah, I

Speaker 3:          00:29:15       think, I don't think there's anything wrong with, with outlining like on whose behalf you're marching. Um, I do take your point that, that, uh, but I think that this, this has been true of women's marches, if you will, throughout, throughout the, like since the suffrage movement, like even within the stuff, the, the women's suffrage movement, there was, there was a lot of, there were a lot of tensions because for example, um, who was the thing? Who's the most famous one? Uh, Susan VSA. Yes. Okay. So there was a dispute between Susan B. Anthony, if I have my facts correct fact check me on this one. There's a dispute.

Speaker 2:          00:29:56       Oh, don't worry. This is youtube bell. Factcheck yeah.

Speaker 3:          00:30:00       There a dispute between Susan B. Anthony and another woman whose name of course I forget at this moment. Um, and the reason was that Susan B. Anthony was actually willing to Hob knob with people who are racist, um, in order to, to get the vote passed. Um, and this other woman who had, who was one of the founders of the suffragists moment had this falling out with her because she was like, you cannot associate with, you know, these people who are trying to to undermine on, I'll go demographic in the country. And so I say all that to say that I think that there will always be these tensions within these mass movements, especially if if you read this article that came out and tell the magazine, especially if from the, especially if you are a rooted in a intersectionalists framework, I think that that's the issue. I think that you, you might be able to see Nikki Haley and um, some of the other women you mentioned, if it wasn't actually rooted in intersectionality. On the other hand, the woman's march is a progressive, is a self proclaimed, progressive, progressive, um, organization, progressive movement. And so by virtue of that, they're not going to include Republican.

Speaker 2:          00:31:10       Right? So I guess that's it. So the name is a bit of a misnomer. So that's what it is, I think. Right. I would argue that being for progressivism as it stands in 2018 is not being for women. So I guess it's a little bit of that.

Speaker 3:          00:31:22       And so I think that if you were to, if you were to come across the progressive march like a decade ago,

Speaker 2:          00:31:28       yeah, sure. Look very different from how it looks now. So that's actually a perfect segue. How is this all connected to whatever is going on with feminism right now? Do you think, Oh, do you consider yourself a feminist? I know it's a, it's a label that people are sort of scared of now. They either embrace it and they're not sure why are they're very scared of it or,

Speaker 3:          00:31:45       yeah, I don't really have this like knee jerk viscerally like self discussed where the term feminism as I, as I, I feel like maybe people certainly on the right are increasingly having that, that reaction. And I think I understand why, like if, if you, if third wave feminism is rooted in intersectionality than like blegh I believe in feminism as a basic like idea, you know, um, I love the, I love the work of Camille Paglia so, so to that extent, I'm deaf.

Speaker 2:          00:32:17       She's been fighting this for a long time.

Speaker 3:          00:32:19       Uh, but I think like basic, if you believe in like equality for women and basic egalitarianism, to the extent that that is feminism, I'm a feminist. I don't, I don't need to like adopt all the other frameworks at their way. Feminism is adopting now to consider myself a feminist, I'd say.

Speaker 2:          00:32:36       Yeah. So let's just back up slightly to what you were saying about these competing sort of methods and how people do things. So Susan B, Anthony was willing to talk to some people. This other woman was, and I mean we've seen this in all sorts of movements. Martin Luther King, yeah. Behaved a certain way. Talk to certain people. Malcolm X had a different view of it. So you view that as sort of a necessary, uh, sort of push and pull on how a movement is built?

Speaker 3:          00:33:00       Well, I, yeah, I mean I think, I think that, that whether I believe in it or not, that is what that is. How movements are bill. Um, I think especially if you look at the Martin Luther King versus Malcolm x dichotomy, um, it's much more interesting because I was actually just talking to a friend of bosses. I don't think people realize how difficult it was in the 60s to buy into and practice Dr King's philosophy. Like we take it for granted in 2018

Speaker 2:          00:33:28       even though a lot of people don't do it now in a warm way. Right?

Speaker 3:          00:33:31       Yes. But I think that makes sense. Cause we're ironically privileged. I'm exposed to it. Um, that's a good title for a book. Ironically privileged. Yeah. Um, but people don't realize that these, these, these guys were training themselves not to fight back when they were being, when, when they were having, you know, like condiments poured on them and diners like that. It's hard. It's a to, to route your belief in the idea that I'm not going to fight back because these white people were made in the image of God is a profoundly crazy belief. And my crazy, I mean like groundbreaking, incredibly difficult to actually put into practice, right? Novel, beautiful. And I so I, so I think that has to be understood when we contrast or juxtapose Malcolm x with Dr. King. I think that if you were to read Malcolm x's autobiography, um, and what happened to him and, and this is important because people need to understand why the nation of Islam has a cert to a certain extent and to a certain degree of hold in the black community, the nation of Islam at the time that Malcolm x was alive was literally taking young black men who at this point, for example in Harlem, we're addicts were junkies and turning them into men of upstanding society, right?

Speaker 3:          00:34:50       And so in order to, in order to counter the toxic and deleterious effects of the nation of Islam, we have to reckon and we'd have to be willing to accept and acknowledge that fact, right? The problem is that that process of empowerment was also deeply rooted in a very toxic ideology. Um, namely hating white people and by hating white people, let me be very clear because I feel like people don't know the extent to which the nation of Islam is crazy when it comes to this issue. Bring it, the nation of Islam believes that white people are actually like, like not fully evolved like that they are actually, um, subhuman and that during the day

Speaker 2:          00:35:39       time or you're talking to a termite over here. Exactly. Exactly. Yeah.

Speaker 3:          00:35:42       Like, but like actually and, and that during the time of the, I don't know, what would you call it? Messianic age. That's like why people will be destroyed and people of color will take their proper place, um, in the hierarchy of, I don't know, the great circle of life. So it's not, it's not some, like, it's not just simply, oh, you, you were very, like, people who were white were historically very harmful toward black people. And so that's why we don't like them. No, no, no, no. It's an entire like, like ideology rooted in. I'm literally thinking why people are subhuman and it's interesting cause people, people will on the one hand, but like in the, in on the scene at the same time people will praise Malcolm x and presentation of Islam without even recognizing that Malcolm x was killed by the nation of Islam, um, disavowed the nation of Islam. But at the time he went to Mecca, right and came back. Um, and they're not willing to wrestle with, with the nuances of, of that particular movement seriously. But I still have that

Speaker 2:          00:36:53       where you recognize the power of that obviously. Right? Sure. Hour of, sort of just as an easy answer. Yes. Yes. That's what it is.

Speaker 3:          00:36:59       This is easy. It's certain, right. And it's very difficult for people to live with uncertainty, which I think is something that the right needs to recognize any scrapple with when it is rightfully criticizing things like intersectionality, right. There is an attraction in being certain, right? Because if you have to deal with uncertainty, if you have to accept uncertainty as a factor of life, as very difficult, we have like fight or flight brains. Yeah. Right. We're not, we're not evolved to deal with uncertainty on some level or to be comfortable with uncertainty.

Speaker 2:          00:37:34       And yet it's almost the only certainty. Right, right. Paradoxically. Yeah.

Speaker 3:          00:37:38       Yes, yes. But that is, that I think also speaks to why intersectionality is so attractive because it gives people a way to anchor their insecurities into something that is steadfast.

Speaker 2:          00:37:52       So when you see people using some of the language that the intersection lists or the woe crew buy into. So for example, a couple of weeks ago, GML Hill formula of ESPN, now the Atlantic. Yeah. She tweeted out the Jordan Peterson's a white supremacist and massaging it. So why do you know it gets 20,000 retweets or sounding right? Wasn't he just,

Speaker 3:          00:38:11       uh, speaking to the Seattle Seahawks? Yeah. Okay.

