Speaker 1:          00:00          [inaudible]
Speaker 2:          10:36          Yeah. So I quit my day job. I was making more money. After about 10 months, I could handle a rough Rome. I mean, that's pretty crazy. After 10 months I oil, I could handle, I could handle a rough Rome and some of the rooms are rough, the one nighters. And I've got the reputation that I could close these. There was one Kingston and Kingston mass down in the Cape and it was a pool hall and hey, let's go to have a bucket of blood room. And um, I went down and, uh, these people literally playing pool in the back while they're doing mice, but by the end of it, they had put their pool sticks down and the guy that ran the place said this. He's the first guy that ever had those guys come in. And I got, so I started to close rooms after Buddy Barry Katz was by management.

Speaker 2:          11:17          Yeah. He, he, he, he booked every Roman New England. So I had worked every night and uh, you could make, you know, I was making on the weekends I'd make six, 700 $800 in cash and I was, you know, making about as much as I was during the day. So I quit my day job. That's crazy. Cause you for your time, right? No, no. 10 month comedian in New York City. If you make 600 bucks in a year, even now I think you're, you're running thrilled. Right. I feel I would feel bad for these younger. Yeah, it's a whole different game. What do you make of just sort of, you know, when people say, well, comics are all just messed up and the whole thing, what do you make about the pain to comedy that drags all of us in there? I think some of it's overblown. I didn't, you know, I mean we're all, we all have a screw loose somewhere, but this whole stuff that, you know, it, you know, it has to be the kids who were bullied and I don't buy that.

Speaker 2:          12:09          Even Bill Hicks had a bit about that, that he didn't buy into that either. Supporting his parents, supported him, whatever he did, blah, blah, blah. Which is sort of the way I was very quiet and serious as a kid. Yeah, me too. You and I bullied as much as I was blamed. Nobody likes to say that, but it's the truth. That's the point we bullied. I've been bullied and I bullied mic. We're losing a lot of social justice warrior credit right now. We're supposed to be victimized. That's not what I'm here for, man. Bill Hicks, I, I Miss Bill Hicks. I mean he was a little before my time, but like, but like that, that relentless pursuit of truth and stand up. Yeah. And, and he was politically to the left, but he was really funny and hateful about, yeah. I mean that was his conviction. That's what I learned from watching him.

Speaker 2:          12:53          Even to this day when I have a joke in my head and I'm like, I don't if I should say this or not. I use sort of him as a barometer. Yeah. But you know, he was on the left. He wasn't getting too much trouble showbiz wise, but he said some, you know stuff. Yeah. The way he used to talk about rush Limbaugh and stuff. I do the same thing to Nancy Pelosi. Yeah. Well his little bit about Leno, regardless of what you think about little, I mean it's one of the, it's one of the, it's so absolutely pro. It's just perfection is head blows. Shelly Peacock, I mean, come on doc. Is that a red jacket or is that done? Is brains.

Speaker 2:          13:25          Yeah, it's, it's pretty perfect. He Yanks and the, I have a lot of that in me. I have that chip that he had for, I don't know, for whatever reason I was born like that, you know? And that's what I loved about them politically. You know, he used to always say there's nobody out there that could hurt us when, you know, talking about Ay ay rack or whatever. Right. You know how we have the biggest military, they have the third bay, whatever. This is nobody outdated. It's a fucking threat to us. I'd like to have bring them back to life and go, you know, tell them about nine 11 you know, so, but, but he was so he was what a writer and you know, I don't have to be on the same side of you. Politically defined. You're funny. Yeah. But I find that, do you find the left doesn't do that?

Speaker 2:          14:05          Yeah. All right. So let's, let's shift. They're a little bit, so what do you think has happened to stand up in the last say? Well now it seems like 20 years, but in the last couple of years especially, it's gone from where it was seriously edgy, where every, every morning I wake up now and I'm like, man, I wish George Carlin was still alive. Not only cause I think it was the greatest stand ever, but we need still some of that, although he be getting booed off college campuses because he's an old white guy. Yeah. But he was, he, I, you know, I love Carlin. He got my idols too, but he was a lefty and he won. He created this environment and, but he was more, I mean he was most, I guess he was a lefty, but he was relentlessly against political. Correct. So that shows you how some of that stuff has changed.

Speaker 2:          14:47          But what do you make of sort of what's happened? I was telling you right before we started, and the only reason I'm doing stand up now again, is because so many of these comics now, uh, have become the politically correct children that they're supposed to be making fun of. And I was like, I guess I gotta go do it again. And now I'm doing it again. It's a bit bizarre. I blame, and I'm not kidding, the feminist movement there at the core, they are at the core of all this politically correct or shit that drives us nuts. They, they are at the core of it, the whole, I think society has been feminized. Yeah. Uh, we, you know, guys, and again, I'm generalizing here, but for the most part, even the loosest generalization, we'll just, cause I know that's what they want though. They want us to be walking around qualifying every statement.

Speaker 2:          15:36          I don't mean everybody, you know, example, which I use it down. Yeah. That's one thing I do in my act. I don't try to balance it out. Yeah. Pylon and um, but, but sensitivity, pcs Bence is based in sensitivity. Yeah. And, and, and that's not an Idna lead. And most guys, you know, I, I, and they have a never, they're never ending list of grievances. They just, they can't leave it alone. I don't watch movies anymore. I stopped about 20 years ago because I was aware of, it's something made me aware of it. I, I, I can't suspend my disbelief and watch Angelina Jolie beat up 10 marines. I just can't fucking do it, you know? I really can't. Yeah. And a, I just, it's been feminized and, and this business draws a lot of people who were bullied and shit. Even back in the, in the 80s when I would watch films, I go, why is, and I would say this, this was way before I was in comedy.

Speaker 2:          16:31          I go, why is the bad kid at the high school? Always the white kid with a leather jacket, the jock and every, and it's still going to stay. This is 30 years later, back to the future. Everything is this. I mean, I know it's just, um, you know, there's a lot more women comics and, and, and whatever. But th that's what the PC comes from. It comes from the left. Nobody ever says that the census shit, I know people are bought into it. Politicians on both sides in guys of Acquia. I guess this guy's fault that we let it get this far. Is it weird how it flip though? Like, cause you could look at say the 90s when the right was screaming about video game violence and all this stuff and it's like, no, it doesn't cause real violence. If anything, it actually confuses. So this is where it's like, to me, the right doesn't get a pass.

Speaker 2:          17:15          They have the right is way better now in terms of political correctness and free speech. Um, but, but yeah, the left has become, well yeah. [inaudible] it's one thing to yell above video game violence. Why, which may or may not be true. Whatever. I never bought into that. I watch the three stooges from age 60, 40. I never fucking, I never hit my mother would have with a crowbar. Oh my mother in the eyes. But uh, um, yeah, they were wrong in some stuff, but, but not to the degree that the left gone with changing the political correct is, you know, the definition is, you know, changing people's behavior through language and you know, with the today it's going the he and the, she I want to be called gay. And I'm sorry that I didn't ask about your pronouns before we started. I'd like to be, I don't even know what they call me, them it yet, but most people call me.

Speaker 2:          18:05          So that was kind of funny. Do you remember, uh, do you remember when it started seeping into the clubs? Um, not, I don't, there's no one specific moment. You know, I've been doing this 31 years or whatever. So I finally, after all this time, people come out to see me. They know what's coming. You know, but I do remember early in my career, I was at Clark University. I was doing a college and Clark Universe, I think it's Clark and Massachusetts, even liberal for Massachusetts school. That's liberal. Yeah. And I did some joke, uh, about the Middle East and got a gas station. He couldn't find my oil. He was trying to chat. I said I had the one Middle Eastern guy who came couldn't find or whatever, and some kid in the front row college, you've got sure. He goes, Jesus, that was a fun, what are you going to do?

Speaker 2:          18:58          A Bush and jokes and acts. So I just rattled off like eight abortion jumps off the top of my head and the whole place was, yeah. And it's the only time I got off stage. A couple of minutes early. Really? Yeah. So that, that was a long time ago. But um, I don't know if you say it with enough conviction. Um, I, I don't know. I get, I get a thrill out of it. These are good and bad times, but I've always, even after my first open mic, about six months in my open mic experiencing a comic said to me, you are politically incorrect. That's, that's where it's headed. And even I said to him, I go, I go, it's going to get a lot worse. That this was like an 88 or 89 yeah. And it did get a lot worse. Do you think it can get much worse than no.

Speaker 2:          19:42          And I mean now you see articles in buzzfeed every day about stand up either needs to be not funny now we should enter it, you know? Did you see that article did see we should enter a phase where stand up shouldn't be funny so that we could address compensation. We're even having that compensate stand up. That's the antithesis of you stand as close to be. You're supposed to say what people won't say. And, and that's in the DNA of a comic. I mean in high school, if I saw an opening in class for a joke that, you know, let it fly and the, I can't believe it's to this point, but I don't know where else it can go. Well, I can go in the direction that, you know, they'll force clubs to stop booking people and they'll kick the rest of us off. [inaudible] a black market will pop up like anything else when you prohibit something, right?

Speaker 2:          20:28          Yeah. And then I'd get really good fun. Then we have a civil war, then we, then we go, right. Yeah. Can we have the Goddamn war? I'm on the side with all the guns. You can go right there. I'm on the side. I pulled a gun. Okay, let's get it on. I'm tired of it, man. I, but, uh, at least I can set by now at least I market myself and people know at thanks to my podcast and, and uh, after 30 is a standard, but I was never, I always, I said stuff on tough crowd. I called A, we showed a commercial and I said, that's cultural. The Cultural Marxists that people are right. They shit. And everyone's like, what's he talking to me? And I got like pigeon hole that day. Right. You know, that's gotta be at least 10 years ago. So that's before these 10 years ago, I was reading a lot of, uh, Pat Buchanan who I still up.

Speaker 2:          21:13          Okay. What do you, uh, so you were in a tough crowd crew. Colin Quinn obviously, and that whole crew, that show, it was only on for a couple of years actually, but it probably would never, well not probably, you would never make it on comedy central now. Oh God, no. You know, they actually said to Collin, who's a genius, Collin girl grew up in, if you, you know, yeah. I mean, he's the sweetest guy. As bright a guy as you'll ever meet. He grew up in Brooklyn and I went to high school, black kids, Puerto Rican, Dominican. He knows that world. Yeah. And they actually said them after a few episodes, a tough crowd after or a couple of seasons. They said, why don't you let leave the race stuff to Chapelle. Can you imagine him saying that? The colon that's actually racist. I mean that of course it is. Yeah, of course it is.

Speaker 2:          21:58          People love that chokes me and Patrice. Me and Patrice would unload on each other and people love me for, I was on a plane in Atlanta right up to me and Beatrice had a good, uh, toe-to-toe, uh, on the show and I was a plant in Atlanta and I see this black guy look at him with his son and I'm getting a little nervous and they come up to me and they go, we love you man on tough crowd. Yeah. And it's like, you know, people, why don't you meet people face to face? That's what sort of, cause you clearly have a good disposition, especially for a comic. Is that partly what it is? Like I see this now after being on tour for the last year. If I go online, it's just like an endless hate festival. Lunacy. Everyone's trying to destroy each other. Yeah. And then every night when I'm touring and I do meet and greets after the show and all of these people and nobody cares what sex they are, sexuality or bipolar and everyone's great.

Speaker 2:          22:51          So I feel like I live in these alternate worlds where the real world happens to be pretty damn good. It is. And it's not just social media, just the, just the mainstream media. I'll be laying there watching TV and all of a sudden a PSA. Oh come on for the bullying. Jesus Christ's. Leave it alone for five. I can't watch a red sox game. I'm from Boston. New England sports network is the most PC. I love my red sox. I, I had trouble. There's always a, Oh you've got 12 women from the main woman shelter here is kids with cancer. It's like Jesus, I go to, I'm watching this to get away from that. Yeah. Well that, look what, look what happened to ESPN. I mean they've destroyed themselves in the name of being woke and they didn't give a shit that day. They did. They have that much money or that's Disney. Nothing is more PC than Disney. Yeah, they're at the core of it toe. So wait, you mentioned we'll get, we'll get there, but I don't want to jump over Patrice cause you've watched a couple of your core guys

Speaker 3:          23:46          died and then it's to this, which is, uh, so Greg Giraldo was like on his way to becoming starved stars. I used to live like two or three blocks away from him on the upper west. And I remember seeing him, I would see him all the time. You'd have his two kids and you'd be walking them to school or whatever. And I used to see him at Equinox at the gym and he, he was fit and he seemed like he was like, I used to look at them and be like, we didn't really, you know, he kind of knew I was a comic, but we didn't know each other. But I would look at him and I'd be like, Oh, you're a comic who like became a human. You actually became like a real person too. And I thought of, I sort of wanted to emulate that in a way. And I remember I saw him at the gym one day and he's pumping and blah, blah, blah. He was dead two days later and you're like, it really threw me for a loop even though I didn't know the guy that well. Yeah, you've had a couple of guys in your crew that just, yeah.

Speaker 2:          24:30          Portrays and, and, and, and Greg, uh, even now when I hear him on the radio, you know, if you listen to satellite and, and I'm like, ah, I got a good line from a tree, a Gra. And it just, it never really got over. The Geraldo just shocked me when, when, when that happened, he seemed too smart. I mean he's a Harvard Guy, law guy, but that's what I loved about him. He gave the lend some credibility to stand up, uh, and, uh, very bright kid and always. Yeah, he was always jovial and, and you know, and he would pick my brain, he would watch me, I was a little ahead of him and he would be all asking all the right questions, you know, about, stand up and, and uh, and he was on his way. You know, like you said a and Patrice. I just loved Patrice cause he's a Boston guy. He's a curmudgeon and didn't have, didn't hide his dislike for Whitey. I hide my dislike for him or his friends in which that's why we liked each other. You know what I mean? And, and uh, what a blow to lose those. It's always the good ones, isn't it?

Speaker 3:          25:34          Yeah. Well only the good die young, you know, Sarah yourself middle lived til she's a hundred as well. Patton Oswald and Kathy Griffin. Oh, well now you're talking about the people that drag me back in. I mean, those three particularly actually, but there's a couple of others that, these are the ones that are talking about, we can't let Milo's book be published. Doesn't matter what you think about Milo comedians talking about banning books. I mean, can you imagine if you said that

Speaker 2:          25:56          about whoever, you know, Belmarsh should not be able to write a book. Yeah, I mean, yeah. I mean they are artists and they have four group thing. Yeah. Which is the quickest way to stifle any creative. The little fascist Fox. I hate them. I try to be nice. I actually texted pat nozzle. I don't know him that well. When his wife died, I felt so horrible. I texted him a couple times and then I read this stuff, know that he says tonight, I'm like, I don't like this guy. We should was him. There's the line that up just busting balls. Right? Yeah. Um, but you know what I mean? Ray and Sarah Silverman. Who is she? Yeah. Well, couldn't follow me on my worst night.

Speaker 3:          26:37          There it is. So, so what do we do to break that thing? Because it does still seem to be spreading. Like I get that there's, there, there's some

Speaker 2:          26:43          pushback now and they're, well, first off, do you, what do you consider your conservative? I mean, if somebody says, I know, I know it doesn't really matter. [inaudible] I know, but I, I, I'm like, and Quince, Colin Quinn's others too. I don't know. I got labeled that after a tough crowd. Yeah. But what were in show business, right. I guess, I guess something, this is show business, uh, and, and, and Hollywood or wherever and show up is if you, if you're out of out of 20 issues, if you lean right on two of them, you're not, you're gonna have to. Yeah. So I kept getting pegged with that conservative, conservative, but I'm really not. I, I'm for the truth. I call them as I see them and I'm sure, you know, uh, conservatives back in the civil rights, we're on the wrong side of that and that now these guys have them, they're there.

Speaker 2:          27:27          They're on the wrong side to me. Uh, anytime you want to sensor. Uh, but, um, yeah, I mean, uh, I, I'm pro gay marriage. I don't really care about guns. Um, I can't say I'm prolife only because like I have a dead dying of Alzheimer's right now. And if I could put them out of his misery tomorrow, I would. And when I was young, I was glad there was planned parenthood drown when I got in trouble with a few girls or whatever. So I'd be a hypocrite to say, yeah, but this way to me, your bushings, I'll go with that. I mean, this is ridiculous what's going on. Yeah. It's strangely that those positions, which I'm with you, I described myself, I'm begrudgingly pro choice, I think. I wish I didn't have to be yet, but I grudgingly I'd worried, you know, but I know, I know several women that have had abortions in the last year.

Speaker 2:          28:15          I just, I don't think I could take that away from them, but I completely get the prolife side. Right. But even to take those positions, you just said, if you're going to take anything that's not on the progressive side, you're, you're one of the bad guy. Yes. Well that's what it is. You have to check off all the boxes. Yeah. Well your ear at Nazi, whatever, which is this whole, you're a big and who do you, who do you think you learn? You can label somebody that, that that is to me, you've never had a racist thought or a muttered, a racist. Then those are the only people who have the right to call me a bigger and then that person doesn't exist. I mean the sanctimony on it is fun. I can't believe it. Yeah. My and my buddy Pete goes in and who's been on the show many times calls this thing a secular religion and that's what it is.

Speaker 2:          28:59          Become a really jets what it is. And these people, yeah, they put up before anything got, you know, we've got our work cut out for us. Huh. Uh, I was say the solution is a war folks. I don't know. I mean we're all going to balkanize and break apart or whatever and whatever. Well, you know, it's funny you say that, but I do see this undercurrent of people talking about that now. Do you actually think, yeah, that that's where we ended up eventually over years, these ideas just keep percolating. Everyone realizes how much they have in disagreement with their neighbor and then we ended up in some horrible base. I mean, it's pretty much everything I've been fighting against. I've been trying to get these sides to be a little more decent. But, but I get the impulse on that actually too big. No,

Speaker 3:          29:42          there is no middle ground. There is no the Senate. I, I, I use that analogy a, it's like a athlete's knee and think of Bobby, you, ours, my, it's like a, you know, the cartilage is gone and now it's, now it's bone on bone. You know what I mean? There's a, yeah, I mean witness such a gap. We're seeing the world through two different lenses. Yeah. I don't see that closing. I only seen him, you know, and social media is sort of through the gas on it and expedited. Well, what do you make about what's going on with the, with the tech companies and censorship and all that, because that also is another thing that should be right in a comedian's wheel house. And I don't see these guys doing it. I see Seth Macfarlane telling, uh, you know, saying the family guys not going to do a gay jokes anymore.

Speaker 3:          30:25          The Simpsons isn't going to put our pool in episodes. The hardest working guy on the show who was completely welcomed, who is an immigrant that changed homer stance on illegal immigration. And again, you'll get other things in this country talking about Indian weddings and Hinduism and Vegan isn't a horrible, horrible [inaudible] I'm off the TVS, just disgusting. Yeah. But all of this, it's all related to social media, the way everyone just, we can look at the past and immediately erase it and we were automatically going to be better. And all of this endless bullshit. What do you make of all of that? Well, the tech companies have it out for us. Are you starting that thing with Jordan? We're working on it and I'll count you in. I'll start patrion all right. Yeah. Yeah. And you know, and they looked at, they've been fair to me, but I, you know, I don't want to contribute to a, yeah.

Speaker 3:          31:10          I don't know where their money's going. Right. You're in. We'll have to discuss the rest of it. Not when the cameras of course. Yeah. Leave it to me to bring them. Um, so I do, um, well even just related to that, you know, I saw one guy, it's like a fairly well known, you know, verified blue check, lefty attacking me and Jordan over leaving because you know, Carl Benjamin and sorry I got to, Rick had said the n word and he said it, and the guy kept saying, if he had said it with an a at the end instead of an r at the end, it would have been okay. And I thought, you guys density, you've will get completely, really serious because then it would have been sort of an endearing, or at least a colloquial way of saying it, but he said it with a hard r, even though the way he said it was against the outright anyway, but putting aside reality for a second, but I thought the way you people whittle down everything, it tells you it's not even about a word. It's about the intonation that you say the word. It's like, think about that. Yeah. Just that alone. If you've never said anything right, you've never said it one way or the other. Exactly. I corrected myself.

Speaker 3:          32:11          Uh, yeah, I mean proofs out silly. Their arguments are. Yeah, but, but, uh, I love that clip that Louie that at governors said that clip that surfaced a couple of weeks ago. Yeah. So what do you make of that? So you and Louis go way back. Yeah. Obviously everyone knows what happened with him. Give me the sort of, look, I, I've said it a million times. I, if he did that to my sister, I would have punched him in the face or a front, you know, a girlfriend or whatever. Obviously that was horrible behavior on his. Yeah. But

Speaker 2:          32:40          I mean, capital offense, right. Rolling his life and career. Get over yourselves, ladies. You know, I lived with them, I do a job on stage about it and I like, let's say you have to, let's differentiate between him and Harvey Weinstein. I mean, everybody's being lumped in now and a, yeah, what Louie did was horrible and stuff, but I, you know, and then I do a bit of buddies. I had lived with them for a year and a half. I started his Dick maybe 10 times, four times in essential. So I love him. He's, he's a great father. He's, he's as smart a guy as I ever met and, and he was all, I loved him. He was always a little reckless. And, and what do you make of that thing? I mean, it gets to where I talked about earlier or what we talked about earlier about just comedians and sort of being messed up or whatever.

Speaker 2:          33:23          Like that thing about like he's got everything right. I mean that paypal shot when he had that million bucks just sitting in there cause he sold his special just like that. Like everything. He was respected by everybody. Like and yet some other shit's still going down. He, and I think we're, we all suffer from that at some level. Like it's just, it's part of the human condition. Yes. Yeah. We're humans. We have flawed, he never, Louis never cared about money even when he started to make it at the beginning. And, uh, I was like his big brother, he didn't even know how to handle money when, when we were, you know, when we first met, when we went to San Francisco, we're doing the punch line. Me and him are like co headlining something. He goes, I'm going out to rent the VCR. This is back in the early nineties.

Speaker 2:          34:04          So we can watch movies at the hotel, whatever. And we both had literally, I'd probably, uh, probably $900 net worth between, he comes back with a $600 trumpet that he bought. This is how he, he, I had to explain to them the, you know, the value of money and I still don't think, um, that's not what drives him. I know you've got all that success commercially and all the money and stuff, but he said he's the most interesting person I've ever met. So what do you think you think he's doing the forgiveness machine, right. Basically, I love what he did. He waited, he waited around and he saw the bitching and we'd be stuck his face out of two minutes and people go and wild. You've got to let me know when he's at the club. When you kill babies, you know what do you, what the fuck is going on here?

Speaker 2:          34:54          So he stuck his face out. We took the temperature of, and it was a bunch of whining and stuff and he probably thought about mild, but over a few months that, fuck this, I'm coming back and I'm throwing haymakers I love the way and all this stuff. All the people know that you know, before this that loved him now and now he's going to get, and the comics too. It's the comment. Yeah, but it goes back to that feminist stuff. It always goes back to that, you know? So he gets, he gets back in and then of course all the articles where now he's all right, you saw all that, you know, there's going to be the king of the red states. That's my, I've been working at a 30 years. I'll say I do is whip my dick out and I could, um, yeah. And he won't be, he know his comedy will be like, it's always been, I don't think he will be the, you know, but, but, but I do have a problem with a few comics out there who are kind of famous who are now getting the label as a, you know, a edgy and anti PC

Speaker 3:          35:54          who's edgy that you think is actually edgy these days.

Speaker 2:          35:56          May My whole

Speaker 3:          35:58          career. We should do a show together. We should do it. Yeah, we should. Yeah. All right. We'll do something.

