Speaker 1:          00:00          [inaudible].
Speaker 2:          12:28          wasn't that the danger all along and this, this is directly linked to your book. I mean, I remember before the election I kept saying, yeah, this is when I still considered myself on the left. And someone that had basically only voted Democrat my entire life. I think the one time I voted Republican was a Bloomberg's third term in New York City after he had flipped like 87 times over or something. I'm not even sure if he was a republican at that point. Um, but that I kept saying before the election, if you keep calling Trump Hitler, then no matter what he does and no matter what reality is, you'll never be able to get yourself out of that little thing place you've painted yourself. And that's where we are. So, you know, it's crazy.

Speaker 3:          13:07          I lived this, I lived this. I said, I'm the guy who got in so much trouble saying, I think Barack Obama may be a racist. Now I immediately corrected it in that on the spot and said, that's not quite right. I now understand. I explain it in the book. I now understand how to express that. I wasn't up on anti colonialism. I certainly wasn't up on postmodernism. I wasn't. So I'm hearing all these terms that mean nothing to me and yet they're always attacking groups to me and to a lot of people in the country. That's the definition of racist. Okay. But I didn't understand the difference. The other part, the other part of it, okay, it's now social justice. Okay, well social justice seems wrong to me. That's how I defined it then. That was so divisive when I said that. And I was really at the time struggling to figure out what is happening. How is, who is this guy? Um, and I got more and more strident,

Speaker 4:          14:11          uh, and

Speaker 3:          14:14          didn't make a lot of friends on the left. Okay. Yeah, it didn't work. It didn't work. My base got stronger, my bass learned things. But my base also as things went on, got more and more angry as did I, why isn't this working? Well, because you cannot call people names and expect them to come over. We have, I just saw new poll today that shows, I think it's 8% of the American public. 8,000 people interviewed 8% of the American public is the die hard. Progressive. Radical. Okay. Um, the, uh, the never give up conservative. Traditional conservative is about 29%. Okay. They're both on the edges. 27, 29%, somewhere in that area. Still on the edges. The vast majority is now being called the exhausted class and it's the class of people and I'm in this guys, it doesn't have to be this way. I don't, I'm tired of this. I know. Not Everybody is a racist. Not everybody is a homophobe. This the stop it. Stop it. The cabinet Jordan Peterson got into trouble and I tweeted, I tweeted back to him. I think this might be the first time I disagree, but I put I think because,

Speaker 2:          15:44          well for people that didn't see it, basically he said that would probably be best. And he did this in a tweet, which is never the best way to do it. Idea. And He's already, he's already had his mayor Koch on that and released a correct not correction, a clarification in a blog form. Uh, but basically he said the best outcome would be the cabinet gets confirmed but then steps down. And what he meant was that wasn't saying the Cavenaugh did do anything or didn't do anything. But if there's any chance for a little bit of healing where everyone gets a little egg on their face but also gets a little bit of dignity to walk away with and the country doesn't come apart at the seams. That was what he tried to do in a tweet. And in his blog posts, he's acknowledged that trying to do that in a tweet, probably not the best thing.

Speaker 3:          16:25          Trying to do that in a tweet. Um, where the people who are reading it are generally all about politics and tearing each other apart. Yeah. Bad idea. That's why I put I think because knowing Jordan the little that I do, yeah, he's a deep philosophical thinker. So my, my feeling was, and it turns out it was right that he's looking at that and saying, okay, in, in a normal world, in a good world where we're all really trying to do the right thing. And if we really were all trying to do the right thing, I agree with him, it would have been the best thing to have Jordan say or to have Kevin. I'll say thank you. Thank you. Now let's bring the country back together. Nominate somebody else and let's go through. But the other side would have gone through exactly the same thing. You would have rewarded them in the end. Cause I got it. Because we're talking about the machines of destruction. So reality doesn't play a role. At some point, this 70% of America is going to stand up and say, shut up. Both of you

Speaker 2:          17:37          shocked how many people in that 70% are just afraid to do that because when we do these meet and greets after the Peterson events, I think the number one question I get asked is what can I do? I'm afraid to speak and I cannot, I mean I see this, you know, from people that I'm sitting this close to and I see this look in their eyes a fear. And it's like, I don't think I'm that brave. I don't know why I'm doing this. I don't, I'm just doing it. I can't explain it, but I don't wake up every morning and I'm like, what am I going to do today to fight Google and fight the political powers? And I'm just like, I'm just doing what I think is right. That's it.

Speaker 3:          18:13          That, so that goes to, I brought my family thousand 11 to Auschwitz and I did it again because I see over the horizon I think. And we stood outside of the gates and um, we had a prayer and then I said, okay, we are here because we have to look at the ugliest thing man has done. And we have to decide who we are, who we're going to be. Because if you weren't prepared, and I don't mean prepare for that kind of stuff, I mean really know who you are. You will not stand when the jackbooted thugs come down the street. You have to know who you are and what you believe. So I had them read a story of the righteous of the nation. They could pick anyone who saved Jews and really try to get into their head. I lined up and uh, a just a family kind of conversation with this sweet woman.

Speaker 3:          19:23          She just died I think last week. She's 90 years old. She was a Christian. She was 16 years old. When she saved the first Jew. Her whole family did it. It was remarkable. Um, and we, we talked about it. Two things I learned on that trip. One as we were leaving, I said to her, look, I have a responsibility that's different than most because I speak to so many people. And I said, I believe that people have that tree of righteousness in them. I think they have that goodness. They want to do the right thing. How do I water it? She told me something so profound. It's so game changing. She, she looked at me so puzzled and she said, you misunderstand. The righteous didn't suddenly become righteous. They just refused to go over the cliff with the rest of humanity. All you have to do is remember what you've always believed was true and they just stand and just go, hmm, no, you guys are crazy. You don't have to be a hero. You're not a hero. She was looking at me. She wouldn't let me film or she only let me take one picture of her. She wanted to nothing because she's like, I'm not a hero. I just remembered what was right. That's remarkable. Do you that the default position

Speaker 2:          20:48          of humanity is to cower? That is that in these moments it seems like it's a lot easier to cower, right? I mean, even now, like that's the thing. When people say this to me about w how do I get brave or whatever, it's like we live in the freest place in the history of the world. Need bravery. And if you're, if you're afraid now imagine the second that thing gets turned a little bit about how afraid you are going to be. So it seems like, like fear and, and I'm sure there's a psychological component to this that fear does something in the brain that may be bravery or, or maybe it really is about just knowing what you are and what your,

Speaker 3:          21:24          let me tell you two stories. Um, uh, first fear shuts your brain down. Okay. It's shuts reason down. You're in fight or flight and that's a good thing because you don't want to be going, well I don't know. Should I hit him a little harder? You're just swinging. So fear and anger really bad and that's why we're addicted. Outrage. We will swing yet. Got To get shaped that or your won't think it's biological. Two stories. Um, the other person we met with in Poland was the chief rabbi and he said, I think it was 7,000. There were 7,000 people that stood. And I was, I mean when you, have you been out with, no, I have it. When you go, there's churches. I mean a block away. Yeah. There were houses everywhere and they're old. They were there and why I left there and I was enraged. I remember crying and, and looking at the houses and screaming in my head, where the hell were you? Where were you?

Speaker 5:          22:34          Okay.

Speaker 3:          22:34          I meet with him and I said, how out of all the millions of people, and he said,

Speaker 5:          22:42          yeah,

Speaker 3:          22:42          yeah. You're thinking, that's a small number. You said that's an incredible number of people. People, you're in a scary movie. You look away when something like this is coming. It is human nature to look away or to dismiss and you, it's, it's, it's um, we have this gift of fear that warns us, but we use logic and sometimes we use it just to protect ourselves because Dave, I don't think people are afraid of standing. I think they're afraid of knowing the truth. You look at the people who stand, the people who stand are the ones who are going, you know, I learned something new. I learned something. It's changed me. They're not standing. You're not standing cause you're brave and I'm going to take a stand. You're saying, wait a minute, I just scales fell off my eyes. I just learned something. When you are inquisitive.

Speaker 5:          23:48          Yeah.

Speaker 3:          23:48          When you are based in, wait a minute, I I really want to know. You have already prepared to, yeah, but do you really, you and I, I know you know this. I think we've talked about it. I went through it and you went through it. You do come to a point to where you're saying, if I take another step, yeah. Everything in my life could change. My friends might change. They might look at me differently. And you take that step and say, yeah, I want to know the truth. That's where people fail

Speaker 5:          24:24          the,

Speaker 3:          24:25          if you can't take that leap, and that's why I really think you're seeing people like you. You're seeing the inquisitive because that's in their nature to question question, wait a minute. That doesn't make sense. That doesn't make sense. And if you're like that, you most likely have already passed that line of uncomfortability because you've had things that you realize that you went, oh crap. Okay, well I guess I don't believe that anymore. Yeah.

Speaker 2:          24:53          You don't know how I could wake up and put stuff in my hair and look in the mirror and go. That's why I just don't know how I could do it, but I know some people do it and then I get, I think this is what Jordan would describe as sort of the slow road to hell. You will just diminish yourself in diminish yourself every every day of your life until the end. Yeah.

Speaker 3:          25:09          You have to stop looking. You have to turn around because it will always present you with the option. Oh, you sought, you looked out and you saw them just lining up a family of Jews shooting them. Okay. Now what do you do once you see it? It presents you with the choice.

Speaker 5:          25:30          Yeah.

Speaker 3:          25:30          Do I go back to sleep or do I stand

Speaker 2:          25:33          so I know every, you know, it's very easy to always be like, okay, both sides are going crazy. They're equally horrible and all of those things like that. Sort of like the easy, the easy way of doing it. I'm not saying that that's what you're doing here, but that's sort of the easy way to do it. And we all fall in that trap sometimes, right? Because just for brevity sake, sometimes it's easier to say that, but it seems to me that for all the people that, that absolutely despise Trump, that, that hate everything about the right, the right basically has been in power for the last two years. There's a lot of good things happening in the country related to economics and the fact that we're not entering foreign wars. And there's some interesting things happening with North Korea in a series of other things. And the state has not used its power to silence anyone.

Speaker 2:          26:16          What I fear, and this is why I don't think it's an even, oh, both sides are crazy thing, is that the left is about state power. And what I fear is they've said, or half of the country's Nazis, we cannot be civil with them because they're coming to get us. And if these people took power, well now we have everything that you just laid out because they don't mind using the apparatus of the state, right. To accomplish their goals. And I'm not saying Republicans are always write about this stuff and they, they screw up all

Speaker 3:          26:44          the little government things that they should care about. And all of that, the left has become everything. They said the tea party was okay, that we weren't, we weren't, um, they have become violent. They have become unreasonable. They want to silence people and they will silence people. That's why you're seeing people start, begin to stand up and say, ha, um, however, it's one of my fears with Donald Trump. And the great thing is he says a lot and most of it never happens. You know what I mean? My fear is, um, he has said, you know, maybe we should look into the license of these companies. You know, I don't think he means it, but you signal that to people on the right or the left your, you're basically saying, yeah, that's on the, that's on the field of play. It's not on the field of play.

Speaker 3:          27:36          Um, although there's an interesting libertarian argument whether the government should be giving licensing. No, no, no. I don't think he should have licensed at all. Right, right, right. I don't, I certainly don't want the government to say, you know what, you've been a little harsh, so I'm going to look into your license. No, right. Not at all. Get him out of that. Here's the, here's the thing that people aren't thinking about. Government is about to become, unless it marries into it, pretty inconsequential because it will never be able to keep up with technology. So it was that the saving grace here? No, not, not that. I was going to give Google a Lotta. The left is concentrating their power in silicon valley and that's where you can really silence people. The guy who wrote, um, IBM and the Holocaust, um, gosh, I can't remember his name. Really Brilliant Guy. Well thought out. Um, we were talking and um, we were talking about how the Germans, how they silence people and how they, they coordinate people off and then just get smaller and smaller groups. And then they eventually put you behind a wall in a ghetto.

Speaker 6:          28:51          Well,

Speaker 3:          28:53          they would build the wall higher and higher so people couldn't hear or see.

Speaker 3:          28:59          Isn't that what Google and Facebook are doing? We're building digital ghettos. We have the ability now you can speak all you want Dave, but I'm changing the algorithm and you're not going to be heard. I mean, you look at what the deal with Facebook was. I promote them. I give them my 10 million listeners and I say, Hey, you can find me at Facebook. Let's communicate. Then they take those listeners that said, I want to hear from him. Yeah, and then they changed the algorithm and I can't communicate to my own people. Yeah, and know this is happening across

Speaker 2:          29:42          the board. You probably saw my insane tweet thread about all of that. I just started re tweeting all of these people, real people, not Russian bots and avatars. I was taking purposely real people with real names or real pictures and they're all saying they're unsubscribed. There were people who pay. It wasn't just the free people, it was the people who pay for youtube red or youtube TV still getting unsubscribed and it's like, what did we all sign up for here? But dare I do you like the biblical analogies? I'll do one here. There was David versus Goliath and I think Dave can take down Google

Speaker 3:          30:13          this. Dave,

Speaker 2:          30:14          I think there's a chance, I mean, I think that story, I'm being slightly hyperbolic obviously, but I think that these things have become so big. I mean, this I guess is what the essence of the story was, right? That this Goliath, this Google has become so big that it will crumble under its own, under the weight of its own crap, basically. That there will be enough people inside the broken machine that will wake up that help that individuals basically. I hope all you got is hope, right?

Speaker 3:          30:41          Yeah. And you're your three to five years away from it being a cage. I mean, their behavior with China, which I outlined in the book is pretty horrific. Um, what China, what the road China is going down is terrifying and Google is right there with them. Um, and that is evil. That is evil. They say don't be evil. Well that is the definition of it. Um, and if they just slowly, you know, the guy who closes the door on the gas chamber was most likely a guy that was fixing trucks before the war and a normal guy, you don't suddenly become evil. You slowly move into it. It, especially if you're surrounded by a group of people that are all absolutely convinced that they are right and the other voice is wrong and therefore we just have to filter them out with AI and the way they are gobbling, um, it's really disturbing and the problem is going to happen.

Speaker 3:          31:48          You know, we're going to start hitting, um, massive job loss, probably 20, 20, 20, 21, 22. That's when you're going to really start to feel the effects of, of Ai. Um, when that happens, if you look at history and we know it, all the politicians now are saying, I'm going to get those jobs back from China. You're not because they're leaving China because they're getting too expensive in China. So you're not getting those jobs back. And especially because a AI and robotics are are growing. We'll have 30% unemployment by 2030 30% permanent unemployment. So you look at this, what to politicians always do? They got to find a bad guy. Well, right now it's China, but as soon as people realize that, wait a minute, it's silicon valley that's taking my jobs. The politician then says it's those people, those people that are building the robots. Unless those people also see over the horizon and become buddy buddy with their friends in Washington and they work together, then you have a a surveillance state that I don't think we ever get out of.
