Speaker 1:          00:00          [inaudible]
Speaker 2:          19:27          oh, that's the one with the, they built this love artificial sugar and all the rich people migrated. Aaron Earth became, became basically, um,

Speaker 3:          19:38          you know, I dystopian nightmare. All the, all the regular people were stuck on earth. And that's, you're seeing that already of course with wealthy people moving to gated communities and so forth and elite cds like San Francisco where things are becoming so unequal. And I really worry that that's the kind of future we could have if we don't adapt to this where you literally have got a small number of incredibly wealthy people that are benefiting from this technology and are maybe using the technology to protect themselves from the masses. Right. And everyone else is literally left behind.

Speaker 2:          20:09          So that that's sort of the ultimate irony of what's happening in Silicon Valley, right? I mean, you just said it. It's like San Francisco, they've got all these great minds are up there creating all of this incredible technology, absurd amounts of wealth. And then if you go out on the streets of San Francisco, the amount of homelessness is, is through the roof. I mean crime and everything else. San Francisco

Speaker 3:          20:26          and the bay area is ground zero for this technological revolution. And then right in their backyard, you see, you see the inequality, right? You see what's happening and um, this is something that's going to scale out, right. Um, to everywhere basically. Um, so we really need to get control of that. Um, and if we don't, it's, I think it's got a tear off society apart, right? It's going to ultimately lead to some real problems in the United States and in other countries that are less stable, that have less, you know, solid institutions that we have. It, it could be even worse. You're going to see governments fall and things like that in some countries as a result of this. I think so it's really something to be concerned about. We need, we need to have some sort of a plan.

Speaker 2:          21:12          Yeah. Well that's what everyone's trying to figure out right now is, is what is that plan

Speaker 3:          21:17          exactly. And I think this is one of the biggest challenges we're gonna face in the future. You know, this is, AI is going to be one of the primary forces that shapes the future is going to be incredibly disruptive. And of course it's going to happen in parallel with other things. Climate Change, um, geo politically, the rise of China, um, migration, right? These are all huge things that are happening already. All these things are coming at us in parallel. They're going to hit all together and I really worry about kind of a perfect storm. So we really need to begin to get a handle on all that.

Speaker 2:          21:49          How does the information war factor into all of this? You know, one of the things that people that watch this show are always taught, you know, everyone's talking about fake news all the time or that were just being handed things. You know, the algorithm pushes us stories that are favorable maybe to one side of the political aisle or something like that. And then we're all going to also siphon off into our own informational realities basically, and sort of will live in the same physical world, but digitally we're

Speaker 3:          22:14          going to just accept different truths. Exactly. And that, that, that's what makes it even more scary as to all of this disruption is coming at us at a time when we are just incredibly polarized, where to some extent we're living in different universes. Our ability to even talk to each other, it seems to be limited. How are we going to, you know, address these issues? How are we going to respond to these incredibly disruptive forces when we can't even sit down and have a conversation and agree on the same facts? Right. Um, that's a real problem. And, and there is evidence that it's getting worse and worse. That's largely the, the, and that's why I'm doing this. This is, so this is my little firewall right here. Exactly. I hope that there can be more of this because we really need everyone and that includes people on the left and people on the right to be able to talk to each other about this because otherwise we're going to have what we have now we've got to, we've got a congress that literally can do nothing. And I'm concerned no matter who wins in 2020 the presidency, what, you know, it's likely that the congress will still be divided, right? The same political polarization and social polarization and social media polarization will be there. So how are we going to address these kinds of,

Speaker 2:          23:25          so that gets to what you were talking about earlier, that you'd need something sort of separate from the government in a way to sort of be, if, if something could oversee some of our ability to deal with this technology, it almost, in a way it can't be politicized because of the way our system is,

Speaker 3:          23:41          right? I mean I, it's stagnant in terms of having a basic, I think there are good reasons to put that in the hands of a separate institution. And the Federal Reserve would be a good example of that. You've seen the Federal Reserve, which controls interest rates, right? Is relatively independent right now. Um, although, you know, Trump has tried to, to, to play around with that. But you know, if it weren't for the fact that we had an independent Federal Reserve, I think we would be in much bigger trouble now than we are. Um, and so there, there is an argument for maybe taking some essential functions of government away from the political process and having a kind of a technocratic approach to that.

Speaker 2:          24:20          All right, so my last question will be a two parter. Paint me a future if we get some of this under control and we deal with this technology maturely and properly give me sort of where, what do we look like in about 10 years? And then if we lose control and we don't do the proper things and don't have the proper firewalls, what does the future look like? In 10 years?

Speaker 3:          24:40          Well, I think that, you know, maybe looking even beyond 10 years, we know one that, how far do you want to go that say 15, 20 years ago. But I think that within that kind of a timeframe, there's going to be an unambiguous impact on, on the job market. So if we don't get control of this, we will see unemployment, at least among some workers. We will see greatly increased inequality even beyond what we see now. We will see more and more anger, um, more people left behind, possibly even social unrest. As a result of that, we will see the rise of people like Trump, which you might characterize as kind of a demagogue, someone that preys on the fear that people have, right? Um, maybe, you know, points to two immigrants as opposed to technology as being the primary cause of this and so forth. Right?

Speaker 2:          25:29          Those other people are stealing your,

Speaker 3:          25:31          it's a lot easier to always point to another human being than it is to point to an intangible force like technology. So we could have a future where, you know, everything is just very, very ugly. On a lot of people are, are really struggling, uh, me on that future. And, and the other part of that though is that there's also an economic aspect to that, that, that as people are unemployed or have lower incomes, they have less money to spend right now they're not driving the economy, so the whole economy suffers. So we could have also a financial crisis, the recession, um, perhaps people can't pay their debts and we get into a situation like we had in 2008. Right? So that's, that's sort of the worst case scenario. The best case scenario is that we find a way to adapt to this. Maybe it was something like a basic income.

Speaker 3:          26:16          So we addressed this issue of people not having jobs or not having an adequate incomes. So they still have money to spend. They go out and they spend their money in the economy. There are all kinds of new products and services and exciting things for people to spend money on. There is incredible opportunity for entrepreneurs, for people like Elon Musk's or the next Steve and Steve jobs to create things. Um, based on this new technology and people have income that they need to, to buy these products. Um, things do, um, in large measure get less expensive. So people you know, have, have greater purchasing power. Um, we have enormous breakthroughs in science and medicine. Um, we all live longer and healthier lives. So there are enormous benefits to artificial intelligence. It's going to become the primary tool that's used in scientific research and solving problems like climate change, developing new forms of clean energy, you know, medical breakthroughs, all of that.

Speaker 3:          27:17          The key thing is that we want to make sure that we get that stuff and then we get it for everyone. In other words, we want to be able to leverage it on behalf of everyone rather than just a few people. And I think that if we can find a way to navigate through this, that it's incredibly, um, optimistic. And where it kind of ends up in the far future is maybe something like Star Trek, right? Where, where you've got what has been called kind of the post scarcity economy, an economy of abundance where you know people don't have to worry about the basics of life anymore than people you know, focused on other things, right? I mean, and star track, you've got to materialize or right you, everything is basically free. People don't have to work a nine to five job to survive. They are out traveling the universe or whatever. I'm doing things that are genuinely meaningful to them and I think that's sort of the vision that we should have as we anticipate the development of these technologies. But in order to get there, we've got

Speaker 2:          28:14          to be honest, I'm serious lifter

Speaker 3:          28:17          what the implications of this is. We need to have an honest discussion and come up, I think ultimately with some real policies to address the risks and the downsides that are going to come with this progress. So we shall see.

Speaker 2:          28:30          I hope these are the three words that'll start to take us out of this one. We should probably do this every year. You want to do one of these every year and just pick up on all the incremental progress. And then I suppose if everything you're saying is right, one year we're going to do it and everything will look so absolutely different. We won't even be able to look back and make any sense of what we're talking about. Once we get past that singularity, you're going to be different. I look forward to it and for more on Martin, you can follow him on Twitter at m forward future.
