Speaker 1:          00:00          [inaudible]
Speaker 3:          17:20          It's very tempting to silence people who don't agree with, right? I mean, everyone wants to do that, but I don't, I want to talk to them and persuade them like it would be, it would be, it's very tempting to like, you know, shut the anti-vaxxer is up, you know, prevent them from speaking. But that doesn't win, right? That that's not a victory. What we need to do is persuade them. Why do you believe, think this? So, so if you compare college students to adults, some evidence suggests they're not more sanctimonious. Some evidence suggests there are some polls, uh, if you look a disadvantage there clearly rising, but they're still small. So, so the critics say there's a rising level of [inaudible], which I deplore let me just, can I go on a degression? Yeah. Yes. So I have no, let me be very clear because there's a lot of sloppy thinking about this.

Speaker 3:          18:04          Nobody has a right to speak on a college campus. So I'm not claiming that anyone has the right. But once a group on campus invites you to speak, you cannot yield to the mob Verdis invitation. It totally destroys the university. It's, it's the antithesis of what a university should be like. So you can protest that person, but you cannot have dissertations. That's just ridiculous. So, so they're, so those have been rising, but so the critics say, look, this invitation had been rising, but the defendant saying yes, but millions of Tok state place and nobody objects. So it's a tiny minority. So to answer your question, I don't, I don't think we're beyond the hump, but I'm not the expert to tell you. How bad is it?

Speaker 2:          18:45          Does it say something about the state of liberalism or in a way that, that this was sort of the end conclusion of liberalism? I hate to say it, that it would get sort of usurped by progressivism or whatever the new collectivist idea was. In other words, liberals are tolerant, liberals generally are live and let live. So it was sort of fertile ground for people with bad ideas to Russian and kind of take over where perhaps conservatives are a little harder to get in at

Speaker 3:          19:15          they derivatives. Yeah. Yeah. But conservatives have their own political failings. Right. But I have no doubt. Yeah, they'll move in lock step. So you can get them to like, you know, you two to mark to get, to get to organize an inquisition. Right. So, you know, it's not like, right. We can conserve. I'm Larry, I'm not comparing either one. I'm just saying that there is a weakness of liberalism, which is very sad for me to say. The openness is exactly what invites, yeah. So this is the radicalism within. So I mean I think this is, I mean I think, you know, the open society and its, and its enemies. Um, you know, I think there is a sense in which you can use the, the tools to destroy the foundation. Um, but I also think, and this is one of the arguments that I made and I actually believe politically, which is that these very core commitments to freedom of assembly, freedom of expression, which the students were using right now. Then we're also engaging in harassment, which is a different topic. And because I was an actor in those events, I was, I didn't feel at liberty to help the students see the difference between freedom of expression and harassment. Right.

Speaker 2:          20:22          Yeah. Somehow I don't think they would've been like, oh, let's sit down and listen to him as you

Speaker 3:          20:25          explains why, you know, so you can, so the classic example is the, you know, is that, you know, you can, you can march through the streets of Skokie, Illinois, but you can't stop in front of my house. Right. Because, you know, that is a threat, uh, the political expression and a public places not so, so, uh, so the students, so the, so, uh, um, I lost my train of thought. Where was I going? Uh, well, basically the idea that the liberalism and uh, yeah, so, so the, so the, so, so these are chord, that sort of non-corrupt judiciary sort impartial separation of powers, freedom of assembly, freedom of speech. I regard these as like foundational principles of our democracy, which are essential liberal principles. We wrote principles. Yes, yes. Liberal Bristles, which the students in some ways we're using, right. Um, except to call for people to be fired for expressing their ideas in a collared campus is using these principles, but to a liberal ends. And this is what you're asking, I think, which is what you're saying is can these tools be used to like degrade the, and the answer is yes, there is a kind of threat from within, but I still wouldn't abandon the principles and I don't want to abandon the peanut goes either. Okay. There we go.
