Speaker 1:          00:00:00       [inaudible]
Speaker 3:          00:07:58       We had like proper internal meltdowns trying to figure out how to make this work. Um, we took a chapter of mine comp, uh, Hitler's auto ethnography as a manifesto. It's an auto ethnography for the first half. And so we were flipping through a trial. We thought the original thought behind that really was, I think Helen suggested that we should take some awful old thing. It wasn't specified that there'd be my comp yet, like a theologian just railing on something or whatever, some famous old tracks that's just gross and then rewrite it as postmodern, a activist, progressive activism or whatever. And so it naturally led very quickly to mind comp. That's, that's the example. So I'm reading through mine comp and then chapter 11 is the big home run chapter. It's like that's, I think the, you know, something railing on the Jews shows up 400 times in chapter 11 alone. And it was like, Whoa, that's too extreme. Can't actually use that. Flip to chapter 12

Speaker 3:          00:08:56       this is where Hitler makes us call for. How are we going to organize the Nazi party and what sacrifices are necessary? And I'm reading through this, I'm thinking, oh my gosh, this is it. So I copy and pasted that straight out of off the internet onto a word document. And I went through and everywhere it said, our movement, the party, whatever, took that out, stuck in intersectional feminism. And then I started making the sentences make sense around that. And then we went through and changed all the wording just a little so it get past plagiarism and that gave us this kind of unreadable document that was just as transliteration of of Hitler's chapter 12 about how to be Nazis. And then I think it's incredible. Then we just added in theory. Yeah. So Helen went through primarily and was like, Oh wow, this reminds me, she was reading a lot about choice feminism, which is that if a woman makes her own choices, that's feminist, which seems like a pretty reasonable approach to feminism if you want to go with one.

Speaker 3:          00:09:49       And so Helen was looking at how they were criticizing choice feminism and thought that might be a good way to go with this. So she's like, wow, this looks like this, this one paper, this looks like another one. This will fit here. And then I went through some of the intersectional, uh, you know, critical race feminism scholarship, the black feminism scholarship. I was like, Oh wow, this sounds like that, this sounds like that. And we just started weaving in theory in between pieces of Hitler while we tried to maintain the tone and flavor that Hitler was putting out. So Hillary lays out of 14 point plan to design the Nazi party and we condensed it down to eight, reordered them so that they kind of made sense in some kind of a theoretical structure. And we sent it off to feminist theory, a journal, and we thought there's no way.

Speaker 3:          00:10:33       You know, we just wanted to see what would happen. We had no thinking that this would possibly get in and feminist theory, pure reviewed it. They rejected it, but they peer reviewed it and then all of a sudden that was right when we went to Portland in February last year and it was like this is a big deal that they took it to peer review because we're going to get comments. So the goal of that paper became get reviewer comments on the section of mine competency. When they say about it, when they review it, still assuming they reject it. We took those comments to feminist theory gave us saying, oh, it's too liberal. You're trying to universalize feminism and that means one woman can speak for another woman. It's too liberal. That's actually, yeah, that's my business, isn't it? It's so, so then we took those, those comments.

Speaker 3:          00:11:12       We modified it a little bit. We massage it to fit for a social work journal by working in social work stuff. We send it off to a feminist social work journal and the Feminist Social Work Journal gave us a few more comments. You need to make problem, you need to do, make allyship problematic because if I claim I'm an ally now I have a power dynamic with the person I'm allied with. So problem with that slave that would be better. Yeah. Yeah. Something. And so we did that and we sent it in back to them and they accepted it and it was like probably days away from actually being published when Wall Street Journal broke their story. But they accepted this rewritten chapter of mine comp that stayed true. And the key to that, what really happened with that is that Hitler was pushing the politics of Hitler grew to power because he was pushing politics of grievance.

Speaker 3:          00:11:56       Germany got screwed. We are going to rise back up to a great Germany, blah, Blah Blah Grievance, grievance, grievance, grievance, what we called our stuff that we were targeting grievance studies because they study social grievances through not German identity, your national identity, but through a personal identity, race, gender, sexuality and so on. And so the politics of Grievance, we're very appealing in a feminist social work journal. That grievance can go into social work and been informed social workers on how to make feminism more solidified to improve social work outcomes. And that's where it gets really scary. Right? Cause that's a practical field.

Speaker 4:          00:12:34       Right. So, okay. So before we go too far on that, let's just back up for one second and what sort of led you to and Helen to decide to do this in the first place. So my audience is pretty familiar with you, but maybe you want to give a little bit of why, why you, why did, why is it that you said, this is what we have to do to, to sort of strike this thing at the knees. So they, people had recognized what the problem was. The problem being postmodernism, the problem being a corrupt corruption in scholarship. The problem being that many disciplines have lost a focus on truth. They thought they already had the truth. So they placed an agenda before the truth. Uh, and we're deeply concerned about speech issues on campus. We're deeply concerned about what the fact that kids in class couldn't view alternative opinions.

Speaker 4:          00:13:26       And I myself don't hold those opinions. I'm not a conservative, I'm not Christian obviously, but I wanted, I want people to have the opportunity to voice their ideas and then other people to have the opportunity to respond to those ideas. And so we took a look at this and we traced it back to a single body of scholarship, basically anything that has the name studies behind it. And so what had happened is that these people have, these folks have taken over the educational administration and they're institutionalizing ideas found in this body of literature and it's absolutely toxic to us. It's poisoning us all. And we wanted to take a look at those canons of literature, which is actually when I called you.

Speaker 3:          00:14:18       Yeah, yeah. You called me that day and you were like, am I crazy? Am I going crazy? And I was like, probably carry on Pete. And so continued. Yeah, please go on. And so he said, he said, you know, I've been looking at to, to give a little more context, actually we were, before I get to that we were in, we were in looking at social media and a lot of the people that are trying to have mostly on the left or try, you know, centrist liberals are trying to have honest conversations about issues about race, sexuality and so on. And what happens? Boom, racist, sexist, Sam Harris blasted for being a sexist over some comments you made. I know a little bit about this a little bit. Do you? Uh, and getting blasted for being a racist because of the Islamophobia thing and the grows on racist moment with Ben Affleck, you know, the, all this stuff was going on.

Speaker 3:          00:15:04       We're like, what's going on? And you try to have conversations, you know, with like Sam Harris is a reasonable guy. He's an honest broker. What's happening? And we start getting called racist for talking about it. And then every time it comes back to this, we'll, racism doesn't mean what the dictionary says. Racism doesn't mean what you think it means. Only white people can be racist, only men can be sexist and it has to have structural power behind it and all of this stuff. And we're like, that's a peculiar definition and maybe, okay system systemic racism is a thing. It's real. Okay fine. But that's not the whole story here. You know, you're using a particular term, you're, you're meaning a particular term by a very general term racism.

Speaker 2:          00:15:43       Systemic racism is real. What do you mean?

Speaker 3:          00:15:45       What I'm meaning is the, certainly there, there are structural forces that we have for decades or centuries possibly at least in the United States, disenfranchise certain individuals. We, we, there was going way back, we have slavery, we come out of slavery and then there was segregation and there were Jim crow laws and we come out of that and there was, you know, systematically screwing over, you know, the housing markets in certain cities. Chicago was particularly bad for that. So there's this kind of ghettoization of it and there's all kinds of stuff like that. Heather have created a, I think that the scholars are correct to say that there's something of an unlevel playing field going on. There've been great improvements. However, there are still some issues. There are still some, some concerns there. You know, they do these studies where they put out things and they put a white sounding name or a black sounding name and then that doesn't come out clean. Those, there's a bias there.

Speaker 2:          00:16:36       Right. So this just for the record, I mean this is where I would, where I've gotten into that moment with Larry elder that you mentioned before. I don't know. I personally wouldn't call that systemic anymore. I don't think it's in the system anymore. That may be individual dipole act in a racist way or in a sexist way or something like that. But that doesn't mean there isn't historical

Speaker 3:          00:16:55       and it, so everybody got it. I don't think that there is a institutional thing, whether it comes down, I don't know whether there are issues, say within the police or whatever that may be. There are lots of racist cops and maybe there aren't, I don't know. But whether it's codify it or not, I don't think that that problem where it's not codafide anymore. I just think it was coded by that distinction. Yeah, and the historical hangovers and et cetera. There's a lot to it, but sure, I can accept the idea like let's just run with the idea that this whole structural racism thing is a thing. Well, when you say racism, but you mean structural racism, you're cheating. You're, you're saying one word that means something to almost everybody, but you mean something really narrow and specific by him. We see this was, you know, racism.

Speaker 3:          00:17:35       We saw it with sexism. See it with diversity. You see it with inclusion. You see it with equity. You see word after word after word, and this is how we traced back to the literature. It's like where are these kind of odd ball definitions coming from? Oh, and s at the time we thought sociology and so this is where Pete calls me one day we started looking at this literature and he calls me, he's like, am I crazy? Am I losing it? I look at this scholarship and I was just talking to somebody about it and they didn't get it. So help me out here. I look at this scholarship and it, it's like this gender studies scholarship plays the exact same role for gender scholars that the Bible Place for Christians at the Quran plays for for Muslims. Is that what's going on here?

Speaker 3:          00:18:12       And I would, I had just written this book or was in the process, I don't remember exactly the date. I had written this book trying to look at the psychological motivations behind belief in God and what people mean by that. And I was like, actually I think you are exactly on it. You know, because the idea of God represents things like morality and purpose and community and various things to different people. And here you have, they all religions, all have scriptures are nearly all have scriptures. I think you actually do have the same thing here. You have this special revelation going on where people are able to put down their opinions and somehow it gets legitimized through a moral process in religion. It's, you know, a holiness, you're holy enough. You put down your opinion, your Augustan, you put down your confessions and now it becomes sacred writ.

Speaker 3:          00:18:53       And in this case it's through this kind of weakness in the, in the progressive moral architecture that allows for people never want to be even not just do they not want to be racist, they want to be considered racist, they want to be accidentally secret, considered racist. They want to be complicit and racism. And there's in this whole thing to where this is such a huge taboo, they're so afraid to become racist that they've let this stuff past to where people can write theoretical prejudices and opinions in as if they are scholarship. And then it gets validated and published in the peer reviewed literature. Now there's a study that says, right, right, whatever it is

Speaker 4:          00:19:34       to that point, to this study. And they say, so that's, they don't need faith. They, they point to this, this is how we know in your for guests and our friend Brett Orange team calls it idea laundering. They have an idea, they have a moral impulse. They want to discharge that. They write in their, Jay may have these make believe journals and they publish it and then they start teaching it to folks. And then that's how it spreads. It's like a contagion.

Speaker 3:          00:19:57       Yeah. Right. Yeah. We couldn't have the conversation right, because that's what they would do because you try to have a conversation and they say this thing and you say, well how do you know that? And they're like this. And they point to the scholarship and Pete's idea was that's the same as when a, when a Christian is, you know, ranting about fire and brimstone and you're like, how do you know that this, and they point to Deuteronomy or whatever, you know, and it's the same concept. And so then you can't, what do you do? How do you argue? Well, the only thing you can do is say, well maybe that scholarships questionable. And then that conversation wasn't possible because if you question the scholarship, you're racist. So we said, well, let's look at the scholarship.

Speaker 4:          00:20:32       Yeah. So you were piecing this together for a long time because I quote you every other week on the show. When you started calling this postmodern movement, a secular, religious, secular religion. We've been talking about that for years and then all of a sudden all all you know I, Andrew Sullivan, I serve mcwhorter. I saw all these people talking about it. I'm I saying, you know, we're first or anything, the hipsters have the secretary. Well you are the first person that I heard talk about it and that guy was so obvious because we came from this, from the new atheist and the parallels with striking. And just on that, I think Mike Neda has a video on that, that we tweeted a in which you can see, you can literally see the canoe story that happened to Britain, Heather. And it's uh, what's it Mike Natives? Youtube

Speaker 3:          00:21:17       channel is youtube

Speaker 4:          00:21:19       wells are there. They're not just conspicuous there. You can't ignore them.

Speaker 3:          00:21:25       Yeah. It's impossible to watch this little documentary he's done on evergreen just recently. So for your viewers that don't know, Mike, Nina is actually a documentary filmmaker who came in. He was looking at the same kinds of problems going on in Australia, getting curious about it. That ended up by chance leading to us crossing paths. We told them about what we were doing last fall 2017 and he was like, okay, I'll document it as long as I'm allowed to tell the truth about everything. And we're like, yeah, that's what we want to do. Anyway. So we have a documentary filmmaker, there's been following us around tracking what we've been doing and because the problems so complicated, he slowly, you know, the Helen and Peter and I get all this, like we did this project and we wrote these papers. We've actually kind of had the secret secret fourth member who is this filmmaker who is, he learned more and more about it became kind of an integral contributor to our thinking and our ideas and how to communicate it.

Speaker 3:          00:22:12       And so he's now working on a documentary, a feature length documentary about us and the work we did. But he also was running a youtube channel with shorts about either us, what we're doing and he just released this, um, hour, almost hour long documentary, first half of a, of a longer piece on evergreen. That's like Netflix quality. I mean it's for real. You get, you really do want to check it out on his youtube channel and it is impossible. I would say to watch that and not see, holy crap, this is a religion and this is how it operates and this isn't just a religion. This is a hardcore one. No,

Speaker 4:          00:22:46       sorry, go ahead. Well, so as the guy who wrote a manual for creating atheists deprogramming religious thinking is something you've been interested in a long time. So did you view this as the first blow to enable that process to start happening? I do. I, I think that they're, their cannons, their way, they come to knowledge, the method that they rely on is at the very least a reasonable person or barring Walter Kauffman definition, every reasonable person would have to look at that and say, wait a second. They have generated these self contained ecosystems that anyone looking at it from the outside would realize. But I do think that that one of the things this project showed was that those canons are now de-legitimized. There's no reason a serious person would take a look at that and say, you know, cause you had asked before your initial question, like what are the papers?

Speaker 4:          00:23:41       What are the journals? Uh, you know, we've published a piece in Hypatia in, in which that piece said there was the joke's on you and it was criticizing us for the conceptual penis, but it was very meta paper because of the joke was actually on them for publishing the paper. Right? So I think that a reasonable person who would look at this would say, wow, there's something going on here. But look at the reaction to this. It's interesting. You know, it's like, yes, I wrote a manual for creating atheists and what's the next, what would, what would a reasonable person say, a reasonable person say, well, I know that sexism is wrong. I know that racism is wrong. I know that these forms of discrimination are wrong and we want to study them. Right? And these folks pointed out at a very serious flooding in the literature and I want to maintain my intellectual and scholarly integrity and we're going to try to fix those problems.

Speaker 4:          00:24:29       The last, but they have not done it. They have done instead is exactly what he predicted. And W we wrote about in the area of piece, which was instead of taking a look at how they produce knowledge, they, they now scrutinize the authors who submit. So they Google. So they make sure that the authors are legit. So instead of being a sincere inquirer, again, they think they already have truth. Exactly like a fundamentalist. Well, so we've seen so many examples of this. I mean, I would say this is where they could have taken a look in the mirror after Trump got elected. They could have taken a look in the mirror after saying you can, everyone's a Nazi and then you can punch Nazis and the list goes on and on of when there could have been a moment of reflection. We've never seen it.

Speaker 4:          00:25:12       So I know when we spoke a few days before the the Wall Street Journal piece went home and we were talking about, well, maybe there's a chance this awake, some of them up. And I said to you, I was like, no, of course not. I mean, there's, there's nothing that that can be done. So then in the face of that, if you agree with the premise, then what can be done other than we can, you can keep doing this and we can keep talking about it. We can keep waking other people up. But for the people that are in that cult, which I actually think is inappropriate idea for it, and then what do you do?

Speaker 3:          00:25:42       Um, you have to do what you always have to do, which is you have to find ways in, which means you have to find legitimate ways and effective ways and not a authoritarian ways to, um, curtail their influence. If they are unwilling to wake up or change their mind or reconsider, then that's fine. Within a liberal society, everybody's allowed to follow their conscience are allowed to have. That's the principle of freedom of religion. Because you're allowed to worship as you will. So if you want to worship the woke God of social justice, whatever,

Speaker 4:          00:26:16       I know, I suspect that they would not afford that freedom if they were really in charge. You know, those of us that may be don't believe in it

Speaker 3:          00:26:24       or you don't see it from hardcore religionists either they would, they wouldn't afford the freedom if they got the power, either theologians or theocrats or just as scary. So if you want to, if you want to curtail their power, the answer is always in secularism. And it does have to come from other people. So within, there are different audiences here, right? So there's everyday people they should, they, you know, really think twice before they enroll at, if it's a kid going to college before they enroll in a gender studies program, uh, yeah, probably should somebody be stepping up in the advisory sector of the academy and saying, you know, I think you have a lot of talents. Say it's a young black student in a lot of talent. You could go to graduate school, you could study. And instead of saying there's this opportunity for you to study this niche thing about lived black experience in writing an auto ethnography and get your guaranteed phd, cause nobody's allowed to say you're wrong. Maybe you could go into some field that it doesn't have to be, you know, everybody always goes to stem, maybe it's engineering or whatever. It doesn't have to be that. It could be anything via historian, be an economist, be a political scientist to go in and study something more rigorous that enhances your critical thinking in your dialectic process. So that'd be advisors could do that. And administrators.

Speaker 2:          00:27:33       So what is the flaw is the flow of that, although I think you're right at some level as the floor there, that because they are viewing this as a religion, there's almost no way to show them that the people before them had any knowledge of how the world works. Like they really want to erase everything about the past.

Speaker 3:          00:27:51       Yeah. I think ultimately there's the battleground is to get people to realize that that's unacceptable. So a good metaphor for that is I don't want to alienate any of your, your hardest Tricia [inaudible] if you've ever been driving, I know this is a dated example now with like cool, futuristic radio and podcasts and things, but you drive in and you're on a road trip, you're in a difference, you know, region, your dazzle and the dial on the radio and you're like, God, I can't find anything good to listen to. And you flip thing as like country and you flipped the thing and it's something else. It's talk, you don't want to listen to that. You flipped the thing. Ah, some rock song comes on. You're kind of like getting into it, your role and you know, hit the accelerator a little bit and then they're like, Jesus is my light.

Speaker 3:          00:28:29       And you're like, I know what this is. You change the dial again right away because you hear that and you didn't want to get proselytized to, you wanted to listen to, you know, some, some Metallica or something. So you didn't want to hear that. You thought you're into something and it's the wrong thing. And so that, that feeling you get though, when you hear the religious thing that you didn't know was religious and it just hooked you all of a sudden into religion, that's the reaction that people should have. They hear this woke stuff, check your privilege. I know what this is. I'm not going along with that. And if they want to point to something, they want to point to some hard evidence. These guys, but Goshen, Lindsey Pollak, rose, they did this thing and maybe we didn't, I mean Pete says, I like to nuance a little further than Pete did about de-legitimizing their canon. I think that there's probably some legitimate work going on, but who can tell what it is? How do you know if I can make up stuff and Pete can make up stuff and Helen can make up stuff and we can just massage the literature to let it be. How do you know when it's the real thing and when it's not. So what we need is to clean that up and get, get to the bottom of, of when the work is using good, rigorous methods and when it's not in review, all this stuff. Um,

Speaker 2:          00:29:33       so, so I know you guys obviously got support out of the quarters that I would have expected you to get support. So Jordan Peterson and Jonathan Haidt and Steven pinker and debt and all these guys. Okay. Uh, that's not to be surprised because these guys have been talking about these things. Did you get any, did you get any support though out of, did you get anything out of say, more lefty professors that you didn't really think we're gonna whisper in whispers? Yeah. Yeah. And this is again, that consistent story with all of this. So I find when I get emails from that type of person that says, oh, Dave, you know, you're, you're doing the right thing here and you're calling out the nonsense of the left. And I just can't do it because I'm at a university or I have a job. I actually am starting to hate those people.

Speaker 2:          00:30:13       I mean that sort of slightly sarcastic, but it's not the right word, but I'm really, I'm really, I've had it with those people. I'm not a superhero. I'm just doing what I think is right. What is your feeling about that set of people at the university? I think that we need to be more, I don't mean this to sound in any other way, but we need to be more compassionate for them. Some people, they don't have the, they're just cowards and it's not their fault. They're just live in a state of timidity or fear and they don't want to lose their job. Or maybe they prioritize employment in their families and whatever it is over the truth that that's the life they lead.

Speaker 3:          00:30:51       Yeah. If you're in a system where the system itself does not take kindly to this, and I think academics have a lot of sunk costs going on into their careers, and you don't have a lot of great options. If you bail from the academy, you've spent decades getting where you are. It had to be a passion to get there. So it's like, I want to say it there. No, I share it with you. By the way, one of the first people who talked to me in whispers after we came public was a friend of mine with multiple PhDs, big time academic guy. And he came up and he was so excited. Now he's even talking low even though we were alone. And um, yeah, it was like, you know, whispering almost to me literally, even though we were just the two of us. And he said, you know, I am so thrilled to let you do it.

Speaker 3:          00:31:31       It's needed to happen, blah, blah, blah. The academy needs to change in these reform. Please don't tell anybody I said this and my reaction, and I'm a very, very calm patient person. For people who don't know me, I, I don't think I get mad maybe once a year, if that over anything. And maybe I need to, I don't know, but different show different. I became mad at him like immediately my reaction was you coward. But then I thought about how much he's invested in. So I think Pete's right. Compassion is necessary for the silent professors, but what we need also is for those who are courageous enough to open their mouth, but more people who say they look at the old communist thing where the communist regime is falling, but everybody's kind of going along with it and everybody knows if they're the first person to step out that they're going to get shot or dragged off or whatever and it's going to silence everybody else. But if everybody at once in the town or the city or whatever all said, you know, communism's bullshit, they couldn't do anything about it. It's too,

Speaker 2:          00:32:25       are you guys then you're sort of saying both things at the same time. I mean, I get it like let's be compassionate towards people and I get it. People have other considerations and careers and families and all those things and I'm not denying any of that. But you guys aren't superheroes. I'm not as over here. Just speak up and I'm incredibly

Speaker 4:          00:32:40       grateful for the people who have spoken up and has anyone not survived. I mean, I think this is the other thing that we have to push. Has anyone that spoke up about these things that spoken up? Yes. People who have lost their jobs. Yes. And, and you know, uh, James Demora Google and um, uh, Lindsay Shepherd, it looks already execute, but no one's been executed. If anything, these people are all stronger at some level. So yeah, I agree with that actually. Yeah. So, so that to me, that's where we have to go with him. I'm really incredibly grateful for the people who have spoken up and I'm telling my email box has been flooded with letters of support students, people that don't know people all over the world. And I'm incredibly grateful for that. And what we are seeing is more and more people are putting their names on this.

Speaker 4:          00:33:22       That's our big change. We're seeing that in biology for example. So that's what gives me hope for this whole thing. And so I have only two colleagues who have publicly come out and said that they have support me out of the whole university. And you know, the Portland State University vanguard published this crazy smear hit piece on me with a huge nose as the film I'm fill in and they spelled his name wrong. They said Hell had seven of these are 1110 with PhDs. Couldn't even spell two of the three names correctly and they didn't. It was anonymous. The people who design side, it was all, it was students and faculty and Blah, blah, blah. There's no color. So brave. If they had the truth on their side and they were so right and you were so evil, well you could at least put your name. I got, yeah.

Speaker 4:          00:34:09       Well that's also the part of it is that at the James Damore event, when it was just James Warren, myself was hosted at points in university. We emailed the women's studies department with James Shore and myself and we said, come on stage and let's, let's have it. It wasn't a debate. A spirited conversation got to rejections and nothing else. Two days later, February 19th James, Lindsay Hill blockers, and myself, the first thing I said at the James Damore event, please women's, anyone with a phd in cause you don't want to punch down, right? Anyone who is qualified as PhDs published in share, please come up, we'll give you a seat on stage, you can talk right beside us and we'll have a spirit of conversation. Nothing, nothing. And then at myth con, later on, the organizers try to find some, they said they, they told me they spent 80 hours trying to find a qualified person, someone in the field of gender studies.

Speaker 4:          00:34:57       No one would go on with James, Lindsey and clay Routledge in myself. Is this the brilliance of what they've done? And I mean that obviously slightly tongue in cheek, which is you label everyone a racist than a Nazi and everything. And then you say, well, these people don't deserve platforms. So either they won't give you the platform in the first place or if they've given you the platform. Well, they already have. They're out, which is, I don't sit on platforms with Nazis. So, thus they've created this engine that, uh, that gives them the ultimate escape and gives you new opera, no opportunity to defend your ideas to them. And one crucial piece to that, which is, uh, one of the differences between traditional religions, Christianity in particular, is that they, they don't value discourse and dialogue. It's just not part of their canon. In fact, if anything, it's viewed as a full violence.

Speaker 4:          00:35:44       And so when you have folks who in not only they don't value it, they're already winning the cultural war. Right? I know that might be a controversial statement, but, but certainly they're winning the cultural and the academy. Nope, we're making it. I think we're making some gains, but I think by and large gains, and I think that can be metrics are like how many people are putting their names when they come out on these letters or when they're speaking publicly about it. But why would you have a conversation or a debate with someone if you know you're already winning? It's like the presidential debate. You want to have more if you're losing in fewer if you're winning. And so I think that's also operative.

Speaker 3:          00:36:20       So this is where it gets a bit deep if you want. Why does that happen? Um, I mean obviously you can look at it and just that it's this brilliant strategy in a sense. But um, their literature, again, like I said earlier, they're terrified of complicity, right? They're going to be complicit in something. So sharing the stage with somebody with a views equals complicity and also giving them a platform. But it's really difficult to understand that for, for people outside of this kind of, we call applied postmodern, it changed in the 90s it's not the same as Foucault and Derrida and all this nonsense deconstruction stuff. It's a bit more focused. It's really, it's, it's identity activism. If you're outside of that view, it's very difficult to understand how this all works. They, they, why do they see something like conversation or dialogue is violence. And the reason is that they see that everything is, is, has identity in and they see identity as an ideology, ideology connected to identity bakes, that ideology into whatever it produces.

Speaker 3:          00:37:23       So you and I are p three white guys sitting here and we're saying we should have conversation which should have conversation. And their answer is, well of course you should. You'd say you have conversation. White people baked up. The idea of having a conversation to get to idea so that they can maintain their power. So it's got this huge nasty conspiracy theory element that comes down to the very roots of what we would call applied postmodernism, which is the privilege and power exists to perpetuate and legitimize themselves. If you don't understand that that's how they view the world. It looks like they're playing this very dirty game, but they actually really think that this is something that we did. It's different. By the way from socal is socal wrote the pastiche. We started with these hoaxes. The first six papers we wrote, the ones that just died, cause if you remember where he said 20 and then we talked about 14 of them, seven accepted, seven more in play.

